global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
6047.703238160995	10.658136313688374	36574714.456862986	113.5958696811628	12005.856631677065	-62.34432096353703	144140593.46038416	3886.814356404522	5769.461260273644	8.758910145012123	76.7185069283963	33286683.233798347	5906.721815587244	7916.897995967079	1.08656	37.149487	0.0459691	0.0216909	-0.0434887183	0.0485855641	-0.041048369	0.1340241885	-0.1305626298	0.0638945175	0.0105854493	0.1029592679	-0.0118529956	0.0144888	0.0836078379	-0.0694416291	-0.0303730686	0.123415383	-0.0302261234	0.1403960726	0.0028436842	-0.0011101823	-0.1356576626	0.0703490214	-0.1214510168	-0.1167068828	-0.0249863995	0.0421672315	0.1287017877	0.0390840033	-0.0460836646	0.0802241077	0.0097051104	0.1695679748	-0.0422973306	0.0574792618	-0.0243936179	-0.0353283044	-0.0357697622	0.0770444889	-0.0214771397	0.1179914328	0.0038630264	-0.0812415873	-0.0755836989	0.0751054939	-0.1316828873	0.25883869	0.1000584282	0.0269678378	0.0659160523	0.0537559246	-0.0275737115	0.1097601605	0.0015147734	0.0776792765	0.0393424928	0.1740704354	-0.0380756857	-0.0373900974	0.0032344832	0.0704205741	0.0066035689	-0.0230892941	-0.1181950307	-0.0282552441	0.013499133	0.0149619971	0.125508982	-0.1114474573	-0.0254396429	0.1261393139	0.1157224148	-0.0074674059	0.1166622739	0.1177645504	0.0095156466	0.0118516229	-0.121445368	0.1137331805	0.0074576816	0.1591332857	0.0272318617	0.0249983583	0.0534518076	0.066654167	-0.0540206532	0.0134594001	-0.1061169827	-0.0191661758	0.1111622407	-0.0656293562	-0.0123975939	0.162254593	-0.1543568842	0.0225227165	-0.0980136789	-0.1387355018	-0.0978946537	0.0583646568	-0.1061860512	-0.0626510201	-0.018701534	0.0109537879	-0.076019894	0.0905835836	-0.1111393846	-0.0085090546	-0.0937680175	-0.0071967774	-0.0470329723	-0.1007353721	0.0622447323	-0.0688940987	0.0980015048	0.0103045022	0.0044951686	-0.1237089139	-0.0134618896	0.1227331636	0.0223578858	0.0	0.0426687	-0.0012016	1.4438425600000098e-06	0.0018206179596899	0.0506841	0.0103804	0.00256887799281	0.00010775270416	-0.00353171	0.0060007499999999	1.24729755241e-05	3.600900056249999e-05	0.000800992	0.000352845	6.415881840640001e-07	1.2449959402500004e-07	0.00010569	0.00010569	1.11703761e-08	1.11703761e-08	0.000316852	-0.0001091919999999	1.1922892863999996e-08	1.00395189904e-07	0.0	0.0
6051.397657461021	3.6944193000254018	36619413.60872473	13.64873396440018	12060.08876620233	54.23213452526579	145445741.04867965	2941.124415166526	5771.065317442733	1.6040571690891738	2.572999401706374	33305194.8981904	5908.291306571369	7924.234085460953	1.091739	37.326546	0.05383971	0.029951	0.0648947536	0.1068291481	0.0105612807	0.0206973584	0.0958208353	0.0974811582	0.0071326062	0.1030757422	-0.0641935391	0.1070214477	-0.0496089161	0.0162757159	-0.0306919141	0.0257069153	0.0831348447	0.0740478913	0.0250039329	-0.154005616	-0.0085706471	-0.0578664613	0.0131093427	0.0064073656	-0.0154351402	0.0890485578	0.1146117797	-0.0319718358	-0.020238194	-0.1260817165	0.0464106106	-0.1400743302	-0.008623795	-0.0803818128	-0.2186428451	-0.1983200194	-0.2013440246	0.1055680543	-0.1358701926	-0.0947610723	0.030078358	-0.1082559881	0.0823063336	0.031061486	-0.0550770009	0.0003075345	0.046022917	0.2224603782	-0.0282573183	-0.0669269028	0.0116738613	0.0016428942	0.1461387875	0.1512925537	-0.1240065808	-0.0693497399	-0.0814219253	0.0031289114	-0.0050073772	-0.0123926317	-0.0041874484	0.1356492376	0.0305238102	-0.0076111493	0.0647569319	0.0153215985	-0.0988684793	0.1132530723	-0.1356180452	0.0144624383	0.0761696238	0.0243727434	0.0180842292	0.0259376038	0.0598235542	-0.0555840017	0.0844914228	-0.0375146527	-0.0447603842	0.0461348134	-0.260121921	-0.1426383054	-0.0210104085	0.0947738318	-0.2018285988	-0.0243806073	0.0899642214	0.0064440685	-0.062933285	-0.0559526042	0.2356128175	0.0161292384	-0.0199143038	0.1917843819	0.013280297	0.0211521808	0.0559076255	-0.0813261899	-0.0460693935	-0.1691273818	0.1430483558	-0.1152473291	0.0091719045	0.0634342727	0.0593092288	0.0183650941	0.0036048372	-0.0883147221	0.0295221164	-0.0681756917	-0.1007872078	0.1089703926	-0.0889447337	-0.0428565596	0.0014986813	-0.1239985182	-0.0044951686	0.1238898902	0.0074890309	0.0	0.045381	0.0027123	7.356571290000004e-06	0.002059435161	0.0354398	-0.0152443	0.00125597942404	0.00023238868249	-0.00591097	-0.00237926	3.49395663409e-05	5.660878147599999e-06	0.00121877	0.000417778	1.4854003129000003e-06	1.7453845728400005e-07	-5.38211e-24	-0.00010569	2.8967108052100004e-47	1.11703761e-08	0.000463461	0.000146609	2.1494198881000005e-08	2.1479609852100006e-07	0.0	0.0
6044.07978173171	-7.317875729310799	36530900.40793803	53.55130518963606	12068.613436696784	8.524670494452948	145651430.28441814	72.67000703899667	5760.35782976668	-10.70748767605346	114.65029233283674	33181722.32695429	5895.918757549937	7957.517773034152	1.112649	38.041473	0.042619055	0.01869	0.1137322072	-0.0970663387	-0.0799403595	-0.1051720988	-0.0040410809	0.0028378046	0.0282357164	0.0009355332	0.0345615301	-0.0343688467	-0.0992524988	-0.0252113593	0.0884292014	-0.0292459265	0.0013445797	0.1093738835	-0.0730238788	-0.0918424572	-0.1618628712	-0.1731501133	0.0542770243	-0.0369988933	0.1168313579	0.0143596281	-0.0814624425	0.2088192205	-0.0947243714	0.0628230432	0.0692655682	0.0200864168	0.1466067341	-0.0972800431	-0.0003645029	-0.0207904478	0.0534335011	-0.0825872883	0.1422393501	0.0021103204	-0.0973654016	-0.0076166623	-0.1262157448	0.0557998149	-0.0257586449	-0.0490660842	-0.0119313639	-0.0511522466	-0.0975958033	0.0812662336	0.1955938898	0.0351013824	0.0891720803	-0.0942048913	0.0824338188	-0.0719703997	0.039743844	0.248998904	0.0648135284	0.0314524569	0.0987953221	-0.0722913069	-0.0103202364	-0.0569262902	0.0356934739	0.1092205256	0.1444967374	-0.0454947344	0.0527599592	-0.0964590986	-0.0249663804	-0.1102977331	-0.0485971352	0.1428179966	-0.1855628157	0.0186516719	-0.0629386816	-0.1309832652	0.053177944	0.0226561746	-0.081440277	-0.0169343076	0.0350198176	-0.0022543938	0.1549639456	-0.0917576653	-0.0563312535	-0.0549903249	0.0643296752	0.0161184196	-0.1003644586	0.1052823592	-0.0612997555	-0.1149721946	0.0594741759	0.1954103651	-0.0937738366	-0.1140071027	0.0214037711	-0.0499062111	-0.1413074659	-0.0630634407	-0.053408459	-0.1739628896	0.1711249937	0.0833817998	-0.0224400973	0.0557592154	0.0081223044	0.0480752028	0.0126913284	-0.121352035	0.1084524786	0.0033163116	-0.0014986813	-0.1239985182	0.0044951686	0.1238898902	-0.0074890309	0.0	0.0441451	-0.0012358999999999	1.5274488099999951e-06	0.00194878985401	0.0272376	-0.0082022	0.00074188685376	6.727608484e-05	-0.0135008	-0.00758983	0.00018227160064	5.7605519428900006e-05	0.000945268	-0.000273502	8.935315918239999e-07	7.480334400400006e-08	-8.96375e-05	-8.96375e-05	8.03488140625e-09	8.03488140625e-09	0.000314778	-0.000148683	2.210663448900001e-08	9.9085189284e-08	0.0	0.0
6055.067954972273	10.9881732405629	36663847.9393321	120.7399511646226	11999.146891029815	-69.46654566696816	143979526.11251047	4825.600966900973	5765.499418592735	5.14158882605534	26.435935656217133	33240983.54579317	5898.751739868282	7805.470593144967	1.162021	39.729488	0.04511391	0.0264093	-0.0989196265	0.0997298386	-0.1224184785	-0.0376279895	-0.1180591266	0.1643574268	-0.0026839938	-0.0737175489	-0.0602245338	-0.0273302483	0.0305708376	0.0884589196	0.0446083798	0.2094067992	0.1182121524	0.1205209807	0.0817054984	0.0136991393	-0.1355744543	-0.0825244303	0.0169355565	-0.0521149214	-0.0707057104	0.0221924679	0.1017756762	-0.1253707052	0.0514117831	-0.1138195791	-0.0106226896	-0.0953961836	0.1094630338	0.1354762137	0.1559660611	0.123900135	-0.0254712011	-0.0495401014	-0.090339601	-0.0394108534	0.1251069682	-0.1372946823	0.0905760727	-0.2094816973	0.1281321138	-0.2060149063	0.0532410423	0.0455469653	-0.1257538196	0.0487323116	-0.1459169809	0.1051960474	-0.0166221384	-0.0336140713	0.0251375948	-0.1741242477	-0.0362644722	0.0233388158	-0.0874692925	0.0728263094	-0.0262074431	0.0785630614	-0.1982044065	-0.0215900345	-0.0488404194	-0.0294518233	0.0302016114	-0.028904807	0.0267419496	0.0253644582	0.0460188636	0.0498272903	0.0703021083	-0.0290461211	0.1153573965	0.069433236	0.1757525244	-0.1004074237	0.0051781255	-0.0781173015	0.1985275696	0.0301862855	-0.0950150254	0.0056718057	-0.1019851233	-0.0214715963	0.0570960438	0.1852065709	0.0607121813	0.1679113483	0.1724774778	-0.1866288815	0.0414638602	0.0195059035	-0.0520872798	0.2087817909	0.0429362268	0.1332563819	-0.0720331299	0.03128889	-0.0381837087	0.0161683494	0.1067528468	0.0780645811	0.1740126576	-0.017055122	-0.0298458956	-0.1152391202	-0.0278843991	-0.1188467195	0.0924104277	-0.0479858294	0.0024127474	0.1323561378	-0.0044951686	-0.1237089139	0.0134618896	0.1227331636	-0.0223578858	0.0	0.0486445	0.0044994	2.0244600360000006e-05	0.00236628738025	0.0517599	0.0245222999999999	0.00267908724801	0.0006013431972899	-0.00922987	0.00427093	8.51905002169e-05	1.8240843064900008e-05	0.00102025	7.498200000000013e-05	1.0409100625000003e-06	5.6223003240000205e-09	5.84321e-05	0.0001480696	3.41431031041e-09	2.1924606444160003e-08	0.000328152	1.3374000000000025e-05	1.7886387600000063e-10	1.0768373510400001e-07	0.0	0.0
6079.506576811608	24.43862183933561	36960400.2174956	597.2462374060515	12140.580270335078	141.43337930526286	147393689.30044937	20003.40078170636	5777.214250751419	11.714832158683748	137.23729250613093	33376204.49908528	5910.669708182364	8028.986513131398	1.11187	38.01482	0.0764360699999999	0.0564039	-0.0199501467	0.1056221513	-0.1935564352	-0.028228052	0.0844889827	-0.0742669621	0.0558712121	-0.0614249102	-0.1698609918	0.0209540652	-0.192369063	0.0533802202	-0.03492624	0.0453280059	0.0899371612	-0.1104371974	0.0826686277	-0.0198385337	-0.0327252473	0.105268347	0.0808426029	0.0608230486	-0.07825771	-0.0653464747	0.0258430391	0.1175659006	0.1362896832	0.0806014347	0.0559414601	0.0443898581	-0.0969263207	-0.0569152018	-0.0141767484	0.0530014161	-0.046897334	0.1589245869	-0.0585322945	0.0223120968	0.1016273101	-0.0268011155	-0.0720553276	0.0643066532	-0.0076018565	-0.1000527277	0.0450355688	-0.0763947626	0.1729522931	0.0486965823	-0.0965622064	-0.1354691759	-0.0296672136	-0.0211444705	-0.0695313786	-0.098281329	-0.0331560739	0.1098796696	0.210660736	0.1137705758	0.0375023616	-0.0599239366	0.0899105066	-0.0964297234	0.0380723111	0.0124514247	-0.035389193	-0.0518158224	0.0835661262	-0.1270761177	-0.0695968864	0.0830915634	0.0240422107	0.1026118898	0.0920951582	-0.1167227314	-0.1161736557	0.0439474893	0.0032354278	-0.0223849978	-0.0162430703	0.0868848678	0.0283243568	0.0316161303	-0.0517543285	0.1165643302	0.0713634331	-0.0613186626	0.0824224415	-0.0658174376	0.1133628445	-0.0591685531	0.1340686304	-0.123077593	-0.0161523695	-0.0965872557	-0.0690190668	0.041873665	0.0481439063	0.0346048691	0.0527084403	-0.2422341692	0.0770811589	-0.0917140169	0.0193664457	0.0775365558	-0.1602911062	0.0979306212	-0.0068114548	0.0943786796	-0.0698645548	0.0243779694	0.0392346408	0.0480593676	-0.0074890309	-0.1231303817	0.0223578858	0.1204305106	-0.0369007123	0.0	0.0488433	0.0001987999999999	3.952143999999959e-08	0.00238566795489	-0.00231486	-0.05407476	5.3585768196000006e-06	0.0029240796690576	-0.00608384	0.0031460299999999	3.70131091456e-05	9.897504760899995e-06	0.0012245	0.0002042499999999	1.4994002499999998e-06	4.171806249999991e-08	5.09565e-05	-7.4756e-06	2.59656489225e-09	5.588459536e-11	0.000159548	-0.000168604	2.8427308816000005e-08	2.5455564304e-08	0.0	0.0
6042.4506801451735	-37.05589666643482	36511210.22198687	1373.1394777534952	12065.262796978865	-75.31747335621367	145570566.36016226	5672.721792763956	5759.027337152988	-18.18691359843069	330.76382623678325	33166395.87007544	5894.704148831271	8011.679565519492	1.128431	38.581039	0.067867896	0.0435184	0.1222881974	0.087744604	0.0613240759	-0.0457247232	0.0731275254	-0.1207250778	0.0232009669	0.1078479235	-0.0274761394	-0.0216176429	-0.050456271	-0.0900231352	-0.0894872979	0.0194179586	-0.037367077	-0.0138037168	-0.027195987	-0.0461879517	-0.0736093484	-0.1243445258	-0.0203459741	-0.0977055744	0.0127194944	0.0909839608	0.0496439264	0.0391209883	0.0909139941	-0.0029419395	-0.1627678355	-0.0782936931	-0.0418014016	-0.0390680168	-0.1398399163	0.2099462466	0.0018270623	0.0165814527	-0.0204606292	0.1263202424	-0.0192301538	0.2415859702	0.0328846783	0.0190988656	0.0361368711	0.008680881	-0.1036841691	-0.1876703156	-0.0028719982	0.0779648892	0.0714915095	-0.0437455544	0.0470863151	0.0858453648	-0.0997628369	-0.0813090942	-0.1116387109	-0.0573949488	-0.1081997278	-0.1078105652	0.1100850514	-0.1081658448	0.1553141586	0.0144684778	0.0242274981	0.1008300134	-0.0096169413	0.0622770495	0.0623712201	0.0215848553	0.0814735985	-0.0465312951	-0.0848926003	0.1090768478	0.1446251264	0.0471322723	0.0904493484	0.0794995061	-0.0909394766	0.0311026814	-0.1259371467	0.1745352174	-0.0736322461	-0.0866963682	-0.017516017	0.0752239154	-0.0482765705	-0.0002063755	-0.119487084	0.039755371	-0.2032191938	-0.0598692465	0.0314258968	-0.185418528	0.1307071049	-0.0537964539	-0.0791617178	-0.0368167501	0.034187349	-0.0518783568	0.1357161833	0.015211598	0.0192373232	0.1113657849	0.0892874978	0.1229527756	0.1164281518	0.1439217587	0.019784493	0.0995373543	-0.0309964568	-0.0452430814	-0.0622398614	-0.0511875502	-0.0104785198	-0.1222642728	0.0311364203	0.1170034304	-0.0509054434	0.0	0.0479644	-0.0008789	7.724652100000033e-07	0.00230058366736	0.0328844	0.03519926	0.00108138376336	0.0012389879045476	-0.000237324	0.005846516	5.6322680976e-08	3.4181749338256006e-05	0.00117454	-4.9959999999999935e-05	1.3795442116e-06	2.496001599999993e-09	5.54299e-05	4.473400000000004e-06	3.07247381401e-09	2.0011307560000036e-11	0.000623979	0.0004644309999999	2.1569615376100002e-07	3.89349792441e-07	0.0	0.0
6052.517390787587	10.066710642413454	36632966.76578618	101.33866315808032	12066.936001534972	1.673204556107521	145610944.46514082	2.7996134865789664	5758.79509224398	-0.2322449090079317	0.0539376977601024	33163720.914453357	5895.084439009898	7985.505991718885	1.183152	40.451981	0.041011151	0.0175535	-0.0083882382	-0.1668474348	-0.0268568595	0.1262929925	-0.0192220422	0.0693737661	0.0334738969	0.1082614395	-0.0098191685	0.0414627484	-0.0224456765	0.004092237	0.1952484477	0.0194276472	0.0056059747	0.0934889438	-0.0610061804	0.0625633443	0.1118815513	0.0445497043	-0.0305861755	-0.0651753142	-0.1850205555	0.0822168786	-0.1366041059	0.0338805733	-0.0511829884	0.1317419135	0.0160984536	0.0020536022	-0.0422116042	0.1089626714	0.0618730642	0.1024635114	0.0331414953	0.0978991454	-0.060175058	-0.0383848957	-0.1312738279	-0.2388492908	-0.0123335006	0.1151031509	0.145571551	-0.0186255108	-0.1012971921	-0.0754344455	-0.0536038947	0.0231287018	0.071100206	0.0615505607	0.012844888	0.080931389	0.0294409239	-0.0765287575	-0.0253359058	-0.0369005769	0.0993868273	-0.0562427384	0.0217605743	0.0152617234	-0.0500821154	-0.0034135571	-0.0564030599	-0.1219690746	-0.0730285778	0.0129644957	-0.000154202	0.0581402789	0.0884166832	0.1768889898	-0.1344403026	0.0623740682	-0.0620628261	0.0388536968	-0.0479608717	-0.0438226821	-0.1161137424	0.0332494463	0.1669300896	0.130680098	0.107703022	-0.0044383394	0.0619317985	-0.2037994187	0.0495569926	0.0026254477	0.0919423952	-0.1176771868	0.1331658433	-0.086500727	-0.0399462186	-0.1162302482	0.1489471469	0.0068807027	-0.0064506949	-0.0515089922	-0.0761184309	-0.0092582603	-0.0300150753	-0.0877525772	0.0562441604	0.010320194	-0.0559046429	-0.0519652076	0.0753209791	-0.0482489343	0.1004110235	-0.0261555943	0.0541164083	0.1204486736	0.0187475356	0.0291759011	-0.0134618896	-0.1211126101	0.0397513735	0.1124839207	-0.0641678585	0.0	0.0527646	0.0048002	2.304192004000004e-05	0.00278410301316	0.0373009	0.0044164999999999	0.00139135714081	1.9505472249999974e-05	-0.00690388	-0.006666556	4.76635590544e-05	4.4442968901136005e-05	0.000916534	-0.0002580059999999	8.40034573156e-07	6.656709603599998e-08	4.71472e-23	-5.54299e-05	2.2228584678400002e-45	3.07247381401e-09	0.000434857	-0.000189122	3.5767130884000007e-08	1.8910061044900002e-07	0.0	0.0
6058.35381467969	5.836423892103085	36703650.94384395	34.06384384831172	12094.229754237193	27.293752702220445	146270393.34827623	744.9489365699659	5762.411558673702	3.6164664297211857	13.0788294373003	33205386.97153628	5900.093664325763	8000.10465023237	1.173966	40.137894	0.12894037	0.0647848	-0.0200243587	0.017163659	-0.0785255907	0.1321809192	0.0923914528	-0.0263399822	-0.0617009664	0.0254305281	-0.0661756003	0.1462555766	0.0715983829	0.057263967	0.1108005168	-0.038339322	0.0279650684	-0.0116995633	-0.0219420684	0.056933266	-0.0011850489	0.1285108958	-0.0426759379	-0.0423399075	0.0933423237	-0.0134525804	0.072122275	0.1246552026	-0.0882231137	0.0218870573	0.2555314554	0.0171402797	0.1085382224	0.0460941303	0.060348727	0.07293606	-0.0559975397	0.0299576182	0.1284985375	-0.0610829196	0.0585937091	-0.063870893	-0.0003455837	0.0621487774	0.0239630391	0.070478308	-0.0259555107	0.0680194854	0.0078321375	-0.0635411989	0.0653161246	-0.065370359	-0.0484697335	0.2093410917	0.0518520613	0.0789810582	-0.0259417738	-0.0811336827	0.1063234933	0.0597401062	-0.0814188519	0.0214887389	0.1990951188	0.1557640904	0.0646990582	0.0030465754	-0.0257362112	0.0894946956	-0.0524633209	0.0333599442	0.0192283546	-0.0982870713	0.0797518248	0.1223554366	-0.1394014705	-0.0531333577	-0.057697112	-0.1886858804	0.0468024831	0.0712859811	0.0729066657	0.0680213221	-0.0816727401	0.1066693059	0.0833520125	0.0739745973	0.075172195	0.0612346878	0.0187652699	-0.1147963546	0.0597008992	0.0051831538	-0.0809600436	0.084621615	0.0248990309	-0.0694104375	0.0312347957	-0.0698086655	-0.0457162612	-0.0542911021	0.0156830857	-0.0313180876	-0.1712205493	0.0598096256	-0.1487919369	-0.0889325098	-0.000584545	-0.0627260422	0.0479476348	0.2284741187	-0.1435453082	-0.0509254929	-0.0418467697	-0.089494903	-0.0164373979	-0.1196780832	0.0481574848	0.1069141789	-0.0764945617	0.0	0.0412414	-0.0115232	0.00013278413824	0.0017008530739599	0.0874261999999999	0.0501252999999999	0.0076433404464399	0.0025125457000899	-0.0356227	-0.02871882	0.00126897675529	0.0008247706221924	0.000402773	-0.000513761	1.62226089529e-07	2.63950365121e-07	-0.0	-4.71472e-23	0.0	2.2228584678400002e-45	0.000177157	-0.0002577	6.640928999999999e-08	3.1384602649e-08	0.0	0.0
6088.376382646798	30.022567967108444	37068326.97677132	901.354587339646	12133.039215666908	38.80946142971516	147210640.60891104	1506.1742964645484	5770.305605875352	7.89404720165021	62.31598122188151	33296426.785196517	5903.50219111198	7983.848931417189	1.240414	42.409752	0.16406685	0.125243	-0.1471428806	0.0402856425	-0.0356914699	0.0257811846	0.0718219026	-0.1653736898	0.1399545237	-0.1634971443	-0.1424652204	0.0453945562	-0.0414009226	-0.0125063286	0.0723419615	0.0590366935	-0.1165242453	-0.0961350325	-0.0126602443	-0.0885548041	0.1247275567	-0.125854215	0.0182081356	-0.0553366518	0.1171451449	0.0094725121	0.09797292	0.0531838812	-0.0856651317	0.0476905551	-0.0224027158	0.0438099576	0.0293699691	-0.0886022947	-0.0786423786	-0.0412706794	-0.040602761	0.1151575963	0.1182480533	0.1894177217	-0.0461749699	-0.0139694761	0.1425734044	0.0839600423	-0.0054691538	-0.2701395047	0.0538750736	-0.0087175405	0.054389065	-0.0351511001	0.0096154448	0.10338926	-0.0938980264	0.0502857499	0.1006094595	0.0996391828	-0.1592196651	-0.0050878206	0.0161567762	-0.0098063039	-0.1063432697	-0.1456464952	-0.1246978171	-0.0505067777	-0.0573606345	0.0203597036	-0.0337814156	0.1408579106	0.0804616825	-0.0307636175	0.0201088108	-0.1105825396	0.0943347533	0.0715686023	-0.0509974558	0.0709482613	-0.0606493188	0.0234800759	0.0028651807	0.0735720831	-0.1621050949	0.0294527509	0.0458364661	0.0906610865	0.0715244232	0.108922172	-0.1718316175	0.0756092299	-0.0910550641	-0.0397984008	0.157720104	0.0113571208	0.1775566352	-0.1155241826	-0.0412845364	0.0878298205	0.0913506942	-0.0725485361	-0.1316890822	0.0805878155	-0.0453605291	-0.0762972015	-0.0441419981	0.1419174162	-0.0765524449	-0.1005000865	-0.001236492	0.1348254885	-0.0588617095	-0.1070109504	0.1453495252	0.0081723584	-0.0049815585	-0.0343899152	-0.0194033074	-0.1179640426	0.0563105911	0.1003462082	-0.0877058019	0.0	0.0411703	-7.109999999999755e-05	5.055209999999652e-09	0.00169499360209	-0.0310262	-0.1184523999999999	0.00096262508644	0.0140309710657599	-0.0289217	0.0067009999999999	0.00083646473089	4.4903400999999984e-05	0.00106563	0.000662857	1.1355672968999998e-06	4.39379402449e-07	0.000111218	0.000111218	1.2369443524e-08	1.2369443524e-08	0.000174385	-2.7720000000000067e-06	7.683984000000038e-12	3.0410128225e-08	0.0	0.0
6049.461671532193	-38.91471111460578	36595986.51533707	1514.354741133223	12152.821527940889	19.78231227398101	147691071.08998352	391.33987890529954	5753.520425660247	-16.785180215104447	281.7422748535338	33102997.288489677	5892.187108389723	8041.865704428987	1.169455	39.983662	0.088182275	0.0440643	0.0439477686	0.092690131	0.0656764936	0.0083610667	0.2066214409	-0.0466913868	0.0991567988	0.0982887641	-0.0831298399	0.1025089305	-0.0286405316	0.1473920398	-0.0253083738	-0.1329916407	0.0338423625	-0.1744834245	-0.0194398724	0.0160490709	0.0573312468	-0.1513601384	-0.0322246742	-0.1241646262	0.1684397245	-0.0201566907	-0.1040058252	-0.0711443832	0.0285743485	0.0417655641	0.1594571501	-0.0151372492	-0.0965733073	-0.0143642585	0.0066049952	0.0454971613	0.0747710174	-0.0403046287	-0.0219094305	0.0583044297	-0.0712039251	0.1050703024	-0.0673595581	-0.0806080108	-0.214565171	0.0032595286	-0.0400570786	-0.1056868841	0.1376734109	-0.0268676902	0.092683352	0.0075772423	-0.0514177688	0.0036940962	0.1232509592	-0.0803543436	-0.0992853767	0.0508540987	-0.0944303246	0.0491213594	-0.0140701587	0.0167257259	0.0403315972	-0.0297479845	0.1254975206	-0.1101812512	-0.0389170216	-0.1011408116	-0.0305011899	0.018822103	0.1142713377	-0.1933858205	-0.0238868756	-0.0742067628	-0.0417131467	-0.1140006585	-0.1438311779	-0.0613201682	-0.0208902649	-0.07586341	0.0509983497	0.0422448238	-0.051436683	-0.0491542533	0.0209801491	0.009185833	-0.0843611973	-0.1078455055	-0.0105936844	0.1477808717	-0.0601509195	0.1224653401	0.068356229	-0.1204034882	0.0082209798	-0.1918471796	0.0138607538	-0.0769408861	-0.023583438	-0.0253331753	-0.0869207635	0.0669077927	-0.0339155143	0.0767029866	0.1314786193	0.0203623313	0.035028637	0.0185044743	0.0764971089	0.0465825923	-0.1252152822	-0.0028317172	-0.0248117003	0.1626897906	-0.0223578858	-0.1159744915	0.0641678585	0.092841332	-0.0976380941	0.0	0.0498066	0.0086363	7.458567768999999e-05	0.00248069740356	-0.00487661	0.02614959	2.37813250921e-05	0.0006838010571681	-0.0501021	-0.0211803999999999	0.00251022042441	0.0004486093441599	0.00149129	0.00042566	2.2239458641e-06	1.811864356e-07	1.4516e-23	-0.000111218	2.1071425600000003e-46	1.2369443524e-08	6.69433e-05	-0.0001074416999999	1.1543718898889997e-08	4.481405414890001e-09	0.0	0.0
