global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
4814.906213776319	-3.163188952008568	23183321.84746181	10.005764346109062	10222.069496902765	21.416433296950345	458.6636151627234	104490704.79950994	4590.999755432556	-0.4121921779387776	21077278.754381794	0.1699023915539129	4621.049940863244	8755.80877707645	1.17273	41.076725	0.0622363225	0.035328	-0.1036648642	-0.0732257303	-0.1911415395	0.0612556386	-0.0233612171	0.0873800942	0.0214677506	-0.1050704844	-0.1207953089	0.0335309612	0.0386910253	-0.0812703101	-0.039861382	-0.1023741766	0.1318712185	0.0672435223	-0.1099204963	0.1228683046	-0.1647653638	-0.0011128556	0.1629319621	-0.1204968666	-0.0782751082	0.0526108581	-0.0118459316	-0.008132249	-0.1575014034	-0.1190356082	0.132114415	-0.0222930705	-0.1014113856	0.0060093655	0.2005486111	0.1396611422	-0.0679688114	0.0684837574	0.0788766019	0.0093201654	-0.0377643729	-0.0390908507	-0.0406339497	-0.1848204113	-0.092207988	-0.0722295185	0.0029001282	-0.036830447	0.1887512007	-0.027807549	-0.1384500988	-0.0533001938	0.1347460675	-0.0878732563	0.1601141621	0.00488749	-0.1778837932	0.1153289745	0.07800322	-0.0608448055	0.0035366202	-0.0152501137	-0.1782029024	-0.0330969135	-0.0592421799	0.0240113512	-0.0726259534	0.261254381	0.1499602156	0.087315298	0.0424660665	-0.0565942684	-0.0550583004	0.0048570057	0.0254023151	0.0134675425	0.0348384836	-0.0054277944	0.1993863873	-0.1033509851	-0.0793558879	-0.0285791927	0.1453555302	-0.1126908665	0.0623496434	-0.0936289832	-0.1419657166	-0.0270895432	0.1189305091	0.0	0.0128072	-2.9000000000001247e-06	0.0001640243718399	8.410000000000724e-12	-0.0164993	-0.01253086	0.00027222690049	0.0001570224523396	0.0363346	-0.0204139	0.00132020315716	0.0004167273132099	0.00036874	0.00037115725	1.359691876e-07	1.377577042275625e-07	0.00047868	0.0002022789999999	4.0916793840999993e-08	2.291345424e-07	0.00052007	-1.2337000000000068e-05	2.704728049e-07	1.5220156900000168e-10	0.0	0.0	0.0
4817.537437349353	2.6312235730338216	23208666.96026257	6.923337491288871	10193.537047442269	-28.532449460495627	814.1006722157372	103908197.53757805	4598.293364838287	7.293609405730422	21144301.86911581	53.19673816335928	4625.594813528318	8701.207510117429	1.243692	43.562313	0.08365101	0.0473271	0.1056907014	-0.0813493414	-0.0718553897	-0.0414053942	-0.1586701274	0.0854379346	-0.1362232903	0.0532426222	0.1067946492	-0.0797861669	-0.0419736416	0.1374393039	-0.0961889344	0.0174170317	0.0324017438	-0.0245460915	-0.0573824767	-0.1663112087	-0.1186714347	-0.0547149031	-0.0800142462	0.0981106767	-0.2430275541	0.0912731947	-0.0497695597	-0.081227438	-0.1037510694	0.0855474485	0.0186002998	-0.1128770137	0.1165836537	-0.0146064956	0.0541465681	-0.15833656	0.0081674714	-0.1439786524	0.1246187924	-0.1188814439	-0.0885359491	0.099996218	0.0170439145	0.028375069	0.0513463266	-0.0947844804	0.0442349646	-0.1169496609	-0.0440187161	-0.0656559848	-0.0373146577	0.0268682904	0.0148242968	0.1731766548	0.0982630381	0.0788405711	0.0622450748	-0.0831299214	0.2155182488	-0.0792969361	0.097097425	-0.1354580034	-0.033102237	0.1356539621	-0.0066810205	0.1379956752	0.1021743064	0.0040433603	-0.004696553	-0.1697586573	-0.0049671	0.1126272214	-0.1143976551	0.1148434547	0.0982091456	-0.1317896442	-0.0326133567	-0.009379226	-0.0458359096	-0.063300595	-0.1594992612	-0.1136036547	0.0203628958	0.0796533959	0.0578311484	-0.101035011	-0.1375186448	-0.0074275545	0.1316604456	0.0	-0.00357476	-0.01638196	1.27789090576e-05	0.0002683686134416	-0.00312645	0.01337285	9.774689602499998e-06	0.0001788331171225	0.0541478	0.0178132	0.00293198424484	0.00031731009424	-0.000289383	-0.000658123	8.3742520689e-08	4.331258831290001e-07	0.000491799	1.311900000000002e-05	1.7210816100000055e-10	2.41866256401e-07	0.000570488	5.041799999999999e-05	3.25456558144e-07	2.541974723999999e-09	0.0	0.0	0.0
4820.584554743056	3.047117393703047	23238035.44942731	9.284924411007651	10257.09083257937	63.55378513710093	4039.083605252791	105207912.34778374	4597.014075219215	-1.2792896190721876	21132538.40776357	1.636581929465863	4624.5617330039095	8743.319694828417	1.33205	46.657173	0.09082692	0.0520857	0.0415486218	0.195612226	0.1486257357	0.0371038675	0.0648102828	-0.2283273747	-0.0638219831	0.0539475384	-0.1331801409	-0.0411030333	-0.1842387337	0.0172695846	0.0281211143	0.0106228687	-0.2269196538	-0.078579634	-0.0634698679	-0.1580667114	0.1842076331	-0.0661002863	-0.2148551731	-0.1294245915	-0.0379374957	-0.1683037797	-0.0575475098	-0.0140640559	0.1626992493	0.0785434378	-0.0583932557	-0.03147316	0.0441930257	0.1462588989	0.0680757544	0.2034714946	0.0329871695	0.0076612366	0.026450403	0.1108984417	0.218975591	0.0401750467	0.0108053061	0.0582748591	-0.1654908797	-0.0593962052	-0.0311438354	0.0756247719	0.1957574664	-0.120747514	0.2342407702	0.0790803434	0.0561811569	0.1309049905	-0.1632839385	0.0805516637	0.2379158931	0.1227750956	-0.0041804619	0.1318739768	0.1146587063	0.0227005889	0.1712182919	-0.0023123792	0.0284964244	-0.01916718	0.0248338547	-0.0287280153	0.199490346	0.1770916084	-0.0658034573	0.0267392867	-0.0106862321	-0.1016891064	-0.2437985694	-0.0049163486	-0.0621456392	0.1831142454	0.0207150141	-0.0040462703	-0.05838684	0.0737947503	0.2009877876	-0.062364948	0.0532466671	-0.1079800393	-0.1316604456	0.0123698405	0.1406432718	0.0	0.0127585	0.01633326	0.00016277932225	0.0002667753822276	-0.00788786	-0.00476141	6.22183353796e-05	2.267102518810001e-05	0.0155274	-0.0386204	0.00024110015076	0.00149153529616	1.6298e-05	0.000305681	2.6562480399999996e-10	9.344087376099998e-08	0.000335146	-0.000156653	2.454016240900001e-08	1.1232284131600001e-07	0.000730391	0.000159903	5.334710128810001e-07	2.5568969409000032e-08	0.0	0.0	0.0
4817.563428468498	-3.0211262745579006	23208917.38731715	9.1272039668241	10204.397170422124	-52.69366215724585	2776.622031541964	104129721.61171906	4593.849363527098	-3.1647116921167253	21103451.974778324	10.015400094220308	4622.933152133335	8669.00257620511	1.434021	50.228867	0.07575129	0.0352208	-0.0675587803	-0.1730985547	-0.0229711129	0.0299191457	-0.0152423529	0.1628837093	0.1471795574	0.0229865917	0.1115667737	-0.0351336697	-0.1623999633	-0.1298430675	-0.0818310836	0.0119160283	0.0497167718	0.1062781052	0.0953894068	0.0528635008	0.1221980727	-0.0536005535	0.04865803	-0.144953358	0.224340595	-0.0855274555	0.0939010709	-0.0028335407	-0.0719188171	-0.0569650778	-0.0349373527	-0.0888853515	-0.0790909808	-0.0682281574	-0.0941023103	0.0344921822	-0.0154698637	-0.1184590494	0.1856959608	-0.1254856122	-0.0733141199	0.0942426274	0.1364445126	0.0679757443	0.139759686	0.003806969	-0.0429676282	-0.0636163391	-0.0453409768	-0.0620395562	-0.0458089941	-0.0979004574	-0.0518393463	-0.1016087525	-0.1447624791	0.0457154081	-0.0315923171	0.12938723	-0.1886398876	0.1008708287	-0.1351265715	0.037839395	-0.0767940792	-0.0198223908	0.0656104945	0.0827463273	-0.0927440389	0.0012138862	-0.1020766631	0.0635063595	0.0277270725	0.0934730484	-0.1757955814	0.1231122345	0.0986286088	-0.1095672897	-0.1455360096	-0.0925151153	-0.1291616599	-0.0453833009	-0.0541010966	0.0011711978	0.0095284522	0.0705044413	0.0486014302	-0.1144323794	-0.124451232	0.03194173	0.145623333	0.0	0.0127643	5.799999999998515e-06	0.0001629273544899	3.363999999998277e-11	-0.0161327	-0.00824484	0.00026026400929	6.79773866256e-05	0.0488131	0.0332857	0.00238271873161	0.00110793782449	0.000343633	0.000327335	1.18083638689e-07	1.07148202225e-07	0.000544991	0.000209845	4.403492402500001e-08	2.97015190081e-07	0.0008775099999999	0.0001471189999998	7.700238000998245e-07	2.1644000160970563e-08	0.0	0.0	0.0
4824.633184212754	7.069755744255417	23277085.36220689	49.98144628343247	10231.63214380601	27.23497338388552	741.7437752209526	104686296.32616436	4597.762651563525	3.91328803642682	21139421.400112454	15.31382325604128	4625.298742643964	8736.135816426315	1.335606	46.781734	0.05526944	0.0281412	0.1043128632	0.0729909922	0.0502480625	-0.057556857	-0.0409383462	-0.0521143109	-0.2017738379	0.1313651469	0.0517472417	-0.1704430485	-0.0229265196	0.094825843	-0.0664224374	-0.0121450446	-0.0618157583	-0.0672825667	0.0973367799	0.1824453343	0.1244432286	0.0517668715	0.1052514249	0.1561308154	-0.0836002113	-0.0230692436	0.0629908272	-0.0320499429	0.0122570865	0.1549998974	0.0501142587	0.1033840024	-0.1880668814	-0.0184216663	-0.0409051877	-0.07640658	-0.1051193213	0.0968049004	0.1367773895	0.048260446	-0.0072768526	0.0579725395	0.1568878406	0.1113005694	-0.075163815	0.0446568285	0.0909600377	0.0522562438	0.1226168827	-0.1455556978	0.0634702404	0.0584118878	-0.0659133489	-0.1782389144	-0.1038079594	-0.1079533317	-0.0994080929	-0.15832855	0.1043187639	0.041223934	-0.0411794105	-0.0246028235	0.0520936401	0.1184957777	-0.0599860173	-0.1544335891	-0.174674984	-0.0009178922	-0.0396992533	-0.0473957182	0.1198273587	-0.1028969111	-0.1137266198	-0.0262096	-0.0090173126	0.0056535974	-0.1866305443	0.1235333303	-0.0470036424	0.0939646275	0.0075130671	-0.0324746593	0.1903265185	0.0534898657	0.0439007383	-0.1203625908	-0.1159649805	0.0509313134	0.1464588945	0.0	0.0127587	-5.5999999999997024e-06	0.0001627844256899	3.135999999999667e-11	-0.00420971	0.01192299	1.7721658284100002e-05	0.0001421576905401	0.0413944	-0.0074187	0.0017134963513599	5.5037109690000005e-05	-0.000161354	-0.0005049869999999	2.6035113316e-08	2.550118701689999e-07	0.000585348	4.035699999999998e-05	1.6286874489999983e-09	3.42632281104e-07	0.000704411	-0.0001730989999999	4.96194856921e-07	2.99632638009654e-08	0.0	0.0	0.0
4828.714201361099	4.081017148345381	23316480.83842636	16.65470096508907	10229.430219463273	-2.2019243427366746	4.848470811136337	104641242.61486842	4587.252037421807	-10.51061414171818	21042881.25483052	110.47300963608618	4614.175844671414	8747.37181242681	1.24722	43.685856	0.0266065199999999	0.0222574	-0.0557302177	-0.1118651009	0.0593906229	0.0605867679	0.0482097823	0.1613476102	0.0343349055	0.0363764692	-0.1182251795	0.0833129906	-0.0783014473	-0.1306529192	0.0205750888	-0.161832946	0.1520627223	0.0319398608	-0.0018658905	-0.0167742565	-0.1602192257	0.0550129345	-0.0931470611	-0.1435682916	0.0193049976	0.0923009594	-0.0766357932	0.0521834076	0.0620416627	0.0107894974	-0.015954891	0.028489804	-0.0320035789	0.09840216	-0.0877971394	-0.1460113166	0.0798945769	0.0353526475	0.0972297753	0.0281116847	-0.0522456765	0.0315302696	0.0141502798	-0.1177336189	-0.0556169251	0.259371301	0.0035211824	0.1038319193	0.0710848272	0.1320522102	-0.1538694435	-0.040297279	-0.0266793942	0.0250496273	0.1603666231	-0.0286538866	0.0817360286	0.1492221358	-0.0386970967	-0.109064683	0.0447693122	0.0249010005	0.0312558731	-0.0218237491	-0.0367864049	-0.0175644957	-0.0413067576	-0.1610741676	-0.00316826	-0.1199409628	-0.0323209406	-0.0468472205	-0.1322876025	-0.0235244112	0.0583822366	0.0119200605	-0.0122239396	-0.0255961511	0.1233773282	0.0735506542	0.2984642024	0.0615315403	0.0366211672	-0.0449119496	0.0391499549	-0.1257436153	-0.1062887712	0.0689924054	0.1431261759	0.0	0.0127754	1.66999999999997e-05	0.0001632108451599	2.7888999999999003e-10	-0.00421688	-7.16999999999992e-06	1.77820769344e-05	5.140889999999885e-11	0.0194154	-0.021979	0.00037695775716	0.0004830764409999	-0.000162459	-1.104999999999997e-06	2.6392926681e-08	1.2210249999999934e-12	0.000520066	-6.528199999999995e-05	4.261739523999993e-09	2.70468644356e-07	0.000678725	-2.568599999999992e-05	4.606676256250001e-07	6.597705959999957e-10	0.0	0.0	0.0
4826.119087244758	-2.595114116341392	23291425.44426817	6.734617276834365	10271.586845248354	42.156625785080905	1777.1810975833482	105505496.31947903	4593.632749117338	6.380711695531318	21101461.833763316	40.71348174149014	4623.152246390707	8701.59631460357	1.185891	41.537727	0.10292271	0.0566656	-0.0168534111	0.1053635347	-0.1352331079	-0.1120199749	0.0511623204	-0.0851233659	0.0387285437	0.1006317665	0.1945677123	0.055404314	0.0425836508	-0.1123060749	-0.1449637317	0.0031847717	0.0398913469	-0.1799088617	-0.0539340367	0.0112894776	-0.0715612106	0.080212364	0.1598386594	0.0711533356	0.110010484	-0.0241827904	-0.0063400642	-0.0123165385	0.0366267883	0.1132414931	-0.0265680887	0.0224540636	0.1148169505	-0.0885233874	0.0154914071	0.0066952213	-0.0547210955	-0.0924693624	-0.2095857441	-0.0442310311	0.0875790966	-0.042998973	0.0592879283	-0.0941509044	0.0311191268	0.1138041315	-0.1791513978	-0.0209039678	0.0651843885	0.1299295165	-0.0326068942	0.1804041626	0.0347121485	0.0022977132	0.0711874525	-0.0652376993	-0.1740795481	-0.0451503053	-0.0966235426	0.027184204	-0.007506036	0.0097031487	0.0877020026	0.0951083907	0.0207392959	-0.0121881028	0.113237823	0.0162343763	-0.0813775092	-0.0113197231	0.0356385373	0.1129924331	0.2124436572	0.0252125485	-0.0710391839	0.0363242016	-0.0395594065	-0.1099934544	0.0353445028	-0.1139591993	0.1220280821	0.1091921348	-0.0037826391	-0.0962503565	0.0343545006	-0.1305509005	-0.0955218954	0.0857957478	0.1357200277	0.0	0.00567722	-0.0070981799999999	3.2230826928400004e-05	5.038415931239999e-05	0.014313	0.01852988	0.0002048619689999	0.0003433564528144	0.0525387	0.0331233	0.00276031499769	0.00109715300289	-0.0007549399999999	-0.0005924809999999	5.69934403599849e-07	3.510337353608815e-07	0.000800158	0.000280092	7.8451528464e-08	6.40252824964e-07	0.000689579	1.085399999999992e-05	4.7551919724100005e-07	1.1780931599999827e-10	0.0	0.0	0.0
4831.758677788805	5.639590544046769	23345891.920387417	31.80498150450173	10272.520103005802	0.9332577574477908	0.8709700418364797	105524669.26665832	4591.765941273083	-1.8668078442551632	21084314.45943548	3.48497152737261	4616.935418335279	8733.972350809041	1.306866	45.775078	0.0541895479999999	0.0267415	0.1232424079	-0.1260393807	0.0171078029	-0.1463545529	0.071284712	0.0761598131	0.0853759428	-0.0912835777	-0.0350776836	0.0938176268	-0.1369622871	0.0190881777	0.0907119389	-0.2002761904	-0.0677625314	0.0038260799	0.0050604982	-0.0130105584	0.0022591397	-0.1498094628	0.1748807053	-0.0469247047	-0.0181423353	-0.0993177194	0.0657905642	-0.0818288414	-0.1518716756	0.0916601008	-0.1600072693	0.1028598197	-0.0531074069	0.077876071	0.0085208016	0.1122075516	0.0991969527	-0.0971254513	-0.0589079843	0.1252950519	-0.0891540784	-0.0190972586	-0.0589592439	-0.0718572334	-0.0620690741	-0.0848866889	0.0383373669	0.0869105516	-0.2152118963	-0.0215725102	0.0606837255	-0.0063073282	-0.02226854	0.0041614514	-0.0221815158	0.1469832463	-0.1619089699	0.0380450171	0.0476911867	0.1173542565	-0.0571836205	-0.034691315	-0.1083072021	0.1282033812	0.1629739556	-0.1435744229	-0.0496529063	-0.059254047	0.0708220668	0.0923654824	-0.1100016081	0.1170530413	0.0324981813	-0.1256314526	0.062156489	0.0365448282	0.0612380226	0.0693382287	0.1254873726	0.0936729559	-0.055086952	0.0381395015	-0.1765811978	0.1232832885	0.0295198472	-0.1347625119	-0.0837748356	0.101035011	0.124451232	0.0	-0.00447251	-0.01014973	2.00033457001e-05	0.0001030170190728	0.000989082	-0.0133239179999999	9.782832027240002e-07	0.0001775267908707	0.0373288	-0.0152098999999999	0.00139343930944	0.0002313410580099	-0.000598544	0.0001563959999998	3.58254919936e-07	2.4459708815968717e-08	0.000953881	0.0001537229999999	2.3630760728999976e-08	9.09888962161e-07	0.00068958	1.000000000015745e-09	4.755205764e-07	1.0000000000314906e-18	0.0	0.0	0.0
4817.955004516295	-13.803673272509512	23212690.425543614	190.5413958141935	10212.686860926013	-59.83324207978876	3580.0168577786044	104298972.91933082	4588.79821051751	-2.967730755573029	21057069.0168487	8.807425837574064	4616.014949211963	8657.699366133771	1.318768	46.19194	0.053634902	0.0255414	-0.1551308939	-0.0934236813	0.0199170245	0.1907980261	-0.0285561457	0.1065738131	0.0470565583	-0.0351359166	-0.0120475768	-0.1018117631	0.1729719632	0.0488202145	-0.006328099	0.110267339	0.0824619754	0.0748507979	-0.1377402499	0.0294705843	0.1596678205	0.0776834531	-0.0496064279	0.0375330435	-0.0825276235	0.1927809662	0.0184660913	-0.0773506302	-0.1311745587	0.0860176984	-0.0076287094	0.0945452067	0.0468228382	-0.029752596	-0.0972626289	0.0952658681	0.0310632989	-0.1854831768	-0.1032008633	0.0419318148	0.054376965	-0.1217247807	0.0192838012	0.0494079285	0.108277842	-0.0196214708	-0.0653040789	0.0552197102	0.011445531	0.045178727	-0.0840657994	-0.0496369561	0.158694545	0.0033379581	-0.1182983804	-0.1127064702	0.0746117963	-0.0452896087	0.0874158431	-0.1395031885	-0.0538989322	-0.1281937012	-0.1124387088	0.1184088302	-0.0060644779	-0.0977951675	0.0539283348	-0.0689406794	-0.0838171682	0.1026101041	-0.0352797698	0.1896171961	0.0795691313	-0.0469080466	-0.0417693407	0.0944502374	0.0224304359	-0.1014014281	-0.1043559147	-0.0015833511	-0.0082769157	0.0849633773	-0.0460419065	-0.0631394555	0.0246515112	-0.1383592329	-0.0711681327	0.1144323794	0.1096405033	0.0	0.0127585	0.01723101	0.00016277932225	0.0002969077056201	-0.00511726	-0.006106342	2.61863499076e-05	3.728741262096401e-05	0.0414947	0.0041659	0.00172181012809	1.735472281e-05	-0.000292619	0.000305925	8.5625879161e-08	9.359010562500003e-08	0.0007884549999999	-0.000165426	2.7365761476033067e-08	6.216612870248423e-07	0.000638298	-5.1281999999999934e-05	4.074243368040001e-07	2.6298435239999924e-09	0.0	0.0	0.0
4820.70937766388	2.754373147585284	23239238.90389648	7.586571436138863	10214.663448258942	1.9765873329288297	3.906897484694704	104339349.36119723	4577.156382100566	-11.641828416944008	20950360.54620394	135.53216888956504	4604.587954894861	8735.617902685299	1.333764	46.717224	0.0308709	0.012426	0.1207585323	0.0679943384	-0.1537768644	-0.0658107953	-0.1347712936	0.0579257085	-0.1145307191	-0.0108816325	0.0123836454	0.1300572047	0.020933409	0.0352123047	0.1141149935	0.0857945773	0.1259893985	-0.0532887435	0.009033377	-0.1576955832	0.0478640603	-0.021481211	-0.0089709633	-0.0148368437	-0.1577688414	-0.0206254244	0.0793475904	0.1656984943	0.1521149814	-0.0152477695	-0.1919681022	0.054865392	-0.0523345223	0.0725495509	0.0109306991	-0.0497513676	-0.1085923768	-0.138120831	0.1413962077	-0.1160029099	0.0848949832	-0.070399859	-0.0354368803	-0.0977314651	-0.0565543091	-0.1057732474	0.1765337583	0.0291225142	0.0461038183	0.0070250068	-0.1187526048	0.0596858121	-0.0287437125	0.1342445818	-0.0623702688	0.0284878584	0.0466983757	0.0335052346	0.1797727178	-0.0043755283	-0.0312101459	0.159479275	0.1382196482	-0.087293106	0.1307988014	-0.0497353626	-0.0505359949	-0.1063521712	0.0333524591	-0.0679478998	0.0928993218	0.1395313482	-0.1148665604	0.1692706073	-0.1144966602	0.0871478968	0.03484184	0.0299054289	0.1409625774	0.1333684063	-0.099704446	-0.1170851188	0.0374082681	-0.0072388948	0.0197550473	-0.1413246524	-0.0578311484	0.1257436153	0.091709361	0.0	0.00468272	-0.00807578	2.19278665984e-05	6.521822260840001e-05	0.00246311	0.00758037	6.066910872100001e-06	5.746200933690001e-05	0.0373011	-0.0041936	0.0013913720612099	1.7586280960000047e-05	-0.000417103	-0.000124484	1.73974912609e-07	1.5496266256000002e-08	0.000833112	4.4657000000099993e-05	1.9942476490089312e-09	6.94075604544e-07	0.00068958	5.1281999999999934e-05	4.755205764e-07	2.6298435239999924e-09	0.0	0.0	0.0
4830.355472074187	9.646094410306432	23332333.98659704	93.047137372545	10246.346017874925	31.682569615983084	1003.7852174716144	104987606.71802132	4594.543020821951	17.38663872138568	21109825.5701837	302.2952060279879	4620.43093429287	8648.63802199533	1.265703	44.333271	0.0480020699999999	0.0270224	-0.0226605708	-0.194559938	0.1009215446	0.0085559413	0.059059411	0.1531153434	0.1720509895	-0.0369196652	-0.0234109331	-0.0871611809	0.0727804826	0.098696815	2.59873e-05	-0.0001329744	0.0339028655	0.2008592703	-0.0178281742	-0.1137155735	-0.1986335063	0.1058918246	-0.063907605	0.0563124649	-0.0512926365	-0.2345974795	-0.02380247	-0.0766803131	-0.1016016755	-0.1847541553	0.0661165144	-0.1935157301	0.0080239673	-0.0472173087	-0.1447698275	-0.0378667745	0.065334573	0.0042349788	0.0615935729	0.1290277216	-0.084999921	-0.0576196173	0.0128449876	-0.0541226993	0.0043346111	-0.0347239527	-0.0985948014	0.0903972063	-0.1226053521	-0.047479188	-0.0569085341	-0.2205398213	-0.0507532358	0.1532582592	0.1894108083	-0.0704141552	0.0320335358	-0.0328411303	0.0326590126	0.2548250608	0.0837834559	-0.0652518012	-0.1298591901	-0.1025237188	-0.0323773478	0.2287092471	-0.0230519869	-0.0481867211	-0.1052361586	0.0224215479	-0.0256418036	-0.0297450458	-0.0920364681	-0.1368968202	0.0827275546	0.066560833	0.0014526139	-0.0131757547	0.0437717254	-0.010515403	-0.0265975816	0.1337652523	-0.1032962953	0.0762591092	0.0148360426	-0.14364524	-0.0439007383	0.1347625119	0.0711681327	0.0	0.0127379	0.00805518	0.00016225409641	6.48859248324e-05	0.0174427	0.0149795899999999	0.0003042477832899	0.000224388116568	0.0467845	0.0094834	0.00218878944025	8.993487556000005e-05	-0.000417103	0.0	1.73974912609e-07	0.0	0.000830932	-2.1799999999999554e-06	4.752399999999806e-12	6.904479886240001e-07	0.000997078	0.000307498	9.94164538084e-07	9.455502000400003e-08	0.0	0.0	0.0
4827.347849984351	-3.0076220898354222	23303287.26474854	9.045790635265991	10251.885044621486	5.539026746560921	30.680817299117265	105101146.96813367	4586.797557910839	-7.745462911112554	21038711.837256838	59.99219570742016	4617.400850059052	8784.31740253512	1.215565	42.57711	0.06262728	0.0353016	-0.0577979821	0.0496621196	-0.0603033612	0.0336247329	-0.0144577818	-0.0501382862	-0.1185758556	0.0373009953	-0.0081954254	0.0232018277	0.1537938206	0.0584445416	-0.0283231552	0.0289993542	-0.0733306593	-0.0349661367	-0.129979049	-0.0124693785	-0.0084304402	0.0364354387	0.0297400053	-0.1114237183	-0.0465517555	0.1135690859	-0.0049233991	-0.0489811803	0.0611074439	0.0272684987	0.0201937262	-0.0920687221	-0.0840252896	0.0152169912	0.2392601685	0.015017037	-0.0993905517	0.1762212503	-0.0404447126	-0.0009517653	-0.0115336492	-0.0360184432	-0.091595144	0.3837901697	0.0407358833	0.015739006	-0.0003535121	0.0349741623	-0.1763116587	0.0201194891	0.082823074	0.0420142447	0.1442927945	0.0157841441	0.0154885644	-0.0151922224	-0.0268551548	0.1258504991	0.026693004	-0.113995463	0.0126469488	-0.0706002527	0.0901723843	0.0137690094	-0.0030822912	0.0750447486	-0.0798269818	0.1914192728	0.1552800212	-0.0448182568	0.068335895	-0.1465631319	0.0751446027	0.0136215346	-0.0086199516	0.044521867	0.0818062569	0.1579321011	-0.332799101	0.083292397	-0.004335689	0.0100627561	-0.1694352645	0.1071810722	0.0099001096	-0.1453104072	-0.0295198472	0.1413246524	0.0486014302	0.0	-0.0079305899999999	-0.0206684899999999	6.289425774809843e-05	0.00042718647888	0.00267056	-0.0147721399999999	7.131890713600001e-06	0.0002182161201795	0.037302	-0.0094824999999999	0.001391439204	8.991780624999996e-05	-0.000417103	0.0	1.73974912609e-07	0.0	0.0008775169999999	4.658499999989996e-05	2.170162224990679e-09	7.700360852888245e-07	0.00068958	-0.000307498	4.755205764e-07	9.455502000400003e-08	0.0	0.0	0.0
