sub	MB	ME	stat	contrast	denoise	mask_name	mean_act	median_act
10017	6	4	cope	13	tedana	FFA	-56.06166458129883	-43.91817855834961
10017	6	4	cope	13	tedana	sCerb	-99.78572082519531	-104.91778564453125
10017	6	4	cope	13	tedana	iCerb	-101.93263244628906	-90.56494903564453
10017	6	4	cope	13	tedana	Motor	-33.48754119873047	-32.451988220214844
10017	3	4	varcope	13	tedana	VS	67662.140625	66263.28125
10017	3	4	varcope	13	tedana	RVS	105331.2421875	59606.4921875
10017	3	4	varcope	13	tedana	LVS	83872.828125	74513.4453125
10017	3	4	varcope	13	tedana	vmPFC	46510.01171875	42281.6875
10017	3	4	varcope	13	tedana	FFA	36847.84765625	28267.453125
10017	3	4	varcope	13	tedana	sCerb	69189.671875	60691.1171875
10017	3	4	varcope	13	tedana	iCerb	59977.51953125	58932.48046875
10017	3	4	varcope	13	tedana	Motor	25400.896484375	19894.078125
10017	3	4	cope	12	tedana	VS	46.73222732543945	59.30320739746094
10017	3	4	cope	12	tedana	RVS	100.3061294555664	90.90145874023438
10017	3	4	cope	12	tedana	LVS	44.494117736816406	78.30314636230469
10017	3	4	cope	12	tedana	vmPFC	111.254638671875	102.2867431640625
10017	3	4	cope	12	tedana	FFA	96.73430633544922	99.28260803222656
10017	3	4	cope	12	tedana	sCerb	343.6457214355469	329.8057556152344
10017	3	4	cope	12	tedana	iCerb	318.6973571777344	331.7726745605469
10017	3	4	cope	12	tedana	Motor	346.5283203125	269.8986511230469
10017	3	4	varcope	11	tedana	VS	112619.2734375	110132.9453125
10017	3	4	varcope	11	tedana	RVS	174511.0	98560.84375
10017	3	4	varcope	11	tedana	LVS	140213.875	124775.15625
10017	3	4	varcope	11	tedana	vmPFC	75398.390625	68075.4921875
10017	3	4	varcope	11	tedana	FFA	60034.546875	46425.16796875
10017	3	4	varcope	11	tedana	sCerb	115157.5859375	101150.15625
10017	3	4	varcope	11	tedana	iCerb	99750.2421875	98823.921875
10017	3	4	varcope	11	tedana	Motor	41849.87109375	33016.69921875
10017	3	4	zstat	11	tedana	VS	0.9338273406028748	0.8701611161231995
10017	3	4	zstat	11	tedana	RVS	1.1848634481430054	1.2608451843261719
10017	3	4	zstat	11	tedana	LVS	0.9948264956474304	0.9924198985099792
10017	3	4	zstat	11	tedana	vmPFC	0.7385263442993164	0.8407031297683716
10017	3	4	zstat	11	tedana	FFA	2.486745834350586	2.574800491333008
10017	3	4	zstat	11	tedana	sCerb	0.7779266238212585	0.832794189453125
10017	3	4	zstat	11	tedana	iCerb	0.35180583596229553	0.43486905097961426
10017	3	4	zstat	11	tedana	Motor	1.052108645439148	1.0206236839294434
10017	3	4	cope	11	tedana	VS	314.3487548828125	287.369384765625
10017	3	4	cope	11	tedana	RVS	508.8179626464844	398.5921630859375
10017	3	4	cope	11	tedana	LVS	376.2783508300781	404.3235168457031
10017	3	4	cope	11	tedana	vmPFC	211.0139923095703	228.16876220703125
10017	3	4	cope	11	tedana	FFA	610.0445556640625	576.4636840820312
10017	3	4	cope	11	tedana	sCerb	249.44615173339844	256.0099182128906
10017	3	4	cope	11	tedana	iCerb	118.23007202148438	113.29010009765625
10017	3	4	cope	11	tedana	Motor	222.79798889160156	180.37945556640625
10017	3	4	varcope	12	tedana	VS	104993.0625	102778.046875
10017	3	4	varcope	12	tedana	RVS	164861.0	91736.5234375
10017	3	4	varcope	12	tedana	LVS	130726.90625	116059.1484375
10017	3	4	varcope	12	tedana	vmPFC	72251.453125	65112.16796875
10017	3	4	varcope	12	tedana	FFA	56390.58203125	43654.21875
10017	3	4	varcope	12	tedana	sCerb	107567.0703125	94235.765625
10017	3	4	varcope	12	tedana	iCerb	92998.9453125	92249.5703125
10017	3	4	varcope	12	tedana	Motor	39933.15234375	31551.607421875
10017	3	4	zstat	12	tedana	VS	0.14445272088050842	0.1641937792301178
10017	3	4	zstat	12	tedana	RVS	0.2801235020160675	0.24218089878559113
10017	3	4	zstat	12	tedana	LVS	0.114539235830307	0.20248085260391235
10017	3	4	zstat	12	tedana	vmPFC	0.3879486620426178	0.4232255220413208
10017	3	4	zstat	12	tedana	FFA	0.3741089999675751	0.37414687871932983
10017	3	4	zstat	12	tedana	sCerb	1.116971731185913	1.0686014890670776
10017	3	4	zstat	12	tedana	iCerb	1.0552849769592285	1.0046192407608032
10017	3	4	zstat	12	tedana	Motor	1.7380467653274536	1.5756372213363647
10017	3	4	zstat	13	tedana	VS	0.045787014067173004	0.06432395428419113
10017	3	4	zstat	13	tedana	RVS	0.17103761434555054	0.1421077698469162
10017	3	4	zstat	13	tedana	LVS	0.012378068640828133	0.11206475645303726
10017	3	4	zstat	13	tedana	vmPFC	0.229824036359787	0.17090874910354614
10017	3	4	zstat	13	tedana	FFA	0.5018410086631775	0.47872409224510193
10017	3	4	zstat	13	tedana	sCerb	0.061268534511327744	0.04132122918963432
10017	3	4	zstat	13	tedana	iCerb	0.008797315880656242	0.020409852266311646
10017	3	4	zstat	13	tedana	Motor	0.33618104457855225	0.315970242023468
10017	3	4	cope	13	tedana	VS	9.428031921386719	15.638102531433105
10017	3	4	cope	13	tedana	RVS	46.70530700683594	50.7852783203125
10017	3	4	cope	13	tedana	LVS	9.04676628112793	34.91423797607422
10017	3	4	cope	13	tedana	vmPFC	37.19620132446289	37.48655700683594
10017	3	4	cope	13	tedana	FFA	91.15593719482422	87.3528060913086
10017	3	4	cope	13	tedana	sCerb	18.919172286987305	9.023883819580078
10017	3	4	cope	13	tedana	iCerb	7.913565158843994	5.457618236541748
10017	3	4	cope	13	tedana	Motor	59.513248443603516	44.49399185180664
10017	1	4	varcope	13	tedana	VS	122914.515625	119445.40625
10017	1	4	varcope	13	tedana	RVS	196186.390625	116269.78125
10017	1	4	varcope	13	tedana	LVS	202990.671875	142690.65625
10017	1	4	varcope	13	tedana	vmPFC	68419.1171875	56311.5546875
10017	1	4	varcope	13	tedana	FFA	65047.75390625	53217.71875
10017	1	4	varcope	13	tedana	sCerb	156653.921875	138855.234375
10017	1	4	varcope	13	tedana	iCerb	121463.0703125	118775.78125
10017	1	4	varcope	13	tedana	Motor	44814.01953125	34816.9921875
10017	1	4	cope	12	tedana	VS	-24.429216384887695	-26.308353424072266
10017	1	4	cope	12	tedana	RVS	49.91922378540039	16.165199279785156
10017	1	4	cope	12	tedana	LVS	228.33001708984375	154.53323364257812
10017	1	4	cope	12	tedana	vmPFC	-155.82118225097656	-147.08621215820312
10017	1	4	cope	12	tedana	FFA	82.0970687866211	74.32530212402344
10017	1	4	cope	12	tedana	sCerb	250.64527893066406	238.48699951171875
10017	1	4	cope	12	tedana	iCerb	89.09032440185547	91.29276275634766
10017	1	4	cope	12	tedana	Motor	239.5306396484375	191.0111083984375
10017	1	4	varcope	11	tedana	VS	101105.3125	98094.953125
10017	1	4	varcope	11	tedana	RVS	162616.109375	95959.8984375
10017	1	4	varcope	11	tedana	LVS	167774.625	114836.1484375
10017	1	4	varcope	11	tedana	vmPFC	58192.36328125	47543.9453125
10017	1	4	varcope	11	tedana	FFA	56054.24609375	45880.34375
10017	1	4	varcope	11	tedana	sCerb	129860.140625	114929.53125
10017	1	4	varcope	11	tedana	iCerb	100231.390625	98117.09375
10017	1	4	varcope	11	tedana	Motor	36699.22265625	28688.76953125
10017	1	4	zstat	11	tedana	VS	0.15902289748191833	0.16167691349983215
10017	1	4	zstat	11	tedana	RVS	-0.13010859489440918	-0.1711948662996292
10017	1	4	zstat	11	tedana	LVS	-0.008897056803107262	0.1750657558441162
10017	1	4	zstat	11	tedana	vmPFC	-0.2788974344730377	-0.20823752880096436
10017	1	4	zstat	11	tedana	FFA	1.173602819442749	1.188267707824707
10017	1	4	zstat	11	tedana	sCerb	-0.12733639776706696	-0.12617714703083038
10017	1	4	zstat	11	tedana	iCerb	0.09674108028411865	0.06823014467954636
10017	1	4	zstat	11	tedana	Motor	-0.1561620533466339	-0.0803619995713234
10017	1	4	cope	11	tedana	VS	52.4588508605957	55.51448440551758
10017	1	4	cope	11	tedana	RVS	-50.61317443847656	-54.71913528442383
10017	1	4	cope	11	tedana	LVS	19.368871688842773	60.665523529052734
10017	1	4	cope	11	tedana	vmPFC	-73.61100769042969	-48.59479904174805
10017	1	4	cope	11	tedana	FFA	272.0621032714844	238.77198791503906
10017	1	4	cope	11	tedana	sCerb	-41.40145492553711	-47.54093551635742
10017	1	4	cope	11	tedana	iCerb	28.434986114501953	23.72735023498535
10017	1	4	cope	11	tedana	Motor	-36.32024383544922	-14.035900115966797
10017	1	4	varcope	12	tedana	VS	96966.15625	93983.84375
10017	1	4	varcope	12	tedana	RVS	154564.640625	91849.234375
10017	1	4	varcope	12	tedana	LVS	159574.296875	112982.296875
10017	1	4	varcope	12	tedana	vmPFC	53481.9140625	44337.08984375
10017	1	4	varcope	12	tedana	FFA	50694.05078125	41701.015625
10017	1	4	varcope	12	tedana	sCerb	123614.4375	109880.125
10017	1	4	varcope	12	tedana	iCerb	95731.140625	93568.25
10017	1	4	varcope	12	tedana	Motor	35426.32421875	27589.056640625
10017	1	4	zstat	12	tedana	VS	-0.06428737938404083	-0.09182561933994293
10017	1	4	zstat	12	tedana	RVS	0.07822751998901367	0.03727011755108833
10017	1	4	zstat	12	tedana	LVS	0.5509525537490845	0.5189520716667175
10017	1	4	zstat	12	tedana	vmPFC	-0.6145645976066589	-0.751767635345459
10017	1	4	zstat	12	tedana	FFA	0.2846754193305969	0.3628527522087097
10017	1	4	zstat	12	tedana	sCerb	0.7088267803192139	0.718984842300415
10017	1	4	zstat	12	tedana	iCerb	0.26601308584213257	0.32080385088920593
10017	1	4	zstat	12	tedana	Motor	1.2255452871322632	1.1258257627487183
10017	1	4	zstat	13	tedana	VS	0.011429724283516407	-0.048566654324531555
10017	1	4	zstat	13	tedana	RVS	0.272243857383728	0.2720569372177124
10017	1	4	zstat	13	tedana	LVS	0.5264309644699097	0.537566065788269
10017	1	4	zstat	13	tedana	vmPFC	-0.1997484415769577	-0.08479803800582886
10017	1	4	zstat	13	tedana	FFA	-0.24214017391204834	-0.3684113919734955
10017	1	4	zstat	13	tedana	sCerb	-0.11554551869630814	-0.13120226562023163
10017	1	4	zstat	13	tedana	iCerb	0.3012767434120178	0.34029802680015564
10017	1	4	zstat	13	tedana	Motor	-0.004092137794941664	0.048165980726480484
10017	1	4	cope	13	tedana	VS	-4.138450622558594	-17.578948974609375
10017	1	4	cope	13	tedana	RVS	105.87313079833984	110.81958770751953
10017	1	4	cope	13	tedana	LVS	212.6341094970703	246.86097717285156
10017	1	4	cope	13	tedana	vmPFC	-47.43338394165039	-24.401845932006836
10017	1	4	cope	13	tedana	FFA	-61.975990295410156	-97.90701293945312
10017	1	4	cope	13	tedana	sCerb	-42.03318786621094	-51.76675033569336
10017	1	4	cope	13	tedana	iCerb	116.37837982177734	116.90396881103516
10017	1	4	cope	13	tedana	Motor	-2.219669818878174	9.14880657196045
10017	1	4	varcope	13	none	VS	125486.859375	119596.421875
10017	1	4	varcope	13	none	RVS	214840.28125	120410.640625
10017	1	4	varcope	13	none	LVS	216984.15625	146422.875
10017	1	4	varcope	13	none	vmPFC	68969.65625	57639.6328125
10017	1	4	varcope	13	none	FFA	67996.96875	54702.51953125
10017	1	4	varcope	13	none	sCerb	163441.046875	137603.453125
10017	1	4	varcope	13	none	iCerb	129087.4296875	125384.890625
10017	1	4	varcope	13	none	Motor	48388.46875	36824.546875
10017	1	4	cope	12	none	VS	-9.814223289489746	-14.851146697998047
10017	1	4	cope	12	none	RVS	-18.111894607543945	-5.09672212600708
10017	1	4	cope	12	none	LVS	187.73834228515625	184.68870544433594
10017	1	4	cope	12	none	vmPFC	-137.35745239257812	-155.88958740234375
10017	1	4	cope	12	none	FFA	34.89054489135742	52.124114990234375
10017	1	4	cope	12	none	sCerb	120.26020812988281	85.4276123046875
10017	1	4	cope	12	none	iCerb	55.29481887817383	79.0208740234375
10017	1	4	cope	12	none	Motor	173.95181274414062	145.92239379882812
10017	1	4	varcope	11	none	VS	113415.109375	108615.78125
10017	1	4	varcope	11	none	RVS	197014.9375	109013.5234375
10017	1	4	varcope	11	none	LVS	197589.75	130434.0546875
10017	1	4	varcope	11	none	vmPFC	64910.37890625	53980.1328125
10017	1	4	varcope	11	none	FFA	64269.19921875	51409.5625
10017	1	4	varcope	11	none	sCerb	148766.234375	124724.8125
10017	1	4	varcope	11	none	iCerb	119006.359375	115102.625
10017	1	4	varcope	11	none	Motor	43921.0	33355.84375
10017	1	4	zstat	11	none	VS	-0.2288309782743454	-0.2179693877696991
10017	1	4	zstat	11	none	RVS	-0.34714236855506897	-0.39782842993736267
10017	1	4	zstat	11	none	LVS	-0.3111114203929901	-0.20765194296836853
10017	1	4	zstat	11	none	vmPFC	-0.11379408836364746	-0.1693345606327057
10017	1	4	zstat	11	none	FFA	1.4673104286193848	1.4985096454620361
10017	1	4	zstat	11	none	sCerb	-0.07852236926555634	-0.15222415328025818
10017	1	4	zstat	11	none	iCerb	0.22105179727077484	0.2993939220905304
10017	1	4	zstat	11	none	Motor	-0.3829289674758911	-0.385333776473999
10017	1	4	cope	11	none	VS	-76.52326202392578	-84.14205932617188
10017	1	4	cope	11	none	RVS	-130.9986572265625	-147.6096954345703
10017	1	4	cope	11	none	LVS	-110.8252944946289	-100.67164611816406
10017	1	4	cope	11	none	vmPFC	-42.131507873535156	-34.32754135131836
10017	1	4	cope	11	none	FFA	367.7666320800781	327.66619873046875
10017	1	4	cope	11	none	sCerb	-28.556396484375	-54.35692596435547
10017	1	4	cope	11	none	iCerb	75.9081039428711	95.83212280273438
10017	1	4	cope	11	none	Motor	-85.39556884765625	-72.60507202148438
10017	1	4	varcope	12	none	VS	90781.1953125	87105.15625
10017	1	4	varcope	12	none	RVS	155653.0	86713.2109375
10017	1	4	varcope	12	none	LVS	156914.140625	105562.234375
10017	1	4	varcope	12	none	vmPFC	49742.796875	41427.96875
10017	1	4	varcope	12	none	FFA	49058.78515625	39324.171875
10017	1	4	varcope	12	none	sCerb	118669.5859375	99829.9921875
10017	1	4	varcope	12	none	iCerb	93684.75	90770.40625
10017	1	4	varcope	12	none	Motor	35029.15625	26591.287109375
10017	1	4	zstat	12	none	VS	-0.03040912374854088	-0.05304061993956566
10017	1	4	zstat	12	none	RVS	-0.03692040592432022	-0.01544149313122034
10017	1	4	zstat	12	none	LVS	0.48802921175956726	0.5312361121177673
10017	1	4	zstat	12	none	vmPFC	-0.5196856260299683	-0.7624119520187378
10017	1	4	zstat	12	none	FFA	0.09139244258403778	0.2604313790798187
10017	1	4	zstat	12	none	sCerb	0.3638920187950134	0.29169178009033203
10017	1	4	zstat	12	none	iCerb	0.17345498502254486	0.26093393564224243
10017	1	4	zstat	12	none	Motor	0.9248179793357849	0.8520065546035767
10017	1	4	zstat	13	none	VS	-0.012083372101187706	-0.10348743200302124
10017	1	4	zstat	13	none	RVS	0.1315583884716034	0.06117328256368637
10017	1	4	zstat	13	none	LVS	0.41704267263412476	0.41434329748153687
10017	1	4	zstat	13	none	vmPFC	-0.09136180579662323	0.004520953167229891
10017	1	4	zstat	13	none	FFA	-0.1041206419467926	-0.14617815613746643
10017	1	4	zstat	13	none	sCerb	-0.26583561301231384	-0.3392225205898285
10017	1	4	zstat	13	none	iCerb	0.19281628727912903	0.10994913429021835
10017	1	4	zstat	13	none	Motor	-0.23492026329040527	-0.15094083547592163
10017	1	4	cope	13	none	VS	-4.564930438995361	-39.55595397949219
10017	1	4	cope	13	none	RVS	21.35262680053711	21.726791381835938
10017	1	4	cope	13	none	LVS	154.57736206054688	178.3262481689453
10017	1	4	cope	13	none	vmPFC	-25.927885055541992	1.1074795722961426
10017	1	4	cope	13	none	FFA	-30.76216697692871	-31.991064071655273
10017	1	4	cope	13	none	sCerb	-103.34867095947266	-128.5267791748047
10017	1	4	cope	13	none	iCerb	75.9583511352539	44.09682083129883
10017	1	4	cope	13	none	Motor	-55.53797912597656	-31.291851043701172
10017	6	4	varcope	13	none	VS	70944.7890625	68876.5625
10017	6	4	varcope	13	none	RVS	85837.28125	69708.671875
10017	6	4	varcope	13	none	LVS	100157.96875	89501.453125
10017	6	4	varcope	13	none	vmPFC	37885.56640625	34765.03515625
10017	6	4	varcope	13	none	FFA	35077.28125	29556.76171875
10017	6	4	varcope	13	none	sCerb	65554.46875	57522.07421875
10017	6	4	varcope	13	none	iCerb	51397.765625	52424.8125
10017	6	4	varcope	13	none	Motor	23526.119140625	19120.8515625
10017	6	4	cope	12	none	VS	3.2557575702667236	26.976356506347656
10017	6	4	cope	12	none	RVS	79.08533477783203	64.35124969482422
10017	6	4	cope	12	none	LVS	207.22421264648438	126.18621063232422
10017	6	4	cope	12	none	vmPFC	9.981110572814941	26.48186492919922
10017	6	4	cope	12	none	FFA	75.00471496582031	80.9820556640625
10017	6	4	cope	12	none	sCerb	215.88330078125	230.3218994140625
10017	6	4	cope	12	none	iCerb	178.53927612304688	143.1702117919922
10017	6	4	cope	12	none	Motor	239.84161376953125	165.58880615234375
10017	6	4	varcope	11	none	VS	79191.8046875	77480.96875
10017	6	4	varcope	11	none	RVS	95166.59375	77805.8984375
10017	6	4	varcope	11	none	LVS	111544.171875	99499.9921875
10017	6	4	varcope	11	none	vmPFC	41181.51171875	37365.59375
10017	6	4	varcope	11	none	FFA	37097.875	32290.328125
10017	6	4	varcope	11	none	sCerb	71539.21875	63020.86328125
10017	6	4	varcope	11	none	iCerb	56309.4453125	57609.4765625
10017	6	4	varcope	11	none	Motor	25074.078125	20441.416015625
10017	6	4	zstat	11	none	VS	0.3552830219268799	0.3332248628139496
10017	6	4	zstat	11	none	RVS	0.3179273009300232	0.32142174243927
10017	6	4	zstat	11	none	LVS	0.21675874292850494	0.3307103216648102
10017	6	4	zstat	11	none	vmPFC	0.7937989830970764	0.7864917516708374
10017	6	4	zstat	11	none	FFA	1.904732584953308	1.780639410018921
10017	6	4	zstat	11	none	sCerb	0.12998896837234497	0.09922304004430771
10017	6	4	zstat	11	none	iCerb	0.2064885050058365	0.2977302670478821
10017	6	4	zstat	11	none	Motor	0.5279132723808289	0.5034390091896057
10017	6	4	cope	11	none	VS	98.32939910888672	89.87840270996094
10017	6	4	cope	11	none	RVS	111.46839141845703	73.62833404541016
10017	6	4	cope	11	none	LVS	79.39423370361328	101.71421813964844
10017	6	4	cope	11	none	vmPFC	161.95498657226562	156.18496704101562
10017	6	4	cope	11	none	FFA	377.0213928222656	297.9974060058594
10017	6	4	cope	11	none	sCerb	27.960683822631836	25.379648208618164
10017	6	4	cope	11	none	iCerb	54.63334655761719	76.88409423828125
10017	6	4	cope	11	none	Motor	86.0857162475586	71.32356262207031
10017	6	4	varcope	12	none	VS	61314.265625	59676.53125
10017	6	4	varcope	12	none	RVS	74941.4453125	60097.50390625
10017	6	4	varcope	12	none	LVS	86783.21875	77094.859375
10017	6	4	varcope	12	none	vmPFC	35241.8046875	31866.216796875
10017	6	4	varcope	12	none	FFA	31858.01171875	26501.91796875
10017	6	4	varcope	12	none	sCerb	57509.96875	50310.98046875
10017	6	4	varcope	12	none	iCerb	45043.69921875	45721.99609375
10017	6	4	varcope	12	none	Motor	21534.376953125	17291.59765625
10017	6	4	zstat	12	none	VS	-0.01982835680246353	0.1163344532251358
10017	6	4	zstat	12	none	RVS	0.3053414523601532	0.24541716277599335
10017	6	4	zstat	12	none	LVS	0.6741588115692139	0.4538419246673584
10017	6	4	zstat	12	none	vmPFC	0.009620344266295433	0.16602489352226257
10017	6	4	zstat	12	none	FFA	0.46863630414009094	0.49896901845932007
10017	6	4	zstat	12	none	sCerb	0.9970346689224243	1.009561538696289
10017	6	4	zstat	12	none	iCerb	0.859377384185791	0.7146591544151306
10017	6	4	zstat	12	none	Motor	1.5731642246246338	1.308144450187683
10017	6	4	zstat	13	none	VS	0.41712120175361633	0.3733060956001282
10017	6	4	zstat	13	none	RVS	0.49426719546318054	0.40614765882492065
10017	6	4	zstat	13	none	LVS	0.6478763818740845	0.6067222952842712
10017	6	4	zstat	13	none	vmPFC	0.5141553282737732	0.32749295234680176
10017	6	4	zstat	13	none	FFA	-0.087321937084198	0.016065379604697227
10017	6	4	zstat	13	none	sCerb	0.1619163602590561	0.14722640812397003
10017	6	4	zstat	13	none	iCerb	0.10314219444990158	0.18543434143066406
10017	6	4	zstat	13	none	Motor	0.28980007767677307	0.27950212359428406
10017	6	4	cope	13	none	VS	116.87853240966797	105.4280014038086
10017	6	4	cope	13	none	RVS	177.20199584960938	109.56453704833984
10017	6	4	cope	13	none	LVS	188.72869873046875	198.33090209960938
10017	6	4	cope	13	none	vmPFC	89.36353302001953	68.14497375488281
10017	6	4	cope	13	none	FFA	-9.412127494812012	3.937755584716797
10017	6	4	cope	13	none	sCerb	40.6565055847168	34.90422058105469
10017	6	4	cope	13	none	iCerb	22.769990921020508	41.29853820800781
10017	6	4	cope	13	none	Motor	46.52280807495117	38.105464935302734
10017	6	1	varcope	13	none	VS	36183.30078125	37277.45703125
10017	6	1	varcope	13	none	RVS	57909.28125	39309.2890625
10017	6	1	varcope	13	none	LVS	48977.8984375	43115.5625
10017	6	1	varcope	13	none	vmPFC	33923.83984375	32501.81640625
10017	6	1	varcope	13	none	FFA	23642.70703125	18849.7421875
10017	6	1	varcope	13	none	sCerb	37443.18359375	33571.34765625
10017	6	1	varcope	13	none	iCerb	25885.91796875	26310.02734375
10017	6	1	varcope	13	none	Motor	16572.587890625	13513.6630859375
10017	6	1	cope	12	none	VS	100.00102996826172	104.2010498046875
10017	6	1	cope	12	none	RVS	26.759889602661133	13.620200157165527
10017	6	1	cope	12	none	LVS	12.790582656860352	32.4499626159668
10017	6	1	cope	12	none	vmPFC	-50.03599548339844	-21.40074348449707
10017	6	1	cope	12	none	FFA	33.664825439453125	25.489215850830078
10017	6	1	cope	12	none	sCerb	458.6832275390625	428.9365539550781
10017	6	1	cope	12	none	iCerb	262.7598571777344	246.0334930419922
10017	6	1	cope	12	none	Motor	403.7829895019531	302.71807861328125
10017	6	1	varcope	11	none	VS	55518.609375	57384.4765625
10017	6	1	varcope	11	none	RVS	88426.546875	60387.62109375
10017	6	1	varcope	11	none	LVS	75538.09375	65017.78515625
10017	6	1	varcope	11	none	vmPFC	49648.859375	46943.953125
10017	6	1	varcope	11	none	FFA	35812.82421875	28722.056640625
10017	6	1	varcope	11	none	sCerb	57233.25390625	51793.828125
10017	6	1	varcope	11	none	iCerb	39310.94140625	40069.78125
10017	6	1	varcope	11	none	Motor	24692.97265625	20198.666015625
10017	6	1	zstat	11	none	VS	0.461796373128891	0.4912108778953552
10017	6	1	zstat	11	none	RVS	0.25032439827919006	0.2486877739429474
10017	6	1	zstat	11	none	LVS	0.48145920038223267	0.5603069067001343
10017	6	1	zstat	11	none	vmPFC	-0.2847009301185608	-0.27596020698547363
10017	6	1	zstat	11	none	FFA	1.636513590812683	1.6606106758117676
10017	6	1	zstat	11	none	sCerb	0.47932082414627075	0.4319005012512207
10017	6	1	zstat	11	none	iCerb	0.29962220788002014	0.2960840165615082
10017	6	1	zstat	11	none	Motor	0.313565194606781	0.3470982015132904
10017	6	1	cope	11	none	VS	121.59765625	121.93049621582031
10017	6	1	cope	11	none	RVS	110.73799896240234	60.11777877807617
10017	6	1	cope	11	none	LVS	140.95509338378906	132.63156127929688
10017	6	1	cope	11	none	vmPFC	-56.19575500488281	-44.06516647338867
10017	6	1	cope	11	none	FFA	297.5732116699219	287.5626220703125
10017	6	1	cope	11	none	sCerb	116.3769302368164	106.57008361816406
10017	6	1	cope	11	none	iCerb	59.085689544677734	54.008670806884766
10017	6	1	cope	11	none	Motor	47.75440979003906	49.65560531616211
10017	6	1	varcope	12	none	VS	57014.73046875	58807.6875
10017	6	1	varcope	12	none	RVS	91493.8359375	61945.33984375
10017	6	1	varcope	12	none	LVS	77137.3203125	67908.5859375
10017	6	1	varcope	12	none	vmPFC	54005.19140625	51809.234375
10017	6	1	varcope	12	none	FFA	37535.98046875	29784.8671875
10017	6	1	varcope	12	none	sCerb	59021.71875	53063.33984375
10017	6	1	varcope	12	none	iCerb	40826.44140625	41476.19921875
10017	6	1	varcope	12	none	Motor	26329.802734375	21570.072265625
10017	6	1	zstat	12	none	VS	0.4339403212070465	0.49054861068725586
10017	6	1	zstat	12	none	RVS	0.10843484103679657	0.041709184646606445
10017	6	1	zstat	12	none	LVS	0.10368246585130692	0.08750829100608826
10017	6	1	zstat	12	none	vmPFC	-0.2096237689256668	-0.12299421429634094
10017	6	1	zstat	12	none	FFA	0.21117064356803894	0.14970427751541138
10017	6	1	zstat	12	none	sCerb	1.9566972255706787	1.8695484399795532
10017	6	1	zstat	12	none	iCerb	1.32981276512146	1.2473698854446411
10017	6	1	zstat	12	none	Motor	2.3601255416870117	2.1212635040283203
10017	6	1	zstat	13	none	VS	0.23296362161636353	0.20837710797786713
10017	6	1	zstat	13	none	RVS	-0.13456106185913086	-0.07083363085985184
10017	6	1	zstat	13	none	LVS	0.5019028186798096	0.3383506238460541
10017	6	1	zstat	13	none	vmPFC	-0.4906536042690277	-0.5525678992271423
10017	6	1	zstat	13	none	FFA	-1.3130804300308228	-1.1009845733642578
10017	6	1	zstat	13	none	sCerb	-1.1553605794906616	-1.1927989721298218
10017	6	1	zstat	13	none	iCerb	-0.6728432774543762	-0.5853357911109924
10017	6	1	zstat	13	none	Motor	-0.8810915946960449	-0.841074526309967
10017	6	1	cope	13	none	VS	24.0958251953125	36.145912170410156
10017	6	1	cope	13	none	RVS	-5.093404769897461	-10.686864852905273
10017	6	1	cope	13	none	LVS	109.9518814086914	71.87763977050781
10017	6	1	cope	13	none	vmPFC	-100.51021575927734	-86.231689453125
10017	6	1	cope	13	none	FFA	-209.25405883789062	-137.2891845703125
10017	6	1	cope	13	none	sCerb	-217.4689483642578	-216.75457763671875
10017	6	1	cope	13	none	iCerb	-109.1121826171875	-99.79533386230469
10017	6	1	cope	13	none	Motor	-113.31968688964844	-97.15474700927734
10017	3	4	varcope	13	none	VS	68601.9375	67593.859375
10017	3	4	varcope	13	none	RVS	98377.5	59057.7734375
10017	3	4	varcope	13	none	LVS	94613.484375	76500.25
10017	3	4	varcope	13	none	vmPFC	52377.3984375	45017.8828125
10017	3	4	varcope	13	none	FFA	38461.4765625	28168.73046875
10017	3	4	varcope	13	none	sCerb	70957.5625	60136.76171875
10017	3	4	varcope	13	none	iCerb	59904.734375	59570.1484375
10017	3	4	varcope	13	none	Motor	26390.013671875	21159.287109375
10017	3	4	cope	12	none	VS	46.8532829284668	51.964698791503906
10017	3	4	cope	12	none	RVS	-4.1336469650268555	0.03581765294075012
10017	3	4	cope	12	none	LVS	-85.4829330444336	28.274646759033203
10017	3	4	cope	12	none	vmPFC	67.08657836914062	81.67915344238281
10017	3	4	cope	12	none	FFA	133.0124969482422	130.13552856445312
10017	3	4	cope	12	none	sCerb	301.66766357421875	311.1707458496094
10017	3	4	cope	12	none	iCerb	311.30157470703125	340.5840759277344
10017	3	4	cope	12	none	Motor	294.9456787109375	234.8656768798828
10017	3	4	varcope	11	none	VS	114746.9375	112908.015625
10017	3	4	varcope	11	none	RVS	164458.171875	98348.6640625
10017	3	4	varcope	11	none	LVS	158878.78125	128679.296875
10017	3	4	varcope	11	none	vmPFC	85093.921875	73041.921875
10017	3	4	varcope	11	none	FFA	63074.48828125	46734.66796875
10017	3	4	varcope	11	none	sCerb	118624.25	100706.546875
10017	3	4	varcope	11	none	iCerb	100140.78125	100018.3046875
10017	3	4	varcope	11	none	Motor	43560.05859375	35052.73046875
10017	3	4	zstat	11	none	VS	0.844966471195221	0.8392701148986816
10017	3	4	zstat	11	none	RVS	1.2570959329605103	1.316778540611267
10017	3	4	zstat	11	none	LVS	1.158705234527588	1.2089413404464722
10017	3	4	zstat	11	none	vmPFC	0.5591321587562561	0.6303048133850098
