global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
4598.12491822795	5.706682498531336	21142752.763628792	32.56622513904385	9629.966266098843	27.7877100462556	92736250.2862017	772.1568296147742	4370.198718950902	-2.3645266881767384	5.590986459100055	19098636.8431201	4384.926608117713	8068.527556477578	1.192717	41.161716	0.03218154	0.0178234	0.1538877023	0.0220603197	0.0381994342	0.068504089	0.0461539658	0.1689690252	-0.0548714457	0.0357649099	-0.1034776974	-0.0419459124	0.0625073962	0.1370602629	-0.0786973009	0.0501996533	-0.0181857217	0.072988183	0.0795481195	-0.0288446149	-0.004098775	0.2945325983	0.0327499172	0.0189184566	-0.0743920191	-0.0848789441	-0.1899838518	0.0118716711	0.0432840034	-0.0770323953	-0.069960079	0.1279097167	-0.0442532891	0.0701694014	-0.1163276187	0.0618083714	0.2355807712	0.2558856354	-0.0399424372	0.23752715	0.0856689926	-0.0970445148	-0.0674609155	-0.0521969354	-0.0147846832	-0.0993190344	0.1769975642	0.074023821	0.1647449556	0.0326440046	-0.0079447899	0.0208796287	0.1028111616	-0.0454814606	-0.0662126167	0.2685595988	-0.0229138293	0.0320007755	-0.094526921	0.1020630168	0.192979698	-0.0735397658	-0.0263672239	-0.1082978755	-0.0595605425	0.0632616646	-0.0973574389	-0.0422072045	-0.0601941623	0.1658952424	0.1129098994	-0.3316272301	-0.1114662012	0.1685790035	-0.0275046459	-0.1361571023	-0.1104821751	-0.030874539	0.0246063698	0.0867889201	-0.1674902777	-0.0389020377	0.1968313894	0.1062887712	0.0074275545	-0.0955218954	-0.1458947161	-0.1159649805	0.0	0.0107444	-1.3100000000000264e-05	0.0001154421313599	1.7161000000000692e-10	-0.0308689	-0.0055553	3.086135809000003e-05	0.00095288898721	-0.0174438	-0.0131786399999999	0.0003042861584399	0.0001736765522495	0.000307992	0.0001022999999999	9.4859072064e-08	1.0465289999999998e-08	-0.0	0.0	0.0	0.0	0.0	0.00016639	2.7685632100000004e-08	0.0	0.0
4600.783751088759	2.6588328608095253	21167211.12428236	7.0693921817205645	9624.513669249833	-5.452596849010661	92631263.36957689	29.730812397840985	4370.859789831364	0.6610708804619208	0.4370147089946991	19104415.302364677	4386.644686730994	8022.626688734839	1.127469	38.909954	0.16719438	0.0868624999999999	-0.0718712507	0.0447912572	0.0650703031	0.0377503017	0.0274777157	-0.0490818774	-0.1329523755	0.0833412488	0.1034773873	-0.0420299762	-0.0036934492	0.2117326546	-0.0808561161	0.1454032905	0.1826530622	0.094192773	-0.0316115552	-0.0153704912	-0.1231797214	0.1747921706	0.0838804515	0.0944083189	-0.0547349021	0.0285687372	0.093382575	-0.0025709622	-0.005756856	-0.0873478507	0.0720967902	-0.1499488114	0.0464173394	0.0177718132	0.0321943995	0.0294427515	0.1126609661	-0.124488359	-0.0796463551	-0.1335779014	-0.0274752178	0.0043825875	0.1343947007	-0.0753860656	0.0582887682	0.030864728	0.0295305132	0.0177420801	-0.0536664247	0.1482951208	0.177537002	0.0888758963	-0.0151716752	-0.0050617245	-0.1748005138	0.118705039	0.042517516	0.111409784	-0.1106812627	-0.0111657289	-0.0858913545	-0.0344681395	-0.0218387421	-0.0241253065	0.0891857983	-0.1474160044	0.0474072946	0.0290576932	0.0501314736	0.0228793569	0.1635516049	0.0731656968	0.0075185554	-0.1678623776	-0.0001722668	0.0024593514	0.1027628811	-0.0949514635	0.0313813939	-0.0186077138	-0.0270672171	-0.0660440982	-0.0652061028	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	-0.00600953	-0.01675393	3.61144508209e-05	0.0002806941704449	-0.0338124	-0.0029434999999999	8.66419224999999e-06	0.00114327839376	-0.0440208	-0.026577	0.00193783083264	0.000706336929	0.0015917	0.001283708	2.53350889e-06	1.6479062292639998e-06	-0.000679279	-0.000679279	4.61419959841e-07	4.61419959841e-07	-0.000455412	-0.000455412	2.07400089744e-07	2.07400089744e-07	0.0
4605.9190197461785	5.135268657419147	21214490.0164596	26.37098418387145	9566.323675340222	-58.18999390961108	91514548.66137484	3386.075391200574	4386.1177550844695	15.257965253105796	232.80550366498375	19238028.961467225	4401.257992245735	7902.782878519738	1.218958	42.067322	0.0801752899999999	0.0440817	0.0083283624	0.0600221423	-0.0103962727	-0.1861793758	0.235527258	0.0731196053	0.0529295752	0.2439121303	0.1027892549	0.0372129578	0.0216088647	-0.0705926058	-0.0365596094	-0.0694646045	0.2150879035	-0.2062973618	0.2369758503	0.0126186712	0.1145710923	0.0301895704	0.0615593734	-0.0677897512	-0.095773398	-0.0593021596	0.1161772025	-0.0485099382	-0.203705149	0.008057157	-0.0250261925	0.0642358965	-0.0417212834	0.195244513	-0.1007546639	0.0191031616	0.0065708464	0.0380401549	-0.0205955753	-0.1974621489	-0.1071822067	0.0324908325	-0.0562794986	0.1105969825	-0.0686450055	-0.1133917328	-0.0524134992	0.2036035744	0.0835887491	-0.0531295523	0.2421446594	-0.2140006352	0.1537735458	0.0295674127	0.1740961774	0.0001214625	0.0561571119	-0.0626997616	-0.1722247366	0.0516969775	-0.12829496	-0.1142052112	-0.0414686002	0.1263966923	-0.0048695388	0.0246236423	-0.2123047304	-0.1158425039	-0.0217844417	0.0547967521	-0.0371736528	-0.0452265096	0.1204693605	-0.1634043358	0.0610498272	0.1196749349	-0.0409088011	0.104276922	-0.0939318967	0.1085728028	0.0404525344	-0.1580095069	0.1106313831	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	0.0047836	0.01079313	2.288282896e-05	0.0001164916551969	-0.0413542	-0.0075418	5.687874724000002e-05	0.00171016985764	-0.0755011	-0.0314803	0.00570041610121	0.00099100928809	0.0015917	0.0	2.53350889e-06	0.0	-0.000567512	0.0001117669999999	3.220698701440001e-07	1.2491862288999985e-08	4.00222e-05	0.0004954342	2.4545504652964e-07	1.6017764928399996e-09	0.0
4619.897292722985	13.978272976806691	21343450.995309167	195.39211541412425	9651.951207150694	85.62753181047265	93160162.10521774	7332.074203953505	4386.702474335968	0.5847192514984272	0.3418966030728809	19243158.598345306	4403.389872046421	8081.030423541957	1.204908	41.582443	0.172227673	0.0892435	-0.1402382023	-0.1419182732	-0.0777040874	-0.236217054	0.2164078937	-0.1580625655	-0.110253983	0.2127686039	0.0609621722	0.1638110656	-0.185425498	-0.1908896432	0.0930985081	-0.1737466795	0.1490553971	-0.0268780719	0.1297581126	0.1511944648	-0.0132289426	-0.0584570225	0.2092492398	0.1427253299	-0.0561968113	-0.0145365147	0.142899859	-0.1340303298	0.182844632	-0.0078724974	-0.1173058715	-0.0633507236	0.0257370396	-0.272297816	-0.1082776481	-0.0089613237	-0.1575663913	-0.1410539097	-0.036751436	0.1582874811	-0.035625094	0.060857115	-0.1082310982	-0.0275317764	-0.0985611022	-0.0833001958	-0.1390038095	-0.0480980944	-0.068168325	-0.1899825292	0.1523197984	0.0016497779	0.1067974617	0.173057802	0.0226561767	-0.0508579356	0.1874012298	0.1524801104	-0.0629518282	-0.0306165364	-0.105863923	-0.049036341	0.216225848	-0.1204509293	-0.1204892437	-0.0041029084	0.2285604454	0.0805465069	-0.2044219465	-0.0575668267	-0.0914855144	0.1610716107	-0.1651551795	0.0707786891	0.0721369673	0.0238012099	-0.0597598971	-8.71806e-05	-0.056320955	0.0978285821	0.1077356501	0.1033596383	-0.0256714354	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	-0.0103821	-0.0151657	0.00010778800041	0.00022999845649	0.000384223	0.041738423	0.0017420959545269	1.47627313729e-07	-0.00217316	0.07332794	4.722624385599999e-06	0.0053769867846436	0.00186303	0.0002713299999999	3.4708807808999994e-06	7.361996889999999e-08	-0.00064066	-7.314799999999998e-05	4.104452356e-07	5.350629903999998e-09	-0.000455412	-0.0004954342	2.4545504652964e-07	2.07400089744e-07	0.0
4604.454312008602	-15.44298071438334	21200999.511374608	238.48565334481572	9636.749003912812	-15.202203237882712	92866931.36441456	231.1069832858917	4375.439075868257	-11.26339846771134	126.86414504244216	19144467.106634863	4391.86177310302	8149.773474059008	1.283916	44.309071	0.142059023	0.0851383	-0.0163223318	0.0742577706	-0.2200088186	0.0053382286	-0.1132239305	0.147228098	-0.1084669926	-0.119283242	0.0148371001	0.1326806157	0.0438873198	-0.0979349815	0.2188654072	-0.0478537481	-0.095690068	0.0017904106	-0.228664342	0.0090398197	0.1133672357	0.0006071984	0.070914709	-0.0652044973	-0.0379579643	-0.2513500558	0.2533415178	0.1447338087	0.187687538	0.0781753459	-0.0548527859	-0.0141476847	0.1048532288	-0.0147958654	0.1332971387	-0.087682609	-0.0034765635	0.1179871147	-0.1436590227	-0.0001381127	-0.1952066455	0.0846237264	-0.0021617468	-0.0110318797	-0.1116165437	-0.0718091637	-0.0324768635	-0.1624703686	-0.0272864104	-0.0375140495	-0.1152244863	0.0715236416	-0.2216968952	0.0009992429	0.0964502163	0.052641375	0.0770557983	-0.0543769139	-0.0084221269	0.1852077279	-0.261376032	0.1894804907	0.0647217999	-0.138689038	-0.1549685029	-0.0829346729	-0.0160030338	0.131176513	0.0928594364	-0.1212783911	-0.0796070361	-0.1661636544	-0.118309324	-0.0949053074	0.1419695662	0.106024874	0.0274156823	-0.0086616506	-0.0660505354	0.0371219773	-0.0020964814	0.1823607957	-0.0345020333	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	-0.00869079	0.0016913099999999	7.55298308241e-05	2.860529516099999e-06	-0.0182431	-0.018627323	0.0003469771621463	0.00033281069761	-0.0837031	-0.08152994	0.00700620894961	0.0066471311164036	0.00119079	-0.00067224	1.4179808240999998e-06	4.519066175999999e-07	-0.000772629	-0.000131969	5.969555716410001e-07	1.7415816961000002e-08	-0.000455412	0.0	0.0	2.07400089744e-07	0.0
4576.752029102654	-27.702282905947868	20946659.13589526	767.4164782011715	9536.211232503256	-100.53777140955572	90939324.67092128	10107.84348000008	4357.427151873972	-18.01192399428419	324.4294059758705	18987171.38388852	4370.840128767381	8101.026180595672	1.152242	39.764877	0.06903411	0.0353881	0.1649060795	-0.0006011276	-0.0324590853	-0.0833584915	-0.2064755767	0.0862917552	0.1321561227	0.0189054837	0.0400804247	-0.0712636554	-0.1426314763	0.0610349354	-0.0237789097	0.0919741803	-0.0045571193	0.2483610689	-0.0558940417	-0.1241179408	0.017534499	-0.1293022961	0.0574324973	0.0825065076	0.2429305528	0.1036382379	-0.0638587445	0.1616593302	0.09821542	0.0517167857	-0.2498253208	-0.0041163977	0.1055526566	0.2138020741	0.0968127892	0.0689988217	0.1091938433	-0.1156569258	0.0746884974	-0.0928822932	0.1876080654	-0.0207680331	-0.1167185247	-0.0199192066	0.0822363275	0.0874520602	-0.083308979	-0.0809557941	-0.0609451771	0.0965853708	-0.015998344	0.214536366	-0.0092147524	-0.1596556611	-0.0305794552	-0.074605723	0.0754597131	0.1067703471	0.2694394281	-0.1351124186	0.0482002228	0.0369024311	-0.1081038675	-0.1337197111	-0.2374407915	-0.013152278	-0.171232518	0.0277351507	0.1692223067	0.0619191622	0.1767899996	0.1506208769	0.0962504799	0.0199833444	-0.1961542934	0.0285348112	-0.1309313942	-0.0234372924	0.0563076002	-0.0969576532	0.092298984	0.054299624	-0.0613601731	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	-0.013326	-0.0046352099999999	0.0001775822759999	2.1485171744099992e-05	-0.0182335	9.600000000001968e-06	9.21600000000378e-11	0.00033246052225	-0.0618399	0.0218632	0.00382417323201	0.00047799951424	0.00171951	0.00052872	2.9567146401e-06	2.795448384000001e-07	-0.00104017	-0.0002675409999999	1.0819536289e-06	7.157818668099996e-08	-0.000509673	-5.4261e-05	2.944256121e-09	2.59766566929e-07	0.0
4597.487569898247	20.735540795592897	21136891.955368888	429.9626520856973	9571.207628803868	34.996396300612105	91608015.47367336	1224.7477540294967	4362.413162786096	4.986010912123675	24.86030481581636	19030648.60284939	4376.896607378571	8055.660164559951	1.204239	41.559334	0.17824407	0.0824511	-0.0279216158	-0.1066495465	0.0245471723	-0.0995846179	-0.072507208	-0.1057697127	0.0695468414	-0.0156449923	-0.0026562967	0.1803068118	0.0003068309	-0.0622277336	-0.0911277569	-0.1854579438	-0.0262055647	0.1493686794	0.0072192397	0.0884675886	-0.171214649	-0.0361101353	0.0758345722	0.0129584757	-0.0357527543	-0.1098926021	-0.1427734289	0.074585123	0.0470788234	0.0574526258	-0.0497431989	-0.1460774437	-0.0940700166	0.142916757	-0.0340364013	0.0073476011	0.0865575847	0.0419201102	0.0036431083	-0.1029342154	0.1205222333	-0.0156138466	0.0888521453	-0.0468069489	-0.1863230925	0.1493527469	-0.0365206811	-0.2179850865	0.0071173403	-0.1828338297	-0.0103703016	0.1545779225	0.0450924762	0.0736268839	-0.1518375877	-0.0653539485	0.065889192	-0.0107294736	-0.0083121589	0.1403249253	0.1361703241	0.0448727615	-0.0250974172	-0.0371876702	-0.0912343687	-0.1229880792	-0.0447902311	-0.1671481125	0.0473572115	0.0282916907	0.098797878	-0.0140307624	0.0753444797	-0.0162033706	-0.154323087	-0.0107964549	0.0658976697	-0.0812586374	-0.1584606484	-0.1303193015	-0.0228878372	0.2208277367	-0.0529336908	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	0.0200126	0.0333385999999999	0.0004005041587599	0.0011114622499599	0.00252361	0.02075711	0.000430857615552	6.368607432099999e-06	0.00553636	0.06737626	3.06512820496e-05	0.0045395604115876	0.00137881	-0.0003407	1.9011170161e-06	1.1607649e-07	-0.000399861	0.0006403089999999	1.59888819321e-07	4.099956154809999e-07	-0.000664106	-0.000154433	2.3849551489000013e-08	4.410367792360001e-07	0.0
4594.802732385728	-2.6848375125191524	21112212.149539348	7.208352468630029	9551.450364635835	-19.757264168032638	91230204.06810205	390.3494874054263	4373.885754838252	11.47259205215596	131.62036839519212	19130876.596376985	4389.655007831912	7905.123650128479	1.172005	40.446911	0.14886053	0.0866013999999999	-0.123384374	0.0835321465	0.1236484666	0.1068882659	-0.0066478324	-0.1442036485	-0.0440671469	-0.1091080547	-0.0337680097	-0.1128931264	0.3021150792	-0.1428844896	-0.0842318163	0.0133088021	-0.1412157176	-0.2945301851	-0.1197382688	0.0850138449	-0.1466386964	-0.1210895096	-0.0494198415	0.0161539458	-0.0134173994	0.0870781147	-0.3101889832	-0.0875236029	-0.0147116584	0.0575795549	-0.0456252056	-0.1494884178	-0.0853739445	0.0584619282	-0.0715461172	0.1260445505	-0.0962243551	-0.1324458087	-0.0941239246	0.0276687036	0.0846294362	-0.0153173214	-0.134412718	-0.0874095176	-0.03439577	0.1079181608	-0.0736978823	0.0882639009	0.0009432931	0.0007567889	-0.1606254726	-0.2360919939	-0.155545341	0.1840355233	-0.0977160154	-0.1402820623	-0.0247819888	-0.017413493	0.0166651329	-0.0611533344	0.3243801007	-0.0414541006	0.0265995251	0.0864623707	-0.0502714707	-0.0958605457	0.0350543296	-0.1192765484	-0.0373863247	0.0951873421	-0.0590901293	0.1814640068	-0.0969191192	-0.0369501707	-0.0655785882	-0.0008924848	-0.1528664811	-0.0716184885	-0.0164009538	-0.0446706858	0.0583539434	-0.0547764179	-0.0019585551	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	0.0352332	0.0152206	0.0012413783822399	0.00023166666436	0.0714999	0.06897629	0.0047577285821641	0.00511223570001	0.0157047	0.0101683399999999	0.0002466376020899	0.0001033951383555	0.00213365	0.0007548399999999	4.5524623225e-06	5.697834255999999e-07	-0.000447364	-4.750300000000001e-05	2.00134548496e-07	2.2565350090000007e-09	-0.000951669	-0.000287563	8.269247896900001e-08	9.05673885561e-07	0.0
4594.971781068439	0.1690486827110362	21113765.66881526	0.0285774571263366	9541.785275202925	-9.665089432910465	91045666.23807935	93.4139537461575	4376.1622356937	2.2764808554475167	5.1823650852190575	19150795.91311168	4390.140483891199	8039.185645901914	1.31788	45.48119	0.06575616	0.0343009	0.1805845171	0.04760994	0.1501068061	-0.1107269012	-0.0825839095	0.0467951164	0.0680783716	0.1452189567	-0.0468399202	-0.2027448249	0.1859090669	-0.0422001789	-0.0209044902	-0.0176956708	-0.041435546	-0.3902370214	-0.0511468383	0.0981169324	0.0156635472	0.0327262085	-0.0783435287	-0.083681152	-0.017653825	-0.0940580987	-0.1044707344	0.3257269482	-0.1635905927	-0.1000130391	-0.0095432446	0.0949359012	0.0107059035	-0.0512577656	0.0933541733	-0.0617460318	-0.0643298305	-0.0381550443	0.0568688614	0.1342621443	-0.0961942599	0.109689668	0.0186724303	-0.1712473922	-0.0261221903	0.1254112878	0.0469221713	0.0151826134	0.0984349136	-0.0267614334	-0.0475133832	-0.352324871	-0.1262963159	0.1543572195	0.0371956825	0.011099194	-0.0778916689	-0.0865793955	-0.0071130538	0.134154742	0.0368204808	0.0741219842	-0.3773776809	-0.060762764	0.0106324658	0.0998053156	0.0269009111	0.0503001144	0.0348136427	-0.0801646385	-0.0547350264	0.0338986051	-0.120113779	0.1393677884	0.0720009424	0.0879411943	0.0594467047	-0.1737756091	-0.0268542961	-0.0878838119	-0.0432070104	-0.0252125769	0.0904150531	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	0.0332075	-0.0020256999999999	0.00110273805625	4.1034604899999934e-06	0.0564664	-0.0150335	0.00022600612225	0.00318845432896	-0.00019946	-0.0159041599999999	3.97842916e-08	0.0002529423053055	0.00261873	0.00048508	6.857746812900001e-06	2.3530260640000014e-07	-0.000481606	-3.4241999999999975e-05	2.31944339236e-07	1.1725145639999983e-09	-0.000815135	0.000136534	1.8641533156000006e-08	6.644450682250001e-07	0.0
4587.419927584901	-7.551853483537343	21044421.592003062	57.0304910368151	9513.963371030746	-27.82190417217862	90515499.02531472	774.05835176589	4365.062262656794	-11.099973036905794	123.20940142003565	19053768.55687045	4381.459323148115	8083.956504857596	1.397856	48.24123	0.07259904	0.042549	-0.1273003644	-0.1891868322	-0.028087673	-0.0695836018	-0.0486161181	-0.19848529	0.1193416186	0.0287475362	0.0579299267	0.0078231847	-0.0249222131	-0.10964834	0.154827216	-0.0335630182	-0.0518590762	0.0519744844	0.0662060069	0.1335171731	-0.109166979	-0.1106385755	0.2076473822	0.0688936265	0.1547016094	-0.0381540269	-0.1644850466	-0.0573534343	0.0158930274	0.0715412933	0.1081256845	0.0629398801	-0.1896413351	-0.1283593227	-0.1055227099	0.0112132975	0.1604255003	0.0657161418	0.274851228	0.0239803343	0.0088720139	0.0112572717	-0.054758244	-0.0222726873	-0.0512799024	0.0337852474	0.0574307309	-0.048258745	-0.0861060944	-0.0437022388	-0.0226192058	0.0633785276	0.1094838808	0.1518300671	-0.0947400695	-0.0754118107	0.2101919202	0.0487585241	0.1961773794	0.0669657085	0.1240345301	0.0146449048	0.057884831	0.0893389524	0.0648871506	0.0885021909	0.1298714749	-0.120473653	-0.1058025258	0.0898485781	0.0931166481	-0.1155130752	0.1862775889	0.2144513843	0.04102941	0.0644301529	-0.0418642975	0.0060004657	-0.0621686876	0.0006186368	-0.0515865112	0.0485365348	-0.0675532318	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	0.0334748	0.0002672999999999	0.00112056223504	7.144928999999898e-08	0.0234686	-0.0329978	0.00108885480484	0.00055077518596	-0.0229403	-0.02274084	0.00052625736409	0.0005171458039056	0.00268314	6.440999999999999e-05	7.1992402596e-06	4.148648099999998e-09	-0.000285063	0.0001965429999999	8.1260913969e-08	3.862915084899999e-08	-0.000886044	-7.090899999999997e-05	5.028086280999995e-09	7.85073969936e-07	0.0
4577.510284293059	-9.909643291842258	20953600.40280872	98.20103017155428	9524.761360906785	10.797989876038628	90721078.98222288	116.5965853630327	4366.245785789165	1.1835231323711923	1.400727004857719	19064102.261921644	4383.417899128858	8020.917229737474	1.298126	44.79948	0.04748785	0.0335943	-0.0072459158	0.1283709309	-0.2221175028	0.0718737113	-0.1658620579	0.0553781964	0.1434258062	-0.2494181506	0.0800153958	-0.0093204654	0.1000633403	-0.2160358146	0.0846787475	-0.0435520089	-0.2266379951	0.0483124848	0.0288913232	-0.0775456285	-0.027637238	-0.0595470264	-0.1024395975	-0.0390366089	-0.0818379091	0.2114424054	0.1288336499	0.0089704491	0.0679452397	0.0711509938	-0.0059901432	0.0301851976	-0.0884845023	0.1205420424	-0.061359649	0.0746540147	0.132517269	0.0043947659	0.015092171	-0.0259281031	-0.1821307344	-0.0002762429	0.2572278839	0.1201418282	0.1628917013	0.0857264619	-0.0327415302	0.2544090599	0.1183696529	-0.0367116823	-0.2541517479	0.048561075	0.0351529047	-0.0605758693	-0.00569568	-0.0923291816	-0.0853699868	-0.0288776829	-0.1064957832	-0.2148722673	-0.0716898329	0.0959606381	0.0484134088	0.0034512344	-0.0234239616	0.0085644561	-0.0774303706	-0.1223014827	0.0427513612	0.1373437011	0.1353620818	-0.0639095061	0.033508936	-0.0538854914	0.1656420784	-0.0224711368	0.2642540122	0.0506855207	0.0554392484	-0.1088845703	0.1059709953	-0.2870990459	0.1450459604	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	0.034874	0.0013992	0.001216195876	1.957760640000009e-06	0.023436	-3.2600000000000684e-05	1.0627600000000444e-09	0.0005492460959999	-0.0126659	0.0102744	0.00016042502281	0.0001055632953599	0.00216405	-0.00051909	4.683112402499999e-06	2.694544281000003e-07	-0.000481606	-0.0001965429999999	2.31944339236e-07	3.862915084899999e-08	-0.000886044	0.0	0.0	7.85073969936e-07	0.0
4581.007590396845	3.4973061037862863	20985630.543273512	12.231149983580814	9495.35021250735	-29.41114839943475	90161675.65816338	865.0156501735734	4368.011197048108	1.765411258943459	3.1166769132043286	19079521.81753765	4383.305498502305	8019.242614220752	1.212247	41.835724	0.064589	0.0309931	0.0439390443	-0.1067581959	0.0880615741	0.0964933797	-0.0566401337	-0.0679693499	0.2192456961	-0.0678456592	-0.1143228489	-0.1287224075	0.1449094914	0.0401521616	0.1128300248	0.0331448775	-0.1251660539	-0.0927900774	0.0474351851	0.089022781	0.0484729276	0.0206805983	-0.017853143	0.0923978844	0.0690104365	-0.1053729787	-0.076085937	-0.1691910167	-0.0069651583	-0.0334793344	0.0156083139	0.075469518	0.0828198725	0.0712606731	0.036381402	-0.1558890504	-0.155715899	-0.0828112427	0.0548074626	-0.0835541563	0.0152776731	-0.0339547928	-0.0860716821	0.1641026092	0.1452314048	-0.017684331	0.0311416074	-0.0076522159	-0.000893044	0.0314628037	-0.1125611669	-0.0904689753	0.0435055072	0.0944996867	0.0574821712	0.0339564481	-0.0313273511	0.0620610113	0.0829915114	0.114723698	0.0564865934	-0.1315190637	0.1195417894	0.0347176522	0.0592008018	0.0554548163	-0.116282884	0.0630725775	0.0340060585	-0.1571507102	-0.0727270359	0.1271106532	0.082412068	-0.0271676901	-0.0118361533	0.001522854	-0.0488976168	0.1876408089	0.0793474172	-0.0495182708	0.0277234796	-0.0323710341	0.0134965842	0.0623496434	-0.0936289832	-0.1419657166	-0.0270895432	0.1189305091	0.0	0.0200662	-0.0148078	0.0004026523824399	0.00021927094084	0.0271429	0.0037069	1.374110761000002e-05	0.00073673702041	-0.0156843	-0.0030184	0.00024599726649	9.110738560000003e-06	0.00245711	0.00029306	6.037389552100001e-06	8.588416360000022e-08	-0.000939366	-0.00045776	8.824084819559999e-07	2.0954421760000003e-07	-0.000996342	-0.000110298	1.2165648804000022e-08	9.926973809640002e-07	0.0
4598.009922926038	17.002332529192245	21141695.251326308	289.0793114332287	9572.324930006458	76.97471749910801	91629404.56562316	5925.107134067485	4367.2269374909365	-0.7842595571719357	0.6150630530155208	19072671.123546463	4380.132111248985	7995.424432769441	1.129193	38.96944	0.06296262	0.03055	0.0927702069	0.0585436471	-0.031072317	0.0951493144	0.0182841871	0.0754021004	-0.0093569711	0.0866978116	0.179308903	-0.0070562335	0.1666565852	-0.032367575	0.011730823	-0.1815149553	-0.0152179084	-0.0540013676	0.0429006023	0.0949956331	0.0610875345	0.0006013765	-0.0436426	0.0231791512	0.129080577	-0.0351477469	0.2486717309	-0.1016182872	0.0411667301	-0.0529700442	0.1176755079	0.058319629	0.0918032343	0.0069279323	-0.1033756002	-0.011456823	0.1412010948	-0.0914533339	0.2402379525	-0.0416169591	0.0327718809	0.0052633903	-0.0049229094	-0.0965163334	-0.0007169902	0.0811718744	-0.0137580956	-0.1431403848	0.2422323975	-0.1793121036	0.0025519888	-0.0513902204	0.0301899283	0.0597279259	0.0731604609	0.0176467445	-0.0490251949	-0.0048384166	0.1084592494	0.0281666901	-0.2683591999	-0.0409978262	0.1155206719	-0.0053047135	0.138210049	0.0539031507	-0.0421828841	0.0560997562	-0.0683872332	0.0313107448	0.2204456166	0.096272142	0.1588132359	0.1372422928	-0.0127760094	0.0459152247	0.0207737855	-0.0978997348	-0.0064638352	-0.105288042	-0.0030878319	0.1438470462	0.1884360792	0.0578311484	-0.101035011	-0.1375186448	-0.0074275545	0.1316604456	0.0	0.0168917	-0.0031745	0.0002853295288899	1.0077450250000002e-05	0.0505204	0.0233775	0.0005465075062499	0.00255231081616	-0.00921008	0.00647422	8.482557360640001e-05	4.1915524608400016e-05	0.00216405	-0.00029306	4.683112402499999e-06	8.588416360000022e-08	-0.000939366	0.0	8.824084819559999e-07	0.0	-0.00130201	-0.0003056679999999	9.34329262239999e-08	1.6952300401e-06	0.0
