global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
5543.3326319214175	2.9759373485376277	30728536.66812483	8.856203102421164	15107.280786038367	-49.413061499826654	228229932.748204	2441.650646785651	5239.963623764936	6.139946576287002	37.69894395965848	27457218.77837976	5703.561405304939	11079.915721097905	1.152627	43.634861	0.20410234	0.101193	-0.0480141125	-0.1161170434	0.031797567	-0.0336562557	0.0365347678	0.04837391	0.0808407033	-0.095119422	-0.1196012185	0.028557556	0.0444494988	0.0871314148	-0.1406174965	0.0591355001	0.0315573726	-0.0148818092	-0.0028386243	-0.1029123562	-0.104665682	-0.1333656932	-0.0862205533	-0.0958242784	0.0948911897	-0.0230867885	-0.0579731766	-0.0065661873	-0.0318632292	0.0452425908	0.0101248673	0.0385414949	-0.0450148551	0.2059740956	-0.0161794635	0.0715085476	0.0256085376	0.1268577835	0.0011472403	-0.1904433623	-0.0780259538	-0.035003425	-0.0380999135	-0.1456329067	0.1169774533	-0.1397079764	0.0638025619	-0.0801360204	-0.0749781201	-0.0919443132	0.0299292412	-0.0359038989	0.0404801869	0.1037106025	-0.1807351731	0.0015359041	0.0442260071	-0.0204870458	-0.1374922021	-0.0086084576	0.1302824361	0.0082720743	-0.1047207051	0.0603534905	-0.0359606265	0.0341063385	0.1743637496	-0.0114047722	-0.0671261562	0.0357278598	-0.0032453843	-0.1096250688	-0.1662666402	-0.0889832048	-0.0704252622	-0.0326075327	-0.1219450812	0.1096405033	0.0172980123	-0.0837748356	-0.1425662815	-0.1294041125	0.0	0.0399514	0.03195849	0.0015961143619599	0.0010213450830801	-0.141062	0.027506	0.000756580036	0.0198984878439999	0.133444	0.026404	0.000697171216	0.017807301136	-0.00240871	-0.00135712	1.8417746944000005e-06	5.801883864100001e-06	0.000605331	0.0001960369999999	3.6642561956100005e-07	3.843050536899999e-08	0.000680144	0.00081152	6.585647104e-07	4.625958607360001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5579.000592249834	35.667960328416484	31125247.608324	1272.203393989492	15061.909120659302	-45.371665379065234	226861106.35899988	2058.588019269867	5260.055452234605	20.091828469669053	403.6815712546039	27668183.360582992	5719.26946063743	11092.631562132676	1.085024	41.075615	0.2748195944	0.176888	-0.1159368523	-0.0488244129	0.0282251973	-0.037187265	0.0211051494	0.1222493645	-0.0241959638	0.0425639135	-0.1331114551	0.0927527267	-0.0319704121	0.1279073683	0.0210416885	-0.0503769113	0.1322001073	-0.028122887	-0.014614243	-0.1149922223	0.1869970209	-0.0329484365	-0.1856320436	-0.0380831172	0.038547933	-0.0077515464	0.2971724503	-0.0988040571	-0.1035303663	0.0548943082	-0.0836376833	-0.1493684137	-0.0006171989	-0.0795970744	-0.1387109142	0.007529039	-0.1009081784	0.1461809297	-0.1168776231	0.0558319717	0.1939618643	0.1063865433	-0.0133177083	0.1024131425	-0.1305262652	0.08933855	0.1185535791	-0.0786957837	-0.0147904105	0.0186300749	0.1629327431	-0.081533121	0.0547036662	-0.1340688151	0.1178921744	0.0674225899	-0.0580345642	0.2323080636	-0.0057749349	-0.1948205396	0.1000266249	0.0424358754	-0.0832816821	0.0758170529	-0.0337231321	-0.002623869	-0.0951843088	0.133483451	-0.2384716853	-0.0257561869	0.0088400784	-0.1626937258	0.0169614993	-0.0312345149	0.0850256383	-0.021035192	0.1409400945	0.1062887712	0.0074275545	-0.0955218954	-0.1458947161	-0.1159649805	0.0	0.0262954	-0.0136559999999999	0.00069144806116	0.0001864863359999	-0.169423	-0.0283609999999999	0.0008043463209999	0.0287041529289999	1.10056e-05	-0.1334329944	0.0178043639945504	1.2112323136e-10	-0.000717251	0.001691459	2.8610335486810005e-06	5.14448997001e-07	0.000409294	-0.0001960369999999	1.67521578436e-07	3.843050536899999e-08	0.0007800399999999	9.989599999989996e-05	9.979210815980012e-09	6.08462401599844e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5596.11322436369	17.112632113856307	31316483.21989818	292.84217786418617	15207.865865504487	145.9567448451853	231279184.18317652	21303.37136580253	5249.238570053998	-10.816882180606626	117.00494010912516	27554505.56534254	5717.160303481881	11181.174260157435	1.198296	45.363766	0.2474866444	0.132239	-0.0120175859	-0.0251405322	0.030293664	-0.1452819682	0.0838508089	0.0112872043	-0.0386467908	0.1328113373	0.1094577618	-0.0022109638	-0.2429949811	0.0333261046	-0.0709202413	-0.0011861625	0.1434091662	-0.1115493236	0.0011495653	0.1335889081	0.1947326055	0.0569831935	0.1615092135	0.1309425991	-0.1522181513	0.216095189	0.1501819392	-0.0377872325	0.1766732028	0.0039629514	0.2126766324	-0.0318888343	0.1110279333	-0.0877487072	0.0915460427	-0.1889121261	0.1234674969	0.0227658258	0.0330798258	-0.1514821673	-0.0646331031	-0.0557170737	0.1231416062	-0.0010948359	-0.0540643803	-0.0735017953	0.0286583828	0.0292116947	0.0116419436	-0.1463174336	0.0907300006	-0.0380219178	-0.1527176186	-0.221379859	0.1675098157	0.0210090579	-0.0326267477	0.0034278205	0.2520482859	0.0853892344	-0.191166041	-0.0551518061	-0.0645098293	-0.072806602	-0.0527145489	0.1585125977	-0.187726162	-0.0111520097	0.178761978	-0.1035230001	-0.1611793583	0.0307820971	-0.1898113874	0.0133343289	0.0566706893	0.0499271495	-0.0390996777	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	0.0401156	0.0138202	0.00160926136336	0.00019099792804	-0.119369	0.0500539999999999	0.0025054029159999	0.014248958161	0.0949337	0.0949226944	0.0090103179121557	0.00901240739569	-0.00182748	-0.001110229	1.2326084324409998e-06	3.3396831504e-06	0.000979731	0.000570437	9.59872832361e-07	3.253983709690001e-07	0.000873169	9.312900000010004e-05	8.67301064101863e-09	7.624241025610001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5566.899516154335	-29.21370820935499	30990370.222959373	853.4407473413352	15214.54263671639	6.676771211901723	231482307.6444609	44.579273816079606	5258.802227855009	9.563657801010775	91.46355053483428	27655000.871692803	5738.2615296044205	11153.349410315052	1.00913	38.202503	0.0774023	0.0354105	-0.0332425584	-0.0624014288	0.0286529064	-0.1010834273	0.19988559	0.0430911336	0.0739793389	-0.0062182649	0.1056666196	-0.1006740879	-0.1581533958	0.0478751418	0.0985991256	-0.0952926291	-0.0145097209	-0.1631226919	-0.1036095659	-0.2295795489	0.1739205162	-0.1645789662	-0.0466682481	-0.0663147621	-0.0382390988	0.0008820978	-0.1548808361	0.0087513639	0.09514115	-0.0750934964	0.1179803936	-0.0003150909	-0.0400142133	0.0719987973	0.0629798876	0.0866781091	-0.1267360775	-0.3273329171	0.0150604537	0.0101483479	0.0200194499	0.0513064188	0.1359273167	-0.14652986	-0.0039560884	-0.0298562871	0.0753846618	0.1135830219	0.0287553728	0.0259600423	0.0090121086	-0.2597457695	0.1863094555	-0.0745692556	-0.0037046015	0.1134526709	0.0042522569	0.0003902702	-0.1143150226	0.1157840822	0.0831752515	0.0177228496	-0.1348489217	-0.1669381205	-0.0647042302	0.0399427959	0.0416579241	-0.0766136611	0.0633668521	0.045190255	0.1188837624	0.2579832729	0.1098639821	-0.0504730225	0.0503971629	-0.1015957835	-0.213111526	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	0.0262608	-0.0138548	0.00068962961664	0.00019195548304	-0.117202	0.002167	4.6958890000000094e-06	0.013736308804	0.117449	0.0225153	0.00050693873409	0.0137942676009999	-0.0014356	0.00039188	1.5356993440000005e-07	2.06094736e-06	0.000594307	-0.000385424	3.53200810249e-07	1.48551659776e-07	0.000873169	0.0	0.0	7.624241025610001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5539.6507954271965	-27.24872072713879	30687730.93527717	742.4927812656031	15129.73431313845	-84.80832357793952	228908860.386159	7192.451748100492	5250.003520938649	-8.79870691636006	77.41724340000238	27562536.96986821	5708.371709507629	11065.591263104934	1.240319	46.954597	0.28242755	0.219276	0.0866271457	-0.0334107854	-0.0890082106	0.0376274776	-0.093386952	-0.0981780686	0.0248185346	-0.013274762	-0.0501561993	-0.0725803993	0.0072239715	-0.1296301356	0.0127258332	-0.0052317687	-0.0304495474	0.0446651842	0.074109199	0.0421768515	-0.0003093423	0.1224740071	0.0646502158	-0.0317364461	0.0986266316	-0.0717757246	0.0183591097	0.0111155683	0.0630109085	0.1836752318	0.0212775469	0.0260692341	0.2009061138	0.0126352864	-0.1487999835	-0.2380025029	-0.1343257592	-0.1081206229	0.0905673301	-0.1891202268	0.1528945438	-0.0726906146	-0.0163057193	-0.012634782	0.1478015282	0.0088777608	-0.1216451078	0.0117746763	-0.0233780262	0.0678788939	-0.0473762634	0.0622136059	-0.0150055388	0.1036513339	0.0643616874	-0.1182482919	-0.0315221764	-0.0880223218	-0.0027572258	-0.0315596281	0.0489177243	-0.0171066901	0.0830175602	0.0553130512	-0.0391146421	0.1959134363	-0.1981758603	0.176525671	-0.0577276296	0.1271908392	-0.1813490331	0.1073909776	-0.0152763457	-0.281344517	0.044517543	-0.0091459771	-0.0942858805	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	0.0262771	1.6300000000000342e-05	0.00069048598441	2.656900000000112e-10	-0.115495	0.001707	2.9138490000000007e-06	0.013339095025	0.267647	0.150198	0.022559439204	0.071634916609	-0.0039111	-0.0024755	6.128100249999999e-06	1.529670321e-05	0.000459682	-0.0001346249999999	2.11307541124e-07	1.8123890624999998e-08	0.000873169	0.0	0.0	7.624241025610001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5558.335022079302	18.68422665210528	30895088.217673317	349.1003255872413	15018.7469936939	-110.98731944454994	225562761.26058957	12318.185077486572	5249.870434570313	-0.1330863683360803	0.0177119814368868	27561139.57977548	5707.193019793945	11138.991817986856	1.113567	42.156185	0.30318665	0.203887	-0.0094077529	-0.0027972509	-0.0139886565	0.2017705865	0.0169963306	0.04000384	0.0432679486	0.0214616845	-0.0719842437	0.0524179888	0.1223665226	0.0499429792	0.0104287096	-0.0420164043	0.0647215824	0.0393812972	-0.1105637464	-0.0131799417	-0.1316005419	-0.1399554318	-0.022764468	-0.1993098754	-0.0582916191	0.0364236908	-0.0164804307	0.0934446458	-0.0615280292	0.055024275	0.0235103421	-0.0619886697	0.068939689	0.0785721013	0.0848049723	0.2575225729	0.0014786993	0.1072639249	0.0363863695	0.0282037477	0.0439981145	-0.0257633447	-0.0235670791	-0.0506416546	-0.0176160374	-0.0833610443	0.0370137496	-0.0547622606	-0.0717758835	0.0760281423	0.0464872948	-0.0196367604	-0.0345914297	-0.0180872595	-0.1711741871	0.0923757963	-0.1272728061	-0.0031012314	-0.1311818353	0.0045308731	-0.0410036725	0.0514003844	-0.0966396869	0.0809128926	0.0549396449	0.1016190895	0.198586342	-0.0182268696	-0.0406443106	-0.1263518064	0.1585988224	-0.0870060862	0.0361755036	-0.0841682597	-0.0781781513	0.0283478622	0.0202065001	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	0.0262542	-2.290000000000278e-05	0.0006892830176399	5.244100000001272e-10	-0.164511	-0.0490159999999999	0.0024025682559999	0.0270638691209999	0.104474	-0.163173	0.026625427929	0.010914816676	-0.00228305	0.0016280499999999	2.6505468024999998e-06	5.2123173025e-06	0.000651127	0.000191445	4.239663701290001e-07	3.665118802500002e-08	0.000873169	0.0	0.0	7.624241025610001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5544.817815290005	-13.517206789297234	30745004.60475742	182.71487938462323	15118.791537257182	100.0445435632828	228577857.5470394	10008.910696785588	5253.264516888787	3.39408231847392	11.519794784577302	27596788.084402777	5717.6058224802655	11024.830027441703	1.205046	45.619286	0.2263632	0.146684	0.0208549892	-0.0344683633	-0.1563543759	-0.0046929656	0.045803736	-0.0443295346	0.0735502051	-0.0600303795	-0.0534657034	-0.2188774614	0.1796738764	-0.1010887796	0.0960163146	-0.0936109235	0.0347010776	-0.0153877623	-0.1573262286	0.0988322535	-0.0418022341	-0.0236233119	0.0716575186	-0.0739393698	-0.074433423	0.0021773587	0.0631409701	0.1583002654	0.0104685385	-0.2099493163	-0.0988628124	-0.0276588075	-0.160975233	0.0286963537	-0.1750522239	-0.2085601225	-0.0690354855	0.1344188725	-0.0990386746	-0.0540382539	-0.0015994731	0.0109538273	0.1123727246	-0.1459248653	0.0677440533	0.0782072691	-0.0636701558	0.0610395737	-0.0668198935	0.177172625	-0.0363435186	-0.1000773067	-0.0877856184	-0.0025795372	0.0127352423	-0.0109659135	-0.0092804061	-0.0891503226	-0.0961194056	-0.1148407682	-0.2442563153	0.0494654764	-0.1203649581	-0.0991634631	0.0122137807	-0.1955055753	-0.0556532472	-0.0053669012	-0.1076817909	0.2003085594	-0.158884464	-0.184858188	-0.0948455993	-0.0027582235	0.0262426643	-0.0368822537	-0.1893348802	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	0.0398555	0.0136013	0.00158846088025	0.00018499536169	-0.188249	-0.023738	0.000563492644	0.035437686001	0.250956	0.146482	0.021456976324	0.062978913936	-0.00184727	0.00043578	1.8990420840000002e-07	3.4124064529000003e-06	0.00055193	-9.919700000000007e-05	3.046267249e-07	9.840044809000018e-09	0.00118903	0.0003158609999999	9.976817132099999e-08	1.4137923409e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5555.365542243664	10.547726953659549	30862086.30794824	111.25454388895614	15161.806373109208	43.0148358520255	229880372.495655	1850.2761033766983	5245.456488539752	-7.80802834903443	60.965306699325325	27514813.773163788	5712.998395933357	11177.395216105268	1.210348	45.820019	0.26535325	0.123441	0.0225198135	0.0083423783	0.0082209606	0.1168891623	-0.0075662833	-0.0199486644	0.0259396027	0.046282422	0.0539144446	0.0193116752	0.0104682066	-0.0509734898	-0.002703518	-0.0421406065	-0.0804675829	0.0071013784	0.0249533391	0.0373682425	-0.0665862841	0.14416378	0.0331130107	-0.0222101008	0.0788143975	0.004409735	-0.0127643037	-0.0829707059	-0.0992123893	0.1405607035	-0.0618829246	0.1090353959	0.1120279407	-0.0053397939	-0.0173000783	0.0042345718	0.1217388225	-0.0848901758	0.1029190744	0.1356415033	-0.2293874039	-0.1586723572	-0.057201813	0.1044898364	0.0991716808	-0.0859373945	-0.0315949177	0.0661226913	-0.018807762	0.0037648527	-0.0764181064	0.042388757	-0.0195084635	0.0764680755	0.0483307928	-0.0222127978	-0.0736520149	-0.0118559042	0.0871772428	-0.0079885342	0.0735453016	-0.042316624	0.1484968059	0.1666751751	0.0396584092	0.0403665569	0.0487073826	0.0850600538	0.1259725525	0.0329651144	0.0461570674	0.0905608587	0.0873263194	0.1338667382	-0.1216687972	0.0978825451	0.011874818	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	0.0126634	-0.0271921	0.00016036169956	0.00073941030241	-0.18853	-0.000281	7.896100000000196e-08	0.0355435609	0.167491	-0.083465	0.006966406225	0.028053235081	-0.00332232	-0.00147505	2.1757725025e-06	1.10378101824e-05	0.00141616	0.00086423	2.0055091456e-06	7.468934929000002e-07	0.000440007	-0.0007490229999999	5.610354545289999e-07	1.9360616004900005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5531.427760306208	-23.93778193745584	30596693.06748616	573.017404085187	15057.598177055786	-104.20819605342147	226731262.8616737	10859.34812470833	5252.493760483686	7.037271943933774	49.52319641287744	27588690.70392005	5721.655972488596	11021.782157438794	1.069983	40.506218	0.128995	0.0657093	0.0244092924	-0.044432606	-0.0132908048	-0.0190435423	0.1158916829	-0.0304412686	0.1091973346	-0.054045742	-0.0449794971	0.0306546035	0.0546881967	-0.0374970544	0.0889177724	-0.0938838982	0.0480543375	-0.0332327254	0.0379629304	-0.2201395425	0.1498351778	0.0291262195	0.1326835709	0.1385072962	-0.0252664821	0.1422655226	-0.1878467564	-0.029171331	0.0002300485	-0.1111070503	-0.1136686657	-0.0221392308	-0.123851434	-0.0788639004	0.0193660535	-0.0775922806	0.050212371	0.094327666	-0.0434513924	0.0959490942	-0.0627208083	-0.0315006874	-0.1544509439	0.0753940377	0.0971594422	0.1721016958	-0.0126821549	0.0804855366	0.0203367961	0.0399246772	0.1270164626	-0.09604494	0.153077296	-6.7847e-06	0.1148538553	0.1031166447	0.0117669721	-0.062881325	0.1890865316	0.1890332734	0.0229875308	0.1230168558	0.0394898288	-0.1675988024	0.019954655	-0.1819620099	-0.0625109906	-0.0795717342	-0.0191218661	0.0663520914	0.0225017688	-0.1228212455	0.0094845314	0.0817354703	-0.0552902389	0.0046594842	0.0415834974	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	0.0100017	-0.0026616999999999	0.00010003400289	7.084646889999997e-06	-0.188391	0.000139	1.9321000000000064e-08	0.035491168881	0.185479	0.017988	0.000323568144	0.034402459441	-0.00255115	0.00077117	5.947031689000004e-07	6.508366322499999e-06	0.000840067	-0.000576093	7.05712564489e-07	3.318831446490001e-07	0.00125687	0.0008168629999999	6.672651607689999e-07	1.5797221969e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5519.86851102379	-11.559249282418024	30468948.378991995	133.61624397308157	15003.828080020514	-53.77009703527256	225114857.05481207	2891.2233351826267	5230.703323328355	-21.790437155331347	474.8231514204449	27360257.25667829	5687.142140967785	10932.496136780714	1.048354	39.687428	0.12584254	0.0626334	0.017088382	-0.0560494034	-0.1536114286	0.0141969881	0.0150575887	-0.0103326635	0.0257910762	-0.007894038	-0.084674427	-0.0219659461	0.0323183882	-0.057663562	-0.0653886588	-0.0401284083	-0.1155376163	0.2073036507	0.0481370546	0.1547834814	0.0939905478	0.2773723797	-0.0058711377	0.0802288322	-0.1219900813	-0.0185430212	-0.0649605092	0.2135221043	0.0802782955	0.0986757352	0.0062962015	-0.072971074	-0.199037533	0.1435026874	-0.0223331414	-0.0382083925	-0.0166701508	0.0763494317	-0.1528168558	-0.0197239491	-0.0386498782	0.0279363987	0.1181674825	0.0760895654	-0.1627993429	0.1717716807	-0.0450425084	-0.0363337028	-0.1104594497	0.0644312935	-0.0693068496	0.2119627583	0.0049636275	0.0556059019	0.2479166137	-0.1973188363	0.067723653	0.0030259236	-0.0528871905	0.1045388902	-0.2212372813	0.0376115148	0.1300867771	-0.0382890828	-0.0779810987	0.0641029349	0.1150311162	-0.1390049895	-0.1270049692	0.1213464657	-0.0437270989	-0.0689617263	-0.1013496058	0.1431039297	0.1116369737	0.0293608011	-0.0416819748	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	-0.00255949	-0.01256119	6.550989060100001e-06	0.0001577834942161	-0.192961	-0.0045699999999999	2.088489999999992e-05	0.0372339475209999	0.167449	-0.01803	0.0003250809	0.0280391676009999	-0.00345433	-0.00090318	8.157341123999999e-07	1.1932395748899998e-05	0.0011427	0.0003026329999999	1.30576329e-06	9.158673268899999e-08	0.000649056	-0.000607814	3.6943785859600003e-07	4.2127369113600004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5502.122049332663	-17.74646169112748	30273347.04575266	314.93690255465515	14991.104106851426	-12.723973169087913	224733202.34245768	161.8994932076691	5226.008950626149	-4.694372702205328	22.037135067210556	27311169.552024625	5681.366162483128	10876.920804306075	1.084416	41.052624	0.0662022199999999	0.0330534	0.0628614031	-0.0870656079	-0.2003198711	-0.0279732427	0.0005410861	-0.0681558352	0.0333735868	-0.0613999025	-0.0338457433	-0.0212092482	-0.1634532765	-0.0611759915	-0.1271827888	0.0095312941	0.0024183166	-0.1243471823	-0.0064989081	0.0799433991	-0.164142664	0.0447750055	-0.0855591746	-0.1708651289	-0.0646502104	-0.1913856245	-0.0262351714	-0.1172498833	0.0148364131	-0.0684241672	0.048716299	-0.0137125489	0.0558056811	-0.186137008	-0.0960380086	0.0450712064	-0.2554738785	0.1735169029	-0.0077366449	0.197316519	-0.0496091598	-0.0445570282	-0.0827838968	-0.1503587034	-0.0328360404	-0.0761504208	-0.0571999326	-0.0147116581	-0.0786447449	-0.0764785317	-0.1116160835	0.0065179652	-0.2134805089	0.1459888318	-0.0241994992	-0.0175824326	-0.0944141663	0.0614831025	-0.2402834405	-0.0564283664	0.0694090233	-0.0241552277	-0.0643099773	-0.0794188959	-0.0601252458	-0.0498850355	-0.1813745496	0.0712622419	-0.0774991144	-0.1254764145	0.0540855365	-0.1617668684	0.2472865729	0.0403402458	-0.1046391952	0.0693578262	-0.0153327619	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	-0.00913461	-0.0065751199999999	8.34410998521e-05	4.323220301439999e-05	-0.188454	0.0045069999999999	2.031304899999985e-05	0.035514910116	0.148751	-0.0186979999999999	0.0003496152039999	0.0221268600009999	-0.00312343	0.0003308999999999	1.0949480999999993e-07	9.7558149649e-06	0.000954207	-0.0001884929999999	9.10510998849e-07	3.5529611048999995e-08	0.000440007	-0.0002090489999999	4.370148440099997e-08	1.9360616004900005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5551.201717516059	49.07966818339628	30815840.508553244	2408.813828992281	15123.971130725264	132.86702387383775	228734502.7630112	17653.646033090972	5228.915863539752	2.906912913602355	8.450142687268132	27341561.107977662	5690.9863210503945	11070.049689926564	1.237409	46.844437	0.11273014	0.051631	-0.021895103	-0.0026288799	-0.0971706745	0.0241182281	0.0766863784	0.0280058006	0.0148486501	0.0799021731	0.0250988587	-0.0740731188	0.0909991428	0.031320629	-0.1185687399	0.0685203497	0.1057718203	0.0792884007	0.0132942137	-0.043038701	-0.08165791	-0.0648670196	0.0905892902	0.1844428384	-0.0838952163	-0.0661195314	0.1548097063	0.0492312409	0.085685991	0.0096246101	0.1101049137	-0.0190577293	0.0004081174	-0.0122506816	-0.1949472064	0.0801281764	0.0670571768	0.1268347325	0.044220234	0.1784245111	-0.0863401751	-0.0215488676	-0.0529584287	0.1227222101	0.1518439045	0.1573899469	0.0189307803	-0.0254705906	-0.0653487911	-0.0627336567	0.1071714174	0.1263305	-0.0702143593	0.0585029408	-0.0570383794	0.1356443389	0.1932517802	-0.0650222316	-0.0107446158	-0.0279771988	-0.1328095535	-0.0362564356	-0.0680228688	-0.0036035819	-0.0483224247	0.1104230382	0.0083001146	0.1317530677	0.0216143409	-0.0050713518	-0.0547253533	-0.1398077363	0.0456145997	0.179255926	-0.1153621312	0.0765839209	0.0392778997	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	0.00217808	0.01131269	4.744032486400001e-06	0.0001279769550361	-0.164491	0.023963	0.000574225369	0.027057289081	0.17193	0.023179	0.000537266041	0.0295599249	-0.00304993	7.349999999999978e-05	5.402249999999968e-09	9.3020730049e-06	0.00168777	0.0007335629999999	2.8485675729e-06	5.381146749689998e-07	0.000161561	-0.000278446	7.7532174916e-08	2.6101956721000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
