global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
6605.951062941519	23.233118490352357	43638589.44597819	539.7777947867525	19726.784018373488	-36.67979249954442	389146007.70755565	1345.407177809635	6127.195356889205	-7.923415094020129	62.78050675214601	37542522.94148463	7803.257425365267	12236.987391414712	1.083529	37.542023	0.2793854494999999	0.174124	-0.1527200516	0.0537506326	-0.143601254	0.0486105063	-0.2431736673	0.1107130589	-0.0458802929	-0.0926383699	0.1344652411	-0.0641446509	0.0392449219	0.0155581494	-0.1930190896	-0.0090343037	0.1801172446	-0.3022605815	0.0307128152	0.0178565637	0.103784332	-0.2194864921	-0.0239994786	-0.0622851836	0.0592280742	0.1375175941	-0.054690503	0.0158994514	0.1542352906	0.0256838689	-0.1720579567	0.0713010671	-0.1755308794	-0.0677180074	0.0217782097	0.1023177742	-0.0014694563	0.0794610046	-0.1091341796	0.2187028495	-0.0987765845	0.1205631886	-0.0506299631	-0.1556233551	0.1201596821	-0.1377400273	-0.0717066003	0.1583023667	-0.0496996296	-0.0329903689	-0.0773441337	0.1476068872	-0.061906162	-0.0728592762	-0.1453645455	0.0094289707	-0.2258925594	0.0788556276	-0.1993212884	0.0442218408	0.1204869007	-0.1549285018	-0.1286727788	0.1002927067	0.1585409748	-0.1508775618	-0.0377790677	-0.0419571868	-0.1394447204	-0.0235109143	0.1096405033	0.0172980123	-0.0837748356	-0.1425662815	-0.1294041125	0.0	-0.0224476	-0.0091529	0.00050389474576	8.377557841000003e-05	0.0479349	0.048857182	0.00229775463801	0.0023870242329811	-0.197603	-0.1459615	0.039046945609	0.02130475948225	0.00229698	0.0008087	6.539956900000001e-07	5.276117120400001e-06	0.000664803	0.00048495	4.419630288090001e-07	2.3517650250000006e-07	-6.68265e-06	0.00021462735	4.4657811022500005e-11	4.6064899368022515e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6616.624447155399	10.673384213880126	43779719.07469449	113.92113057710549	19879.69004421234	152.90602583885266	395202076.2539553	23380.25273783188	6152.972851139745	25.777494250540254	664.4792098366361	37859074.906862766	7839.10783678941	12135.578810709048	1.408552	48.803391	0.2131600175	0.147689	-0.088457025	-0.0090933383	-0.060657842	-0.0077080482	-0.1188696481	-0.0158840698	0.0232544322	-0.0033313994	0.0457048266	0.102546607	0.0258499446	-0.0687423925	-0.0271698038	-0.1351717089	0.1271313903	0.0628949398	0.0522267676	0.0223863337	-0.0479714749	-0.0488390104	0.0331333684	0.1083134111	0.1763852342	0.0594070645	0.0294174525	-0.1163731038	-0.0145889428	0.0686810265	-0.1297075885	0.0286132378	-0.0515618596	0.1223369247	0.0355173261	0.0665658109	0.0357342143	-0.0312615754	-0.0157841058	-0.1458249317	0.007978163	-0.1881994005	-0.0415691694	-0.0325414675	0.121320412	-0.0259347889	0.1189825599	0.0828236604	-0.028211438	-0.0723401116	-0.09121306	-0.1139352648	0.057779985	0.0767584077	0.0193061562	-0.0707452101	-0.0587020173	0.192273374	-0.0185214119	0.0617447795	0.1175031996	0.1117528991	0.0057139798	0.0270264437	0.0302917349	-0.0173755755	-0.0766379934	-0.0186249406	0.0658835677	-0.0039026671	0.1062887712	0.0074275545	-0.0955218954	-0.1458947161	-0.1159649805	0.0	-0.0360383	-0.0135907	0.00129875906689	0.00018470712649	0.0581135	0.0101785999999999	0.00337717888225	0.0001036038979599	-0.0517516	0.1458514	0.00267822810256	0.02127263088196	0.00255095	0.00025397	6.450076090000004e-08	6.507345902500001e-06	0.000520637	-0.000144166	2.71062885769e-07	2.0783835556000013e-08	-0.000479333	-0.00047265035	2.2976012488900006e-07	2.2339835335512254e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6609.823000508443	-6.80144664695581	43689760.09805044	46.25967649138643	19919.172791051864	39.48274683952332	396773444.6797809	1558.8872979938883	6128.224035697375	-24.74881544236996	612.5038658004897	37555129.83169902	7831.379674464921	11411.0891230504	2.321602	80.43864399999998	0.44679905	0.218865	0.030480988	0.1025952196	0.0400550349	0.0009111795	0.128125405	0.0167649931	-0.2576585112	0.1453758151	-4.33658e-05	-0.1870368825	-0.0641079448	0.0710556154	-0.0828800017	-0.0011955784	-0.2794537416	0.2269672759	-0.0140330447	-0.0292288441	-0.1203621823	0.1172828441	0.0702160929	-0.0497327476	-0.0416162468	-0.1066106818	0.1585484827	0.1025135779	0.1512924509	-0.1864810351	0.0212126855	0.0408183392	-0.0636481328	0.1440728223	-0.0160875683	-0.0220543662	-0.072526912	-0.0976569197	-0.0499902524	-0.0350733319	-0.0274340849	0.0504111401	-0.0150118424	0.0899711464	-0.2319606367	-0.0582815667	-0.0240929322	0.1282231994	-0.0492759895	-0.195022836	0.2448777796	-0.0274936075	0.1289317921	0.110681594	-0.0541782785	0.0610844337	0.2688373543	0.0632905223	0.0142204112	0.044233003	-0.1360921377	-0.2358953949	-0.016711602	-0.0456827073	-0.0906206491	0.0717397689	-0.0912015957	-0.0117893763	0.1081099665	-0.0372058279	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	-0.0988389	-0.0628005999999999	0.0097691281532099	0.0039439153603599	0.167319	0.1092055	0.0279956477609999	0.01192584123025	0.101825	0.1535766	0.010368330625	0.02358577206756	0.0027622	0.0002112499999999	4.462656249999984e-08	7.62974884e-06	0.000179853	-0.000340784	3.2347101609e-08	1.16133734656e-07	0.00139296	0.001872293	1.9403375616e-06	3.505481077849e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6617.353222251301	7.530221742857975	43789363.66803968	56.704239496611	19881.70817410946	-37.46461694240497	395282319.92045087	1403.597522641138	6144.334993912337	16.11095821496201	259.5629746042519	37752852.517415725	7833.015648505881	12245.87730258983	2.274721	78.814339	0.3266215	0.165072	-0.0674228526	0.0005503464	-0.0238148107	-0.0257201376	-0.0078455638	-0.0909742338	-0.2419573245	0.1086211914	-0.0034135099	-0.2488762785	-0.0718382392	0.1614732381	-0.1103397922	0.1819868663	0.0305765719	0.0510770955	0.0923042474	0.0163868924	-0.0504460041	0.2964460313	-0.1104931721	-0.130917029	-0.1333141048	0.1650504882	-0.06392596	-0.1055335817	0.0058120623	-0.0594925554	-0.1120837636	0.1083044253	-0.0045993361	0.0790867211	0.0069735292	0.060886898	0.0988190812	0.1876075803	-0.0757211811	-0.0157621605	0.2138435239	0.0339689876	-0.0022921262	-0.030191515	-0.1859835067	-0.1325330487	-0.1387565939	0.1542379787	0.0434951071	-0.0140491334	0.1174831566	0.0357497608	0.1809214887	-0.1044634627	0.1282733373	0.1431623335	0.1174570762	0.0238695177	-0.2484930426	-0.2809047706	0.0822374531	-0.0148198976	0.0536151757	0.0619370868	0.0447299938	0.0851537487	-0.1010515348	-0.094768008	0.1162402514	0.157222147	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	-0.142765	-0.0439261	0.020381845225	0.00192950226121	0.144557	-0.022762	0.020896726249	0.000518108644	-0.0467106	-0.1485356	0.00218188015236	0.0220628244673599	0.00161957	-0.0011426299999999	1.3056033168999994e-06	2.6230069849e-06	0.000881659	0.000701806	7.773225922810001e-07	4.92531661636e-07	0.00177648	0.00038352	3.1558811904e-06	1.4708759040000005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6606.325424801017	-11.027797450284195	43643535.618372336	121.61231660449464	19928.799976730348	47.09180262088921	397157068.5125275	2217.637874084788	6146.773211749189	2.438217836851436	5.944906219940496	37782820.91667744	7839.544682542396	11571.156235898014	2.106908	72.99993899999998	0.14520138	0.0922526	-0.055182622	-0.103442231	-0.0474524858	0.0047332074	0.1019934735	-0.2344396955	-0.1238381407	0.2154598615	0.0281650248	-0.0990379248	-0.2325713366	0.0278134875	0.0741240913	-0.0662364003	-0.1538159963	-0.0455374719	0.1226415392	-0.0770635748	0.0064895335	0.0435296622	0.0398408733	0.0336749761	-0.0730879435	0.0432174025	-0.036700698	0.0606646948	-0.0234463817	0.1176911002	-0.061439926	-0.1325634227	0.1506437591	-0.2626435218	-0.0938449502	-0.0117531654	-0.1149485337	0.0723512562	0.0531438357	0.012453202	-0.0689780849	-0.0050867935	-0.0360035806	-0.0062948181	-0.2304515544	-0.0500512017	-0.1065038082	-0.2041196687	0.0901721048	-0.1304460339	-0.010053724	-0.0091759216	0.0702964558	0.0490113815	-0.052183452	0.0564089487	-0.0171031991	-0.1001430565	0.0085715173	-0.0036616194	0.1742909669	0.0615203379	-0.0541089967	-0.0248991865	0.0647064665	0.0075722613	0.1523952734	0.1540493205	-0.1530750451	0.0757828362	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	-0.148892	-0.0061269999999999	0.022168827664	3.754012899999992e-05	0.119353	-0.0252039999999999	0.014245138609	0.0006352416159999	0.0076796299999999	0.0543902299999999	5.897671693689847e-05	0.0029582971194528	0.000564282	-0.001055288	1.1136327629440005e-06	3.1841417552400005e-07	0.000795084	-8.657499999999998e-05	6.321585670560001e-07	7.495230624999996e-09	0.00182422	4.774000000000011e-05	3.3277786084000003e-06	2.27910760000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6608.376636733454	2.051211932436672	43670641.77292456	4.207470391770587	19881.70570983887	-47.09426689147949	395282221.9326395	2217.869974045901	6141.373300316221	-5.399911432968111	29.159043483899712	37716466.01383695	7827.72208872544	11296.268680195171	1.303759	45.172531	0.21389097	0.121878	0.0618393911	-0.023350023	0.0405746187	-0.0368563747	0.1043194205	-0.0696836592	-0.0591007448	0.1613320503	-0.040789313	-0.1202833755	0.0246549094	-0.0585679305	0.1617919811	-0.0857764763	0.0532386975	-0.0314964846	0.0264662746	-0.0911289737	-0.0485941605	-0.2420033159	0.0853377391	-0.1366241282	0.0562561649	-0.0997889634	-0.1765485853	-0.0263361873	-0.0505110532	0.0056229031	0.2046018083	0.1334244073	0.0620450616	0.0866879831	0.1386180838	-0.0664123008	0.0335894461	0.031982666	0.0100757517	-0.0131977031	0.0552688836	-0.2941973215	0.0113742419	0.0431551445	-0.1697088917	0.0008150232	0.0457673862	0.0310864839	-0.0719364729	-0.033818531	-0.1669826232	0.0697841695	-0.116774215	0.0475594687	-0.0367044807	0.0991134254	-0.2243941979	-0.0915107064	0.1270631838	-0.0510324879	-0.0475428367	0.0459474351	0.03030635	-0.0725846349	0.0492945038	0.0322617335	-0.1145010052	0.0792938819	0.1425419309	-0.0903513442	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	-0.14526	0.0036319999999999	0.0211004676	1.3191423999999974e-05	0.0439803	-0.0753727	0.00193426678809	0.00568104390529	0.0875159999999999	0.07983637	0.0076590502559999	0.0063738459747769	0.000224485	-0.000339797	1.1546200120900005e-07	5.0393515225e-08	0.000179853	-0.000615231	3.2347101609e-08	3.785091833610001e-07	0.00197019	0.00014597	3.881648636100001e-06	2.130724090000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6606.8834659792365	-1.4931707542173172	43650909.13302981	2.229558901249912	19890.717972385883	9.01226254701396	395640661.4569948	81.22087621631057	6131.871700402462	-9.501599913758582	90.2804009211371	37599850.55019658	7797.155173003282	11315.93244972642	1.09257	37.855278	0.3123142	0.178859	0.1151654202	-0.0987899792	0.1309939657	-0.0545126268	0.0657292549	-0.1772196708	0.0229810144	0.1098111039	-0.1190047874	-0.2567321827	0.0131408069	-0.0297231375	0.0457412216	0.043187867	-0.1650866898	-0.1833482473	-0.1587328363	0.1221593004	-0.0073796144	-0.0355650501	0.0196428016	-0.1123484634	0.10268778	0.1915282235	-0.0277704255	0.0751587452	-0.0196795493	0.0371008377	0.0622831044	0.0056789546	-0.0907055233	-0.1697513243	0.0749561116	-0.1680823953	0.0731462869	0.0603865076	-0.0863904275	-0.2367046943	-0.1143738347	0.0683808724	0.1223851605	-0.0184322601	-0.2486896993	0.0215771874	-0.0650600432	-0.0982588768	-0.0715371834	0.0525409208	0.1038827334	0.1756947492	-0.1675404891	-0.1207192292	0.0291085836	0.0061413082	-0.0912185077	-0.0649489989	-0.1613878436	0.1617122389	0.0140445273	0.0533757233	0.0073986853	-0.076293453	0.2411836428	-0.0526295946	0.0764485815	0.0854808667	0.0589712125	-0.0241343319	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	-0.12358	0.02168	0.0152720164	0.0004700224	0.0162188	-0.0277615	0.0002630494734399	0.00077070088225	0.234095	0.1465790000000001	0.054800469025	0.021485403241	-0.000579757	-0.0008042419999999	6.468051945639998e-07	3.36118179049e-07	-0.000538589	-0.000718442	2.900781109210001e-07	5.161589073640001e-07	0.00277338	0.00080319	7.691636624400001e-06	6.451141761000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6627.617330830213	20.733864850976715	43925311.483921	429.8931516585677	19831.88863282204	-58.82933956384295	393303806.744656	3460.8911935179376	6153.874811874323	22.003111471861303	484.13691444315447	37870175.20022124	7829.613709341949	11245.775608941363	1.24028	42.973099	0.37410957	0.180122	0.1260728653	0.0994494267	0.1113563709	-0.0268350337	0.120407718	0.0187494487	0.0508122045	0.0379876173	-0.1131696096	0.0716154667	-0.0799999347	-0.0222875293	-0.1294449551	0.0527521216	-0.0467359431	0.2593316797	0.0627824589	0.0636829588	0.0606448534	-0.04707791	0.0541405692	0.1505355024	0.1723089781	0.1325858879	-0.0292858635	0.2175265313	-0.1306388081	0.0666836553	-0.1348499011	0.1453414997	0.1938430358	0.1163398202	-0.0749997459	0.0389429974	0.0753014006	-0.1178105521	-0.1933629594	0.0917263548	0.0906364391	0.0530439725	0.0645950295	0.0785412537	-0.0294237939	-0.0342276439	0.071820978	-0.1322604948	0.0475354415	0.0492958705	0.2569210093	-0.2014473203	0.0792006192	0.0705620306	0.074907995	-0.1163079271	-0.2500203993	0.0598002141	0.0412047667	0.1247303212	0.1786656053	-0.0478554887	0.1407172406	-0.0136323928	-0.1413182507	0.138874034	-0.2356041666	-0.1206364334	-0.041023011	0.1341563159	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	-0.0603957	0.0631843	0.0036476405784899	0.00399225576649	-0.00596802	-0.02218682	3.56172627204e-05	0.0004922549817124	0.222435	-0.01166	0.049477329225	0.0001359556	0.00211822	0.002697977	7.279079892528999e-06	4.4868559684e-06	0.000981243	0.001519832	9.628378250489998e-07	2.3098893082240003e-06	0.00144962	-0.00132376	2.1013981444e-06	1.7523405376000006e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6580.953108342962	-46.66422248725121	43308943.814208895	2177.5496603396814	19811.425202465056	-20.463430356983736	392492568.5528676	418.7519819751235	6142.072634478152	-11.80217739617092	139.29139129068776	37725056.24720539	7806.692719195899	11085.02654892684	1.241759	43.024349	0.19441005	0.0900597999999999	0.1295453529	-0.0777376814	0.1283093823	0.0243436157	0.0388194003	-0.1170626728	0.2490021037	-0.0732724274	-0.1580097413	0.0664926255	0.1021984885	0.0805460388	0.0796333687	-0.0624016583	-0.0939310889	-0.142198348	0.0056212277	-0.0555090347	-0.2638547009	0.0045097423	0.0724660833	-0.1681650067	0.0362363758	-0.0766911163	-0.0010654095	-0.0014309728	0.1465215223	0.0412893001	-0.0019081738	0.1431985879	0.0346335512	-0.035430744	0.1383391851	-0.0167934311	0.0328573287	-0.0388235402	0.1511954937	0.2712413091	-0.0343441204	-0.0417462718	0.1317011532	0.0394236804	0.0279519196	0.149075761	-0.0436545677	-0.1812568946	-0.1272784118	-0.0020996109	-0.051666395	0.1641809884	0.0657050552	0.1290184975	0.1388857348	0.2152219381	-0.0148727573	-0.1339566186	0.0280576812	0.094437381	-0.1357964375	-0.0283451146	-0.1754616584	-0.1200036626	-0.0447307696	-0.1377941582	-0.0905215882	-0.0034778496	-0.0291729067	-0.0251665186	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	0.00147047	0.06186617	2.1622820209e-06	0.0038274229904688	-0.0197934	-0.0138253799999999	0.0003917786835599	0.0001911411321443	0.233545	0.01111	0.054543267025	0.0001234321	0.00321404	0.00109582	1.2008214723999998e-06	1.03300531216e-05	0.00106217	8.092700000000017e-05	1.1282051089000002e-06	6.549179329000027e-09	0.000474197	-0.000975423	2.24862794809e-07	9.51450028929e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6617.958366312838	37.005257969875856	43797372.93825009	1369.3891174170606	19820.54008021355	9.11487774849229	392853809.0713517	83.08099636995988	6146.00837603152	3.935741553367734	15.490061574905464	37773418.958249606	7800.692140274548	11264.589019929632	1.229173	42.588284	0.23785627	0.105477	0.1256746867	-0.0594760295	0.1155673156	-0.0595451263	-0.0518916127	0.0969800374	0.0820517512	-0.0868311327	-0.0956539039	0.0391106842	0.0989574	-0.1067886986	0.0022403522	-0.0866283237	0.1761429977	0.0929692175	-0.1576963923	0.0642031496	-0.0055401791	-0.0747108514	-0.0510802776	-0.018809511	-0.0173236191	-0.0276274932	-0.1663347118	0.0690667153	0.1837779447	-0.0463045458	-0.0529015349	-0.1085502553	0.1001168626	-0.019277515	-0.1633640517	0.1508303518	0.0685962094	0.0894269506	-0.0683107061	0.073073956	-0.0808004677	0.1181965357	0.1199427229	0.012180279	0.1139207046	0.0287865567	0.0884499223	0.1176793744	-0.0738234556	-0.0056670001	-0.066348605	-0.0465142929	-0.1560515453	0.0622134325	0.15873091	-0.0860734496	-0.0528198458	-0.0655751902	0.073694592	-0.0862804653	0.0730873629	-0.1716603823	-0.0677530576	-0.1264309587	-0.0988457595	-0.0105423095	0.137535951	-0.1112801948	-0.1543822241	-0.0013369132	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	-0.0346126	-0.03608307	0.00119803207876	0.0013019879406249	0.0140994	0.0338928	0.00019879308036	0.00114872189184	0.148264	-0.085281	0.021982213696	0.0072728489609999	0.00198428	-0.0012297599999999	1.5123096575999997e-06	3.9373671184e-06	0.00126342	0.0002012499999999	1.5962300963999998e-06	4.0501562499999936e-08	0.000695175	0.000220978	4.83268280625e-07	4.8831276484000024e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6596.805622025299	-21.152744287538557	43517844.4147846	447.4385908939949	19760.324291992187	-60.21578822136144	390470416.1246965	3625.9411511198505	6137.824484662473	-8.18389136904716	66.9760779403646	37672889.40452215	7799.494241415367	11267.2706908739	0.99822	34.586231	0.27964	0.127848	0.0631163422	-0.0657692259	0.0237099741	-0.0603410005	0.0263260574	0.1195758573	0.0445167529	-0.096744607	-0.0306960975	0.0385111716	0.0763741058	-0.0743764333	-0.0780919224	-0.0638267177	-0.0710901021	0.112333975	0.1738272241	-0.0908114009	0.1104797011	-0.0934712361	-0.0369084615	0.0974095521	-0.0591130144	0.046070828	0.0855734015	0.1506774521	-0.0579699642	-0.0194079155	-0.0709348857	-0.0832748361	-0.1256719371	0.0460908717	0.1701036135	-0.1168133872	0.1266395526	-0.1896555983	-0.0254381198	0.1153696015	-0.0638529207	0.0271345446	0.0477496284	-0.052992746	0.055347308	0.0292296479	0.1186433057	-0.0224147519	-0.0590080973	0.0005119811	0.0440453013	-0.1529471842	0.0411339802	0.0985613295	-0.2278721567	-0.0547751713	-0.0717939013	0.0183266693	0.021109756	0.0319637567	-0.0961611349	-0.097824513	0.0645332997	0.1606056569	-0.1153788867	-0.0057555748	-0.0089487011	-0.0213665073	0.009463371	0.0400204341	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	-0.00592725	0.02868535	3.5132292562500005e-05	0.0008228493046224	0.073286	0.0591866	0.005370837796	0.00350305361956	0.0420757	-0.1061883	0.00177036453049	0.01127595505689	0.00103066	-0.00095362	9.093911044e-07	1.0622600356000002e-06	0.00145751	0.00019409	2.1243354001e-06	3.7670928100000025e-08	0.00125906	0.000563885	1.5852320836e-06	3.17966293225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6610.065331692372	13.259709667072457	43692963.68924139	175.81990045505475	19821.332104349138	61.00781235695104	392885206.3909018	3721.953168580948	6135.113540187027	-2.710944475446013	7.349219948951258	37639618.1509862	7818.0083301636	11503.092970600886	1.146972	39.740173	0.08513382	0.0373891	0.0216200422	-0.0773808019	0.0068013032	-0.0664195941	0.0432068081	0.1026794816	0.0177753648	-0.0694055778	-0.0318098128	0.0276463967	0.1965999149	-0.1070403122	0.113004023	-0.2525480672	0.0603360819	0.0449804668	-0.0518337905	0.0610461521	-0.0676787102	0.1385367637	-0.047159249	-0.1233164392	-0.0085603102	-0.054692928	0.1275257568	0.0328228218	0.0003041759	-0.0194321516	0.1359476005	-0.0302125864	0.015106018	0.0548364263	0.0195442221	0.0332239842	-0.0039997814	-0.0797481028	0.0159317311	0.1947544402	-0.0276223545	0.1319947171	0.007775091	0.0236408805	0.0165457024	0.0882111023	0.1248758239	0.0631779594	-0.1973668024	-0.0450148764	-0.1888405949	-0.0872448038	-0.0691424352	-0.0016854399	0.1020667311	-0.0400482968	0.1677743774	-0.0904041914	-0.0791225919	0.0558455997	-0.146492174	-0.047887492	-0.0031281588	-0.029106473	-0.1079431245	0.1091343345	-0.0092490605	-0.0541992734	0.0790628015	0.0038818099	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	-0.00816647	-0.00223922	6.669123226090001e-05	5.014106208400001e-06	0.0893378999999999	0.0160518999999998	0.0079812603764099	0.0002576634936099	0.0139604	-0.0281153	0.00019489276816	0.00079047009409	0.000794822	-0.000235838	5.561956224400003e-08	6.31742011684e-07	0.00126342	-0.00019409	1.5962300963999998e-06	3.7670928100000025e-08	0.00160368	0.0003446199999999	2.5717895423999995e-06	1.1876294439999995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
