global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
5095.319996644615	10.219454498716914	104.43725025134536	25962285.868206475	11651.642264883858	19.135000392367147	366.1482400158909	135760767.46882784	4744.191781924494	1.333033622197945	22507355.6636799	1.7769786379101735	4762.327224244589	9719.460171567958	1.119867	31.600866	0.059327565	0.026678	0.0965723626	-0.1477402545	-0.0101787184	-0.0343336477	0.0376747106	0.1160745164	-0.0528392731	0.1303122159	-0.0029068399	-0.0089126805	0.0739156093	0.0452246586	0.1485936793	-0.0752688111	0.0347063487	0.0886070815	0.1531659907	-0.0064447442	-0.0604555378	-0.1681559848	0.0955002807	-0.1117534742	0.0198755332	-0.0658453501	0.0532156474	-0.1489039561	-0.1892109355	-0.0733070034	-0.0219057774	-0.065437453	0.1045074733	0.2577954602	-0.0649711098	0.0148203483	-0.1427966491	-0.0037956294	-0.0445170839	0.0132110632	0.0227229664	-0.0620898265	-0.175030074	0.1751085151	0.113089043	-0.1631999713	-0.0584827731	-0.0606138846	0.0629782288	-0.0771375749	-0.000618018	0.1622317029	0.1223349797	0.0319260765	0.0933211919	0.0057824967	0.1246261528	-0.0763465837	-0.0176246454	0.0226575002	0.2017296206	0.0716545066	-0.1768969638	-0.0723032969	-0.01772816	0.0891385548	0.074107335	-0.1876220833	0.133037879	-0.1300101609	-0.1653569613	-0.0200610361	0.0028090748	0.0086114769	0.011967885	0.0085453363	-0.1921752614	0.0390137073	0.0786896848	0.1700716833	0.0859652538	-0.1446495292	0.053179819	-0.0049528805	-0.1463125564	0.0148360426	0.1453104072	-0.0246515112	0.0	0.0391579	0.0070606	0.00153334113241	4.985207236e-05	0.0916075	-0.0100715	0.00010143511225	0.00839193405625	-0.0760331	0.0056120999999999	3.149566640999994e-05	0.00578103229561	-1.7044e-05	0.000338152	2.9049793600000003e-10	1.14346775104e-07	0.000518202	0.00010385	2.6853331280400005e-07	1.0784822500000012e-08	0.000315401	0.0002896653	8.390598602409e-08	9.9477790801e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5080.802067787337	-14.517928857277184	210.7702583049616	25814549.652032085	11614.51128300258	-37.13098188127879	1378.709815467853	134896872.3429942	4744.430905526564	0.2391236020703218	22509624.617315613	0.0571800970670856	4761.745403506506	9669.31966933237	1.103163	31.129507	0.02163585	0.0116324	0.1055761502	-0.0258228707	-0.1248102176	0.1296333511	0.0606881799	0.0567427244	-0.1750772924	-0.0302708136	0.0558536497	-0.041967643	0.0557293104	0.0518904401	0.07461964	-0.0933334518	0.1116591375	-0.0186483202	0.0275226212	-0.0847353449	0.0062757513	0.0732045256	-0.0290703947	0.0217522946	-0.1366117701	0.0876122497	0.1112578933	0.0652059089	0.0740811773	-0.0038006859	0.090274019	-0.1068121087	0.0102292786	-0.047954099	-0.0545407913	-0.0739344724	-0.1098291131	0.2138549182	-0.0741459612	-0.0308170007	0.1002422783	0.0323391294	-0.0369283235	-0.1066738112	0.1081360174	0.0040588134	0.1650520773	-0.1156612879	0.1176678856	-0.0933870876	-0.1215892309	0.001458411	0.032135123	-0.103118506	0.0011535157	0.020719551	-0.0338490577	0.0084191808	0.1294017458	0.0552091985	-0.0449303717	-0.1362052274	0.069618194	0.0059451502	0.1079365312	0.0855999341	0.0290559711	0.0885403861	-0.0228921506	-0.1367095642	-0.0853162414	0.1695000081	0.0907574931	-0.0310995572	0.1079446464	-0.0014634334	-0.0143266178	-0.1390308624	0.0689290832	-0.0680195725	0.2296630955	0.032359569	0.1657195049	-0.0099001096	-0.1453104072	0.0295198472	0.1413246524	-0.0486014302	0.0	0.036687	-0.0024709	0.0013459359689999	6.1053468100000246e-06	0.0886748	-0.0029326999999999	8.60072928999998e-06	0.0078632201550399	-0.0761815	-0.0001483999999999	2.202255999999792e-08	0.00580362094225	0.00015131	0.000168354	2.2894716100000005e-08	2.8343069316000004e-08	0.00037814	-0.000140062	1.429898596e-07	1.9617363844000013e-08	0.000328662	1.3261000000000034e-05	1.7585412100000092e-10	1.08018710244e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5099.886223765809	19.084155978471244	364.20500941061977	26008839.49535628	11702.92738734654	88.4161043439617	7817.407507362324	136958509.43350574	4752.1525320652045	7.721626538640521	22582953.68801373	59.6235164022376	4773.301509872021	9802.288186274563	1.118716	31.568399	0.10342091	0.0486641	0.1447276943	-0.0283433485	0.0382856919	-0.0683094151	-0.1378912113	0.1594211824	0.0278884104	0.0071924936	-0.0620958898	-0.0463674313	0.1073576542	0.052698451	-0.0165993099	0.1347480091	-0.1534458521	-0.0016157165	0.0211045561	0.1582661553	0.0705854981	0.013038515	0.0256473036	-0.0379409969	-0.1350709655	0.0200495683	0.0874254714	-0.0264940157	0.1182542438	0.0202810798	-0.0463186401	-0.0224119787	0.0022707711	0.0295581924	0.22882986	0.1124241399	-0.0752199489	0.1580657298	-0.0942763886	0.0585032826	-0.1243513994	-0.227152887	-0.2366229046	-0.0580283946	0.1241246179	-0.0546291794	-0.0276961744	0.0554574938	-0.0162649373	0.1333411003	0.150158778	-0.0176991797	0.0042876163	0.0936088539	-0.1373331932	-0.0481985169	0.0320580092	-0.0303005981	0.1400555051	0.0456425764	0.0626964474	-0.054650582	0.101480062	0.0531708144	-0.0188655433	0.0224879031	-0.0363031182	0.0562806116	0.2216175299	0.0903923359	-0.0608700517	0.1610094987	0.0501248043	0.0607155701	-0.1235227749	-0.0912249726	-0.3352381221	-0.1043526257	-0.0285001389	-0.0431862229	-0.0444026961	0.0071892329	-0.0826179153	-0.0148360426	-0.14364524	0.0439007383	0.1347625119	-0.0711681327	0.0	0.047985	0.011298	0.002302560225	0.000127644804	0.121314	0.0326392	0.00106531737664	0.014717086596	-0.0757554	0.0004260999999999	1.815612099999989e-07	0.00573888062916	-0.000194653	-0.000345963	3.7889790409000006e-08	1.1969039736900002e-07	-0.000154123	-0.000532263	2.3753899129e-08	2.833039011690001e-07	2.57358e-05	-0.0003029262	9.176428264644005e-08	6.623314016399999e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5093.048072892678	-6.838150873130871	46.7603073637005	25939138.672795817	11570.124047524589	-132.80333982195225	17636.72706786493	133867770.47510678	4743.837945876872	-8.314586188332214	22503998.456741303	69.13234348320482	4764.180082874817	9686.450000009105	1.15432	32.573074	0.08686146	0.0434264	-0.0454105755	-0.0084543163	-0.046399565	-0.0551576756	-0.176623554	-0.0225609464	-0.0289074807	0.0676518577	-0.1032226676	0.0363101353	0.1500369531	-0.1237449622	-0.034722782	0.000717606	-0.0923360925	0.077452584	0.0604853504	0.0119526506	-0.0496752138	-0.0811944164	0.005734338	0.0834514946	-0.0704641132	0.1545077149	0.1426117344	0.0643944289	-0.0504445353	0.0865000898	-0.0621288941	0.2029954371	-0.0110628357	0.1935123554	-0.0755834141	0.0822094936	0.2275203882	-0.0388277506	0.0404780265	-0.1121886709	0.0987033532	-0.0971627232	0.2020524443	-0.0057874724	-0.1440401246	-0.1408239499	-0.1484664701	0.0201924705	-0.3382368855	0.0003003863	0.118711893	0.0884049232	0.0236908863	0.0292242532	0.0430505329	0.0281625204	0.0180777431	0.103403394	0.0628223781	0.1350205656	0.0102778267	-0.1827102782	-0.0649239712	0.0805080142	-0.0615036043	-0.181459735	-0.0429182859	-0.2328461254	0.0118399728	0.0654688271	0.087191758	0.037555825	-0.1480568311	-0.0993801594	0.1031269797	-0.1670952362	0.1917691917	0.0822832093	-0.0874399729	0.1640208785	-0.1276088746	-0.0597992466	-0.3537969579	-0.0197550473	-0.1413246524	0.0578311484	0.1257436153	-0.091709361	0.0	0.0561294	0.0081444	0.00315050954436	6.633125136000005e-05	0.119316	-0.0019979999999999	3.992003999999999e-06	0.014236307856	-0.0650652	0.0106901999999999	0.0001142803760399	0.00423348025104	0.000463342	0.000657995	2.14685808964e-07	4.32957420025e-07	-0.000436503	-0.00028238	1.9053486900900002e-07	7.973846439999999e-08	0.000405938	0.0003802022	1.4455371288484002e-07	1.64785659844e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5092.4092586994575	-0.6388141932202416	0.4080835734596281	25932632.05808796	11588.679663085935	18.555615561346716	344.3108688604923	134297496.33362156	4762.015793432178	18.17784755530556	22676794.41689749	330.4341417439284	4779.228502895488	9569.513550578436	1.200505	33.87635	0.04724475	0.0243641	-0.2236400378	0.0006413843	-0.0520195859	0.0859688375	-0.0970109042	-0.1867747092	-0.0313345099	0.0744699627	0.0056481214	0.0872573201	0.0617048128	0.1272748872	-0.1146186	0.126258223	0.0681458944	0.0325765541	-0.0310990856	-0.0585077317	0.080253723	0.1320929921	0.0021518279	-0.1126277392	0.1730307648	0.0001606696	-0.0747015778	-0.3275604871	0.0113301537	0.1460919959	0.135701479	0.1475650788	0.0835980532	0.0410529407	-0.1062178396	-0.180921542	-0.0784399302	0.1661656158	-0.0876800618	0.0507931299	-0.1376872074	0.0209789516	0.0739285202	0.2391924148	0.1225340369	0.0744121044	-0.0336900294	-0.149238084	-0.109837592	0.127569724	-0.1245669938	-0.0034218871	-0.0594660547	-0.1060430446	-0.1069523125	0.0181859561	0.0019624501	-0.1212758372	-0.1859428014	0.0975818268	0.199023416	0.2116559035	0.0567200474	0.1017801279	0.111959938	-0.1454470659	0.1219606072	-0.1084857147	-0.0840290107	-0.200331682	0.0217018318	0.1101294427	0.078021451	0.0366146552	-0.1312628484	0.0193165161	-0.0612493486	0.2155991433	0.2130289587	-0.1204410929	0.0441093469	-0.1346969701	-0.1372325192	-0.0246515112	-0.1383592329	0.0711681327	0.1144323794	-0.1096405033	0.0	0.0597814	0.0036519999999999	0.00357381578596	1.3337103999999969e-05	0.134248	0.014932	0.000222964624	0.018022525504	-0.0707909	-0.0057257	3.278364049e-05	0.00501135152281	0.0007258479999999	0.0002625059999999	5.268553191038548e-07	6.89094000359475e-08	-0.000548894	-0.0001123909999999	3.01284623236e-07	1.2631736880999998e-08	0.000489742	8.380400000000004e-05	7.023110416000006e-09	2.398472265640001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5089.5301967344285	-2.8790619650289955	8.28899779847662	25903317.62347159	11660.795298549108	72.11563546317302	5200.664878257258	135974146.994665	4736.940025526747	-25.07576790543044	22438600.80543734	628.7941360470153	4758.844821558852	9804.131007206608	1.373931	38.770149	0.0518023	0.0357363	0.0740256163	0.0801544431	0.1161155556	0.1269158948	-0.0499612562	0.0176323045	-0.0059211864	-0.2422529225	0.0082408516	0.0557289086	0.1015959116	0.1523077257	0.0425178526	-0.1017894255	-0.0226345449	0.1368638625	-0.1676187547	-0.0602125633	0.1163229598	0.0467654783	-0.0291548469	-0.0820232881	-0.0296885367	-0.0708785514	-0.2124625481	0.0487427807	0.0825356492	-0.007769573	0.1780350625	-0.0026715742	-0.118897204	0.1681542543	0.0269144413	0.2539618309	0.1204605906	-0.0999590841	0.0327040383	0.2511691794	0.0456564829	0.1649646725	0.0352625282	-0.072402449	-0.1838275384	0.0198392157	0.1071179093	-0.2186850143	0.0262872842	-0.1013810247	0.0589831877	0.0664520037	-0.2049085686	-0.0632762673	0.0142894341	-0.1147977518	-0.0384944692	-0.111845668	0.0128357182	-0.0908797258	-0.2005048726	0.1530071196	0.0794220221	0.0061321171	0.1898423074	0.0158915835	-0.0930423808	-0.1872014678	0.0397393556	0.1890255352	-0.0021726559	-0.0089284639	-0.0920669421	0.2382280084	-0.0040491259	0.1968445185	0.1901408465	0.0111963889	-0.204112608	0.0228238624	0.1521888261	-0.0563597224	-0.0231079566	-0.0295198472	-0.1347625119	0.0837748356	0.101035011	-0.124451232	0.0	0.0637041	0.0039227	0.00405821235681	1.5387575290000008e-05	0.1688	0.034552	0.001193840704	0.02849344	-0.0667204	0.0040705	1.6568970250000038e-05	0.00445161177616	0.000746889	2.1041000000100035e-05	5.578431783210001e-07	4.4272368100420967e-10	-0.000414303	0.0001345909999999	1.71646975809e-07	1.8114737281e-08	0.000519252	2.9509999999999956e-05	8.708400999999971e-10	2.69622639504e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5075.29642240676	-14.23377432766847	202.60033161099403	25758633.77529486	11626.020612880162	-34.774685668946404	1209.2787633740263	135164355.29111442	4743.264203745962	6.324178219214446	22498555.30653781	39.9952301483864	4763.720690585482	9703.779544156136	1.075216	30.340878	0.0485092	0.0209664	0.1233620955	0.0598410121	-0.0137111407	0.2199858227	0.0756741127	-0.0223847598	-0.1497661337	-0.1649083233	0.0671317405	0.0906729448	-0.0018022991	0.0588237568	0.1312724624	-0.069333466	-0.0927216712	0.18234409	0.0992082208	-0.1139560898	0.2889279344	0.0178274156	0.0897696515	0.0088408873	0.1480572463	0.0565310147	-0.0648376021	0.0787958552	0.005785427	-0.2439673806	-0.0290420369	-0.1184068055	0.0694283379	-0.0930532219	-0.0602127001	-0.115390626	0.0327687598	-0.0909800473	-0.0594440026	0.1272340949	-0.1710265803	0.0043043878	0.2329356098	-0.0620702061	0.0475954147	-0.0255704899	-0.0763371552	0.0595107286	0.0033358005	-0.0660340118	0.0911796983	0.1664752899	-0.0263090298	-0.2371844248	-0.1522249637	-0.1891139601	0.0751921371	0.0043134071	-0.153996429	0.0008819503	-0.0917214973	-0.0206732495	0.0170087061	-0.2386591554	-0.0865472207	0.1175509321	0.0808476818	0.1090436216	-0.0569729474	-0.1098213073	0.0242967459	-0.0816200276	-0.0924245959	0.1456869089	-0.1604188134	-0.1184566365	0.1927768056	-0.0076789934	0.0885972932	0.0044151531	-0.0669148515	0.0067702888	0.0751484719	-0.0343545006	-0.1305509005	0.0955218954	0.0857957478	-0.1357200277	0.0	0.0522543	-0.0114498	0.0027305118684899	0.00013109792004	0.154366	-0.014434	0.000208340356	0.023828861956	-0.071714	-0.0049936	2.493604096000001e-05	0.005142897796	0.000887952	0.0001410629999999	7.884587543040001e-07	1.989876996899999e-08	-0.000520073	-0.00010577	2.70475925329e-07	1.1187292900000009e-08	0.000625055	0.000105803	1.1194274809000004e-08	3.9069375302500004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5101.891303098288	26.594880691527575	707.2876789965864	26029294.868629944	11662.06508985247	36.044476972307166	1299.2043202071816	136003762.15995568	4742.762451745424	-0.5017520005376355	22493795.673686262	0.2517550700435193	4762.041721637889	9726.204636086642	1.301642	36.730255	0.0187902499999999	0.0125531	-0.0623026039	0.0446523112	0.1151460373	0.0926127259	0.1149935898	-0.0135479557	0.0796411548	0.0611776753	0.0122296926	0.0897877405	-0.0668090308	0.1017957117	0.0677901731	-0.0108436143	0.0833368236	-0.1050565986	-0.1795240283	-0.1893181483	-0.0371198596	-0.0856412824	-0.0061118555	-0.1288439104	0.1761749008	-0.1289580362	-0.068152323	0.0674021781	0.0277010925	-0.087757326	0.2386476515	0.1723040731	-0.0803972872	-0.1660383866	0.0220723222	-0.0862416562	-0.1267808422	-0.0127423049	-0.0441859321	-0.092851008	-0.0229771724	-0.0012441175	-0.0890261683	0.1406579617	-0.0610028369	0.0630525133	-0.0943257212	0.0994797939	-0.1383106363	-0.009480826	-0.085932031	-0.1370149022	-0.0932425662	-0.0837893752	0.225598589	-0.0310134261	0.011524139	-0.130389096	-0.1657926026	-0.1555133272	-0.0390976027	0.0598748586	0.0319287137	-0.1254465445	0.1890770765	-0.2106974212	-0.0085329004	0.1743498437	-0.0796773466	-0.0929356911	-0.0342326883	-0.0323323823	0.0339983075	-0.0943701	-0.0201040094	0.0828109162	-0.1288478538	0.1149008055	-0.0268738854	0.0009085971	-0.1406175346	-0.0155611965	-0.1048959415	-0.0391499549	-0.1257436153	0.1062887712	0.0689924054	-0.1431261759	0.0	0.0522158	-3.849999999999687e-05	0.00272648976964	1.482249999999759e-09	0.154777	0.0004109999999999	1.6892099999999567e-07	0.023955919729	-0.0596048	0.0121092	0.00014663272464	0.00355273218304	0.000920383	3.2430999999999975e-05	8.47104866689e-07	1.0517697609999982e-09	-0.000448216	7.185700000000004e-05	2.00897582656e-07	5.163428449000006e-09	0.000604712	-2.0343000000000032e-05	4.1383764900000126e-10	3.65676602944e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5083.531009283009	-18.360293815278965	337.100388983371	25842287.52234193	11558.2409009661	-103.82418888636856	10779.46219791234	133592932.72476566	4754.279601238254	11.517149492829958	22603174.526750173	132.64473244019337	4771.5851034320285	9510.290466627195	1.260319	35.564205	0.0093468	0.00529	-0.2015307828	0.0190082551	-0.1030811749	0.0822522174	-0.0560062918	-0.2017053348	-0.0878153843	0.0581601137	-0.0700445973	-0.03290422	-0.071358396	0.1124099223	0.0698338731	0.0589495046	0.0729660819	0.0160904634	-0.051718503	-0.1072626792	0.1122244721	0.0161179969	-0.0088599578	0.163428206	0.0489558263	-0.0358583815	0.0462874447	-0.1887372306	-0.0961888522	-0.0561737363	-0.2155116744	0.0343918163	-0.1529498791	-0.0805591008	0.263379158	-0.1093550553	0.0581171241	0.1104292286	0.0646767088	0.1321676606	0.1168943188	-0.1793134323	-0.0526805865	-0.2029377097	0.174894144	-0.0242911615	0.0598935779	-0.0145828026	-0.0698559565	0.0595105027	-0.1199250914	-0.0161457779	-0.064825318	-0.1343541937	-0.0352824928	-0.0504215593	0.0162162003	0.1699558018	-0.071081375	0.0421176604	0.168187233	0.0816086539	-0.0756672245	-0.0460250161	-0.1197381658	-0.0006917852	-0.2317651964	0.1236503355	0.1549576473	0.0631400908	0.1910015365	0.040142633	0.1366765401	0.1401621905	0.1358798496	-0.1687589298	-0.1108645161	-0.1960412082	0.0356253655	-0.1134266068	0.074408161	0.0400525603	-0.0986384687	-0.0439007383	-0.1203625908	0.1159649805	0.0509313134	-0.1464588945	0.0	0.0522311	1.530000000000281e-05	0.00272808780721	2.3409000000008604e-10	0.153163	-0.001614	2.604996000000014e-06	0.023458904569	-0.0595995	5.299999999999749e-06	2.8089999999997344e-11	0.00355210040025	0.000866681	-5.370199999999998e-05	7.51135955761e-07	2.883904803999998e-09	-0.000472175	-2.395900000000005e-05	2.2294923062500002e-07	5.740336810000021e-10	0.000528129	-7.658299999999997e-05	5.864955888999995e-09	2.78920240641e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5103.232328850179	19.701319567170685	388.1419926877825	26042980.202221625	11752.167733546668	193.92683258056783	37607.6163947316	138113446.43741545	4746.513671875	-7.765929363254145	22529392.03729629	60.309658875052925	4765.93044481092	9764.16895878484	1.350048	38.096207	0.07880635	0.036032	-0.0575811313	-0.0509345108	0.1748637748	-0.0065929691	0.0348966754	0.033897198	0.1853741886	0.0029038317	0.0682980769	0.189353001	0.0076852189	0.2075291658	0.0117556116	0.0913696677	-0.0888009116	0.0955674786	-0.1270038322	0.1306620755	-0.1733183856	0.0508851721	0.0992151393	0.1199758442	0.050706291	0.0328142812	-0.0252122814	0.0530338724	0.0490467037	-0.122960851	-0.043501135	0.1927250305	-0.0196996409	-0.1638425802	-0.0314992667	0.0558076564	0.0174997375	0.000470283	-0.0658572386	-0.0607637699	0.0211368992	-0.0033391708	-0.0107248812	-0.0013278855	-0.1217004413	0.0963148417	0.2798637123	-0.070977626	0.125674957	0.092895598	0.0428865402	0.0069402718	-0.1708066134	0.1296383127	-0.0623280128	0.1842168797	0.085546498	0.1126534395	-0.0215665579	-0.0242998172	-0.0512209026	-0.0346554094	0.0637989249	-0.1496585839	-0.096783543	-0.1913709648	-0.0123875638	0.1024641603	-0.1140619198	0.0446060515	-0.019368529	0.0448766152	-0.0521365891	-0.0502022194	0.0130723537	0.0575528055	0.0278176927	0.0553333594	-0.1579224735	-0.067958795	0.2116630392	0.1242537018	0.110237618	-0.0486014302	-0.1144323794	0.124451232	0.03194173	-0.145623333	0.0	0.0592446	0.0070134999999999	0.00350992262916	4.918918224999998e-05	0.175155	0.021992	0.000483648064	0.030679274025	-0.0479211	0.0116783999999999	0.0001363850265599	0.00229643182521	0.000491614	-0.000375067	2.4168432499600004e-07	1.4067525448899998e-07	-0.00066652	-0.0001943449999999	4.442489104e-07	3.776997902499998e-08	0.0007211659999999	0.0001930369999999	3.726328336896139e-08	5.200803995558558e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5081.890616153888	-21.341712696291324	455.4687008110423	25825612.234552942	11650.670323399136	-101.49741014753272	10301.724266656478	135738118.9845333	4727.57236351067	-18.941308364330325	22349940.45222986	358.7731625526499	4748.051399866245	9750.014482049575	1.208178	34.092861	0.0775476499999999	0.036332	0.0569540616	-0.1194448268	0.1328871405	-0.0239190914	-0.0818172564	0.0742936428	0.1301203001	-0.0486498574	-0.2218038884	-0.1381614977	-0.0036935182	-0.0389942351	-0.1196679846	-0.1740346389	-0.1909641891	-0.0016853596	0.0660946216	0.0017421079	-0.0321559497	-0.1202462738	0.0347041464	0.0594531054	0.0537561398	-0.075971642	0.0710221609	0.0205947035	0.1101182904	0.174399184	0.0479422519	-0.1955615201	-0.1364318575	-0.094066466	-0.0505010718	-0.0378442621	0.0248340907	0.0080685845	-0.057025424	0.0255555886	0.2083015123	0.1221667126	-0.0222006653	0.1192442878	-0.2211566965	0.1500392688	-0.1832253217	-0.0551885492	0.1489683685	-0.175857595	0.2113068217	0.0076853833	0.0560999476	0.0166693495	0.052942345	-0.0022175437	0.0595780916	0.0748675033	-0.0372101081	-0.0756360106	0.0692410817	-0.0464382861	0.090415535	0.1945238109	0.0654741843	0.156806976	-0.0648597043	0.1277835601	-0.1234563981	-0.0646750418	0.0283738415	0.029599027	-0.0461074846	0.0272230628	0.1862380248	0.1799542532	0.0407611466	0.1512353741	-0.1539819704	0.010113645	-0.1484867898	-0.1513390849	0.189725524	-0.0532466671	-0.1079800393	0.1316604456	0.0123698405	-0.1406432718	0.0	0.0522313	-0.0070133	0.00272810869969	4.918637689e-05	0.167333	-0.0078219999999999	6.118368399999994e-05	0.028000332889	-0.0204909	0.0274302	0.00075241587204	0.0004198769828099	0.00101926	0.0005276459999999	1.0388909475999998e-06	2.784103013159999e-07	-0.000610458	5.606199999999995e-05	3.72658969764e-07	3.142947843999994e-09	0.000599231	-0.0001219349999999	1.4868144224975621e-08	3.59077791361e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5090.627673885495	8.73705773160691	76.33617780543209	25914490.114128843	11656.395993041991	5.725669642855792	32.783292859120365	135871567.5466054	4745.753795746256	18.18143223558673	22522179.08984	330.56447813723213	4768.779848613814	9472.65274334882	2.124634	59.953785	0.07371967	0.0376365	0.1713544911	0.0454933207	-0.0652331965	-0.2228427973	-0.1278097609	0.1735945574	0.0432286872	-0.0760114478	-0.0626159404	-0.036942682	-0.1324865348	-0.2928330747	-0.0691520612	-0.0042433258	-0.0166549884	-0.0112942982	0.0941592845	-0.0298078289	0.1537031919	-0.186345477	-0.0949030835	-0.1594952599	-0.1052485111	0.0293818911	0.0575431032	0.3414618154	0.0496680422	0.0162153587	-0.2331020527	-0.1487135604	-0.0485011993	-0.1219334196	-0.0280608439	-0.0291321585	0.1182069853	0.0447714043	0.1314057914	0.0238615954	-0.0268881831	0.046355572	-0.032588358	0.1052355826	-0.0433957293	0.0632388918	-0.0201444176	0.084608957	-0.0640811557	-0.0051427951	0.1313768549	0.0688678688	0.1192997105	0.0013270685	0.1433321246	-0.2668038953	-0.0938335969	-0.1395627992	0.1108548544	-0.0618130006	-0.1803114366	-0.2248250791	-0.0143061432	0.0661392865	-0.2389870372	0.1424168813	-0.0686634059	0.0986900189	-0.092466389	0.0691268455	0.1207504615	0.0164278428	0.0583969037	0.0152614426	-0.011530489	0.0234428483	-0.0490703924	0.0735876842	0.0419043205	0.0163109972	-0.102619376	0.0622075964	-0.0755220336	-0.0578311484	-0.101035011	0.1375186448	-0.0074275545	-0.1316604456	0.0	0.0522554	2.409999999999912e-05	0.00273062682916	5.808099999999577e-10	0.188063	0.02073	0.0004297328999999	0.035367691969	0.00246347	0.0229543699999999	0.0005269031020969	6.068684440900001e-06	0.000719202	-0.0003000579999999	5.17251516804e-07	9.003480336399999e-08	-0.000451109	0.000159349	2.03499329881e-07	2.539210380100001e-08	0.000740048	0.000140817	1.9829427489e-08	5.47671042304e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
