global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
6187.418794073594	-9.08658356009073	82.56600079451113	38284151.33325513	12559.923272278927	-15.4602707975846	239.01997313464716	157751672.6055338	6047.158265860481	6.187212700592681	38.28160100237538	36568123.09236474	6303.100842531288	8010.377112780855	1.344954	43.873295	0.1185895	0.0621549	0.1372020445	0.0858015528	0.0977762778	-0.056256453	-0.1167335073	0.1690248958	-0.0557154997	0.0333907302	0.1831607403	0.068261721	-0.1607047277	-0.0239364552	0.0165034902	0.0630937209	-0.0905018018	0.0605986601	0.0477510324	-0.0116268554	0.0197921503	0.0762736401	-0.0345750396	0.0385853205	0.1655398526	-0.2116327662	0.0805653124	-0.0532263728	-0.0568570487	0.0271142875	-0.0289482125	-0.0306941614	0.175193758	0.1086926762	0.1522643147	0.0006828975	-0.0045134931	0.1030330689	0.0136166109	0.0126124362	0.0207627413	0.0691983985	-0.0435951994	0.0295668827	0.130634602	-0.0052462873	0.0541893401	0.0318192757	0.0951204379	-0.1072236558	0.0772325019	0.1517955923	-0.1219464154	0.0420519344	-0.0848166752	0.0958700635	-0.0455054239	0.1253500157	-0.0522061242	0.0830751094	0.1089974767	-0.1606591896	-0.0785545799	-0.0192155731	0.0123706679	-0.0327110286	-0.0075841985	0.0859656064	-0.0967750364	-0.0241076749	-0.2191751196	0.1681965698	-0.0154878136	0.0656604654	-0.0732459919	0.0459131484	-0.0172233287	0.1230824189	0.2192294893	0.0283970463	-0.0589100274	0.0379270614	0.0565487468	0.0243346224	-0.0174502695	0.0150561809	0.0143711963	-0.0189762654	0.0655928358	0.0596620862	0.1516729202	-0.0151128101	-0.0727436072	0.0147943805	-0.1892114704	-0.1107901043	0.0277110058	0.0885289226	-0.038651757	-0.0595499477	0.0019155222	0.0782811467	0.041937725	-0.0945648553	0.0566332025	-0.1624018917	0.0243329913	-0.0748017784	0.0716020236	0.0646215852	-0.0102007185	0.0020112641	0.002330543	-0.1012197857	0.0411681025	0.0340285022	-0.0967067016	0.1238084399	0.0	-0.0256787	-0.0077582999999999	0.0006593956336899	6.019121888999999e-05	-0.0119016	-0.0433905	0.0018827354902499	0.00014164808256	-0.0811743	-0.0025046999999999	6.273522089999993e-06	0.00658926698049	-0.00220923	0.0007503599999999	4.8806971929e-06	5.630401295999997e-07	0.00361404	-0.00033149	1.3061285121599998e-05	1.0988562010000017e-07	-0.00267251	0.00021687	7.142309700099999e-06	4.7032596900000034e-08
6175.539578982617	-11.879215090976686	141.11575117768822	38137289.0915808	12553.616821284084	-6.306450994843544	39.77132415036313	157593295.2956267	6044.60200022652	-2.55626563396072	6.534493991368603	36537213.34114245	6304.390212168986	7915.242529660257	1.084721	35.384304	0.0413886999999999	0.0259186	0.0840808663	-0.0157703532	-0.0999523233	-0.0164819448	0.0007388438	0.0458725485	0.1305450175	0.085165278	0.1999927923	0.0102863886	-0.1461764632	0.0309677456	-0.0573223012	0.0070250219	-0.0192672061	-0.1172159541	0.1657810775	-0.1395701533	0.0399919128	0.1026005545	0.0316945787	0.0988046333	0.1174865408	0.0004878662	0.0123196918	0.1565804212	-0.0551449634	0.1575384609	0.0004904554	-0.0135852955	0.1317995696	0.0158231363	-0.0733026702	0.1075518331	0.090212135	-0.1026794613	0.0313426096	-0.1087880685	0.0173211075	0.0242597042	-0.00919491	0.0826341405	0.0834675396	-0.0230193984	-0.00512183	-0.0035612397	0.0529872369	0.0357291901	0.1225772983	0.013884911	-0.1833970364	-0.0551428346	-0.0639265348	0.0595651958	-0.031040069	0.1038542816	0.0936299769	-0.0399063447	-0.1099934444	0.1596245947	-0.1243621418	0.1067331451	0.0257394878	0.0642506529	0.0020865447	0.0743133307	-0.1233241484	-0.109636117	-0.0338004862	0.0813723604	0.0436811339	0.0023426949	0.107297059	-0.1975558728	-0.076874831	0.0907373898	0.0470612301	0.127986946	-0.0645464624	0.0348127859	0.0166361789	-0.0042514041	0.0695959957	0.0701070104	0.0292428254	-0.0068658552	0.0570463107	-0.0526178121	0.0623061286	-0.002680133	-0.1015407765	0.0356396938	-0.0646979034	-0.0707531687	-0.0718027379	-0.1589543322	-0.1132612822	-0.0882287389	0.0423566993	0.0606937491	0.1046815333	-0.0595272399	0.0485802128	0.1989623467	0.1178902827	0.119951781	0.1168363761	0.0002783891	-0.0970010839	0.0315667685	0.0610185614	-0.1029224817	0.0467728586	0.0252994078	-0.0887591272	0.1220030341	0.0	-0.0456881	-0.0200094	0.00208740248161	0.00040037608836	-0.0059301	0.0059715	3.5658812250000003e-05	3.516608601e-05	-0.0825880999999999	-0.0014137999999998	1.998830439999705e-06	0.0068207942616099	-0.0022321	-2.286999999999992e-05	4.98227041e-06	5.230368999999963e-10	0.0035739	-4.013999999999971e-05	1.277276121e-05	1.6112195999999762e-09	-0.00288938	-0.00021687	8.348516784399999e-06	4.7032596900000034e-08
6162.514735413836	-13.024843568780852	169.64654999121194	37976587.864192665	12527.795476752171	-25.821344531912477	666.7418334357262	156945659.50733218	6037.600663847358	-7.00133637916224	49.01871109418062	36452621.77609006	6294.609435481606	7861.634028411943	1.119642	36.523457	0.02803015	0.0139109	0.082334253	-0.1551856542	0.0577703823	0.1213725325	0.0560806917	-0.1318415838	0.2001096298	-0.0141041383	0.0573976232	0.0785477523	-0.3088450907	0.0368900893	-0.103712646	-0.1086087481	0.0318888908	0.138623876	-0.0848618994	0.0240148702	0.0328033561	0.0557493104	0.1837361717	0.1390850478	0.0472993611	0.1319453095	-0.044519127	-0.0986528766	-0.0581277445	-0.0840592209	0.1032886652	0.009519944	0.0057613787	0.1416473593	-0.0344074081	0.0756355517	0.2008884287	-0.0130377942	0.045471777	-0.0141881156	-0.0733623406	-0.1166675499	-0.090048479	0.0143646873	-0.1804164938	-0.0201626998	-0.0637120901	0.1234378273	-0.1003723982	-0.0735484563	-0.0688070696	-0.058066336	-0.1103920826	-0.0113872097	-0.0757938656	-0.1005509928	-0.1821967554	0.075492274	-0.1157445492	-0.033169788	-0.0579345944	-0.1765742294	-0.0278049373	0.075212877	-0.0735531541	-0.0231147349	-0.0008954999	0.0522916148	-0.0826938568	-0.1670526724	0.0843896108	-0.0385894613	-0.0156952388	0.1272426936	0.0261635698	0.0445521011	-0.0282712464	-0.1510725033	-0.0663508897	0.0903835851	-0.1396910085	0.1493819011	0.0921919363	-0.0336572883	0.0074653824	0.1355985208	0.0263932037	0.0819826498	0.0354237399	0.05730147	-0.2094728868	-0.0710177519	0.0672330369	0.1445799979	-0.0297993705	0.0388387493	0.0887949531	-0.0830077842	0.0159703129	0.0002961783	0.0341810039	-0.063591641	0.1398361577	-0.1237427678	-0.1169436506	-0.1297050945	0.0493782845	-0.190556437	0.0680194846	0.0493552485	-0.0023511001	-0.0238962469	0.0683056139	-0.1045650739	0.0522683746	0.0164373979	-0.0799828327	0.1184185493	0.0	-0.0396635	0.0060246	0.0015731932322499	3.629580516000006e-05	-0.00768905	-0.00175895	3.0939051025000017e-06	5.91214899025e-05	-0.0825339999999999	5.410000000000137e-05	2.926810000000148e-09	0.0068118611559999	-0.00231836	-8.626000000000033e-05	5.374793089600001e-06	7.4407876000000575e-09	0.0033567	-0.0002172	1.126743489e-05	4.7175840000000126e-08	-0.00298977	-0.00010039	8.938724652900001e-06	1.0078152100000025e-08
6166.856952547996	4.34221713415991	18.854849640191897	38030124.67318956	12533.436939174771	5.641462422599943	31.82609826560722	157087041.50827065	6027.912305745181	-9.688358102177515	93.86428271602874	36335726.76575418	6288.156523951295	7873.154594281706	1.3873	45.25462	0.07750551	0.0366808	-0.1681863485	0.0371444622	-0.0317044176	0.0276585424	0.052798933	0.0436672383	0.0738295494	-0.1131318938	-0.0622536771	0.062000381	-0.1378208066	-0.0415314757	-0.1008017129	-0.0519450599	-0.007704369	-0.0543239387	0.1740538859	0.0159842452	-0.10997042	0.0074356678	-0.1304350354	0.0148836217	-0.0602750901	-0.0153938326	-0.1329940074	0.0209716582	0.09731617	-0.0543638713	0.0129909096	0.0940477561	0.0761123989	-0.0645653061	-0.1880123522	-0.1209384934	-0.1324267966	-0.0491120416	-0.0022945292	0.0123485659	-0.0389458091	0.1405155057	-0.1169975813	-0.0309568795	0.1832986418	0.0360120734	0.011831967	0.1446550479	0.0765045097	0.0079630235	-0.0871131054	-0.0097827411	0.12541366	-0.0924346193	0.040205412	-0.104791184	-0.0212687256	-0.0559275432	0.0091426297	-0.1155444732	0.0743945105	-0.0320253665	0.0371188992	-0.1651051155	0.0700897253	0.2012257245	-0.1023569746	0.0700180755	-0.0320552695	-0.0152972313	-0.0111249402	-0.1633818487	0.0879816692	-0.0802472596	-0.1268893065	-0.0073843526	0.0587620965	0.0422199118	-0.0949091811	0.0685423304	0.175840935	0.0251318124	-0.060692911	-0.0603151154	0.1261153978	-0.1174934177	0.083810571	0.0063655695	0.1110460267	0.0101088356	0.1010413269	0.0746520437	-0.1570594251	0.0481829816	0.0543924264	0.0915562435	0.0487483197	0.0884590612	-0.1012061411	0.0149545482	-0.080476211	0.0269075755	0.0836017858	0.1021449091	-0.0336982487	0.0391397394	-0.2549703659	0.00761954	-0.1307464122	0.1200023477	-0.0527119413	-0.014434306	0.0643956579	-0.106146603	0.0576418153	0.0074890309	-0.0704597601	0.1131072554	0.0	-0.0235894	0.0160740999999999	0.00055645979236	0.0002583766908099	-0.00768764	1.4100000000003e-06	1.9881000000008457e-12	5.90998087696e-05	-0.0546845	0.0278494999999999	0.0007755946502499	0.0029903945402499	-0.00205564	0.00026272	4.2256558096e-06	6.902179840000009e-08	0.0036652	0.0003085	1.343369104e-05	9.517225000000013e-08	-0.00288938	0.00010039	8.348516784399999e-06	1.0078152100000025e-08
6174.667417101822	7.810464553826023	61.00335654657273	38126517.71181889	12580.410438091862	46.97349891709018	2206.509600513873	158266726.79085067	6032.217076161251	4.304770416069914	18.53104833507074	36387642.85393139	6288.986898613335	7944.652039684103	1.39121	45.382187	0.08325628	0.0425439	0.1423461821	-0.0122616489	-0.1024523675	-0.0559051593	0.1280652404	-0.0092618409	0.1052392886	0.0989022909	-0.1109436638	0.1327500724	-0.0015819586	-0.0233631129	0.1852171285	-0.0547426481	-0.0764042464	0.0373531712	0.0107744748	-0.0828442992	-0.0956906825	0.0016914669	-0.0054161479	-0.0987308314	0.0050535446	0.0455481223	0.0752902721	0.0212250149	0.0511243645	-0.0325645625	0.1112625244	0.0730082588	-0.0488719275	0.0058293551	0.1094854832	-0.0717371357	0.0702769483	0.0443664828	-0.0943915056	0.1188274833	-0.0560238365	0.0651686373	0.0318482578	-0.1082635721	-0.0370752029	-0.1238091082	0.2172258666	0.0404539937	-0.090472943	-0.1170300576	-0.1125941224	0.115762884	-0.1651880641	-0.0104482383	0.018012924	0.0787632371	0.0973733668	0.0131489475	0.0563031312	0.0880653908	0.0153441281	0.0192863999	-0.0674092042	-0.0326211151	0.1062020246	-0.0004086257	-0.0646680133	0.1107336289	-0.0623878863	0.1154877412	0.0766852335	0.0345822311	-0.0263526116	-0.0576077498	-0.0446839818	-0.0283984892	0.0427448333	-0.0474626709	0.0157974884	-0.0399037252	-0.095392377	0.0210900687	0.0740020335	0.1466812352	-0.1053345535	-0.1401816898	-0.0180978525	-0.0552960345	-0.0673863144	0.165468914	0.0645308106	-0.1725051151	-0.007068644	0.0486630805	-0.0029846665	-0.0170410222	0.2717583805	-0.0057790702	-0.0138686478	-0.0634369906	0.0431423214	-0.0488116276	-0.1157261658	-0.0502419439	0.1447628184	0.0321926991	-0.0066938145	0.0332093323	0.0123039007	0.0682840664	-0.0390767359	0.0465787031	-0.1794439525	-0.1076661454	0.0628806309	-0.0014986813	-0.0602788237	0.106146603	0.0	-0.0435057	-0.0199163	0.00189274593249	0.00039665900569	0.00660084	0.01428848	0.0002041606607104	4.35710887056e-05	-0.057858	-0.0031735	1.0071102250000016e-05	0.003347548164	-0.00148401	0.00057163	2.2022856801e-06	3.267608569000001e-07	0.00353943	-0.0001257699999999	1.25275647249e-05	1.5818092899999968e-08	-0.00310954	-0.00022016	9.6692390116e-06	4.8470425600000026e-08
6173.964568827765	-0.7028482740570325	0.4939956963449495	38117838.49714061	12548.335917758306	-32.07452033355548	1028.774854627664	157460734.30490318	6041.890799761977	9.67372360072659	93.5809283032546	36504444.43624842	6297.851807519035	7850.736065136538	1.302905	42.501617	0.1323235599999999	0.06479	-0.1286796929	-0.0670477481	0.018340608	-0.110613516	0.0866456525	-0.1385104326	0.0315556221	-0.089585805	-0.1576305743	0.1252087521	0.0623862838	0.0382242029	0.168897816	-0.0042693546	0.0225289338	0.1028525746	-0.0062785523	0.185320344	0.1061211244	-0.0457024647	-0.0567750867	0.017414836	-0.0239474726	0.0211486711	0.0559056102	0.1269572854	-0.137636065	-0.0144830949	0.0925374328	0.0016905048	-0.0569455849	-0.003641536	-0.1108237745	0.0933727981	0.0383350062	-0.1465949334	-0.1252800275	0.1421688936	-0.1210374787	-0.0113564597	-0.0547779638	0.0269996149	-0.0771458885	-0.0902886926	-0.117392771	-0.0528747816	0.0136212105	-0.0372821625	0.1238775517	-0.0727690534	-0.0256650396	0.0357455931	0.0952736721	0.0312947607	0.0626669338	-0.0109083277	-0.0708401512	0.0655626152	0.0361779655	0.2245825251	-0.0516222701	-0.1404983187	-0.0690072428	-0.0143084947	-0.0319281431	0.0686733158	0.0408113857	-0.0124727336	0.084461502	0.085215389	-0.0035618691	0.0035311764	0.0934873462	-0.1420170986	0.082046104	-0.1109707301	-0.0654813167	0.1372509999	-0.033996242	-0.0058453917	-0.0163572899	-0.0256707094	0.0285823164	-0.1721565945	-0.0121253026	0.0214501657	0.0254074781	0.0660812565	-0.1868137456	0.0391668286	0.0148121204	-0.0013148422	-0.1196099275	-0.0302157437	-0.025870582	-0.0797416906	0.101976215	0.0148321935	-0.1091734275	0.0599264666	-0.0609656676	-0.0295674361	0.0675158126	0.0847067085	-0.0717142588	0.2065834105	-0.0043718176	-0.1404640036	0.0371275544	0.0995434355	0.0860511456	-0.1091228139	0.0679725859	-0.0104785198	-0.0495350801	0.0976380941	0.0	-0.0261388	0.0173669	0.00068323686544	0.00030160921561	-0.00961362	-0.01621446	0.0002629087130916	9.24216895044e-05	-0.0309203	0.0269377	0.0007256396812899	0.00095606495209	-0.00232673	-0.0008427199999999	5.4136724929e-06	7.101769983999999e-07	0.00314084	-0.0003985899999999	9.8648759056e-06	1.588739880999999e-07	-0.00330432	-0.0001947799999999	1.09185306624e-05	3.7939248399999947e-08
6186.66867004006	12.704101212294518	161.39418761222302	38274869.23285524	12585.725589956122	37.38967219781625	1397.9875870601536	158400488.6256764	6043.757653121041	1.866853359063498	3.4851414642466656	36527006.56965915	6299.47162928584	7939.505292315506	1.278808	41.715546	0.1113064599999999	0.0643204	0.1103700142	0.038415188	0.1277008972	-0.0641898722	0.0094136256	0.0942122383	-0.0730533546	0.0316404502	0.0057093574	0.0611727378	0.0931721414	0.0561910921	0.1289504416	-0.0124080566	0.1499805294	0.1889342448	-0.0739817096	-0.029929951	-0.0422982729	-0.0407542646	-0.0540347628	0.0383369861	0.1288775709	0.0738714984	0.1537653388	0.0345244359	-0.0261127893	-0.0775269679	0.1378360299	0.0726453162	-0.0945329817	0.0250429854	-0.0033692459	0.0876630349	0.1108089848	0.1306029647	-0.0137887836	0.0175945522	-0.034437185	0.02037512	-0.0161811044	0.0177370144	-0.0194157313	-0.0354340623	0.0472265644	0.1382928	0.0469039116	0.1729502584	0.1099393291	0.0409099722	0.1250115439	-0.0486792892	-0.1451556331	-0.1306324345	0.1262683096	-0.0437714323	0.0719588798	-0.0253081511	0.1401255477	-0.0473795862	0.0027595402	0.0459943989	0.111100939	0.0309856666	-0.0226671353	0.0074017722	-0.1118684515	-0.0209113392	-0.0045932096	0.0394077668	-0.1190006684	-0.0985365682	0.057948716	-0.0014992434	0.131608267	-0.188396614	0.0611295563	0.0466794022	-0.0490091441	-0.0110613541	0.142862695	0.0828857538	-0.079579462	0.0161733489	0.0164827846	0.014769914	-0.0129343621	0.0757591625	-0.044713898	-0.0654799092	-0.061830959	0.0148436971	0.0307726333	0.078451938	-0.1583271132	0.0334219485	-0.1163888328	0.1614075079	0.1201841758	0.0334184595	0.0585499956	0.1715516742	0.0466995386	-0.0732246837	-0.0786805575	0.0896023328	-0.0552724946	0.150862959	0.0248657355	-0.0563446889	-0.1278398496	-0.1105157577	0.0729057878	-0.0194033074	-0.0383288409	0.0877058019	0.0	-0.0140793	0.0120595	0.0001982266884899	0.00014543154025	-0.00313286	0.00648076	4.20002501776e-05	9.8148117796e-06	-0.046784	-0.0158636999999999	0.0002516569776899	0.002188742656	-0.00132809	0.0009986399999999	1.7638230481000002e-06	9.972818495999997e-07	0.00326531	0.0001244699999999	1.06622493961e-05	1.5492780899999947e-08	-0.00288938	0.0004149399999999	8.348516784399999e-06	1.7217520359999993e-07
6174.110876389619	-12.557793650440544	157.69818136704484	38119645.11395259	12558.332627224863	-27.392962731259104	750.3744071961502	157711718.37602055	6026.195615096662	-17.562038024379035	308.42517956973506	36315033.59141024	6280.104406016361	7874.269536500436	1.247746	40.702305	0.1047745199999999	0.0531296	-0.1211443077	-0.0074831904	-0.0167522609	-0.1570281621	0.0268564155	-0.0900090947	-0.0256854227	-0.0569210662	-0.0322794641	-0.0344884256	0.1660590137	0.0624068056	0.0497682139	0.1241919647	-0.0119853809	0.0073451178	0.0872847783	0.0110423689	0.0046732976	-0.0523588532	0.0079067926	0.0957801688	0.0556318784	-0.0890348288	-0.1851206514	0.0198271757	0.1400770048	0.0808023318	-0.0166356262	0.0676401181	0.016679485	-0.0283319745	0.066146702	-0.0095600572	-0.0594763979	-0.0312205796	-0.095916594	-0.1545381583	-0.0688356405	-0.112996683	-0.0329917972	-0.1233403767	0.0167720893	-0.0965651743	0.1442051477	0.0045287991	-0.054966565	-0.0627599714	0.0942726758	0.0206499534	0.027588251	0.0213076433	-0.0366587762	-0.170161255	0.0651799593	0.0586349869	-0.0604193335	0.1109836111	-0.0230697355	0.0532202376	0.0974567005	0.2021538523	-0.0018592287	-0.1987815082	0.1745026147	0.0628073377	0.0779048822	-0.0924392511	-0.1559663695	-0.0961249048	0.1149803536	-0.0128733265	0.0012907101	-0.0591404018	-0.0725304962	0.1083654629	-0.0837884136	-0.0591866311	-0.107821707	0.0100166953	-0.1300518129	0.107959303	0.0241450741	0.0019569701	0.0491872285	0.028473426	-0.1216559486	0.1606917053	0.0323612202	0.0112270002	0.0250413306	0.1314307705	0.1407548404	-0.113760117	-0.0562259944	0.0088727753	0.0101738992	0.2124726282	0.1165932089	-0.0694578736	0.017484368	-0.0577910125	0.0314064615	-0.1629225634	0.2032602464	0.0484740639	-0.0323644689	-0.1105725415	0.0871871221	0.0203770246	-0.0562753164	-0.1118441635	0.0776687148	-0.0282261557	-0.0267647356	0.0764945617	0.0	-0.0383672	-0.0242878999999999	0.0014720420358399	0.0005899020864099	-0.00187184	0.0012610199999999	1.5901714403999996e-06	3.5037849856000003e-06	-0.0385834	0.0082006	6.724984036000003e-05	0.0014886787555599	-0.00189152	-0.00056343	3.5778479104e-06	3.174533649e-07	0.00369933	0.0004340199999999	1.3685042448899998e-05	1.8837336039999985e-07	-0.00331243	-0.0004230499999999	1.0972192504899998e-05	1.7897130249999993e-07
6178.367538849971	4.256662460352345	18.11917530137288	38172225.44511505	12539.44942526429	-18.88320196057248	356.5753162837683	157237791.88876095	6034.481288048854	8.285672952192726	68.65237627069813	36414964.41581176	6291.618085795461	7910.285887646927	1.225949	39.991245	0.07722428	0.048407	0.0771431478	-0.0237423034	0.0588502799	-0.0557814588	-0.0034586557	0.0650910517	-0.0858658955	0.0607299527	-0.0097183891	-0.0867428732	-0.0499881018	0.094004204	0.0542786188	-0.0005453829	0.0737347814	0.0179689954	-0.1617981144	0.1223521075	-0.0781646525	-0.1119963797	0.1123162188	0.0576500226	0.020544911	-0.0903423009	0.0304039245	-0.1203072098	-0.0890040455	-0.1090798125	-0.0635172909	0.0794324263	-0.1969095255	-0.0523152899	0.0793807061	-0.0731334529	-0.0657212033	0.0950669641	-0.1107179845	0.089116015	0.2264962163	0.0374318295	-0.0131606373	-0.0098553912	0.0872185577	-0.0964474772	-0.0827739669	0.066229782	0.0800800509	-0.2313950354	-0.0012793294	0.1398348163	0.0424427101	0.0285420883	-0.0374816588	0.121029446	-0.1956434018	-0.0995780546	-0.0043304002	-0.18747437	0.0233302861	0.1015869467	0.0724792976	-0.0124205243	-0.0708202481	-0.0569839572	0.0269750762	0.0850223343	-0.0305883537	-0.0527174343	-0.0808071417	0.0611416012	-0.0625596993	0.0570982339	-0.0399916799	0.1207967882	0.1793576305	-0.0452614072	-0.0055928277	-0.1682900866	0.0738872459	-0.05045855	0.0208883111	0.1346982766	-0.0710148826	-0.089495545	-0.2566836872	-0.0976875008	0.0732191197	0.0196476262	0.0088812019	0.1397546142	-0.020025305	0.1282152285	-0.0680057871	-0.079182508	0.0098926008	0.2321784015	-0.0880057817	-0.1457611664	-0.1101957268	-0.0201911939	0.0777212339	0.0088085968	-0.2517221898	0.0145363531	0.0366097717	0.0803422229	0.0196311599	-0.1039209376	0.0126851281	0.0451963412	-0.036847915	-0.1131072554	0.0822502429	-0.0369007123	-0.0149507351	0.0641678585	0.0	-0.0305204	0.0078467999999999	0.00093149481616	6.157227023999996e-05	0.00685924	0.00873108	7.623175796640001e-05	4.70491733776e-05	-0.0533293	-0.0147459	0.00021744156681	0.00284401423849	-0.00109995	0.00079157	1.2098900025e-06	6.265830649000002e-07	0.00378047	8.114000000000038e-05	1.4291953420900002e-05	6.583699600000062e-09	-0.00335773	-4.530000000000029e-05	1.12743507529e-05	2.052090000000026e-09
6180.155317130485	1.7877782805135212	3.196151180275882	38194319.74385621	12590.524162714908	51.07473745061725	2608.628805649484	158521298.69190794	6025.204922976667	-9.276365072187218	86.05094895249498	36303094.36386227	6275.200981487761	7882.567680592995	1.242883	40.543655	0.0959088	0.0601464	-0.0962926305	0.0712965901	-0.111630634	-0.023616981	-0.0946161115	-0.0732883889	-0.1203529769	-0.0512436867	-0.1338786871	-0.0876380561	0.0211776379	0.1659817505	0.0336030489	0.1777384879	-0.0093381257	-0.052225871	-0.0424083665	-0.300877076	0.0036394375	-0.1247814857	0.0731423743	0.1480925762	-0.1007000374	0.2405787141	-0.0302815593	0.0936618408	0.0030926845	0.0305534634	0.0731410674	-0.1109634195	-0.0346538854	-0.0545742309	-0.0751296298	0.0449377907	-0.053466518	0.0962653331	-0.0321118568	0.1496271252	-0.0192838951	-0.1532585082	-0.0426081474	-0.1327453331	0.0501921841	0.0357301422	-0.0625262127	-0.1472148956	0.0298045169	-0.1214177211	0.0728255234	-0.0495193076	0.0030674225	-0.1343780136	0.0212357251	0.0549316117	0.1055758474	-0.0249490604	0.1150604333	-0.0196017038	0.1035098268	-0.1749612085	0.098109804	-0.2059838396	-0.010256546	-0.0684060525	0.0841829115	0.0804057511	0.119028442	-0.1515672224	0.2211680386	-0.099901705	0.0458598557	-0.0875291251	0.116124554	-0.0473930988	-0.0362574296	-0.1270194545	0.0137214965	0.0285065018	0.0394441556	-0.1102207424	-0.0253005335	-0.0795680015	-0.0894976665	-0.0249507873	-0.0384056083	0.1594006438	-0.0075505528	0.1161440129	0.0365263372	0.096091806	0.1613171424	-0.0009767091	-0.0383105286	-0.2073168884	-0.0153067228	-0.0098294159	-0.0049104302	-0.0814454788	-0.0015327559	0.0686696208	-0.0178193555	0.2389507464	0.0597326075	-0.0663413969	-0.166261146	-0.1204204897	-0.0403223156	-0.1151359942	0.0430632883	-0.058918617	-0.2164944396	-0.1143042958	0.0866396718	-0.0453814036	-0.0029971437	0.0509054434	0.0	-0.0462025	-0.0156821	0.00213467100625	0.00024592826041	0.00161234	-0.0052469	2.752995961e-05	2.5996402756e-06	-0.015474	0.0378553	0.00143302373809	0.000239444676	-0.00178751	-0.00068756	3.1951920001e-06	4.7273875360000004e-07	0.00374342	-3.705000000000028e-05	1.40131932964e-05	1.3727025000000203e-09	-0.00337561	-1.7879999999999632e-05	1.13947428721e-05	3.1969439999998683e-10
