global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
4122.917761257342	1.9395906109766656	3.762011738188835	16998450.866091255	10213.790696754051	43.16745504642131	104321520.3970996	1863.4291751848043	3875.384220313064	4.914919896528772	24.1564375892944	15018602.855051495	4015.769943007064	7154.514693348907	1.093278	36.224987	0.06682942	0.0358272	-0.050215932	0.1299412587	-0.1014820472	0.005332876	-0.1543961543	0.0174800768	0.0525150373	-0.0522876485	-0.042944832	-0.0812251353	0.1660225338	0.1239335447	-0.02419452	0.1249305658	-0.0950746516	0.1281242272	-0.2626335721	0.243904007	-0.0071807802	0.0009123767	0.0926550284	-0.127025947	0.027104119	-0.1681002724	0.1521012941	-0.0074134363	0.0574625901	-0.025603135	0.0617071649	0.0023431414	-0.0191315815	-0.0734116933	0.1314921358	0.1011356254	0.2121809401	0.0225488485	0.0657639256	-0.1337389641	-0.1028864	-0.0633451003	0.0867552063	-0.1574154898	0.081921354	0.0043366115	-0.0430719482	-0.0797956941	0.0998497277	0.0582237642	-0.1375974874	-0.0604307273	0.1272313656	0.0685975564	-0.1640034159	-0.0631755884	-0.0365499291	-0.1414517523	-0.0225625851	0.0104750258	0.0897844148	-0.1443492898	0.0014257754	-0.0791111131	0.0689652426	0.0770417751	0.0562547145	-0.127595155	-0.0838527802	0.1058959268	-0.1629513468	-0.119590746	-0.1269087713	0.0282341827	-0.1857803247	-0.027296708	0.0216699962	-0.030333041	0.1963050812	0.0445761656	-0.02526893	-0.0059089838	-0.0528436224	0.0245366313	0.1395039569	0.1650944772	-0.0865432337	0.176971542	-0.0862603962	-0.0049528805	-0.1463125564	0.0148360426	0.1453104072	-0.0246515112	0.0	0.00509473	-0.01001797	0.0001003597229209	2.59562737729e-05	-0.0352042	-0.0043704999999999	1.9101270249999996e-05	0.0012393356976399	0.0552812	-0.0302462	0.00091483261444	0.00305601107344	0.00166895	0.0	2.7853941025e-06	0.0	0.0008992769999999	0.0001722969999999	8.086991227288202e-07	2.9686256208965544e-08	0.000546	0.000271598	7.376547360400005e-08	2.981160000000001e-07
4120.629692108433	-2.288069148909017	5.235260430189233	16979589.05948564	10209.875358770256	-3.915337983795325	104241554.84162408	15.329871527350443	3870.606685756692	-4.777534556371847	22.824836437327143	14981596.115824403	4012.726490329486	7157.2339026872505	0.979506	32.455227	0.03117122	0.0219023	-0.026125164	0.0239427574	-0.0041045831	0.1149053649	-0.1326119526	0.0019781529	-0.0336718589	0.0056219636	0.0594747511	-0.0716308306	0.0753011258	0.0295002355	0.0973614483	0.1642760706	-0.0874961974	0.040320749	-0.0624522449	0.0646848235	-0.0125368536	0.0401880383	-0.0133274696	-0.1125674057	-0.0409458886	-0.0224292144	-0.0162265462	0.0381585505	-0.2033679349	-0.0523300471	-0.0233538044	0.0211403042	-0.0769997763	-0.241407657	-0.0636805872	-0.0241484054	-0.1787678931	-0.0928928913	0.0529540602	0.0700177033	-0.0591630212	-0.0926263662	-0.007334677	-0.008942036	0.1513169273	0.0764040562	-0.0944269734	0.0436023709	-0.0713171914	0.0956749109	-0.039889409	0.1650811623	0.0197453728	-0.0583441766	0.0317722364	0.0181134301	-0.0223602709	-0.1235320816	-0.0725974053	0.0376857134	0.0703785197	0.1093186018	0.014848307	0.0696932135	-0.0455626535	0.0650487352	-0.0030246994	-0.21669178	0.0446212495	-0.0170915304	0.1017898196	0.0830349434	0.1933560657	-0.0279558898	-0.0290329175	0.007822004	0.0542352629	-0.1175495253	0.0753699324	0.1792433017	-0.0729459449	0.1267646832	-0.0294822833	0.0170540848	0.0081890403	-0.1043568708	-0.1748754367	-0.006340182	0.0672691113	-0.0099001096	-0.1453104072	0.0295198472	0.1413246524	-0.0486014302	0.0	0.00510335	8.62000000000085e-06	7.430440000001464e-11	2.604418122250001e-05	-0.0320436	0.0031605999999999	9.989392359999996e-06	0.0010267923009599	0.0353969	-0.0198843	0.00039538538649	0.00125294052961	0.00166895	0.0	2.7853941025e-06	0.0	0.00106163	0.0001623530000001	1.1270582569e-06	2.635849660903248e-08	0.000546001	9.99999999907325e-10	9.999999998146501e-19	2.98117092001e-07
4123.607555514575	2.9778634061422053	8.867670465640858	17004139.27189689	10236.066426165957	26.191067395700884	104777055.8808819	685.9720113261459	3876.625361898432	6.018676141739888	36.22446249914895	15028224.196514148	4017.4239026398	7170.17847369438	1.012914	33.562183	0.0735325799999999	0.0428364	0.0062921569	0.1269614766	-0.000717459	0.132421966	-0.0396017431	0.136487897	-0.1194985697	0.0276967457	0.0459834807	-0.013897358	0.0986199602	0.1732908863	0.2442124231	0.1730285328	-0.1069583048	0.0102408095	0.0528031664	0.0015102821	0.0212725429	-0.0570717529	-0.1437942063	-0.0512920191	-0.1031661948	-0.0040847254	0.0489238613	0.1146440494	-0.1311691528	-0.2135664937	0.0039733665	-0.0556898533	-0.0384549783	0.0419996121	-0.1576857208	0.1270668311	0.0056508067	0.0152801385	-0.0802407623	-0.149400986	-0.154714741	0.1623793068	-0.0193030256	0.1012448003	-0.0928722272	-0.0360699763	-0.013079268	0.0125017915	-0.0545661258	0.1199074229	-0.1455140045	0.0272974439	-0.0177621286	0.006538589	-0.024254825	0.0090532938	0.0604879568	-0.0764542172	-0.0864784281	-0.0159479555	0.0213826836	-0.0368153401	-0.0422171937	0.2466541015	0.0750267925	-0.0978750175	-0.1681589747	-0.0466201429	0.1704037692	0.1976897494	-0.02969891	-0.008322852	0.0422464475	0.0851727852	0.0005552013	0.2009011075	-0.0417317282	0.0456373245	-0.1102947457	-0.0423188845	-0.0018064941	0.0274320319	-0.0183068016	-0.0265659422	0.0798037981	0.0265470956	-0.2176917953	0.055344762	-0.0559634335	-0.0148360426	-0.14364524	0.0439007383	0.1347625119	-0.0711681327	0.0	0.00506827	-3.50800000000007e-05	1.230606400000049e-09	2.56873607929e-05	-0.0306372	0.0014063999999999	1.977960959999996e-06	0.00093863802384	0.0204755	-0.0149214	0.00022264817796	0.00041924610025	0.00224234	0.0005733899999999	5.028088675599999e-06	3.287760920999998e-07	0.00118621	0.00012458	1.4070941641e-06	1.55201764e-08	0.000991425	0.000445424	1.9840253977600002e-07	9.82923530625e-07
4130.971596224722	7.364040710146583	54.22909558069618	17064926.328815427	10238.708603174864	2.6421770089073107	104831153.86072698	6.981099346398383	3873.172885006421	-3.452476892010964	11.919596689869683	15001468.197148962	4011.9853316360704	7199.26584119575	1.168176	38.706661	0.09513541	0.0455539	-0.0308674403	-0.1351654646	0.0106193892	0.0430695576	-0.0662092193	-0.1224510343	-0.2661284318	-0.0466833591	0.0813841412	-0.0476028835	-0.0223880929	0.1275372046	-0.1289226406	0.2024128718	0.0455744924	-0.2283507825	0.0150579475	-0.2100654175	-0.0727780388	0.1239704428	-0.0680730838	0.0617241462	0.1619517682	0.0135262262	-0.094821902	0.1799915314	0.0439554437	-0.0811104232	-0.0613474374	-0.1524065561	-0.0780226773	0.1302445896	0.102435952	0.1621592513	-0.1128502321	0.0674447313	0.0347258861	0.0429103407	0.0566225516	0.0583532796	0.0370417483	0.0213508135	-0.0851643665	0.0493352205	0.0165323573	-0.1923584791	-0.0699193061	-0.0337149389	-0.1146311327	-0.0059662662	0.1819915797	0.0267180278	-0.0764434354	-0.0335218633	-0.1239358858	0.02718401	0.1471877271	0.0649615129	0.056828543	-0.00641356	0.0690458851	0.2861806492	-0.0784150479	-0.1039475574	-0.0055251121	0.0682003423	-0.0138228831	-0.1023428058	-0.1154561194	0.0264348429	-0.0875037275	-0.0277389088	0.0595450072	-0.0078999437	0.0474213903	-0.0217623527	-0.0462978491	0.0828350807	0.1666759612	-0.1571240986	0.1042272155	-0.0396242514	0.0281946741	0.0929872693	-0.0903010862	0.1898606506	-0.0962461509	-0.0197550473	-0.1413246524	0.0578311484	0.1257436153	-0.091709361	0.0	0.0128744	0.00780613	6.09356655769e-05	0.0001657501753599	-0.0440374	-0.0134001999999999	0.0001795653600399	0.0019392925987599	-0.00434533	-0.02482083	0.0006160736018889	1.88818928089e-05	0.00273473	0.00049239	7.478748172899999e-06	2.424479121000001e-07	0.00160047	0.00041426	2.5615042209000005e-06	1.7161134760000005e-07	0.00106694	7.551499999999996e-05	5.702515224999994e-09	1.1383609636e-06
4148.367428900545	17.39583267582293	302.61499448522875	17208952.325162917	10287.545224247046	48.83662107218152	105833586.7409282	2385.015557747844	3887.192222985761	14.01933797933998	196.5418373789644	15110263.378440982	4027.059527445559	7295.00638786582	1.088728	36.07423	0.06192147	0.0260783	-0.0225175185	-0.0066695755	-0.0795431347	-0.2296606384	-0.0002666796	0.040316322	-0.1950621367	-0.063741873	-0.0861739704	0.2429696861	-0.0130049447	0.0964750396	-0.0114850453	0.0061178067	-0.0280596618	-0.0332047668	-0.012439171	-0.0565225087	0.1858716303	-0.2145678139	0.0689781367	-0.0688662599	0.0542553005	-0.0550313917	-0.130848311	-0.0043679736	0.0076036925	0.0758166615	-0.0356874439	-0.0535781919	-0.0893027419	-0.1097311724	-0.0659780859	-0.0370532785	0.1390740189	-0.0278725652	0.138866468	0.0678096661	0.0158937206	0.0126337532	-0.149240926	-0.2366061409	0.0165862842	0.3505629775	-0.0045094793	-0.0483964382	-0.0636663447	0.167386183	0.0644960891	-0.0613734884	-0.1451959113	-0.1250593143	-0.097356004	-0.0988732195	0.1950453848	-0.0318093079	0.0449260787	-0.1010206853	0.0213861477	0.0547346497	0.1275235996	-0.0710101411	-0.1069973213	0.0034049443	-0.035342673	-0.0634879752	-0.1231424747	0.0669246845	0.0991043423	-0.1264598377	0.0067506541	-0.1443583358	-0.0040808598	-0.0155957958	0.0182679292	0.2071174867	0.0529569588	0.3311672252	-0.2157791272	0.0028580828	0.0924657485	-0.0525211465	0.0127382128	0.1855982753	-0.0009675624	-0.0638086295	0.0562293127	-0.0246515112	-0.1383592329	0.0711681327	0.1144323794	-0.1096405033	0.0	0.027704	0.0148296	0.00021991703616	0.0007675116159999	-0.033883	0.0101543999999999	0.0001031118393599	0.001148057689	-0.0113868	-0.00704147	4.9582299760900015e-05	0.00012965921424	0.00249424	-0.0002404899999999	6.2212331776e-06	5.7835440099999945e-08	0.00172819	0.00012772	2.9866406761000004e-06	1.6312398400000002e-08	0.00129665	0.00022971	5.276668410000007e-08	1.6813012225000005e-06
4131.277391998676	-17.090036901869098	292.0693613072475	17067452.88963938	10274.9374091482	-12.607815098845094	105574338.76191314	158.95700156666635	3875.828810600385	-11.363412385375796	129.12714104011204	15022048.969079996	4017.471489298	7245.01632569557	1.063226	35.229237	0.0559117	0.0333514	0.0134050853	-0.0107935621	-0.0749475834	-0.1107343956	-0.0433033603	0.1445210435	0.018195102	-0.0315620098	-0.0062974815	0.0661979996	-0.0526818697	0.1386397053	0.0125260283	0.011908132	0.0670374141	-0.1958110899	-0.0736136489	-0.1104783219	-0.082237374	0.0724439773	0.0093743356	0.0746663994	0.0585474473	-0.0021874416	-0.0550907408	-0.1544302154	-0.0060490117	-0.066144231	0.0548788632	-0.08449462	-0.0817374102	-0.1134489396	-0.0195172164	-0.0820415523	-0.0877668839	0.0579611214	-0.1609511995	0.157448198	0.0248065756	0.0062119458	0.0244135572	-0.0555332321	-0.12267898	-0.0082499774	0.0542096107	0.2963202088	0.0733739433	-0.1990413429	0.0300087661	-0.1496083271	0.0795965342	0.0476597727	0.0382054177	-0.0112695683	-0.0640503368	0.0865334549	0.0498066892	0.0126756224	0.0574710687	0.0771074944	-0.0924308234	-0.0104401639	-0.0483397731	-0.0092232336	0.137720701	-0.0489593136	-0.0428805768	0.0774655465	0.0508724465	0.2072030275	0.0493463433	-0.1308255202	0.0587506702	0.0357701142	0.1382904536	0.1126411043	-0.0405112985	-0.1653993764	-0.0422111141	-0.0554854327	-0.2051613507	-0.1269226585	-0.0454446033	-0.0238488572	0.1920713902	0.0745999869	0.0672411428	-0.0295198472	-0.1347625119	0.0837748356	0.101035011	-0.124451232	0.0	0.0258925	-0.0018115	3.2815322500000023e-06	0.00067042155625	-0.0296142	0.0042688	1.822265344000003e-05	0.00087700084164	-0.0350322	-0.0236453999999999	0.0005591049411599	0.00122725503684	0.0028271	0.0003328599999999	7.99249441e-06	1.1079577959999997e-07	0.00176328	3.508999999999999e-05	3.1091563584000004e-06	1.2313080999999994e-09	0.00114088	-0.00015577	2.4264292900000053e-08	1.3016071743999998e-06
4135.601314314167	4.3239223154914725	18.696304190405137	17103198.23095707	10251.526764643908	-23.410644504292577	105093801.0062104	548.0582761063642	3869.034388095936	-6.794422504449358	46.16417716896788	14969427.096268892	4009.6250321502057	7246.069782146188	0.982265	32.546642	0.0469591	0.0256742	-0.0143262619	0.0240121337	-0.0602459333	-0.1327639537	-0.0897002943	0.0551682596	0.0955243879	-0.0593213009	-0.0874127783	0.0888397824	-0.0899108785	-0.0344962488	-0.0030079842	-0.0560837033	0.0850079365	-0.0876990245	-0.1846586864	0.0228604613	0.1602048898	0.1390719271	0.0534376051	0.0353280449	0.0585501025	0.0096871219	0.052529957	0.1816092835	0.142375686	0.0357612457	0.0753015953	-0.0799616749	0.1756659048	0.1275506256	0.0692593746	-0.0680504065	-0.0501057761	-0.0438076467	-0.1166871163	-0.2127671027	-0.2064795123	-0.054135892	0.0510186039	-0.0260314903	0.1035349333	0.0773114423	0.0011026747	-0.0124695397	-0.1566225343	-0.1824530654	0.082111089	0.0846618264	0.0122166594	0.1588726592	0.1034182204	-0.0994277937	-0.1405937975	0.0468001652	0.0755123238	0.0648480263	-0.1154938626	-0.1234497278	0.1168427848	0.0441694686	0.095788182	-0.002361226	0.0994580086	0.1825563153	0.00587411	-0.0225201646	-0.0715319605	0.0768327723	0.0061989825	0.1996810416	-0.1405325267	0.17282667	-0.1396660155	-0.1321098634	0.0960561138	0.0743074442	0.0119994639	-0.1006384246	-0.0701313737	-0.1048775145	-0.0683305457	-0.1127398345	0.0476885615	-0.1827015939	-0.1104616455	-0.0343545006	-0.1305509005	0.0955218954	0.0857957478	-0.1357200277	0.0	0.01968	-0.0062124999999999	3.859515624999999e-05	0.0003873024	-0.0334653	-0.0038511	1.4830971210000023e-05	0.00111992630409	-0.0213177	0.0137145	0.00018808751025	0.0004544443332899	0.00249424	-0.0003328599999999	6.2212331776e-06	1.1079577959999997e-07	0.00178524	2.1959999999999905e-05	3.1870818576e-06	4.822415999999957e-10	0.00124968	0.0001088	1.1837440000000012e-08	1.5617001023999998e-06
4125.662030888899	-9.939283425268512	98.7893550078174	17021087.19311831	10269.413221487308	17.886456843400083	105460847.91365834	319.92533841081365	3879.188351059785	10.153962963849152	103.10296387122028	15048102.262997933	4020.281814972887	7244.790511020395	1.041032	34.493847	0.0442401	0.0233127	-0.0481794851	-0.1057167432	-0.0780376812	-0.0324868726	0.0820741896	-0.0097213578	0.0010683397	-0.0970033007	0.0630175338	0.0881921923	-0.1071304446	-0.0386238314	0.026367957	-0.0708151783	-0.0471235714	0.0955009702	-0.0079472279	0.0488195536	-0.0168580977	-0.1739119412	0.0349439649	-0.0241748598	0.1052987127	0.0096005648	-0.0572532398	0.033731565	0.0563382682	-0.0002170936	0.2462436937	-0.1612209913	0.0512457419	-0.1452006045	-0.0134316741	-0.0198407193	-0.0083974042	-0.0526952801	-0.0162066753	0.0640875545	0.003383153	0.0032896439	-0.0601892482	0.1349638664	0.052063762	-0.0744581255	-0.1080003276	0.1073910112	0.0446761521	0.2007127784	-0.1429368314	-0.1202499755	-0.0783871801	0.0003615486	0.0536844477	-0.092488469	0.1485067585	-0.0367010595	0.1052471123	-0.0077166768	-0.0389462119	-0.0703391419	0.0481100123	0.0120432766	-0.0455041259	-0.1410068568	0.2654880371	-0.0958862785	-0.0576024444	0.0624622647	0.1109020733	-0.0115592866	0.0708765534	-0.0461266395	0.1030408989	-0.0146456204	-0.0872456615	-0.0167682456	-0.1167538233	-0.0795602042	-0.0479403235	0.2463861705	-0.0155958195	-0.0016487307	0.2204721707	0.0186993088	-0.0168579482	-0.0216368461	-0.0148459188	-0.0391499549	-0.1257436153	0.1062887712	0.0689924054	-0.1431261759	0.0	0.0175675	-0.0021125	4.462656249999999e-06	0.00030861705625	-0.0390137	-0.0055483999999999	3.078474255999995e-05	0.00152206878769	-0.012724	0.0085937	7.385167968999998e-05	0.0001619001759999	0.00216568	-0.0003285599999999	4.690169862400001e-06	1.0795167359999994e-07	0.0018676	8.236000000000007e-05	3.4879297600000005e-06	6.783169600000012e-09	0.00139847	0.00014879	2.21384641e-08	1.9557183409e-06
4130.194430697301	4.5323998084022605	20.542648023204848	17058506.035363004	10253.825869880557	-15.587351606751326	105140944.96983176	242.9655301124932	3875.3095373966407	-3.878813663144229	15.045195433394348	15018024.010637363	4014.532638152113	7223.900094021198	0.957345	31.72093	0.0837142	0.0369991	-0.0941105136	-0.0609030264	-0.1134123699	-0.051435938	0.0154397871	0.0415781129	-0.0282657609	-0.1198196096	0.0914287132	0.063473342	-0.023465567	-0.0109497312	0.0844371794	-0.0899775986	0.1165307011	-0.0822868504	0.1343008602	-0.1132607877	0.0285844932	-0.05368253	0.1024267308	0.0220308185	-0.0111751749	-0.0068002009	-0.0281947144	-0.0082312172	0.1028926493	0.1727967131	-0.1612272398	0.0635521453	0.0731173778	-0.0693541013	-0.056174064	0.2363336931	0.1352022877	0.1597725375	0.0100756457	0.0384878263	-0.0212104307	-0.1324313976	-0.1147480166	-0.0239539154	0.2445798126	-0.0394352403	-0.1867153784	-0.0371037221	0.0859969813	-0.1475705116	0.0332581716	-0.0841822644	-0.0227150144	0.0218359649	0.0677659317	-0.1398831424	0.0135001944	0.0300877085	0.0409416397	-0.0785413174	-0.0139408925	-0.0158636021	0.0620129679	-0.0511065738	-0.0292056592	0.1702753947	-0.0537748109	0.0087806595	0.1252236392	-0.0900967048	0.0072040857	-0.0235638089	-0.2640807155	-0.2333623398	-0.1227708587	-0.0659699529	-0.1069554842	-0.0919519976	0.1232916155	0.0860118594	0.0177584673	0.138521857	-0.0431326325	0.0383081987	0.1243869606	-0.0886848245	0.1258461383	-0.09841221	0.071424847	-0.0439007383	-0.1203625908	0.1159649805	0.0509313134	-0.1464588945	0.0	0.0253274	0.0077599	6.021604801e-05	0.00064147719076	-0.0554178	-0.0164041	0.00026909449681	0.00307113255684	-0.0351077	-0.0223837	0.00050103002569	0.00123255059929	0.00177697	-0.00038871	3.1576223808999995e-06	1.510954641000002e-07	0.00198621	0.0001186099999999	3.9450301641e-06	1.4068332099999976e-08	0.00163448	0.00023601	5.5700720100000015e-08	2.6715248704e-06
4130.841401131974	0.6469704346727667	0.4185707433406687	17063850.681305967	10272.013588275167	18.187718394610783	105514263.15770967	330.7931004016635	3879.797981641752	4.488444245111168	20.146131741471564	15052832.378351413	4021.484059023759	7255.821001806925	1.075713	35.642986	0.0365901	0.0179667	-0.038883956	0.1334493287	0.0048858658	-0.107906872	-0.1727486912	0.0066730267	0.0702695779	-0.0579180968	-0.0754055107	0.0515739275	-0.0359079585	-0.0420355563	0.0851763001	-0.1041668332	0.1247837267	-0.1106874555	-0.1705771952	0.0687129724	0.0588989164	-0.0070435061	0.0107265404	0.0850684463	0.1604885885	0.024349123	-0.0173932889	-0.0139613889	0.1072115128	0.079876655	-0.0320377662	0.0655025301	-0.0352092852	0.1995738488	-0.0547138064	0.169693114	-0.1046374991	0.0442566601	-0.099069426	-0.0247732094	0.016402184	-0.0954595126	0.1381581755	-0.0474197176	0.1486184032	-0.0547878185	0.0382590438	-0.010233605	0.0824324845	0.098927107	-0.006760388	-0.2298518382	-0.0928815242	-0.0958680462	-0.0689241103	-0.0625431688	1.24811e-05	0.09109042	0.2093205161	0.0140800568	-0.0377362436	-0.0659531575	-0.0332893003	-0.0427986169	0.0268904268	-0.0957219425	-0.1599093514	0.1396899733	0.1181012341	-0.0890061436	-0.0928965128	0.1361571288	-0.062035432	-0.0580686362	-0.0363674942	-0.0473514698	0.0400087816	-0.1072002319	0.0539426149	-0.0719108468	-0.0158921977	0.0519929667	0.0367050176	-0.0283789062	0.1680972683	0.163337401	0.1535921049	0.0944329104	0.0612688101	-0.0486014302	-0.1144323794	0.124451232	0.03194173	-0.145623333	0.0	0.0177071	-0.0076203	5.806897209e-05	0.00031354139041	-0.0533654	0.0020524	4.212345760000011e-06	0.00284786591716	-0.0351058	1.8999999999991248e-06	3.6099999999966737e-12	0.00123241719364	0.00187779	0.00010082	3.5260952841e-06	1.0164672400000032e-08	0.00183926	-0.00014695	3.3828773475999995e-06	2.1594302500000023e-08	0.00192502	0.0002905399999999	8.441349159999998e-08	3.7057020004e-06
4127.001735855117	-3.839665276856977	14.743029438301162	17032143.32775115	10264.799841405646	-7.213746869521856	105366115.78412136	52.03814389753637	3877.353943003109	-2.4440386386427235	5.973324867178578	15033873.599321758	4023.503175670064	7227.346525214439	1.04975	34.7827	0.0581479	0.0304537	-0.0281180998	0.123964742	0.0552014101	0.058967142	0.0825699627	-0.175155425	-0.182482857	0.0077526646	0.0655886157	0.1285143296	0.0398911385	-0.1371607634	0.2002439717	-0.0985187917	0.0526527623	-0.0514377362	-0.0146827188	0.2158544558	0.0025228891	-0.0768063391	-0.0371757654	-0.1334582357	0.0694275611	-0.0002477188	0.0592582571	-0.0051176106	-0.0139028342	-0.2236024028	0.0801824932	0.0010084226	0.0527177231	0.1082542728	0.0497313848	-0.0831980065	-0.0507879565	-0.0833237079	0.0100005159	-0.0173160035	0.0457073127	0.0822441298	-0.1511400808	-0.1072234954	0.0081206892	-0.1220366342	0.2656309561	-0.0147458604	0.0271690806	0.135424843	0.0115686786	0.1009111241	0.1839256054	0.1751090825	0.0422393823	0.0261111808	0.1032984602	-0.140609346	0.0437740895	0.0775207182	0.0294543302	0.0173314972	-0.073287913	0.0712123157	0.1653625643	-0.0507843387	0.0836194225	0.0796998297	-0.0638287798	0.0470334534	-0.0333548286	0.0201162008	0.103348329	0.0672653097	0.0924204036	-0.0012549407	-0.0950391419	0.1415595785	0.0686349381	-0.1221480381	-0.1525705891	-0.0773379847	0.1514230471	0.1080507756	-0.1241627666	-0.0977602923	-0.0041515978	0.1233462528	-0.2020388631	-0.0532466671	-0.1079800393	0.1316604456	0.0123698405	-0.1406432718	0.0	0.0215025	0.0037954	1.4405061160000006e-05	0.00046235750625	-0.0637714	-0.010406	0.000108284836	0.00406679145796	-0.0582898	-0.023184	0.000537497856	0.00339770078404	0.00204959	0.0001717999999999	4.2008191681e-06	2.9515239999999984e-08	0.00207487	0.00023561	4.3050855169e-06	5.551207210000001e-08	0.00191718	-7.839999999999844e-06	6.146559999999755e-11	3.675579152400001e-06
4127.270792667554	0.2690568124371566	0.0723915683188432	17034364.19600666	10279.467504979864	14.66766357421875	105667452.18593696	215.1403547264636	3875.7913057070114	-1.5626372960978188	2.441835319155902	15021758.24539406	4019.030038674018	7231.613229795944	1.019301	33.773796	0.0567096	0.036054	-0.1031031763	0.1175459605	0.1630835654	0.0494309208	0.1427013736	0.1132376712	-0.1183367556	-0.029368377	0.0269709484	0.0895397813	0.0894456892	-0.0252840688	0.2177433114	0.0235819534	-0.0199464888	0.0567329385	0.0468338323	-0.2493186079	-0.1553705283	-0.0679880467	0.0049032515	0.1179788673	-0.035354254	-0.0271138618	-0.1129828079	0.0120541873	0.045482485	-0.1210292957	-0.1310653652	0.0331758286	0.0144788307	-0.1403317356	-0.1653453536	-0.0305755501	-0.0331101032	0.0269440608	0.1362770582	-0.1052856286	0.0820303431	0.135656777	-0.0734194755	-0.077204372	-0.0920912504	-0.0397505992	-0.0040904044	-0.1023941511	0.0090914926	-0.206093952	0.1818317477	0.0180941567	0.0022065164	-0.0626215218	0.0346582006	-0.0536705094	0.0648350131	0.1119761545	0.0020831753	-0.1310125395	0.0522107067	0.0802819967	-0.0428070778	0.154433193	0.0430164407	0.0969292337	-0.0730596699	-0.0004073018	-0.0029345162	0.0100915487	0.2075969515	-0.0979398301	0.0751340481	0.0008715299	-0.0753649911	-0.0045827203	-0.0680390718	0.1534557796	0.0769202654	-0.0361164283	0.1437421998	-0.085826432	0.0672111017	-0.0026369138	-0.1648873856	-0.0410057607	0.1481689482	-0.0664679237	0.0561280247	-0.0578311484	-0.101035011	0.1375186448	-0.0074275545	-0.1316604456	0.0	0.0200736	-0.0014289	2.041755210000001e-06	0.00040294941696	-0.0773047	-0.0135332999999999	0.0001831502088899	0.00597601664209	-0.0576014	0.0006884	4.738945600000078e-07	0.0033179212819599	0.00204959	0.0	4.2008191681e-06	0.0	0.00270223	0.00062736	7.3020469729e-06	3.935805696e-07	0.002111	0.0001938199999999	3.7566192399999976e-08	4.456321e-06
