global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
4446.0689274631	12.043442662870802	19767528.907752883	145.04451117385656	10044.505821668508	1.2103937978299657	1.4650531458252474	100892097.20153256	4178.842624508217	7.746389038607958	60.00654313746553	17462725.680406727	4289.188103788174	7183.704238075529	1.033164	43.908581	0.105110435	0.0668406	-0.0316314531	-0.1249548448	0.0558704615	0.1261527055	0.0547622346	-0.0807379657	0.0762995413	-0.1000723031	-0.060756497	-0.082589477	0.0390462386	0.0228729401	-0.0188287581	-0.1417062213	-0.0414148771	0.1908800935	0.0809940204	0.0376005283	-0.0091070368	0.119416661	0.0881878358	-0.0775135608	-0.1751598799	-0.0699624471	-0.0696760775	0.0918218226	-0.0195357634	0.0468785139	0.0056754402	-0.0676908769	0.1155961572	-0.093634122	0.1363349581	0.0460025724	-0.1767821301	0.0788415656	0.1619384885	0.1081803911	0.0145841858	0.1920074463	0.0136812801	0.0910783241	-0.1089297892	-0.0191482202	0.0141346538	-0.2451327375	0.0284069116	-0.0368088032	0.1952995298	0.0020204002	0.112853882	0.068568596	-0.0311506677	-0.0924756231	0.0183773251	-0.1260374238	-0.0285564304	-0.1022328546	0.0409966419	-0.090251184	-0.0674226829	-0.0733184883	0.1142298285	0.0777728865	-0.0364778489	-0.1322717217	-0.094668135	-0.1013175945	0.1660238194	-0.063233182	-0.0156533827	-0.0976844074	0.06719495	0.0687599513	0.0428527379	0.054133559	-0.0606221166	0.0078118812	-0.1057854214	0.2371857139	0.0595124435	0.042721762	0.0851058085	-0.1528754435	0.1112459914	-0.1469751237	-0.0425514884	0.228682328	0.0576629469	-0.0685673491	0.0462974841	0.0299330576	0.0131979253	0.1835740471	-0.061606959	-0.0660038322	-0.0958060872	0.0455559863	-0.0633465787	-0.1059460801	-0.0355609217	-0.010324	0.1573682173	-0.117410363	0.1586797666	0.0154936888	0.0207333588	0.0487122235	-0.1054172887	0.0730807812	-0.1076661454	0.0628806309	-0.0014986813	-0.0602788237	0.106146603	0.0	0.129892	0.005411	0.016871931664	2.927892100000014e-05	0.383492	-0.058333	0.003402738889	0.147066114064	0.0435131	0.0017753999999999	0.00189338987161	3.1520451599999877e-06	8.35173e-05	3.17657e-05	6.9751393992900005e-09	1.00905969649e-09	0.00368791	0.00061991	1.36006801681e-05	3.842884081e-07	-0.000575134	-0.000140145	1.9640621025000014e-08	3.307791179560001e-07	0.0
4448.63049175979	2.5615642966895398	19790313.25221495	6.561611646074574	10004.211784055344	-40.29403761316462	1623.609467171125	100084253.4202318	4178.43694136707	-0.4056831411471648	0.1645788110110304	17459335.272980995	4290.676125936783	7211.323873269452	1.046775	44.487034	0.0708038349999999	0.0426669	0.0234453314	-0.0965589804	-0.0121662549	-0.1457328917	0.0142372281	-0.1066535473	0.0355285626	0.0391011639	-0.044323287	0.1009550111	0.152027225	-0.0832927729	0.0055721079	-0.0794299945	0.0062955019	0.0497937038	-0.1471144721	-0.010606445	-0.1253465431	0.1006173047	-0.0370681992	-0.1050858618	-0.1875482875	-0.0393472108	-0.0158405775	-0.03761594	0.0201541126	-0.0086303962	-0.0342182944	-0.0769723388	0.0014269322	0.0197107414	-0.0874150006	0.106507443	-0.0106631837	0.0392494183	0.0601220907	0.066456562	-0.158797575	0.0605821349	-0.0445904841	0.1646088186	0.065350246	0.0388424669	0.0175792852	-0.0720394663	-0.1203761578	0.1176504973	-0.1024371523	-0.0769847725	0.0240814841	0.0752099899	-0.0750607337	0.0641717523	-0.1219355034	0.1506552763	-0.0414359465	-0.0021875131	-0.2140387302	0.1804534814	0.1626291593	0.0201025255	-0.0905453262	-0.0811245491	0.0725416117	-0.0986842874	-0.0368592827	-0.0401386415	0.2262419721	-0.0084817392	-0.0487382076	0.0421625797	-0.0584946049	0.0068321036	-0.0110026631	0.0733084311	0.0463667205	0.0370165252	0.0232104554	0.0184436816	-0.1707163022	0.0605389833	0.0417793155	-0.050374855	-0.0349514594	-0.1897767836	0.0406734172	0.0934981209	-0.1167816223	0.0099301328	0.0786576479	0.0359806466	0.0026940161	-0.00926866	0.140739117	0.1212094691	0.0430738112	0.2096069378	0.0145290218	0.0520656804	0.0592133758	0.1665152319	-0.0769370231	0.0761509424	-0.2573488318	0.003616138	-0.1096985685	-0.0120090981	0.0147960755	0.0141602313	-0.1091228139	0.0679725859	-0.0104785198	-0.0495350801	0.0976380941	0.0	0.130441	0.0005489999999999	0.017014854481	3.0140099999999334e-07	0.420062	0.0365699999999999	0.0013373648999999	0.176452083844	0.0316041	-0.0119089999999999	0.00099881913681	0.0001418242809999	0.000304988	0.0002214707	9.3017680144e-08	4.904927095849e-08	0.00354195	-0.00014596	1.2545409802499998e-05	2.1304321600000033e-08	-0.00064322	-6.808599999999997e-05	4.635703395999996e-09	4.137319684e-07	0.0
4447.619596583316	-1.0108951764741505	19781320.07591193	1.0219090578187038	10030.660713957825	26.448929902480813	699.5458929863437	100614154.3585369	4180.458578951019	2.0216375839490865	4.0870185208355	17476233.930325177	4292.209788492093	7229.990330786642	0.996175	42.336552	0.0665631499999999	0.029175	-0.0097528897	-0.1183615192	-0.1059543816	0.0029381852	-0.046628442	-0.1052787873	0.0417582622	0.0529449354	0.0163636043	0.0015860887	0.0340745533	-0.0925279401	0.047951767	-0.1994697854	-0.0767190001	-0.0329848991	0.0568465707	-0.0661844652	0.0006774349	0.07980992	-0.0429002801	0.0149939143	-0.0301794338	0.1154020548	0.0616917318	-0.0200928492	-0.0220620391	-0.0043171926	0.0321289354	0.0202333555	-0.0975967727	0.0536379395	0.0467960137	0.0896867441	-0.0499320837	0.0894410076	-0.047886484	0.2372515662	-0.0661645764	-0.0686601451	0.0156595887	-0.0532485214	-0.0074557655	-0.0143419831	-0.0985699139	0.0708918559	-0.0427027784	-0.0754601673	0.025818295	0.1916954955	0.0545972834	-0.0218906053	0.00095429	0.1562271891	0.0885677416	-0.0761177837	0.0308225251	0.0496981934	-0.0517661109	0.2252812788	-0.0906227653	0.1042263321	0.0357701256	0.0362121472	-0.0505575395	-0.0940576284	0.0035489248	0.0298092861	0.0230915477	0.1013410652	0.0685413939	0.0509978047	-0.0071144752	-0.0425813911	-0.0307988265	-0.0115091389	0.0728535764	-0.109404736	-0.0007410025	-0.0509617784	-0.0833163607	0.1834653725	0.1330768078	-0.1038759854	-0.068113725	0.0513875055	-0.0285194278	-0.0127812189	0.0592307476	-0.0218720537	-0.0400082217	0.009799925	-0.0828174843	-0.0247809959	0.0016136137	-0.2475354484	0.0477937348	-0.0031225782	-0.0709751056	0.2159298042	-0.0075679333	-0.0705828729	-0.0059616867	0.0931952061	-0.1138158742	0.024043888	0.1838057115	-0.0789252859	0.094128371	0.0608496129	-0.1105157577	0.0729057878	-0.0194033074	-0.0383288409	0.0877058019	0.0	0.146559	0.0161179999999999	0.021479540481	0.0002597899239999	0.432256	0.0121939999999999	0.0001486936359999	0.1868452495359999	0.0205713	-0.0110328	0.00042317838369	0.00012172267584	0.000170342	-0.000134646	2.9016396964000002e-08	1.8129545316e-08	0.00321984	-0.00032211	1.03673696256e-05	1.037548521e-07	-0.000730831	-8.761100000000003e-05	7.675687321000005e-09	5.341139505610001e-07	0.0
4444.3311290692445	-3.288467514071272	19752079.184813906	10.814018591102087	10012.3129038747	-18.347810083125296	336.64213484643426	100246409.68509582	4179.572653329045	-0.8859256219739109	0.7848642076698609	17468827.564455997	4292.367235821027	7236.707600463075	0.993573	42.225986	0.05508366	0.0287979	-0.0318032712	-0.1249550033	0.0210503494	0.094728845	-0.1237077143	-0.1219649459	0.0724354778	-0.0039664751	-0.0561486885	-0.0009840808	-0.0806161128	-0.1611069876	0.0847330239	-0.0807487987	0.0929090381	0.2483774973	-0.1116783717	-0.0111833247	0.0460496379	0.1380114373	0.03644986	0.0254971812	-0.0773324705	0.0046854939	0.0050600085	0.0111197113	0.0233800482	0.0147543189	-0.0784029508	0.0921896779	0.1229143954	0.0838882648	0.0872171448	0.0679395221	-0.0311845572	0.0362007367	0.0789941896	0.0710845386	0.1103753819	0.103744537	-0.0120623958	0.0118940595	0.148228453	0.0768949568	-0.0323038592	0.0268557454	0.0312360721	0.0183902055	-0.2329957165	0.0120327066	0.1021680459	-0.0254887026	0.1380997325	0.208489184	0.0700922868	-0.0732056646	0.0194005571	0.0722957404	0.3032366522	0.0517304469	0.0042447348	-0.0709364479	0.0726922258	0.1589011013	-0.0412108015	-0.0773054076	-0.0558608015	-0.0144634822	0.0415017984	0.0701399454	0.0193552236	0.0018299311	-0.0110472314	0.0827307438	0.1125612646	0.0640779372	-0.1355378569	-0.1376177255	0.0114084264	0.0346043209	-0.0727215835	-0.0052786841	0.066698017	-0.0887416368	0.1274540111	-0.0049441045	-0.0319414785	0.0062574915	-0.1032808917	-0.0639003901	0.1099037207	-0.0521445384	-0.0050190747	-0.15138087	0.1027904243	0.0029736768	-0.1667624655	-0.0932772106	0.0461377003	0.2647965302	-0.0599433734	-0.163981342	-0.0249155269	-0.0089170883	0.0801095365	-0.1810531139	0.0122454598	0.1041447258	0.0290953238	0.1054696229	-0.1118441635	0.0776687148	-0.0282261557	-0.0267647356	0.0764945617	0.0	0.141757	-0.004802	0.020095047049	2.3059204000000005e-05	0.459075	0.026819	0.000719258761	0.210749855625	0.0164686	-0.0041027	0.0002712147859599	1.6832147290000008e-05	-1.52042e-05	-0.0001855462	2.3116769763999998e-10	3.4427392334439995e-08	0.00315636	-6.347999999999987e-05	9.9626084496e-06	4.029710399999984e-09	-0.000592658	0.000138173	1.9091777929000003e-08	3.51243504964e-07	0.0
4451.178486308058	6.847357238813856	19812989.9169717	46.88630115593652	10090.981947944376	78.6690440696766	6188.818494836719	101827916.67373928	4175.444777159559	-4.127876169486626	17.03936167061558	17434339.087109037	4291.086889597086	7276.636051273815	1.084866	46.105858	0.2568373599999999	0.169345	-0.0307756073	-0.0181748236	0.040102412	-0.1681652644	-0.2083413622	-0.0059432804	0.0615390586	0.0574028713	0.0412337667	-0.012027874	-0.0023144953	-0.1237534448	0.1103668792	0.2169995006	-0.1967871383	0.0964986748	-0.1050051699	0.0509146515	-0.0099751401	0.1324696057	0.0663760291	-0.0181143313	-0.1482353478	-0.0575290694	-0.0218333187	-0.0664797204	-0.0271346216	0.0416039144	0.0304103647	-0.0656573675	0.0070075046	0.1190277133	0.1443444292	-0.0020004046	-0.0711324494	-0.0351232103	-0.2977570948	-0.0626430207	0.0033085743	0.220167813	-0.0411962944	-0.0643109576	-0.0074723098	-0.0094093811	-0.0102542466	-0.0015445278	-0.0981166227	0.0520192984	0.0814110631	-0.0289388279	-0.054787178	-0.0932523356	0.0911555536	-0.0212923576	-0.0635480821	0.1525447637	0.1534466877	0.0475938261	0.0032361453	-0.018826707	-0.127156927	0.0769188113	-0.0685021314	-0.1971718634	-0.1717520563	-0.0237227506	-0.1073687208	-0.0377242622	0.1268149825	0.0410081162	-0.0817732789	0.0333102998	-0.058740342	-0.001473976	-0.0033693529	0.151758883	-0.0419626738	-0.1255398157	-0.0196007611	0.1228010208	0.075514496	0.2016294449	-0.195819678	0.1848501393	0.0404879011	-0.0568573162	0.0199153137	0.0298692811	0.0810595718	-0.0715046818	0.0492521779	0.0675417882	-0.1556754208	-0.0297774066	0.0034547338	0.0392673608	-0.0122939137	-0.1905011248	0.057131398	-0.073055524	0.0085027686	-0.0030331516	-0.1722721912	-0.1352612157	-0.1162155141	0.0816569229	0.0651842974	0.0364484803	0.0508079026	-0.1676471906	-0.1131072554	0.0822502429	-0.0369007123	-0.0149507351	0.0641678585	0.0	0.131167	-0.0105899999999999	0.017204781889	0.0001121480999999	0.292511	-0.166564	0.0277435660959999	0.085562685121	0.0106928	-0.0057757999999999	0.00011433597184	3.335986563999999e-05	0.0008138299999999	0.0008290341999999	6.623192688998373e-07	6.872977047694742e-07	0.00370843	0.00055207	1.37524530649e-05	3.047812849e-07	-0.000689705	-9.704699999999995e-05	9.41812020899999e-09	4.75692987025e-07	0.0
4431.987970418004	-19.190515890054485	19642517.3699299	368.27590012643367	10009.066464825297	-81.915483119079	6710.146374632116	100181411.49729036	4174.396176614649	-1.0486005449092772	1.0995631027840331	17425583.439335003	4291.5831384635885	7281.722342388077	1.126314	47.867348	0.1700591499999999	0.112794	0.0467031173	-0.0876052283	-0.1448605738	-0.007689029	-0.1428073435	-0.0834774945	-0.0223863297	0.0229183041	0.1445300921	0.0433053504	-0.0991670443	0.0777299931	0.1188340221	-0.1390991544	-0.0001386764	0.0674453425	-0.0261613317	-0.0959118519	-0.1695936378	0.0136470841	0.1338154606	-0.079483718	0.0660224159	-0.0359779938	0.0110587728	-0.0796526246	-0.0505751859	-0.0935969932	0.0331361873	0.1481103471	-0.1237618768	-0.1277750393	0.1348978704	-0.0577945355	0.0790189795	-0.0384720617	0.0221532287	0.1639727518	-0.0263255466	0.0216106432	0.0702103346	-0.0650898829	-0.0071990004	0.045653006	0.0369805624	0.1741681257	0.0756704032	-0.0863203299	0.0831418077	-0.0151775798	-0.0994821106	0.0382358855	-0.0220050527	-0.0658428899	-0.0220997332	0.1115734537	-0.0638618658	-0.1667522439	0.0402679729	0.0433449434	-0.0806779097	0.0412663201	0.1624767737	-0.1184311627	0.158262446	0.0923026337	-0.1145623142	-0.1267125994	-0.0791747834	0.0934774469	-0.0956963242	0.0989821575	-0.0120623249	0.0199216037	-0.0026120399	-0.0499678416	-0.057679151	-0.0685076278	-0.1681807412	-0.2062755274	0.079931963	0.0186985307	0.0615092205	-0.0786962844	-0.0907541446	0.0367829538	-0.1315988086	0.0124030729	0.0234280687	0.0315421829	-0.0127435077	0.0442879141	-0.0280469742	-0.0220892032	-0.1836029586	-0.0407111407	0.079847915	-0.0298869054	0.0464170079	-0.0137792955	-0.0024407125	0.153947125	0.0766012214	-0.1801549763	-0.0061204665	-0.1472373351	0.1210992529	-0.028892732	-0.0678700423	-0.0537438091	-0.1143042958	0.0866396718	-0.0453814036	-0.0029971437	0.0509054434	0.0	0.124507	-0.0066599999999999	0.015501993049	4.435559999999999e-05	0.39881	0.1062989999999999	0.0112994774009999	0.1590494161	0.0313905	0.0206977	0.00098536349025	0.00042839478529	0.000790649	-2.3180999999899976e-05	6.251258412010001e-07	5.373587609953626e-10	0.00316679	-0.0005416399999999	1.00285589041e-05	2.933738896e-07	-0.000526477	0.0001632279999999	2.6643379983999992e-08	2.771780315290001e-07	0.0
4434.111598290478	2.123627872473662	19661345.66609413	4.509795340747012	9998.082117707165	-10.984347118132064	120.65588161161618	99961646.0324158	4174.644205663817	0.2480290491675987	0.0615184092309831	17427654.24388248	4290.670571813216	7162.467773914231	1.048693	44.56852	0.1212460499999999	0.0661444	0.0339662812	-0.1003573265	0.065192919	0.0610759603	-0.0697098921	-0.0970172331	0.004668449	-0.0681917764	-0.0298992674	0.0809385878	-0.1410165758	0.0517671783	0.0798729173	-0.0219065138	0.0710007666	0.1677917234	0.0919296654	-0.0239111616	0.0998799402	-0.004990722	0.016578872	-0.0398974505	-0.0554757675	-0.0055241023	-0.0124931494	0.0096014539	-0.1041985884	-0.0086861093	0.0285372255	0.0841572837	-0.0447850999	0.024835181	-0.0639599535	0.010884407	0.091246718	0.0163362763	-0.2053406782	0.0664920473	-0.0317714922	-0.0212376439	-0.0711571968	0.0487619791	-0.0406472661	-0.1085683968	-0.0268466968	0.0156385306	-0.0425321237	-0.2159852896	0.0605141299	0.025120831	0.065379696	0.0874898252	0.086345068	-0.101213458	0.0192366642	-0.0197623396	0.106941677	-0.1131052455	-0.0088625768	-0.0803730358	0.0521492309	0.0878751365	0.1104753192	-0.0359638527	0.0363009424	0.011477228	-0.0615407807	-0.0190875867	0.0546712984	0.0293747397	-0.0405563144	0.0219595397	0.0896075194	-0.042844866	-0.0011258694	-0.0692186976	-0.0306839857	-0.0156870378	0.0048789149	-0.079518814	-0.0615735142	0.1468976723	-0.0345512083	0.1024911857	-0.1132036281	0.0653633053	0.1370008644	0.0590940174	0.0250011985	-0.0349525082	-0.0382518939	0.0443829461	0.0025703075	-0.0805243081	-0.116051679	-0.1542208565	0.016804706	-0.0216332875	0.0404563816	-0.0518545464	-0.1086880626	0.0103259416	0.1211492878	-0.1600089948	-0.0556107639	0.0245651991	-0.0850528292	-0.0532973481	-0.092161973	-0.0833940278	-0.1154345858	0.0908267497	-0.0536236746	0.0089844312	0.0369007123	0.0	0.119497	-0.00501	0.014279533009	2.5100100000000007e-05	0.443264	0.0444539999999999	0.0019761581159999	0.1964829736959999	0.0751243999999999	0.0437338999999998	0.0056436754753599	0.0019126540092099	0.0008755809999999	8.493199999989995e-05	7.666420875608248e-07	7.213444623983005e-09	0.00361627	0.0004494799999999	1.30774087129e-05	2.0203227039999997e-07	-0.000499926	2.6550999999999983e-05	7.049556009999991e-10	2.4992600547600004e-07	0.0
4444.8918150834825	10.78021679300491	19757063.247796137	116.21307410418508	10001.533565450864	3.4514477436987363	11.912491527483098	100030673.66084026	4183.008407951413	8.364202287595617	69.95987990781975	17497559.340992212	4301.288607170949	7184.8013247849685	1.025022	43.562553	0.18385105	0.0979184	0.0362542547	-0.1140962474	-0.0944938479	-0.0368274004	-0.0109522062	-0.1424051053	0.0002629064	0.0694582996	0.0738183357	0.0124890463	0.031004036	-0.0864843056	-0.0194113899	-0.02211063	-0.080168301	0.0087454911	0.0203090674	-0.1911445282	0.0898401498	0.0816036589	0.0641583091	-0.0276766074	-0.0529756333	-0.0872338322	-0.0191625307	0.0109468683	-0.0967075214	0.03548401	0.0276193293	0.0424380057	0.0806462346	0.0615208005	-0.1077583743	0.1250062296	0.1470501742	0.1623482574	-0.0097980082	-0.0452173019	-0.0419391019	-0.136954138	-0.0649261935	-0.1186560864	-0.175554936	0.0308557917	0.0103796648	0.1246413997	0.0298082043	0.0107569949	-0.0636306292	-0.04335722	0.0859002343	0.0426910767	0.0917357039	0.0370152929	0.1229269042	0.1351525872	-0.1631027249	0.0644783655	0.0108662551	-0.0131289144	-0.0135640737	-0.2100057071	-0.099674827	-0.0192882789	0.0485831744	0.0191629458	-0.1205465071	-0.0373807691	0.0684782786	0.0029100496	-0.0993853399	0.0179268429	0.0506117055	-0.015523923	0.0009533611	0.0085626664	-0.0786481919	-0.0408988492	0.0720537456	-0.0412336634	-0.1866375698	-0.0015873756	0.1616358585	0.1174133735	0.0146233316	0.0929977119	0.0145461771	-0.1074512442	0.1790133971	0.205023082	-0.1161619843	-0.0568991293	0.0362771473	-0.0325033817	-0.0341092922	0.0895720415	-0.0435995772	0.0684699005	0.023588487	-0.0383545316	-0.2179157316	0.096169323	-0.1393223545	0.0961912018	0.0362979849	-0.0162437985	-0.0590566969	0.227599284	0.0884331629	0.0933694585	-0.1164974652	0.0948016975	-0.0615842229	0.0208821209	0.0223578858	0.0	0.108739	-0.010758	0.011824170121	0.000115734564	0.371429	-0.0718349999999999	0.0051602672249999	0.137959502041	0.0788042999999999	0.0036799	0.0062101176984899	1.354166401e-05	0.00230143	0.0014258490000001	5.296580044900001e-06	2.033045370801285e-06	0.00310449	-0.0005117799999999	9.6378581601e-06	2.6191876839999986e-07	-0.000485992	1.393400000000006e-05	1.9415635600000168e-10	2.3618822406400003e-07	0.0
4435.343162894639	-9.548652188843334	19672268.972636223	91.1767586235026	9961.233911161142	-40.29965428972173	1624.062135871087	99226181.0328667	4182.432769682445	-0.5756382689678503	0.3313594167003031	17492743.872913565	4296.768758005821	7121.593191263016	1.012333	43.023258	0.0972867499999999	0.050791	0.0535460868	-0.1092899198	-0.0166177824	0.1193612546	0.0528453913	-0.1038245623	-0.0569374521	-0.0085459976	0.0016391982	0.0036884167	-0.1182373352	0.0201294612	-0.0022257908	-0.0699179739	0.064407894	0.162562983	0.0668541732	0.0113330902	-0.003195613	-0.064758795	-0.0393732859	0.1397809954	-0.0908883176	-0.1017491366	-0.0044731101	-0.0229467257	0.1387876985	0.0217117424	-0.1447371527	0.0282580552	-0.1369536833	-0.0286035607	0.0022799573	0.0534802714	-0.1035957632	-0.0472845276	0.1664756191	-0.0220269946	-0.0041648854	-0.0312928001	0.0434849491	0.0170363322	-0.0161885715	-0.0708586405	-0.1020365961	-0.0141238399	0.1630560558	0.0457441607	0.0152191182	-0.0147721793	-0.0779668711	-0.0801293047	0.0343480195	-0.0469495745	-0.1283892295	0.1178622743	-0.0501123527	0.1039382702	0.0014917655	0.0903058062	0.0803652782	0.0614044912	-0.0884806093	0.0158458446	0.0816445776	0.0227260551	-0.0210379791	0.1483843087	0.0825271142	-0.1333853204	0.015529227	-0.0589310831	-0.1195116796	0.041535915	0.0970863477	-0.0498048216	0.1289656897	-0.0676653618	-0.0077767099	-0.0493562018	0.0182261533	-0.1223935154	0.0006347222	-0.1102626625	0.026075584	-0.0798810211	-0.0906830939	-0.0101387019	-0.029220006	-0.0331020062	-0.1236505841	-0.1428503847	0.0379821325	0.103499582	-0.0073664028	0.0349457206	0.0129772685	-0.0957353022	0.0060462689	-0.0578698885	0.0929347481	0.0976477052	-0.0138840555	0.0507256538	-0.1217243552	-0.0865406014	0.0093967352	-0.0182462161	0.0858903286	-0.0578488927	-0.1174923133	0.0985552316	-0.0692212261	0.0325848399	0.0074890309	0.0	0.101333	-0.0074059999999999	0.010268376889	5.484883599999994e-05	0.370254	-0.0011749999999999	1.3806249999999568e-06	0.137088024516	0.11656	0.0377557000000001	0.0135862335999999	0.00142549288249	0.00241737	0.0001159399999999	5.843677716899999e-06	1.3442083599999933e-08	0.00375102	0.0006465299999999	1.40701510404e-05	4.180010408999997e-07	-0.000229461	0.0002565309999999	6.580815396099997e-08	5.2652350521e-08	0.0
4452.632470415495	17.2893075208558	19825935.916598395	298.9201545507209	10008.7210392171	47.48712805595824	2255.027331002976	100174496.84086704	4175.3041938928245	-7.1285757896203	50.81659278836067	17433165.11153901	4288.093216994634	7114.719416906259	1.091191	46.374664	0.04964	0.0256598	0.0676588348	-0.0752002296	0.0765222334	-0.1643621497	0.0321865619	-0.0951254169	-0.0252582608	0.0497622043	-0.1788531754	0.1024568293	0.0434078218	-0.1766827425	-0.0958299253	0.0145493057	-0.1158987677	-0.1092016234	-0.1697576199	-0.0157260107	0.095805791	-0.0281335079	0.0788487378	0.0911697346	-0.0176484036	-0.1074649034	-0.0592826567	0.0398478793	0.0053035195	0.0673428159	0.1304360443	-0.1741015641	-0.150914585	0.0930358643	-0.1646023051	-0.0421758356	-0.0994686584	0.11110077	-0.0016752873	0.0047532455	-0.0811913754	0.0491615172	0.0223122673	0.0532160221	0.1266171267	0.1050103129	0.1019206601	0.0645506127	0.1246498472	0.1168451696	-0.0584257287	-0.2016233057	0.0024202162	-0.0592963837	0.0524871121	0.0853468977	0.0197198575	-0.1065389493	0.0843763226	-0.0853321468	0.0940037668	-0.1267165837	0.0626390732	-0.0062241839	-0.041616832	-0.1437557665	-0.0099783913	0.0168536575	-0.1227186569	0.0946738398	0.0184058565	-0.084026148	-0.0472727788	-0.0645652363	8.5231e-06	-0.0439946543	-0.213837563	0.0610890828	0.0819734894	0.129161575	0.1656393571	-0.0531598654	-0.0027295855	0.108735826	0.0473532459	0.0270578443	0.0706229495	-0.1077172684	-0.0484081937	0.0035647465	-0.1411394199	-0.000522182	0.0514353899	-0.0259853106	0.0506332506	0.0140118231	-0.044561907	0.2592342431	-0.048970972	-0.1459567472	0.045090283	0.1622805132	-0.0306256234	-0.0942035208	0.0310812084	-0.0943807519	0.1363898294	-0.0234535209	-0.1148111483	-0.0328162387	-0.0572169302	-0.0927988947	-0.1184185493	0.1020785854	-0.0764945617	0.043983323	-0.0074890309	0.0	0.0929958	-0.0083372	0.00864821881764	6.950890384000005e-05	0.364783	-0.005471	2.993184100000004e-05	0.133066637089	0.112135	-0.0044249999999999	0.012574258225	1.9580624999999985e-05	0.00285066	0.00043329	8.1262624356e-06	1.877402241000002e-07	0.00360238	-0.0001486399999999	1.29771416644e-05	2.2093849599999938e-08	-0.000275667	-4.6206e-05	2.1349944359999996e-09	7.5992294889e-08	0.0
