global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
4080.103888640968	-0.4010288517920344	0.1608241399696375	16647247.742103148	9700.589423056035	-22.20384782979454	493.0108584486717	94101435.15470664	3841.8321219454992	-2.321598695904868	14759674.053212255	5.389820504827183	4234.191946052909	7142.520469734706	1.231803	44.215805	0.0846928549999999	0.057289	0.0309003995	0.1341982918	0.069583898	0.0047986769	-0.0663998183	-0.0692464174	0.0107448032	-0.1155020496	-0.0337019877	-0.1116019715	0.0103025971	-0.0429283289	0.2189620327	0.0149090029	0.0050588702	-0.0943804802	-0.0524625665	0.0693592493	0.0704485258	0.0062763117	-0.1442833812	0.017239956	0.0030399813	0.0307233387	0.1683314688	-0.0092750263	-0.1719331923	-0.1539103686	-0.0296251559	0.1282619365	0.0197857665	0.0327633154	-0.1059587096	-0.0596370391	0.0320988715	0.0600916271	-0.0314799824	0.2695759319	-0.0100851629	-0.1909728531	0.1190002255	-0.018434245	0.0376638953	-0.0345117872	0.0058186116	-0.1059511496	0.0899372286	-0.1357520555	0.1332136113	-0.0424777033	-0.0665056844	0.0338853549	0.1252258586	0.0390524637	-0.0474843568	-0.0105007078	-0.0190178089	-0.0740968418	0.1317377305	0.0645701712	-0.0180835106	0.0237157857	-0.1452707948	0.225375903	0.1613178573	0.0084569358	0.1193184463	-0.0921905435	-0.0729414387	0.0472196269	-0.0121492458	0.1705631951	-0.1074026945	-0.1427705366	-0.1192411936	-0.0714053756	0.0147007616	-0.062119264	0.1002932379	-0.027855747	0.0210068983	-0.2257123695	0.0031580279	0.021631126	0.1096405033	0.0172980123	-0.0837748356	-0.1425662815	-0.1294041125	0.0	0.0192015	0.0315119	0.00036869760225	0.00099299984161	-0.00594601	2.5030000000000535e-05	3.53550349201e-05	6.265009000000268e-10	-0.00239727	4.166000000000022e-05	1.7355556000000182e-09	5.7469034529e-06	0.0008313329999999	0.0008814068999999	6.911145568888337e-07	7.768781233674337e-07	-0.000219011	-0.0001646804	4.7965818121e-08	2.711963414416e-08	-0.000152139	1.619800000000001e-05	2.6237520400000034e-10	2.3146275321e-08	0.0	0.0	0.0
4078.924869081756	-1.1790195592120654	1.3900871210046128	16637628.087613618	9737.45274810496	36.86332504892562	1358.9047336627468	94817986.02157684	3844.381843995512	2.549722050012861	14779271.762442334	6.501082532321784	4246.738174604865	7186.213355553583	1.23394	44.292507	0.102348405	0.0595463	-0.1505880259	-0.1525801479	0.1060132426	0.0486859982	0.0930559016	-0.0377320955	-0.1808149499	0.1317606832	0.0214727332	0.0056500948	-0.0067440686	-0.0992365625	-0.16148931	-0.1017844003	-0.0658825265	0.0016169329	0.1428166671	-0.020967894	-0.080724302	-0.1502896841	-0.0526580158	0.055770885	0.1645549741	-0.0688574376	0.196265465	0.122452064	0.1100277423	0.1367832746	0.0205722109	0.0083590365	-0.019337237	-0.1431645145	-0.0349500032	-0.2165749446	0.0706026858	-0.0621351621	0.0348744881	0.0214684576	-0.0014954746	0.0604620107	0.073828905	0.0239306561	-0.0813523349	-0.04908078	-0.0733549248	0.0476506058	0.0530633072	0.1127936852	-0.0500700363	-0.0477263784	-0.0158552061	-0.1028748381	-0.0235134711	-0.0658468186	-0.074619608	-0.1226346026	0.074041291	-0.0466870268	0.0818748452	-0.1356350152	-0.3052318223	-0.0062433487	-0.0790480073	-0.0380377015	-0.0922175873	-0.0905076127	-0.045925568	-0.022139184	-0.1729594685	0.0677787261	0.0186603261	-0.0777304271	0.0652855432	-0.0801218835	-0.0325040695	-0.0645069573	0.0737777179	-0.0573763884	-0.0514544551	-0.1214934969	0.071670269	0.0981927753	0.0165289462	-0.0808948846	0.1062887712	0.0074275545	-0.0955218954	-0.1458947161	-0.1159649805	0.0	0.0377866	0.0185850999999999	0.0014278271395599	0.0003454059420099	-0.00598159	-3.5580000000000334e-05	3.5779418928100005e-05	1.2659364000000235e-09	0.0391943	0.04159157	0.0017298586950649	0.00153619315249	0.000265781	-0.0005655519999999	7.063953996099998e-08	3.198490647038869e-07	-0.0	0.000219011	0.0	4.7965818121e-08	-9.39789e-05	5.8160100000000006e-05	3.3825972320100007e-09	8.83203364521e-09	0.0	0.0	0.0
4087.1921317308006	8.267262649044824	68.34763170829164	16705139.521682166	9700.812731331504	-36.64001677345732	1342.4908291592335	94105767.64836338	3852.707474783565	8.325630788052877	14843354.886253154	69.31612801897397	4244.078652588048	7082.848828330559	1.339189	48.070446	0.039744385	0.0276036	0.1354200327	0.0975831317	-0.1607620566	-0.1597632033	-0.0893629249	0.0942525243	0.1528930639	-0.0999257761	0.0906069475	0.1115218011	-0.1413884909	-0.0448749304	0.1526352958	-0.0498220978	-0.017489852	-0.1438905171	0.0290160476	-0.0279746822	0.130656497	0.0815557504	-0.1368368204	-0.1678749546	-0.0054150597	0.0956674751	-0.1756147385	-0.003072239	0.059421631	-0.0868354185	-0.0451216982	0.1046458711	0.1624755653	-0.0497203277	-0.0003341847	0.0852037416	0.0890637257	-0.0299049266	0.0131733316	0.0444595948	0.0756751874	0.0986650787	0.105864969	-0.0404754849	-0.0845757561	-0.0105404172	-0.0200152381	-0.0833891767	-0.0913567403	0.1844555018	0.0789443486	0.0679754851	0.1906727863	0.0734405784	-0.0024728001	0.1603749732	0.1206785274	-0.0022731637	-0.1966152806	0.011886083	0.0391361247	0.1079621369	0.111391648	-0.1348396292	-0.0583959572	0.0268844636	0.0007438197	-0.1647865926	-0.0012980531	-0.0411915139	0.0008843568	-0.0380799868	-0.1274400898	0.0997266465	0.1131168848	-0.0418103513	0.0715395617	0.0365047875	0.0232023312	0.0497064554	-0.0567908814	0.1168351149	-0.1210432714	0.2277219082	-0.0335913879	-0.1428232929	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	0.0296254	-0.0081611999999999	0.00087766432516	6.660518543999995e-05	-0.00597671	4.880000000000509e-06	3.572106242409999e-05	2.3814400000004966e-11	0.0156821	-0.0235122	0.00055282354884	0.00024592826041	0.000413322	0.000147541	1.70835075684e-07	2.1768346681000002e-08	-5.8416599999999996e-24	-5.8416599999999996e-24	3.4124991555599995e-47	3.4124991555599995e-47	-0.00010776	-1.3781100000000004e-05	1.8991871721000007e-10	1.16122176e-08	0.0	0.0	0.0
4088.8288190515	1.636687320699366	2.678745385738069	16718521.111506084	9744.950016899773	44.13728556826936	1948.099977334959	94964050.83187488	3851.9912702581855	-0.7162045253794531	14837836.746145269	0.5129489221740077	4242.264663314575	7167.147987602906	1.234086	44.297756	0.050905985	0.0339399	-0.0814729212	-0.030007152	0.1378176857	0.0447309178	-0.0881616593	-0.0628790272	-0.1256989742	-0.1198634714	0.1096345846	-0.0265109612	0.0475506722	-0.1071479881	-0.1165055952	-0.0234401912	-0.045618642	-0.13819592	0.0076859971	0.0589694902	0.0454101983	0.1753728192	-0.0531060875	0.1173724342	0.0755751387	-0.0621772878	0.1136759246	-0.1187818387	-0.0023683492	-0.1626340589	0.1469301441	-0.1585357428	-0.1054868457	-0.0843052111	0.0891815895	-0.0294582108	-0.2075343897	-0.0248187247	-0.0453377975	0.1780512148	0.002526513	-0.1057967876	-0.072499361	-0.0276226183	0.1124540311	0.1178089904	0.0171909249	0.1166299994	-0.0404944941	-0.0655554763	0.117793075	0.0488644027	0.1584435754	0.0227128484	0.0769141583	-0.0166827271	-0.099533905	0.1597045697	0.103417171	-0.1018273547	0.1268262551	-0.033030998	0.1199268334	0.0220869982	-0.006594431	-0.0423615764	-0.0304027646	0.0842833205	-0.1836806235	-0.1159962666	0.1128553662	0.0604310621	0.133951974	0.066543816	-0.1289789265	-0.1523135738	-0.1472248464	-0.05367627	-0.0253049339	-0.0803559304	0.047827274	-0.0542929787	0.2859708252	0.0039167064	-0.0989249568	0.0040457656	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	0.032013	0.0023876	0.001024832169	5.700633760000001e-06	-0.00595539	2.132000000000002e-05	3.5466670052099995e-05	4.545424000000008e-10	0.0157105	2.839999999999787e-05	8.06559999999879e-10	0.0002468198102499	0.000999305	0.000585983	9.98610483025e-07	3.43376076289e-07	0.000220068	0.000220068	4.8429924624e-08	4.8429924624e-08	5.55623e-05	0.0001633223	2.667417367729e-08	3.08716918129e-09	0.0	0.0	0.0
4088.2279604016567	-0.6008586498433033	0.3610311170915173	16713607.856209887	9710.570267874682	-34.37974902509086	1181.9671430282358	94295174.92733178	3844.157024940748	-7.834245317437308	14777543.232401304	61.37539969378838	4239.366710807208	7123.405972006408	1.168982	41.960835	0.187156445	0.107708	0.1240775131	0.0794275703	-0.0496983744	-0.000122027	-0.1417788972	0.0831589855	0.1037473079	-0.0789429647	0.0958167234	0.0823130801	0.1374239983	-0.0999927444	0.0209350508	-0.17771702	-0.0618218614	0.0147660696	0.0903557824	0.0821589248	0.0094532701	0.0125003223	-0.1040085769	-0.0461370905	-0.0956581572	-0.0114770101	-0.1284667882	-0.3527637811	-0.0015869703	0.2658891197	-0.011747555	0.0012357577	-0.0179494234	-0.1038984857	0.1148553391	-0.0903665633	0.0034769942	0.1234286406	0.1230269322	0.0707562316	-0.0293614757	0.0746344129	0.1051942571	-0.1306562214	0.1030371355	-0.0418661035	-0.2374503176	-0.061392617	-0.0181219099	-0.0025519757	-0.0320883393	0.1597521878	0.0088048386	0.0431262562	-0.1595638989	0.1061149015	-0.0140680014	-0.0267488385	-0.193130841	-0.0981853728	0.0485520332	0.0882231404	0.1200860952	0.3151757773	0.0589422666	-0.0100458626	-0.203220778	-0.0473120981	-0.1722073513	0.1045261932	-0.1189197896	-0.0308074777	0.0004088543	0.0840853428	0.0731029859	0.0634176275	-0.0874432867	-0.0803451013	-0.1651567159	-0.1752595413	-0.0691180747	-0.0597080176	-0.1753634048	0.0225115771	-0.019363572	-0.0388432005	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	-0.033792	-0.065805	0.001141899264	0.004330298025	-0.00596357	-8.179999999999993e-06	3.55641671449e-05	6.691239999999988e-11	0.0514454	0.0357349	0.00127698307801	0.00264662918116	-0.00013527	-0.001134575	1.82979729e-08	1.2872604306250002e-06	0.000298719	7.865100000000003e-05	8.923304096100001e-08	6.185979801000004e-09	-0.000443379	-0.0004989413	2.4894242084569e-07	1.96584937641e-07	0.0	0.0	0.0
4083.1529326967234	-5.075027704933291	25.755906205840464	16672137.871789852	9732.62615506377	22.055887189088025	486.4621596977773	94724011.87423138	3849.958645424146	5.801620483397983	14822181.571476126	33.65880023338304	4241.527152070638	7134.341934510463	1.181987	42.427624	0.1245278099999999	0.06715	-0.0769476481	-0.1194034157	0.0106740179	-0.0712124758	0.0218724428	0.0148180849	-0.1536221932	0.070733371	0.0438242223	0.0075737675	-0.0364419939	-0.052519054	-0.033082927	-0.0416183516	0.1653514026	-0.141198964	0.239449049	-0.0040039503	0.0533946386	-0.0147114001	0.0104891353	-0.0123408964	-0.1147404384	0.0833032246	-0.0191531385	0.0004633342	-0.1659448989	0.0096676467	-0.0217685813	-0.154949671	0.0232234177	-0.0853504919	0.0781665518	-0.0463752048	-0.0371096755	-0.041658396	-0.1095987139	0.0467619883	-0.1128831545	-0.2041930475	-0.0525867216	0.1841458766	0.1463773324	0.031075026	-0.0645240539	-0.0861365899	0.0676203019	-0.2430457315	-0.1687439158	-0.0658364733	0.0998897846	0.0026736864	0.1108651111	-0.0145250695	-0.0458057182	0.0087029688	0.0592062753	0.0271247919	-0.09022235	0.0794628987	-0.0046271605	0.1506021751	-0.0016634191	-0.0649042849	0.0948184903	0.0125988209	-0.1499610936	-0.1088431525	-0.0483393691	-0.1835190153	-0.0451859935	0.0535878039	-0.1948118984	0.0240639369	-0.0260417216	0.0482369869	0.04318083	-0.0960273684	0.1222918941	0.0179048013	-0.0834747762	-0.1964170878	0.0041154092	0.1916197529	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	0.0137736	0.0475656	0.00018971205696	0.00226248630336	-0.00098526	0.00497831	9.707372676e-07	2.47835704561e-05	0.0763862	0.0249408	0.00062204350464	0.00583485155044	-0.000490751	-0.000355481	2.40836544001e-07	1.26366741361e-07	0.000406408	0.0001076889999999	1.6516746246399998e-07	1.1596920720999989e-08	3.4313e-05	0.000477692	2.28189646864e-07	1.177381969e-09	0.0	0.0	0.0
4084.199283254572	1.0463505578486547	1.0948494899101908	16680683.78533716	9716.346304002536	-16.279851061233785	265.0335505759548	94407385.49930374	3854.6722403537024	4.713594929556166	14858498.080553433	22.2179771599376	4244.73101685275	7129.268163813888	1.112453	39.931709	0.05970595	0.0331149	0.0717652104	0.0333084814	0.1604238828	0.0067928696	-0.0925892149	0.0482422402	-0.00951875	-0.1775232454	-0.0056414443	-0.0172627734	0.0291912111	-0.1297664142	-0.1207915853	-0.2039514865	0.1372840952	-0.0109760509	0.0567718932	0.0317398017	-0.0928737899	-0.1215289115	0.0337544766	0.0370218504	0.1178738933	0.088494735	-0.0134824933	-0.133007036	-0.315523199	0.0423016356	0.0271838217	-0.1700895225	0.1221331628	0.0261691542	0.0627160865	0.0434458807	-0.0341700197	0.0587752792	0.1433087575	0.1108462002	0.0145450427	0.2379553879	-0.066315709	-0.1068785073	-0.0641915889	0.1256947912	0.0707969299	-0.0313040653	0.0509482802	0.0797042173	-0.0767387727	-0.0403435	-0.0150444068	0.0819763359	0.1027469916	-0.1716925496	-0.0293990454	-0.1370906729	-0.0118563014	0.1054192545	0.072921464	-0.0612738544	0.1395464465	0.2432262297	-0.0797437766	0.0053172098	0.1067897622	-0.0218967243	-0.1508105499	0.1557749495	0.0678287645	0.1695833538	0.0168041519	0.0968568732	0.1502389597	-0.0173096731	-0.0843513798	0.0782521831	-0.1327971742	0.1406871191	-0.0856550293	0.0987911645	-0.0417175434	0.0692085107	0.1349319521	-0.0002088706	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	0.0357977	0.0220241	0.00128147532529	0.00048506098081	-0.00800497	-0.00701971	6.40795447009e-05	4.92763284841e-05	0.0764018	1.56000000000045e-05	2.433600000001404e-10	0.00583723504324	-6.48202e-05	0.0004259308	4.2016583280400005e-09	1.8141704638864e-07	0.000455947	4.953900000000003e-05	2.07887666809e-07	2.454112521000002e-09	0.000171774	0.000137461	1.8895526521e-08	2.9506307076e-08	0.0	0.0	0.0
4079.7644813911934	-4.434801863378652	19.667467567426765	16644478.223621152	9707.09323031575	-9.253073686786593	85.61937265310243	94227658.98204184	3855.989973089668	1.3177327359658193	14868658.67256806	1.7364195634359636	4256.70153659823	7166.990214530668	1.150944	41.313339	0.04333324	0.0245497	-0.087914939	-0.1604163729	-0.0345138704	0.0530942795	0.110928609	0.0294159439	-0.078647595	0.1784303563	-0.0035466492	0.02830821	0.0094630569	0.0370205005	0.0123481978	-0.1508242808	0.0414403196	-0.0173001619	0.0062203508	-0.1870619596	-0.1385659576	-0.0350276991	0.1335091559	0.1117671997	-0.1525941132	0.0846804098	0.0530714206	-0.0534090671	0.0681128469	0.0674798299	0.1712144984	0.1148586957	-0.0508889627	0.0983753828	0.0039259171	0.2268420296	-0.0173842902	-0.042377447	-0.0019252438	-0.1253167717	-0.0655470028	-0.0280604544	-0.0198084729	0.0858001212	0.0528679073	-0.052396382	-0.1764787237	0.0077292021	0.0023274054	0.0301332402	0.0171717122	-0.1564690699	0.1042202385	-0.130111527	-0.1355957727	-0.171726689	0.0861836443	-0.001738593	0.1221134522	0.0727204414	-0.040507081	0.1543194955	0.028297522	0.0177333736	0.0295330276	0.018056162	-0.1486743152	0.0842731263	0.1091051105	0.0992002949	0.1162387704	-0.0154338871	-0.0599721072	-0.0359638646	0.0168359269	0.2299824838	0.0706041579	-0.024708434	0.1057773096	-0.1358076748	0.1649612697	-0.1144792872	0.030321556	0.0139679829	0.0063466696	0.06886393	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	0.0455399	0.0097422	0.00207388249201	9.491046084e-05	-0.00604487	0.0019601	3.65404533169e-05	3.841992010000001e-06	0.0763782999999999	-2.350000000010677e-05	5.52250000005018e-10	0.0058336447108899	-0.000421584	-0.0003567638	1.7773306905600005e-07	1.2728040899044e-07	0.000350869	-0.0001050779999999	1.23109055161e-07	1.1041386083999998e-08	0.000342081	0.000170307	2.9004474249e-08	1.17019410561e-07	0.0	0.0	0.0
4073.874020916732	-5.890460474461179	34.697524601189414	16596449.538300265	9682.711616501356	-24.38161381439386	594.4630921942414	93754904.2483303	3846.982065607992	-9.007907481676284	14799271.013109531	81.14239719843957	4234.65329243756	7063.592717610492	1.18446	42.516403	0.0350158599999999	0.0236145	0.1148242511	0.0914580348	0.0370436895	-0.0759759738	0.0821489117	0.0166187282	0.0755982937	-0.0884370813	-0.0712758246	0.0056413089	-0.1356010971	0.0132293807	-0.056265348	-0.1264357844	0.1299422103	0.0929400454	0.0372097115	0.0611326838	-0.0904591505	0.10278604	-0.0617713731	-0.1856198747	0.136933969	-0.0024851466	0.1450824008	0.0172214256	-0.1121324651	-0.0118179867	0.0138064351	0.0204537422	-0.1849210343	-0.0778743718	0.0061345662	-0.1119702539	0.344493044	0.1372276159	-0.0403187011	-0.3268909651	0.0812242883	0.0481819007	-0.06176194	-0.0740944914	0.0540510934	-0.0653964258	0.1067875684	-0.0471062368	-0.1485091308	-0.1325747643	-0.2166650731	0.0652168797	-0.0016253209	0.1113498714	0.0685469525	0.004917487	0.0508999672	0.0190070468	-0.0520010186	-0.0034333152	0.1807080994	-0.139086684	-0.0961686489	-0.0816993297	0.2112434845	0.0965776077	0.0379688553	0.1485954708	-0.060963488	0.0867562851	-0.332969543	0.1117104705	-0.0667057263	-0.1896862424	-0.049165199	-0.0056893337	0.21105176	-0.0040966672	-0.013366857	0.1931941296	0.0797584649	0.0526914806	-0.0396986745	-0.0233252681	0.0497825011	0.3048795271	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	0.0359	-0.0096399	0.00128881	9.292767201e-05	-0.00602767	1.72000000000002e-05	3.63328056289e-05	2.9584000000000686e-10	0.0763663	-1.199999999990098e-05	1.4399999999762348e-10	0.0058318117756899	-0.000439637	-1.805299999999997e-05	1.93280691769e-07	3.2591080899999903e-10	0.000231868	-0.000119001	5.3762769424e-08	1.4161238001000002e-08	-2.78002e-05	-0.0003698812	1.3681210211344e-07	7.728511200399999e-10	0.0	0.0	0.0
4078.0050640344575	4.131043117725312	17.065517240505667	16630125.30229068	9701.363527751751	18.65191125039564	347.8937932926355	94116454.29759192	3853.7472865072527	6.765220899260839	14851368.148262013	45.76821381579564	4251.739457948304	7190.969151175702	1.166078	41.856579	0.03558848	0.024936	-0.1266735243	-0.0925538023	0.0250960993	0.0989063436	0.0125940552	-0.0478363218	-0.1170578811	0.0887495656	-0.022581678	0.0027837383	0.0263065022	0.0116428054	-0.0125299279	-0.029301429	0.0758944122	0.241643543	-0.119418248	-0.147034249	-0.043419468	-0.0308043732	0.1851618309	0.1087018314	0.1088076932	0.0377338143	-0.0224681795	0.0671032646	0.0951041895	-0.0457417503	-0.0452500343	0.1125595951	0.1064049115	-0.1200291876	0.1270640251	-0.0360859223	-0.0566521091	0.1891714778	-0.0529853817	-0.0063943379	0.0544364555	-0.0456618471	0.074487017	0.1460854985	0.1009860696	0.0278882736	0.0832333752	0.0439611368	0.1248627928	0.0140031428	0.0218886818	0.1966518418	0.0014379626	-0.1589476947	-0.0298123343	-0.0989970136	0.0138652526	0.0196905283	0.0773081358	0.1361900938	-0.0706316793	-0.0443336811	-0.0098508803	-0.1601510526	0.0236987158	0.0279132625	-0.0259490053	-0.16113984	-0.1106407535	0.0297748018	-0.0056592875	-0.0794905597	0.0767379741	0.0412827125	-0.0935625505	-0.0268093696	0.1308041541	0.101732608	-0.1070892179	-0.1494207543	0.0104454512	-0.0731124198	0.0082097422	-0.0967788887	0.0396482976	-0.0585052738	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	0.0349767	-0.0009233	0.0012233695428899	8.524828900000035e-07	-0.00600985	1.781999999999999e-05	3.61182970225e-05	3.175523999999996e-10	0.0763888	2.2500000000008624e-05	5.06250000000388e-10	0.00583524876544	-0.00013527	0.000304367	1.82979729e-08	9.2639270689e-08	0.000213941	-1.792700000000002e-05	4.5770751481e-08	3.2137732900000065e-10	0.000342403	0.0003702032	1.3705040929024e-07	1.1723981440900003e-07	0.0	0.0	0.0
4060.7089793087343	-17.296084725723176	299.1545468393946	16489357.414638584	9662.267216813403	-39.09631093834832	1528.5215289880148	93359407.76910704	3840.456821055895	-13.290465451357704	14749108.59439475	176.63647191373275	4232.551101655207	7071.961361326702	1.198638	43.025322	0.03273728	0.0187241	0.1053137325	0.0890470693	-0.0764841411	-0.055002561	0.1495482413	0.015845763	0.1382024459	0.0612766891	-0.2117831098	0.0497029855	0.108251059	-0.0699530916	0.2126623865	-0.0666304744	-0.0800801335	0.0775149226	-0.1418541439	0.0310788861	-0.0262142043	-0.0771160934	-0.1269917948	0.1499562518	-0.1178444635	-0.0754818283	-0.2330683511	0.0948338403	0.1652791121	-0.019710944	-0.1690583155	-0.0867815084	-0.1006825909	0.0857403493	-0.0145181542	0.1519881255	0.1630294788	-0.0847577567	-0.1275467142	0.0867965629	-0.0627534049	-0.0736108323	0.0507672009	0.0225533199	-0.0742390509	0.0153882263	0.0943705386	-0.0085074895	-0.0508136108	-0.1269557887	-0.1806779356	-0.1452362938	-0.0635639105	0.0086182629	-0.0835744816	-0.0047080005	0.0317066691	-0.0828396759	-0.1532377314	-0.2511905329	-0.2899103582	0.0141379106	0.0148249896	-0.0916740586	0.0888619658	-0.1023497338	-0.0007208547	0.0155463396	0.1700439525	-0.0009186491	0.0775166789	0.0200237929	-0.2454520533	0.0644835627	-0.0753995275	-0.0584241028	-0.0539472373	-0.0726824473	0.0826155167	0.0612368711	0.0807198795	0.0220595836	0.1557407374	-0.0219527724	0.0178217515	0.1649837679	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	0.0473465	0.0123698	0.00224169106225	0.00015301195204	-0.00601853	-8.680000000000493e-06	3.62227033609e-05	7.534240000000854e-11	0.0763801999999999	-8.60000000010852e-06	7.396000000186654e-11	0.0058339349520399	-0.00013527	0.0	1.82979729e-08	0.0	-0.0	-0.000213941	0.0	4.5770751481e-08	0.00014934	-0.000193063	3.7273321969000006e-08	2.23024356e-08	0.0	0.0	0.0
4080.1720793769614	19.46310006822705	378.8122642658198	16647804.197327318	9700.454401425744	38.1871846123413	1458.261068617036	94098815.5941401	3842.747422121884	2.2906010659889944	14766707.750224384	5.246853243509918	4237.320748789789	7125.280600836858	1.150906	41.311981	0.07385401	0.0441089	-0.0731666782	-0.0743589425	-0.0021240841	-0.0768331367	0.0314825154	-0.0089497126	-0.0859074308	0.0187970548	0.0020789128	0.0360286671	-0.1956090624	0.0174674579	-0.0598941973	-0.0769703586	-0.0415001828	0.2566981608	-0.2560953233	0.1199110267	-0.0693022697	-0.0640021663	-0.1124267507	0.0079453357	0.0135189736	-0.0294779834	-0.0407371734	0.0369061078	-0.0054613439	0.0284162468	-0.1255625676	0.2136674262	0.050920056	-0.0011454709	-0.0181683555	-0.0584027879	-0.1953961771	0.0816393066	-0.1145297816	-0.1405034662	-0.0981051723	-0.2428676999	-0.0732956895	0.0167378257	0.1377746767	0.2243533849	0.025573457	0.0551333616	-0.1885123024	0.0672892325	-0.0053657791	-0.1652250524	0.0077085193	-0.0264037518	0.0078667049	-0.0273833111	-0.1098164802	-0.0958278187	-0.0920376135	-0.1028346223	-0.0073956836	-0.0036513786	-0.0469044323	-0.0792531708	0.026232784	0.1607143961	0.0497394867	-0.0639829185	0.0378683634	-0.0133511275	0.0303224341	-0.2405788161	0.261517259	-0.0455142114	-0.2505734509	0.1232710497	0.0740565443	0.0129691496	-0.0699637024	-0.0881122887	-0.0089979291	0.2345811288	0.0765770724	0.1344896388	0.0311218416	0.1411968775	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	0.0484614	0.0011149	0.00234850728996	1.2430020100000043e-06	-0.00351587	0.00250266	1.23613418569e-05	6.263307075600002e-06	0.10339	0.0270098	0.00072952929604	0.0106894921	-0.000323862	-0.000188592	1.04886595044e-07	3.5566942464000014e-08	0.000644137	0.000644137	4.14912474769e-07	4.14912474769e-07	0.000117536	-3.180400000000001e-05	1.0114944160000007e-09	1.3814711295999998e-08	0.0	0.0	0.0
