global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
6031.883803450555	-6.54958678377352	42.89708703818077	36383622.21832914	11622.948276712284	-23.92484400441208	135092926.64312905	572.3981606354527	5831.391797295509	-8.58733139681226	73.74226051867761	34005130.29356534	5849.622693526769	9065.51188826009	1.151459	39.382221	0.056366251	0.030563	0.0396666821	-0.0937400514	0.1051156304	-0.0784876322	0.1462666097	0.0069464998	-0.0432207399	-0.045563112	-0.048217358	-0.2070117121	0.0059446717	0.1663782032	0.0370826533	-0.0448611275	0.1739413479	0.0015445724	-0.0411585288	-0.0730149354	-0.0095460593	0.0002585637	-0.0843149275	-0.0195393632	0.2138251321	-0.0197477372	0.1236451146	0.0517654067	0.0046458281	0.0305483543	0.0162637706	0.0335810323	0.0563730291	-0.1314532898	0.0581555438	0.1131603293	0.0705298252	-0.0629024891	0.1075677815	-0.0386054144	-0.046615154	-0.1454707475	0.0670522717	-0.0356762867	0.1187616061	-0.0123210573	0.0484251714	-0.0886298775	-0.0694195885	-0.0729641247	0.1289743261	-0.1024241945	0.1119219553	0.0278985777	-0.0603712584	0.1937149752	0.1027228274	0.0579638128	-0.0279482573	-0.104001703	-0.035950057	0.1554117964	-0.1121764727	0.0195623382	0.0309476007	-0.00985287	-0.002214913	-0.0971693698	-0.0108024663	0.073622417	-0.2077318846	0.1093859561	0.0454261181	0.0441395121	-0.000181405	0.0188548578	0.01200721	-0.0227376788	-0.1688687614	0.0061683027	0.0805072132	-0.0806597863	0.0041066074	0.1377000312	0.057920666	-0.055688428	-0.1531439174	0.0735288488	0.036768468	0.1093759199	-0.0054259403	0.0550590659	-0.0967230684	0.0235164854	-0.0596008355	-0.1338765328	-0.0449124755	0.1584559839	0.023177441	-0.119797774	-0.1253896202	-0.0686636884	0.0557278622	0.0751520571	-0.0074890309	-0.1231303817	0.0223578858	0.1204305106	-0.0369007123	0.0	0.0469576	0.0062469	0.00220501619776	3.902375961e-05	-0.000278631	-0.021693131	7.7635234161e-08	0.0004705919325831	0.228216	-0.005779	0.052082542656	3.339684100000007e-05	-0.00031979	-0.0004132844	1.7080399528336e-07	1.0226564410000001e-07	0.00152463	0.0	0.0	2.3244966369e-06	0.0011578	-3.965999999999996e-05	1.3405008400000002e-06	1.5729155999999963e-09	0.0
6043.492087674993	11.60828422443774	134.75226263533008	36523796.61379024	11663.047043350232	40.09876663794785	136026666.3354006	1607.9110858845993	5836.971464672609	5.579667377100122	31.13268803907536	34070235.8794023	5850.228187365643	9104.151046371368	1.151328	39.377747	0.082882951	0.0451708	-0.1351375372	-0.0983434585	0.0713635243	-0.1420396694	-0.0502124192	-0.0448535671	0.0641667531	0.0168096722	-0.1062791323	-0.0783903525	0.0488946947	0.0009773364	0.0918528998	0.0170160032	0.05650888	0.028122824	-0.1436569128	-0.005257247	0.0377920428	0.0682072172	0.016970329	-0.0244613972	0.1726660109	-0.0170431203	-0.057880984	-0.115491202	0.1346958817	0.1488710999	0.0364443929	-0.0231787085	0.0421563403	-0.0611232902	0.0825434347	-0.1341620558	-0.1388953213	-0.0157530202	0.1196666298	-0.0150948422	-0.0922423083	0.1192572694	-0.007020943	0.1131882237	-0.08713631	0.0734701924	-0.1782484408	0.0168233408	-0.1807514858	0.169785617	-0.1199507432	0.0122550287	0.1040875789	0.0571854007	0.0051359516	-0.0486159399	-0.1147134587	0.1501726767	-0.1134410458	-0.0883677373	0.0168267884	0.0182735301	-0.0983253929	-0.0163830993	0.1411604857	0.0379922053	0.0938557504	0.0034524839	0.0846226422	0.1978450809	-0.0531394715	-0.0598672111	-0.0667250815	0.1198222911	0.0628801632	0.07450278	0.0252828775	0.0561155493	-0.0840426601	0.0297217829	-0.0587242326	0.1062571772	-0.1231764175	0.0966447713	-0.0223266506	-0.0791204773	0.1418138789	-0.0455162546	0.039439059	-0.0846112796	0.021379565	-0.2089386843	0.1668078826	0.0249897358	-0.2168069566	0.1023143361	-0.0488627424	0.0443046961	-0.0059690934	0.0077076897	0.0340212553	0.2271439225	0.0142058606	-0.097642843	-0.0104785198	-0.1222642728	0.0311364203	0.1170034304	-0.0509054434	0.0	0.0746798	0.0277222	0.00557707252804	0.00076852037284	0.00255761	0.002836241	6.5413689121e-06	8.044263010081e-06	0.200548	-0.0276679999999999	0.040219500304	0.0007655182239999	-3.26098e-05	0.0002871802	8.247246727204002e-08	1.06339905604e-09	0.00171573	0.0001911	3.651921000000001e-08	2.9437294329e-06	0.00114295	-1.4850000000000064e-05	1.3063347025e-06	2.2052250000000184e-10	0.0
6048.172401962034	4.680314287041256	21.9053418254825	36580389.403855205	11648.723340656845	-14.323702693387531	135692755.46716356	205.1684588485572	5837.1017250213945	0.1302603487856686	0.016967758465764	34071756.54824774	5853.01367475861	9086.22237195556	1.149274	39.30748	0.08171908	0.0369454	-0.1038185829	0.0784182302	-0.0194300569	-0.1024796447	-0.0114634345	-0.0289823076	0.0809907037	0.1303875844	0.0165408817	0.0117736912	0.0742590604	0.0233200401	-0.0548090042	-0.0701827877	0.0166763557	-0.0932648989	0.1208564743	-0.1341521056	0.0200112382	-0.0445773079	0.0509241937	-0.0973343804	0.0083494138	-0.1022097034	-0.0126754238	-0.0839198416	0.1584700031	0.0275473216	0.0313830126	0.2338512528	0.0214222871	-0.0294492009	-0.0089117503	-0.0667779886	0.0267132019	-0.017254543	0.071227055	-0.1801322087	0.0658779463	-0.0986571848	0.0587111796	0.0214431194	0.0709069419	0.0361957156	-0.0238226787	-0.0354989357	0.1113751619	-0.0183296149	-0.1407200921	-0.0139695791	-0.2207672005	-0.0698827223	-0.0535212798	-0.0727700695	0.0052329026	-0.0518859338	0.1641276005	-0.0735259129	-0.0692136879	-0.0253751937	-0.1034362019	0.1269207914	-0.137840323	0.0799570882	-0.0423361244	0.0699042862	-0.0475762676	0.1262683115	0.0511556054	0.0299794719	-0.0568710818	0.1381111539	-0.060584988	0.0656940405	0.1589471419	-0.0393346452	-0.0662174447	0.0795370531	-0.0744238824	0.033276852	0.0189623742	-0.0636661701	0.1970881089	-0.0793321378	-0.0622243943	0.0284272936	0.0342375916	0.0406333308	-0.0486684868	-0.0516781227	-0.0813247468	0.0508980542	0.0963126296	0.0305590635	0.01063829	-0.246814811	0.0448557355	-0.0115570396	0.0798607848	0.0007367236	-0.0356474043	0.1800821239	-0.0134618896	-0.1211126101	0.0397513735	0.1124839207	-0.0641678585	0.0	0.0738027	-0.0008771	0.00544683852729	7.6930441000001e-07	0.0184915	0.01593389	0.00034193557225	0.000253888850532	0.218512	0.017964	0.047747494144	0.000322705296	0.000458769	0.0004913787999999	2.4145312508944e-07	2.1046899536100003e-07	0.00161306	-0.00010267	1.0541128900000005e-08	2.6019625636e-06	0.000798117	-0.000344833	6.36990745689e-07	1.18909797889e-07	0.0
6036.677299531712	-11.495102430321822	132.13737988359065	36441472.818681486	11600.617622213053	-48.10571844379229	134574329.2168	2314.160146993417	5824.918551223241	-12.183173798153804	148.42972379602136	33929676.12838466	5843.1035671653535	8972.301925674788	1.090724	37.304962	0.0356655	0.0170008	0.0647813222	0.073578656	-0.059968748	0.0118871989	-0.0654622296	-0.0265741618	-0.0074632666	0.0073361402	0.0999775445	0.095600036	0.0696296577	-0.0512437729	0.0539120616	0.0498233364	-0.000126947	-0.0143576375	-0.1035042691	0.0047097488	-0.0139745265	0.0914198719	0.0845109675	-0.0704277329	-0.0792283741	0.1282640958	-0.0909769148	0.1547235321	0.0002146819	0.1065119486	0.0125587806	0.1498976637	-0.1125462474	0.1204378666	0.1307202531	-0.0254331207	-0.0408867453	-0.0897398728	-0.0527602388	0.0556294509	-0.1626374598	0.0742352385	0.0051361283	0.0311727172	-0.040697187	0.0730520892	-0.0326127232	0.0724857175	0.0414626518	0.0802765492	-0.0095085295	-0.0809067825	-0.0412831789	-0.0529052049	-0.2020943195	0.140331566	0.1201284489	0.0495798056	0.1338887338	-0.0489172122	0.0424072349	-0.0069674775	-0.0003580235	0.0041131404	0.1007727596	0.0230854184	0.0783368615	0.1062560556	-0.0643231076	-0.0765038234	-0.0005450976	-0.1430333001	0.1048135459	0.0165461069	0.0894213898	0.0762003226	0.1213532016	-0.1826287121	0.1282675468	0.1069168405	0.0286512996	0.0109679895	-0.0952650829	0.057281658	-0.1376316513	-0.0968741777	0.0246192859	-0.0263685961	0.0208213664	-0.1080295748	-0.0183217409	0.0199556893	0.1012169904	0.0464252394	0.0533453541	0.0232575318	-0.0449090538	-0.0308409112	0.0690559192	-0.2433466882	0.0083699764	-0.0768325832	0.0544331934	0.1900048907	-0.0164373979	-0.1196780832	0.0481574848	0.1069141789	-0.0764945617	0.0	0.0739742	0.0001715	0.00547218226564	2.9412250000001713e-08	0.030486	0.0119944999999999	0.000929396196	0.0001438680302499	0.212793	-0.005719	0.045280860849	3.2706961000000024e-05	0.000264108	-0.000194661	3.7892904921e-08	6.975303566399999e-08	0.00152463	-8.843000000000002e-05	7.819864900000003e-09	2.3244966369e-06	0.000725598	-7.251899999999995e-05	5.26492457604e-07	5.259005360999993e-09	0.0
6069.7849822158	33.107682684087195	1096.118652710207	36842289.73033246	11685.027656239165	84.41003402611204	136539871.32707414	7125.053844289393	5845.236246634333	20.317695411092245	412.80874681791886	34166786.77896783	5867.125564419017	9090.966307084896	1.047495	35.826439	0.0569349	0.0303917	0.0371925106	0.0455662308	-0.0447825324	-0.0574213599	-0.1467887564	-0.0228656183	-0.0532796398	0.070554495	0.0289974174	0.1653803138	0.0186667653	-0.0854399245	-0.0239068	0.0782689741	-0.0639570125	-0.007003853	0.0371168674	-0.1340078446	0.1084775311	-0.1302665477	0.0771967643	-0.2122547275	-3.96195e-05	-0.0214845272	0.0349727579	0.2670294702	-0.0018033992	0.0368637792	0.1399179827	-0.0890704486	0.0672616845	0.1353056579	-0.0703699049	-0.0865504309	-0.0651688337	0.0973695314	-0.0233341234	-0.0558098529	0.0027963373	-0.0073261402	-0.0571112183	-0.0007312954	-0.0575553774	-0.0731606407	0.0328197642	0.1245054292	0.1211333373	0.0519147967	0.0269734013	0.0244140463	-0.0877039216	-0.086560152	0.1512399033	0.074249115	0.1386767212	0.105683638	-0.0645496012	0.0564882507	0.0618678779	-0.0495075299	0.0366853989	0.0209928854	-0.0504771913	0.2044760241	-0.1552815153	0.0670714345	-0.1800507008	-0.0129691088	-0.0840192119	0.0212082494	0.240756722	0.0090741678	0.1406536264	0.1211056962	-0.0613042607	0.1312104822	0.1166667079	-0.0085966678	-0.0890933889	0.0981013956	0.0485001608	-0.0534068346	0.0234486963	-0.0156620183	0.0317399381	-0.0664312967	0.0019206035	0.0040381242	0.0838013517	0.0664487643	0.0836285602	-0.0259726941	0.1479355376	0.068651598	0.0287898704	-0.0711555967	0.0571552705	0.0847782976	-0.1108839234	-0.08365248	0.134492719	-0.064852223	-0.0194033074	-0.1179640426	0.0563105911	0.1003462082	-0.0877058019	0.0	0.0963114	0.0223372	0.00927588576996	0.00049895050384	0.0456924	0.0152064	0.00208779541776	0.00023123460096	0.218453	0.0056599999999999	0.047721713209	3.203559999999998e-05	0.000538734	0.000274626	7.541943987600003e-08	2.90234322756e-07	0.00152463	0.0	0.0	2.3244966369e-06	0.000725598	0.0	5.26492457604e-07	0.0	0.0
6052.572488494538	-17.212493721261126	296.26994010445367	36633633.72848097	11660.890787030798	-24.13686920836699	135976373.94705972	582.5884551818144	5835.038357311644	-10.197889322688752	103.99694663780926	34047672.63129817	5856.977070593472	9136.858903305494	1.012575	34.632114	0.1056724	0.0549929	0.0804146725	0.033270074	-0.065851248	-0.0044452816	-0.0612093879	-0.0154874446	-0.0648358387	-0.0112367353	0.0483831885	0.0446799685	-0.0211952899	-0.0305533774	0.0937613051	0.0741379376	0.0055067958	0.1213083761	0.0220310082	0.0157916661	-0.0435405483	-0.0061424999	0.070693503	0.0597583738	0.0450989439	-0.0582827455	-0.0425376758	0.1456204929	0.2474353136	-0.0871217696	0.0681022925	0.0798222	0.1074304492	0.0826362092	-0.0045151032	0.0416763198	-0.0832088866	0.1033082024	0.1325278162	0.0364327697	-0.0150421007	-0.0399434989	-0.0761957472	0.1209362136	0.0062191936	0.0964290842	0.1031989153	-0.0863512157	0.0489644407	0.0721282342	-0.004371954	-0.0423067158	-0.0623020855	0.0678728754	-0.0303683922	-0.047989671	0.0123346123	-0.0477865627	-0.0862354403	0.0512187893	0.0601200721	0.0175096228	0.0210642883	-0.1278715488	-0.0200089098	0.015295933	-0.0069908223	0.099926013	0.0426567146	-0.0045135605	0.0155807406	0.0643896856	0.1898941666	0.2540738771	-0.0975657691	0.0182831115	0.0415083197	0.0918029191	0.0182662892	0.0234847894	0.0083397985	0.1130329071	0.0242937492	0.1262912172	0.0538692294	0.0202637228	-0.0053645203	-0.1186971127	0.0804767636	-0.0482021587	-0.0724052217	0.1341887019	-0.0177291988	0.0892169404	-0.0218884358	-0.0005577663	-0.0727549735	-0.0767412122	-0.0769265048	0.0079212907	0.0499220738	0.036859688	-0.046582158	-0.0862219963	-0.0223578858	-0.1159744915	0.0641678585	0.092841332	-0.0976380941	0.0	0.0739289999999999	-0.0223824000000001	0.0054654970409999	0.00050097182976	0.0213327	-0.0243597	0.00045508408929	0.00059339498409	0.202491	-0.015962	0.041002605081	0.000254785444	0.000374223	-0.000164511	2.7063869121e-08	1.4004285372900002e-07	0.00152463	0.0	0.0	2.3244966369e-06	3.0743e-05	-0.000694855	9.45132049e-10	4.828234710250001e-07	0.0
6041.430298994135	-11.14218950040322	124.14838686289576	36498880.057604365	11655.506146945529	-5.384640085268984	135850823.541485	28.99434884788557	5825.788777923109	-9.249579388535494	85.55471886482064	33939814.88497483	5846.745519121383	8976.296327347281	1.0047	34.362751	0.1276801499999999	0.0522917	0.0548762846	0.0231550963	-0.0064618111	0.1043643519	-0.1869079645	0.0196364018	-0.0812565571	-0.0285463256	-0.0008595844	0.1170991289	-0.1006375305	-0.1153027577	0.0915769994	0.0360486734	-0.002491528	-0.111438169	-0.0312608271	-0.0292955871	-0.1305714693	-0.1002439396	0.0114402986	0.0097908405	0.0026377889	-0.1096171252	0.1614142414	-0.0518670935	0.0731217871	-0.0514709346	-0.1272317271	0.0130590251	-0.1082684041	0.0168327229	0.0324106453	0.1456625709	-0.0415399906	0.0975958225	0.0464086241	-0.0415803577	-0.1964352155	-0.1258248806	-0.0487690826	-0.0983876115	-0.0118411404	-0.063589461	-0.1258990512	0.1477440854	0.1063822443	0.0307341713	-0.0424042014	0.1172065781	-0.0108635493	-0.1136572974	0.0671835163	-0.0905824607	0.0201472813	0.0506688069	-0.0519994818	-0.0235046514	0.0366724634	0.0139236833	0.0196361565	0.1106712565	0.0338246971	-0.0752133453	-0.1270811056	0.0582568545	-0.0578007789	-0.0073315041	-0.0224942388	0.187182781	-0.0811397745	0.0647608875	-0.0439449001	-0.1275510436	0.0054390558	-0.0510799638	0.0636871405	-0.0437649873	0.1462615844	0.0817840008	0.0411351603	0.0692479538	-0.0388884916	-0.1704906652	-0.1361192972	-0.1087555512	-0.069888478	0.102835434	0.0688083907	-0.1404838274	0.0943616117	-0.0162498295	0.1346357874	0.1244017351	0.0854017026	-0.0277470746	0.0818377367	0.1005392914	0.055666852	-0.0063821606	0.0316679705	-0.0493695825	-0.0252994078	-0.1137140766	0.0716880071	0.0844696213	-0.106146603	0.0	0.062506	-0.0114229999999998	0.003907000036	0.0001304849289999	-0.0128214	-0.0341541	0.00016438829796	0.0011665025468099	0.226272	0.0237809999999999	0.051199017984	0.0005655359609999	0.00075272	0.000378497	1.43259979009e-07	5.665873984e-07	0.00188606	0.00036143	1.3063164490000004e-07	3.5572223236e-06	0.000457257	0.0004265139999999	2.09083964049e-07	1.8191419219600001e-07	0.0
6050.256958327117	8.826659332981762	77.90991498051405	36605609.2617857	11660.47073709844	4.964590152911114	135966577.81072903	24.647155386382	5851.946296533944	26.157518610835723	684.2157798762172	34245275.45751735	5870.129662414142	9075.991188434706	1.018716	34.84214	0.07566935	0.0390939	0.0688858524	-0.0393798703	-0.0323173749	0.0765834799	0.0845667227	-0.014882304	-0.059753927	-0.0657491538	-0.0662481069	0.1199481019	-0.1466909118	0.0198944231	-0.1013274991	-0.0399374461	0.0326756886	-0.0522985676	0.0869984034	0.0267962729	-0.058772893	0.0668804247	0.009690881	-0.1273870128	-0.1090095074	-0.0103569181	-0.1240839796	-0.0352252421	0.1093082267	-0.1506878085	-0.0349371754	-0.1241538754	0.1001183104	-0.0639132066	0.0045288603	-0.0446377153	-0.254061771	0.1060624322	-0.0178904708	0.0272697071	-0.1128610046	-0.0214659879	0.0241238538	0.0142429908	-0.047347442	-0.0685164668	-0.0712994181	-0.0029178055	-0.1249772264	-0.0888129875	0.0428966435	0.0342897987	0.0557355975	0.04418873	0.0510180492	-0.0764227622	-0.1279214952	-0.000514279	0.0922242278	-0.0028435701	-0.0399825513	0.0437929408	0.0306645629	0.039534751	-0.084164311	-0.06085648	0.0476475956	0.0689760435	-0.1353827805	0.0168250528	0.1261050528	-0.0946094876	0.018231585	0.0546417124	-0.0817690799	-0.0860571845	-0.1420349976	0.1340473418	-0.098106381	-0.0091244903	-0.0172613078	0.2400890318	-0.0986272088	0.0244455515	-0.1126313823	-0.0502125234	-0.0120974627	-0.0291240499	-3.8215e-06	-0.0174106541	0.0783588132	-0.0475265348	0.0228845646	-0.0507073956	-0.091617933	-0.0941429495	0.0702009974	0.0675218671	-0.0299565882	0.0693595609	0.0140766852	0.1158499684	-0.0168071792	0.0278526232	-0.0282261557	-0.1111880772	0.0788315284	0.0753092405	-0.1131072554	0.0	0.046545	-0.015961	0.002166437025	0.000254753521	-0.0137883	-0.0009668999999999	0.00019011721689	9.348956099999996e-07	0.229719	0.003447	0.052770818961	1.188180900000004e-05	0.000489085	-0.000263635	6.950341322500002e-08	2.39204137225e-07	0.0023018	0.00041574	1.7283974760000014e-07	5.298283240000001e-06	3.0743e-05	-0.0004265139999999	9.45132049e-10	1.8191419219600001e-07	0.0
6039.993294552731	-10.26366377438626	105.3427940736488	36481518.99824195	11633.26550314609	-27.205233952348863	135332866.26668888	740.1247544020354	5843.010874457186	-8.935422076758186	79.84176768981759	34140776.07902493	5857.698341757831	9000.956289087126	1.067134	36.498142	0.06462495	0.0314591	0.0134256759	-0.1588628442	0.0729903817	0.1295429257	0.1159854772	0.0271014855	-0.0218977286	-0.1643651402	-0.1285855771	-0.0110161014	-0.1145991728	0.0204253821	-0.0991668947	-0.0758691749	0.0593070147	-0.0289355512	-0.1018662421	-0.0077437415	-0.0844592905	-0.0594466684	-0.182610397	0.1153742138	-0.1138048867	0.0331902828	-0.097889257	0.0424054453	-0.0639564036	-0.044784382	-0.031031492	-0.0793622859	0.0386153565	0.123905191	0.0540042958	-0.0028899887	0.036486393	0.0732842632	0.0751773198	-0.0201160771	0.063157872	0.0101974661	-0.066953325	-0.0057856483	0.0616273523	-0.1742466833	-0.0146948091	-0.1407937231	-0.115760489	-0.0027439906	-0.0413441534	-0.0661846118	-0.1036793738	0.0117430076	-0.1050930263	-0.00357515	0.059867674	0.038773523	-0.1477625284	-0.0535974849	-0.0558539509	0.0535785632	-0.065254176	0.041249563	0.111172344	-0.1350979229	-0.0621530716	-0.1659870862	0.0365964905	-0.1096422358	0.126410378	-0.0575406835	0.069244007	-0.0581073364	-0.0203777234	-0.0423013796	-0.0354470942	0.0751411959	0.1144925444	0.0544155071	0.0283386704	0.0268425048	0.071813953	0.0427449459	0.0599846409	0.0472569975	0.0636173054	-0.0073126993	0.0098645567	0.1090750587	0.1301822802	-6.99849e-05	-0.1097366381	0.0330088399	-0.1282765503	-0.0872665321	-0.0533724897	-0.1296023095	-0.0137224733	-0.1098773863	0.0693745176	0.0147184989	0.040864234	-0.1216090928	-0.0311364203	-0.108402393	0.0855608924	0.0654457176	-0.1184185493	0.0	0.0477941	0.0012490999999999	0.00228427599481	1.56025080999999e-06	-0.014752	-0.0009636999999999	0.0002176215039999	9.287176899999992e-07	0.251396	0.021677	0.063199948816	0.000469892329	0.0008798229999999	0.0003907379999999	1.5267618464392185e-07	7.74088511328824e-07	0.00241806	0.0001162599999999	1.3516387599999996e-08	5.847014163600001e-06	0.000338448	0.0003077049999999	1.1454704870400001e-07	9.468236702500001e-08	0.0
6044.696196815493	4.702902262762109	22.117289693092964	36538352.111795686	11644.692861543985	11.42735839789384	135598871.83969343	130.58451995391488	5830.891188896256	-12.11968556093052	146.88677809582774	33999292.05674799	5846.216610904648	9150.283120086477	1.190568	40.719822	0.0619587	0.0243249	-0.1227178274	0.0396864434	0.0221981509	0.0243215188	0.1087481335	0.0340402836	0.090018501	0.1028553359	-0.0983998308	-0.0357909825	-0.0475789058	0.0253363496	-0.0643655941	-0.143928333	0.0042073182	-0.0562683649	0.0031121929	0.0480359998	-0.0894627272	-0.0213824352	-0.0237722776	0.1326197227	0.2267782852	0.0134682893	-0.1214787587	-0.0673029824	-0.0746355837	0.0491703994	0.067001297	0.1273086918	0.0206045489	-0.0582755964	-0.1370914118	-0.0635627504	0.1399424169	0.0479853468	-0.0175459546	-0.0631882274	0.0133393436	-0.0125013697	-0.0570983636	0.0382723631	0.0909700418	-0.0329924885	-0.0140437833	0.1360388261	-0.0231333921	-0.0080199407	0.0163179373	0.1712590395	-0.0448045301	0.0969509397	-0.1331845746	0.0866052569	-0.0429870587	-0.1789273528	0.053220974	0.0027663119	-0.1332895708	-0.0119232297	-0.0283834407	0.0502701626	0.0137254465	-0.124108477	0.0064950189	-0.0301222175	0.1962464982	0.1504763751	-0.0817349808	-0.0503879267	0.0333228805	-0.0598635381	-0.115832589	0.0647861302	0.1326673779	-0.0291528416	-0.0513793279	-0.0943264033	-0.1227963376	-0.0622138309	0.1489045704	-0.0539429062	0.0312955521	-0.0207061484	-0.0061367166	-0.0055518526	0.0554583824	0.089687328	0.0036044575	-0.0386197492	0.0674707512	-0.0985721479	0.0395060023	0.0335572189	0.1203956496	-0.0176303355	-0.1818801325	-0.1958579229	-0.0148653343	-0.1018564135	-0.1284211752	0.0381227359	-0.0340285022	-0.1053635299	0.0918407451	0.0549711457	-0.1220030341	0.0	0.0589725	0.0111783999999999	0.0034777557562499	0.0001249566265599	-0.0230588	-0.0083068	0.00053170825744	6.900292624000002e-05	0.263361	0.011965	0.069359016321	0.000143161225	0.00102086	0.000141037	1.98914353690282e-08	1.0421551396e-06	0.00265854	0.0002404799999999	5.783063039999997e-08	7.0678349316e-06	0.000109795	-0.000228653	1.2054942025e-08	5.2282194409e-08	0.0
6044.437216134958	-0.2589806805344778	0.0670709928901012	36535221.25979733	11618.053694881432	-26.63916666255318	134979171.6571481	709.6452004752847	5828.447621513021	-2.4435673832349494	5.971021556409698	33970801.67672079	5844.859283563941	9091.67333587821	1.010373	34.556793	0.0695355	0.0429939	-0.0947127918	0.1105639286	0.0134975007	0.0341377471	0.1078402388	0.0488544966	0.1195698093	0.0674256159	0.0293219059	-0.0122776481	0.1171690968	-0.0140885327	-0.1061539404	-0.0415852306	-0.066198355	-0.0767440805	-0.0371311983	-0.1261764849	-0.0448618429	0.0269847949	0.0951756144	0.0316925752	-0.0334269983	-0.0145419401	0.0141138351	0.1190220465	0.0660175346	-0.040228493	0.0081337777	-0.0263143555	-0.0253941444	-0.0641609572	0.1720752213	0.0415021988	0.1649101591	-0.008468737	-0.1432761869	0.0897495488	0.1065378291	-0.0442173677	0.0293463318	-0.0464056129	0.0048619694	-0.0148767946	-0.1289380373	-0.0195844594	-0.1207764306	-0.1099633156	0.083922931	-0.0399952636	0.0644176565	0.0547418983	-0.0516219809	-0.0104923399	0.0511511364	-0.0798247977	0.0706951993	0.0945330421	-0.0361925706	-0.095759391	-0.090413168	0.1071221646	0.0243698139	0.0142110898	0.0141244363	0.104549661	0.002041618	-0.0681239389	0.0064391655	0.0552963913	0.0936107353	0.0723166672	0.0307636878	-0.0273803466	-0.060839532	-0.0398973382	-0.0359935153	0.1612050656	0.0969710945	-0.1324695653	0.0883493764	-0.1023179783	-0.0818548668	0.1184738302	-0.048248907	0.0576255924	-0.0536354645	0.0287899301	-0.00852447	-0.1051635968	0.0233029943	-0.0004543187	-0.0712480416	-0.1816041231	0.0026157381	0.1104132265	-0.0357235106	-0.0489031872	0.0321801787	-0.0811061251	0.0172260821	0.0376165526	-0.0369007123	-0.1020785854	0.0976380941	0.043983323	-0.1238084399	0.0	0.0762378999999999	0.0172653999999999	0.0058122173964099	0.0002980940371599	-0.0224163	0.0006425	0.00050249050569	4.128062500000009e-07	0.303029	0.0396679999999999	0.091826574841	0.0015735502239999	0.00108158	6.072e-05	3.6869184e-09	1.1698152964e-06	0.00255912	-9.942000000000024e-05	9.884336400000049e-09	6.549095174399999e-06	3.0743e-05	-7.9052e-05	9.45132049e-10	6.249218704e-09	0.0
