global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
4972.412372524263	-4.043621334541058	24724884.802432373	16.350873497155607	11886.062400006233	8.896914867644227	141278479.37684193	79.1550941621089	4993.262850660964	-4.473108530340141	20.00869992420174	24932673.89579086	5075.746886504628	8675.5040045028	1.108958	32.242821	0.025673105	0.0133175	-0.0764452332	0.0788470377	-0.0249003055	0.1045808803	0.1544133056	-0.0153399432	0.1116320547	0.0820708153	0.156457598	0.0896721718	-0.0786998077	0.0651621594	0.0729936046	0.140680806	0.1093379616	0.0828132852	-0.144764718	-0.1391563377	0.0948155111	0.0695683994	-0.1199357572	0.0734162927	0.0371349959	0.0047737437	-0.0700798638	-0.1796092914	0.0490387433	0.0113097014	0.0331604748	-0.1068369989	-0.1583706048	0.2584651516	0.1011298264	0.0418861646	0.0142900596	-0.0504071559	0.0975360637	0.0906050139	0.0413776072	-0.0838537618	-0.1112041516	-0.154296217	0.1009187133	0.0200857649	-0.004323011	0.1068366028	0.0597467909	-0.0989245893	-0.1155314858	-0.0126324343	-0.0227291698	0.1248523512	0.0288165711	-0.0352280087	-0.0772362756	0.1089782066	-0.0791455511	-0.0240984335	0.094386016	-0.0182703341	-0.2217114689	0.0158610762	-0.0362255017	0.1043612423	-0.1329235396	-0.1942849296	0.1768388309	-0.1341284127	0.0420387886	0.0155092631	-0.0087700478	0.1222068013	-0.0346294834	0.0521809436	-0.0692536068	0.1159264012	0.1523691642	-0.0540812272	-0.0296167915	-0.0163033603	-0.1042315643	0.0273839243	0.1088068359	-0.0984613317	0.0407391642	0.0186255175	0.1243162535	-0.0842791266	-0.0088854695	0.0	-0.146647115	-0.0	0.146647115	0.0	0.0	-0.0130927	1.0299999999999546e-05	1.0608999999999063e-10	0.00017141879329	0.0102	-0.0074761999999999	0.00010404	5.589356643999998e-05	0.00498433	0.00615008	3.782348400640001e-05	2.4843545548900003e-05	-0.000241206	3.313099999999999e-05	5.8180334436e-08	1.0976631609999995e-09	5.51725e-05	-6.15215e-05	3.784894962250001e-09	3.04400475625e-09	0.000387002	-0.000146078	2.1338782084000006e-08	1.49770548004e-07
4974.496705326968	2.084332802704921	24745617.471308865	4.344443232431751	11857.336134240984	-28.72626576524817	140596420.20037693	825.1983448156692	4998.4466490716	5.183798410635973	26.87176596211204	24984468.90361511	5079.128199854018	8654.400525137511	1.103762	32.091759	0.042688065	0.0232664	-0.0133499401	-0.1159868842	-0.1274358104	0.0077382276	-0.1799563808	-0.0856884591	0.0210893239	-0.0657047924	-0.1355213531	-0.0348214985	-0.0463152897	-0.0403929253	0.1176977375	0.0456429226	0.0093219206	-0.0244500452	0.181246866	-0.1222239547	0.1171569629	0.1274656359	0.140163981	-0.0280707798	-0.0297934761	-0.1426225572	0.1884605609	-0.147646114	0.122568592	-0.072663311	-0.0372156389	0.162678634	0.0218416861	0.0488423567	0.0656253854	-0.1050355787	0.1539025323	0.0241163229	0.007526982	0.0376702956	-0.0257239683	-0.0099839721	-0.1604505936	-0.0415776285	0.1765199134	-0.1470457626	-0.0342721829	0.0279050329	0.0542573699	-0.0453372857	0.1349128619	0.016434873	0.0664956901	0.0774447485	0.0393818949	0.0801193812	-0.0845853354	-0.0559982389	-0.0388748304	0.0377528897	-0.2640147873	-0.0721234642	-0.1150040633	0.1298912245	-0.0055707346	-0.1801510103	0.0855920017	-0.0625771125	0.1056768052	0.04619149	0.0879516616	-0.0762838055	0.056765323	-0.081176118	-0.0181277002	-0.0694212436	-0.0114970565	0.0836353848	0.1296275662	-0.1671031945	-0.1269950785	-0.1464579905	-0.0111380577	0.0592535247	-0.0078666199	0.0727289688	-0.0971918115	0.0343250628	0.0135596426	-0.0993681725	0.0747543147	-0.0049528805	-0.1463125564	0.0148360426	0.1453104072	-0.0246515112	0.0	-0.0161038	-0.0030111	9.066723210000003e-06	0.00025933237444	-0.010557	-0.020757	0.000111450249	0.000430853049	-0.00355566	-0.00853999	7.293142920010002e-05	1.26427180356e-05	-0.000241206	0.0	5.8180334436e-08	0.0	0.000116694	6.15215e-05	3.784894962250001e-09	1.3617489636e-08	0.00053308	0.000146078	2.1338782084000006e-08	2.841742864e-07
4961.392631109097	-13.10407421787113	24615416.84002365	171.71676110747487	11865.633536480842	8.297402239857547	140793259.22205886	68.84688392999304	4991.322770242798	-7.1238788288028445	50.74964956746539	24913302.996744238	5073.565381924071	8668.573310123056	1.21361	35.285568	0.05934106	0.0315032	0.1952032979	0.0203442929	0.0781164526	-0.1391288095	0.0296120527	-0.0110712828	-0.038203374	0.0451067015	-0.0355623062	-0.0874968612	0.0013666875	-0.0874005897	0.034448988	-0.1541740284	-0.0380457108	0.1726738532	0.0643028684	-0.0073311451	-0.2245812813	-0.1387115275	0.109559272	0.0002562883	0.0517431636	-0.0288215101	0.0702132068	-0.0725916386	0.0665081727	0.0771275535	-0.1878365406	0.2597708338	0.0431621071	-0.1903915824	0.1460736258	0.022752129	-0.1007489743	-0.1313662611	-0.1322612351	0.1577468772	0.1182166884	-0.0222336276	-0.1472831267	-0.0325757652	-0.0532759566	0.1239845109	-0.0921474372	0.0315105812	-0.1227766905	-0.0045011785	-0.087457063	0.0803389749	-0.0033599108	-0.021441489	-0.00841627	0.0668138265	0.0731856078	-0.1232968798	-0.0123224593	-0.0951423085	-0.0388967728	0.0112797908	-0.0313372535	0.0775685824	0.0694904193	-0.1509619241	0.2502375918	-0.051339828	-0.1449528423	0.0422482396	0.1851099169	0.044644591	0.0081558497	0.0798518299	-0.2662177221	0.166181839	-0.0134287648	0.1744861142	-0.0131714795	0.1094580224	-0.011048845	0.0418182675	0.0352805913	-0.1041583863	-0.0005379351	0.0322029521	0.0820647841	-0.0629290072	0.0350551925	-0.146891977	-0.106794086	-0.0099001096	-0.1453104072	0.0295198472	0.1413246524	-0.0486014302	0.0	-0.0131037	0.0030001	9.000600010000013e-06	0.0001717069536899	0.0086611299999999	0.0192181299999999	7.501517287689827e-05	0.0003693365206968	0.00347502	0.00703068	4.94304612624e-05	1.20757640004e-05	-0.00066655	-0.000425344	4.442889025e-07	1.8091751833600005e-07	0.000209103	9.2409e-05	8.539423281000001e-09	4.3724064609e-08	0.00044899	-8.408999999999999e-05	7.071128099999998e-09	2.015920201e-07
4969.550657774667	8.158026665570105	24696433.74018863	66.55339907615289	11838.991003807554	-26.64253267328786	140161707.9882362	709.8245472472112	4992.777730532886	1.4549602900888203	2.1169094457353443	24927829.46650512	5073.983473261944	8615.692808500438	1.142128	33.207241	0.041494815	0.0181379	-0.0375019559	-0.0294161452	-0.1360388858	-0.0697868656	0.0061814001	0.1055282688	0.0532992616	0.1392263347	-0.1629922254	0.1720269352	-0.1351935626	0.0771550781	-0.229222446	-0.0518484719	-0.0464762491	-0.0356106714	0.0628214377	-0.1320291671	-0.0333153501	-0.1202134041	-0.0408989331	0.0639755667	0.0238662744	-0.2995553216	-0.076859829	0.0509114451	-0.0588135261	-0.0247311114	0.2434999133	-0.0462643583	-0.0636878299	-0.0139574233	0.0151649546	0.1339844932	-0.1405590831	0.0229089614	0.1938495937	0.048221794	-0.1094551083	0.070966816	-0.1221033793	-0.0455664633	0.0423362887	-0.1859462411	0.017368861	0.0140691613	0.1185507593	-0.0148056755	0.1150953115	0.0730731698	0.1651675616	0.007509085	-0.0100627876	-0.0508501009	0.1386742977	0.0214911169	-0.0252075883	-0.1221198662	-0.0562792595	-0.2563312121	0.0331264593	-0.1186795096	0.0394638823	0.021432754	-0.1978029161	-0.0361730499	-0.0949379192	-0.0798450547	-0.1405974986	0.0915761189	0.0823399914	0.1492390406	-0.021760857	-0.1891414271	0.0828416013	0.0701073168	0.1344924072	-0.2000919505	0.0487071599	-0.0977143816	-0.0263836883	0.1105188718	-0.0072385532	0.1770887332	0.0312055098	0.0724090471	0.0297322976	0.0560081092	-0.0020882119	-0.0148360426	-0.14364524	0.0439007383	0.1347625119	-0.0711681327	0.0	-0.00343161	0.00967209	9.35493249681e-05	1.1775947192099998e-05	0.0134801	0.00481897	0.00018171309601	2.322247186090096e-05	0.0102838	0.0068087799999999	4.635948508839999e-05	0.0001057565424399	-0.000527359	0.000139191	2.781075148810001e-07	1.9374134481e-08	2.84845e-05	-0.0001806185	3.2623042542250006e-08	8.113667402500001e-10	0.00053308	8.408999999999999e-05	7.071128099999998e-09	2.841742864e-07
4973.113222034213	3.5625642595459794	24731855.119171515	12.691864103394392	11903.469896681763	64.47889287420912	141692595.58120894	4157.527626283736	5002.814508487744	10.036777954857826	100.73691171512004	25028153.00633547	5084.311776006965	8663.613552869801	1.127827	32.791439	0.058885915	0.0274567	0.1191068715	-0.0077815234	0.1543853072	0.0316105823	0.1509665874	0.0698281072	0.0836390627	0.1150449232	0.0929196176	0.0167121709	0.045020882	-0.097922126	-0.1470475694	-0.1111149237	0.0142383288	0.1362530877	0.1128845318	-0.0241306381	0.0631665777	0.2178328418	-0.0158885072	0.2840840057	-0.0639385277	-0.0302095273	-0.0813087603	0.0995323952	0.0454974979	-0.0504358374	0.0513728628	-0.0161197085	0.0488558202	-0.1464134576	-0.0384987223	-0.1881810352	-0.1410387685	-0.1875647333	-0.0813249113	-0.0808079882	-0.0179731335	0.1646539095	0.1462916032	-0.0781471707	-0.0238017946	-0.0358978867	0.0958523871	0.2132028886	-0.0734145415	0.0963202525	0.0744316652	-0.0952616068	0.0227181084	0.168105778	-0.0434854165	0.0860528171	-0.185423899	0.0534153865	-0.2507901735	-0.0028906234	0.0624713338	-0.0917611172	0.1437524068	0.0210760775	-0.0193108459	-0.0763291317	0.0428989201	0.1394650661	-0.0095346709	0.2612797411	-0.1605973523	0.117105659	-0.1168916489	0.0859690294	0.0291861761	-0.0493600854	0.1182772516	-0.1122456509	0.0761320854	0.0842258851	0.073930741	-0.0178334289	-0.1688075752	-0.1645345253	-0.0802846355	-0.1164292951	-0.1077932573	0.0150691624	0.0857189128	-0.077835272	-0.0359532701	-0.0197550473	-0.1413246524	0.0578311484	0.1257436153	-0.091709361	0.0	-0.0131039	-0.00967229	9.35531938441e-05	0.00017171219521	0.0176802	0.0042001	0.00031258947204	1.764084001e-05	-0.0123886	-0.0226724	0.0005140377217599	0.0001534774099599	-0.000824252	-0.000296893	6.793913595040001e-07	8.8145453449e-08	0.000116694	8.82095e-05	7.78091589025e-09	1.3617489636e-08	0.0005948	6.172000000000003e-05	3.809358400000003e-09	3.537870400000001e-07
4983.283462603351	10.170240569137604	24833114.06865604	103.43379323413238	11909.886559019698	6.416662337935122	141845397.84871808	41.17355555907503	4994.897042086576	-7.917466401167985	62.686274213623925	24948996.461045228	5076.083605520802	8665.77550029546	1.184715	34.445457	0.05553105	0.0302681	-0.0066228515	0.1432530776	-0.1661744582	0.0660301333	0.1062106163	-0.1271333203	-0.1106613684	-0.1640450609	0.0960353584	-0.0239944935	-0.1574946067	-0.0296653609	-0.0159073388	0.1222700015	0.1449776139	0.0199919772	-0.1985045757	0.0618573334	-0.0160096728	-0.0074771475	0.0125731767	0.0233878783	-0.0306805529	-0.0082377484	0.1062810308	-0.165005551	-0.1441096098	0.0801702405	-0.2620594318	0.1169252712	0.1253184885	-0.0261604953	0.0994669913	0.0139307302	0.0139182981	0.0666014304	0.0531180933	-0.0182680333	0.0361320098	0.0016480899	0.1451582971	-0.096117351	0.1541995775	-0.0108684435	0.142402998	-0.0873603678	0.1726299192	0.0371237538	0.0286365467	0.081174669	-0.0098354121	0.0536157529	-0.1426837856	-0.0592434773	0.0408028911	-0.0291315087	-0.0197361953	0.0682153099	-0.0543902999	0.0341055882	-0.1506723262	-0.1347642471	0.0673550679	-0.0318919333	0.3098316635	0.0828863991	0.0306643992	-0.0383659209	0.1536870047	0.0241320204	0.1027248544	0.0136964979	0.0255112942	-0.0107159036	0.0005958832	-0.2034763778	0.1589033093	-0.0147849289	-0.0824454954	0.1100403562	-0.0229525192	0.1631729773	-0.0275558544	-0.0015224331	-0.0389144963	-0.0668164399	0.0648331979	0.185445404	-0.1268779449	-0.0246515112	-0.1383592329	0.0711681327	0.1144323794	-0.1096405033	0.0	-0.00225375	0.01085015	0.0001177257550224	5.0793890625000005e-06	-0.00738675	-0.02506695	5.45640755625e-05	0.0006283519823025	-0.0077995499999999	0.0045890500000001	2.1059379902500916e-05	6.083298020249844e-05	-0.000585475	0.000238777	3.427809756250001e-07	5.701445572900002e-08	0.000116694	0.0	0.0	1.3617489636e-08	0.000533079	-6.172100000000004e-05	3.809481841000005e-09	2.84173220241e-07
4962.833737498085	-20.449725105266225	24629718.706049208	418.1912568809557	11856.11625184404	-53.77030717565867	140567492.57724035	2891.2459337646906	4991.833005543535	-3.0640365430408565	9.388319937089763	24918396.75523381	5073.289612592746	8649.787511384548	1.198294	34.840267	0.02927611	0.0180879	-0.2178345384	-0.0410381043	0.1128524227	-0.0252584353	-0.0025634305	0.1028255686	-0.1004889615	0.0215045952	-0.0320036665	0.0689576431	0.1280402195	0.2624940878	0.0090423011	-0.0635043202	0.0630420937	0.0646903472	-0.0852212266	0.0066270573	0.028944847	-0.0017318728	0.1179946208	-0.259693246	-0.0365574261	-0.0984957187	-0.1134393809	0.0053044514	0.0121917352	-0.2277088124	0.1683221929	-0.0285698044	0.1588574351	-0.1081803598	-0.0140323974	-0.0057680673	-0.098256872	0.1572496981	0.0074024994	0.1511950555	0.0129081089	0.0066896924	0.0553497945	-0.0048080084	-0.0894739921	-0.0824987596	-0.0119609638	-0.0609359497	-0.2860794273	-0.0184229408	-0.0382122247	-0.0529295105	-0.1450700782	0.0746525561	-0.1116909328	0.0539032371	-0.0098612432	-0.0974605713	0.2689883089	-0.0146108661	-0.0773328019	-0.1320716466	0.0143103064	0.0106580983	-0.1712124353	-0.0949070257	-0.1893442317	0.1699277633	-0.0701188886	0.0068703733	-0.0784724134	0.0191537344	0.1596708111	-0.0426679115	-0.1129628964	0.0345577926	-0.0203093726	-0.0664992597	0.0020106656	-0.0370328523	0.1193112852	-0.0269054485	0.1611506714	-0.2770473114	-0.0014278855	-0.0924352808	-0.0934691751	-0.1113796289	-0.003374939	0.1326564655	-0.0849914775	-0.0295198472	-0.1347625119	0.0837748356	0.101035011	-0.124451232	0.0	0.00297307	0.00522682	2.73196473124e-05	8.8391452249e-06	0.0078511799999999	0.0152379299999999	6.164102739239844e-05	0.0002321945106848	-0.00868836	-0.00088881	7.899832161001763e-07	7.548759948959999e-05	-0.000743926	-0.000158451	5.53425893476e-07	2.5106719401e-08	0.000116694	0.0	0.0	1.3617489636e-08	0.000533079	0.0	0.0	2.84173220241e-07
4982.44251704225	19.60877954416537	24824733.435630318	384.5042352116784	11879.463580841712	23.347328997671863	141121654.96854457	545.0977713255296	4998.036932244472	6.20392670093679	38.48870651059645	24980373.17607973	5080.319607878511	8717.235596014756	1.248216	36.291744	0.09136233	0.0417321	0.1342689397	0.0090472009	0.0477251274	-0.1288787213	0.1836310052	0.0473849704	0.0720173054	0.1227300564	0.0628952795	0.0301143925	-0.1071853027	-0.1369964955	-0.1578349111	-0.0333351315	0.0722443936	0.0131500326	-0.0397263249	0.2446255246	0.1088062815	0.0582723556	-0.0672570449	0.126024758	0.0805487579	-0.0900028895	-0.0356411483	0.0178823582	-0.0155182778	-0.1027484302	-0.0727647874	-0.0100999741	-0.0860072234	0.0059495321	-0.0094477193	0.0332982612	-0.0837048005	-0.104478777	-0.1963318581	-0.0892593392	0.0615813773	-0.186023659	0.0862241275	0.0339194599	-0.2337278269	-0.1395605754	0.0313892002	-0.1952097706	0.0595147667	-0.1057541649	0.0267148911	-0.0883541823	-0.0952742853	-0.048307974	0.1688006725	0.0661177507	-0.0075118603	0.1023306077	-0.1271356783	-0.0926387877	-0.0407098537	-0.04911466	0.0392171329	-0.0587036267	-0.1248901205	-0.0154215906	0.0554678041	-0.0533391357	-0.006991435	0.0418600448	0.0002675023	0.1400917378	-0.2124025535	-0.044591054	0.0382124917	0.1244418585	-0.1119179273	-0.0403530633	-0.0897226795	-0.0183144527	0.2634474545	0.0553629165	0.1789773266	0.1375670964	0.0578421386	-0.0962518741	-0.1384555948	-0.0245426343	-0.0584578645	0.0055197877	0.0810596564	-0.0343545006	-0.1305509005	0.0955218954	0.0857957478	-0.1357200277	0.0	-0.0130836	-0.01605667	0.0002578166514889	0.00017118058896	-0.00831027	-0.0161614499999999	6.906058747289999e-05	0.0002611924661024	0.0182222	0.02691056	0.0007241782395136	0.00033204857284	-0.000460795	0.000283131	2.12332032025e-07	8.0163163161e-08	-0.000244848	-0.0003615419999999	1.30712617764e-07	5.995054310399999e-08	0.000533079	0.0	0.0	2.84173220241e-07
4968.561683863852	-13.88083317839846	24686605.206359997	192.67752972652752	11891.688075288814	12.224494447102188	141412245.27996618	149.43826448723223	4997.869849903433	-0.1670823410395314	0.0279165086872502	24978703.03657376	5080.640181672566	8656.740553863548	1.116196	32.453262	0.047056326	0.0264231	0.0158825176	0.0868322942	0.0614427163	0.1612544977	0.0096848348	-0.0464184417	0.04046602	-0.0369966656	0.2161362103	-0.0233455482	0.0360535805	-0.0757290767	0.0541923185	0.0249519765	-0.0731701356	-0.0486061102	0.1202473082	-0.0457646008	-0.1820809427	0.0711595434	0.1319325877	0.1890292565	-0.008186287	0.1201683868	0.0436316876	0.1123377159	-0.0556311742	0.0208883978	0.1137095793	-0.0575085782	-0.0476784178	0.0134184505	-0.0169710886	-0.071495326	0.0343001933	-0.085629158	0.1065740146	-0.1199522031	0.0934299408	0.2148918116	-0.0184877611	-0.0562416215	-0.0325122023	-0.0036893843	-0.0412009918	-0.0512307071	0.0418096699	0.0996795329	0.1642978183	0.0314296119	-0.1993186937	-0.0380517653	-0.0158288862	-0.1398661507	-0.1510608058	-0.1227695669	-0.1644811374	0.062251066	0.0511628897	0.0801382222	0.1243370367	-0.047469226	0.0666156253	-0.0152550412	-0.1060139111	-0.0296168343	0.0264893895	0.0594909586	-0.0457199414	-0.0613921507	-0.0149745832	0.1148070331	0.144107932	-0.0005639921	0.2089090228	-0.0009928104	0.0315451602	0.0664494795	-0.0033489534	0.0007608503	0.0309562486	0.0486439519	-0.1425700009	0.0120935507	-0.1110720453	-0.1453336589	-0.089638158	-0.1458295917	-0.0438684301	-0.0391499549	-0.1257436153	0.1062887712	0.0689924054	-0.1431261759	0.0	-0.00579736	0.00728624	5.308929333760002e-05	3.36093829696e-05	-0.00508079	0.00322948	2.58144270241e-05	1.04295410704e-05	0.000549014	-0.017673186	0.0003123415033905	3.01416372196e-07	-0.000350807	0.0001099879999999	1.23065551249e-07	1.2097360143999998e-08	2.25124e-05	0.0002673604	7.148158348815999e-08	5.068081537600001e-10	0.000533079	0.0	0.0	2.84173220241e-07
4967.937885777341	-0.6237980865107602	24680406.836941835	0.3891240527344858	11909.943602217005	18.255526928191102	141846756.60798976	333.2642634259105	4977.714967332956	-20.15488257047673	406.2192914297067	24777646.29601053	5059.342915249044	8662.592533003059	1.093122	31.782387	0.054833984	0.0216804	0.0392300375	0.1381892769	0.0410980859	0.0797450536	-0.0959046749	-0.1788303881	-0.1734948396	-0.0927273009	0.0527503418	-0.148445432	0.0335007513	0.0343980739	0.1393414489	-0.0905746208	-0.1113761402	-0.0528307747	-0.1137470925	-0.0152557162	0.1647640331	-0.1968260195	-0.0231908629	0.0387183172	0.0150012815	0.0339061154	0.0016401489	-0.1237290981	-0.0459081144	-0.1520350615	0.0195510617	0.1777876217	-0.01065514	0.2039656245	-0.107258374	-0.0717530316	-0.1130419922	0.230313293	0.0093185814	0.0016376205	-0.0323725555	0.0667408002	0.0630977891	-0.0166556674	-0.1573860782	0.0065439587	-0.012125038	0.0644327947	0.1581566383	-0.0478026711	0.1390564823	0.0510544565	0.1281020587	-0.1271227793	-0.0161644398	0.1829445892	0.1692479827	-0.0209562903	-0.0076925297	0.0127246366	0.0711253435	0.0595191161	-0.092452931	-0.0734726419	-0.0410721356	-0.2047932915	0.0475351162	-0.0959093812	0.128576482	-0.1423892691	-0.2159734455	0.0997931237	0.2109829085	-0.1269981834	0.0339538698	-0.0160145717	0.0865012848	-0.0237999965	-0.0742329653	0.0621740887	0.1199290479	-0.0120056884	-0.1118003295	0.1232556014	-0.0040454457	0.1909548232	-0.0174869841	0.0670476267	-0.1129465783	-0.0654962809	0.0085066933	-0.0439007383	-0.1203625908	0.1159649805	0.0509313134	-0.1464588945	0.0	-0.0131105	-0.00731314	5.348201665960002e-05	0.00017188521025	0.00179957	0.00688036	3.2384521849e-06	4.73393537296e-05	-0.0105996	-0.011148614	0.0001242915941209	0.00011235152016	-0.000529691	-0.0001788839999999	2.80572555481e-07	3.1999485455999995e-08	-0.000135908	-0.0001584204	2.509702313616e-08	1.8470984463999995e-08	0.000785612	0.000252533	6.3772916089e-08	6.17186214544e-07
4961.573541157229	-6.364344620112206	24617212.004311483	40.50488244355118	11858.507333309091	-51.43626890791347	140624196.1741455	2645.6897591671864	4988.683347945467	10.968380612511282	120.30537326091336	24886961.5460684	5070.415533850223	8625.594671314777	1.19667	34.793041	0.06715428	0.0281212	-0.1514762538	-0.0399579787	0.0210223547	0.082019774	-0.1051959544	0.2659294206	0.0258502272	0.0619944165	-0.0758656754	0.1462864672	0.1196978567	0.0634924974	0.1518216062	0.1388794873	0.0501342477	-0.2018814758	0.0153088576	0.1480720414	0.0341506948	0.1063647142	0.0469037906	-0.1967270722	0.1657021584	-0.1061043418	0.1902304099	0.1197795357	-0.0719448578	0.0160081247	0.2274131446	0.0076816237	-0.1250228819	0.0056781652	-0.0333424922	0.1138897568	-0.0725447917	-0.0332390116	-0.1183448538	-0.036597192	0.0631602022	-0.2218186734	0.1822280612	0.0416690261	0.0805216599	0.2456361721	0.1337159398	-0.0826710972	0.0638603386	0.1057184121	-0.0985780816	-0.0925852132	-0.0390762567	-0.044187961	-0.073192789	0.1310501999	-0.0926057775	0.0097055889	0.1530970692	-0.0897849639	-0.2991699795	0.0696929174	0.0759911334	-0.0341657821	0.1083409656	0.0235747198	-0.2409267657	-0.1060021578	-0.1348154358	-0.1078140909	-0.0297701792	0.1100620663	-0.1428902386	-0.0350359264	-0.0121909241	0.1307492074	-0.1790207005	-0.1862457246	-0.0443960525	0.1271332365	-0.1359241923	0.2309320986	-0.0550526342	0.0818677283	-0.0577367329	-0.1141281214	0.0095640256	0.0179265085	-0.0853701059	0.0575488949	-0.0283898988	-0.0486014302	-0.1144323794	0.124451232	0.03194173	-0.145623333	0.0	-0.00533955	0.00777095	6.038766390250001e-05	2.85107942025e-05	-0.00929951	-0.01109908	8.648088624010001e-05	0.0001231895768464	0.0105692	0.0211688	0.00044811809344	0.00011170798864	-0.000375519	0.000154172	1.41014519361e-07	2.3769005584e-08	0.000116694	0.000252602	6.3807770404e-08	1.3617489636e-08	0.000921147	0.000135535	1.8369736225e-08	8.48511795609e-07
4968.789913079522	7.216371922293547	24688873.200320806	52.076023720866665	11837.33391295088	-21.173420358210933	140122474.166697	448.3137296655012	4993.747012226998	5.063664281530691	25.640695956049733	24937509.222126067	5074.190276193879	8647.988564995585	1.18721	34.518002	0.02925384	0.016174	0.0867312135	-0.0596357239	-0.140267098	-0.1691978382	0.118217679	0.0890900893	0.0399971242	-0.1083647841	-0.1167684572	0.0147262778	-0.0772169711	-0.1434882122	0.0553622609	-0.1101808904	0.0965236991	-0.0792908423	-0.0730607538	-0.1176864215	-0.0479598992	0.0484791618	0.0601108397	0.0177121475	0.0599650944	0.1877670819	-0.0958967263	0.064620263	0.038509183	0.1510844434	0.0552509692	-0.0200247866	-0.0434903943	-0.0543042848	-0.0545863579	0.0182617816	-0.0191438325	-0.0226031259	-0.107908658	-0.0277139455	-0.1188749815	-0.0636769694	0.1676556575	-0.1278472501	0.1060683035	-0.0942312306	-0.050654651	0.0046374333	0.1284468329	-0.0205825584	-0.0311449604	0.0185767345	0.018644608	-0.0166877022	0.0203195375	-0.0356837696	-0.0442343876	-0.0730423573	-0.0362733793	-0.0524588109	0.1448651284	0.1328521727	0.0096522806	0.1000727395	0.0719647398	0.0754269721	-0.0235053731	0.0570640934	-0.0758666363	0.0400654399	-0.0384754245	0.0864876727	-0.1347304847	-0.1044403032	0.0093238373	-0.0911738919	-0.0934181944	-0.1289573107	0.1535626609	0.0438029688	0.0218810055	-0.1012067071	-0.0252033484	0.1258569022	0.0674980808	-0.0278903894	0.0658579984	0.0512302955	0.0401118498	-0.0118839077	0.0212208536	-0.0532466671	-0.1079800393	0.1316604456	0.0123698405	-0.1406432718	0.0	-0.0131176	-0.00777805	6.04980618025e-05	0.00017207142976	-0.0172283	-0.0079287899999999	0.0002968143208899	6.286571086409997e-05	0.0109995	0.0004302999999999	1.8515808999999985e-07	0.00012098900025	-0.000481578	-0.0001060589999999	2.31917370084e-07	1.1248511480999996e-08	0.000116694	0.0	0.0	1.3617489636e-08	0.000764872	-0.000156275	2.4421875625e-08	5.85029176384e-07
