global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
5825.571999048099	-22.940209739113016	33937289.11609327	526.2532228744957	14158.436524073051	-74.66161241267218	200461324.80620575	5574.3563680600855	5608.046915905049	-20.384060186243914	31450190.21099213	415.5099096764143	6511.632906941209	7893.610652417914	1.442554	56.456562	0.6442612000000001	0.464306	0.1800673058	-0.0332153608	0.0478069924	0.055553685	-0.0853756447	0.1685171988	0.0273865908	0.0113215154	-0.0553267744	-0.0752636509	0.070620347	-0.2010661443	-0.1341817914	-0.1273505905	0.0970337603	-0.2381422729	-0.1133890216	0.0819575727	-0.084401099	0.1449960586	0.1808026332	-0.0838305575	-0.1305422961	0.0182904517	-0.0059976621	0.0776690207	-0.0237093469	0.0054769867	0.0698183624	-0.1888786767	-0.0056220426	-0.0285548613	0.0552002746	0.1258312144	-0.09500543	-0.0437669932	-0.0068822755	0.0881997956	-0.050359307	-0.105364893	0.0346839825	-0.1686257486	-0.1344074536	-0.0864181988	-0.1453167073	-0.0018738271	-0.0626740039	-0.0564934693	0.0638848894	-0.120962272	-0.0691064732	-0.0106256732	0.1863946209	-0.1307690796	-0.0009046995	0.0778362031	0.06455706	-0.0273245458	-0.0341286659	-0.004421291	-0.0637750114	0.1422624912	-0.0358821717	0.126218151	0.1636632876	-0.1449421844	-0.0690647975	0.0448658967	-0.0406124482	-0.0203224319	-0.0056866681	-0.0891297892	0.037039266	-0.0385233647	-0.1559832152	-0.1079787858	-0.0429382575	-0.0681968854	-0.0194750302	0.0049141697	0.0813415787	0.0706384835	0.081034951	-0.102865074	0.2134968816	-0.1547372477	-0.1362484445	-0.1227636413	-0.1308703314	-0.0134381285	0.0841123805	0.0827756773	-0.0038220991	-0.1828208528	0.0070017368	0.1200985183	0.0888419796	0.1306930612	-0.0105486456	0.042368685	-0.1350789172	0.0444498418	-0.0605704513	-0.0764846961	0.0342305318	0.024275936	-0.0074890309	-0.1231303817	0.0223578858	0.1204305106	-0.0369007123	0.0	-0.0130814	0.0013798999999999	0.0001711230259599	1.90412401e-06	-0.168926	-0.458493	0.210215831049	0.028535993476	0.217491	-0.091712	0.0473023350809999	0.008411090944	0.00262776	0.00110656	6.905122617599999e-06	1.2244750336e-06	-0.00126654	-0.000337056	1.1360674713600005e-07	1.6041235716e-06	0.00184433	-0.0004099099999999	1.680262080999999e-07	3.4015531489e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5794.233412618033	-31.338586430066243	33573140.83989922	982.106999434732	14142.754130932391	-15.68239314065977	200017494.40800524	245.9374546182126	5590.782888511817	-17.264027393232027	31256853.306476537	298.0466418342658	6507.45115752864	7790.441218605936	1.097965	42.970562	0.27725826	0.180395	0.1300626461	-0.1032563753	0.1721492497	0.1665857045	-0.2015018022	0.1232581818	0.1157200259	0.05232582	-0.0050436687	0.0475381681	0.0725002909	-0.218697527	-0.0149341283	-0.1061312849	0.0822547754	-0.1468698827	0.0265384796	0.0133495436	-0.0643091214	0.0404563041	0.1564626786	0.0702869764	0.0053368985	-0.105840928	0.0934291547	0.1362580022	-0.0675882157	-0.0149947737	0.0722332296	0.1396277602	-0.1288724361	-0.0705584651	0.0273353342	0.0766086689	-0.0142163229	-0.123718561	-0.0826007477	-0.0317138043	0.0534133393	-0.1754868822	0.068372162	-0.0567460824	0.0208216679	-0.0628379731	0.142267632	0.0324841552	0.0454465583	-0.0443566384	0.0445936358	0.0388124169	0.0198515448	0.1779583802	0.0571475574	0.0884627904	-0.0376480475	0.0199549485	0.1166673055	-0.1120629747	0.0125956338	0.0128489319	0.159399521	0.1562430997	-0.0877245034	0.0841557204	0.1473158168	-0.0088429308	0.0931268888	0.0668534116	-0.0412518538	-0.0489242486	-0.0968409884	-0.0113354294	-0.1139867109	0.1264203227	-0.0465435755	0.0217268286	-0.0017997045	0.1793444092	0.0557906912	0.0694937826	0.1559173581	0.0096118216	0.1165745178	-0.0293853747	0.0204029528	-0.0354367696	-0.1371804985	-0.0692264617	0.0003569742	0.0144031639	0.0956051869	0.0849338189	0.1552055649	0.0599431369	0.0244495115	-0.0820784453	-0.0943812675	0.046941123	-0.0991939038	0.1095025762	0.0172740678	-0.1529593022	0.0843242734	0.0495162973	-0.0609757123	0.0785097739	-0.0104785198	-0.1222642728	0.0311364203	0.1170034304	-0.0509054434	0.0	-0.0150653	-0.0019839	0.00022696326409	3.935859210000001e-06	0.00502936	0.17395536	0.0302604672727296	2.52944620096e-05	0.159178	-0.058313	0.0253376356839999	0.003400405969	0.00193013	-0.0006976299999999	3.7254018169e-06	4.866876168999998e-07	-0.00117662	8.992000000000006e-05	8.08560640000001e-09	1.3844346244e-06	0.00177176	-7.256999999999988e-05	5.266404899999983e-09	3.1391334976e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5770.157738191565	-24.07567442646814	33294720.323612	579.638099089292	14081.343832992105	-61.41029794028691	198284244.1429448	3771.224693114807	5584.3120196481705	-6.470868863646501	31184540.732787028	41.872143850509765	6507.9528368255815	7746.324093990775	1.278443	50.033836	0.1131924999999999	0.0802062	0.0638650499	-0.112767633	-0.0792320201	-0.0102600861	-0.0422560817	0.0426717731	0.118206551	-0.0152772737	-0.0934455429	0.0511895442	0.0259876166	-0.0114198194	0.1523041762	0.1156275085	0.0532142739	-0.2209226647	-0.1116247558	0.0778551786	-0.04266877	0.0069304034	0.1589875098	0.1201457167	0.0866865295	0.0108563074	0.0402909791	-0.0727289131	-0.0389178991	0.0075120189	0.0114411112	-0.01607936	0.0587946976	-0.0852384186	-0.0224325091	-0.0009982355	0.15553646	0.0699257361	0.016020845	-0.0413501054	-0.1119680538	-0.0065808525	-0.0527758667	-0.0416590197	0.1161396258	-0.0287860942	0.0899466943	0.2026383652	0.0672251929	-0.1165275775	-0.2230206417	-0.0347844496	0.1201209988	0.0845638591	0.0998718459	-0.2037946063	-0.0523071995	-0.0757952349	-0.0222561848	0.0519806837	-0.0685505096	-0.1842338952	-0.1231891053	-0.0295141017	0.1080339803	0.0038426254	0.1033622171	-0.0144132955	0.1185500008	0.076606406	-0.0006259512	0.0795228722	0.0232281852	-0.0868217296	-0.032373021	0.0293367904	0.097129136	0.1490909779	0.0111692679	0.0951567555	-0.0720677905	0.0495167042	-0.052562218	-0.1458398793	-0.1263283179	-0.1804125935	0.0643621208	0.0070756053	0.0412561704	0.0555753165	-0.053494526	0.0844978458	0.1647933905	-0.0765579176	-0.0797874636	0.1278243683	0.0330685195	0.0277353716	-0.1055732269	-0.023853769	0.1111661884	0.1448063853	-0.1782660523	-0.0096992666	-0.0210114187	-0.091236311	0.1216548873	0.0727082664	-0.0134618896	-0.1211126101	0.0397513735	0.1124839207	-0.0641678585	0.0	-0.0192089	-0.0041436	0.00036898183921	1.7169420960000007e-05	-0.00633484	-0.0113642	0.0001291450416399	4.01301978256e-05	0.0821448	-0.0770331999999999	0.00674776816704	0.0059341139022399	0.00199045	6.031999999999999e-05	3.9618912025e-06	3.638502399999999e-09	-0.00120689	-3.0269999999999996e-05	9.162728999999996e-10	1.4565834721e-06	0.00144932	-0.00032244	1.0396755360000001e-07	2.1005284624e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5783.875574770175	13.717836578610331	33453216.664423022	188.1790403974596	14080.665334719431	-0.6784982726730959	198265136.26836947	0.4603599060203748	5583.467955596585	-0.8440640515855193	31175114.411173902	0.7124441231789622	6503.183743298716	7638.858676032079	1.011949	39.604198	0.1085832399999999	0.0790730999999999	0.0655444293	-0.2139401007	0.0041685813	-0.0745070993	-0.0749708265	0.0509961017	0.1940689037	0.0471235002	-0.0468247626	0.0589926559	0.0387725859	-0.0646861502	0.1442559739	0.0348553266	-0.0496399847	-0.0484572813	0.0131963091	0.1302602262	-0.0171610648	-0.0348676223	0.018818726	0.0114634716	0.0971181036	-0.1029335036	-0.0622821767	0.0760024314	0.0514695835	0.1702183553	0.0129470445	0.0984267624	-0.1152534861	0.0435720384	-0.0274173928	-0.0326091852	-0.0133679729	-0.0435150006	0.0371041259	0.025502566	-0.1163932628	-0.0023688535	-0.0485099474	0.0855015198	-0.0628261248	0.0348440254	0.0346167257	-0.0955546674	0.0163844422	-0.0472423348	-0.0499718957	-0.1638263487	0.0288671495	-0.0531212701	0.0604125236	-0.0122840347	-0.0956679241	-0.0811904404	0.1536032721	-0.0035207017	-0.1195185418	0.0825936144	0.1232225821	0.00350499	-0.0527789113	0.0048440672	0.0884568715	0.0357497455	0.069031288	0.0954748743	0.0015645908	0.0150792932	-0.0665677849	0.1272823134	0.0761447828	0.0463644511	0.12379316	0.0969295403	-0.0252106066	0.0480597149	0.0086863885	0.001773471	0.0451697045	-0.0543199788	-0.0384152402	0.1262439205	0.0873780168	0.0519049747	0.0609476365	-0.048906694	0.0828075001	0.0066507498	0.0832953515	0.0823136209	0.0645498757	-0.0553154648	-0.0728314623	0.2360024202	0.0303761955	0.0430981288	-0.0596042055	-0.0588825041	0.0382776332	-0.2180417753	-0.011993601	-0.1587217225	-0.0606828767	0.0876522399	-0.0164373979	-0.1196780832	0.0481574848	0.1069141789	-0.0764945617	0.0	-0.0210156	-0.0018066999999999	0.0004416554433599	3.2641648899999923e-06	0.0665835	0.07291834	0.0053170843083555	0.00443336247225	0.111049	0.0289041999999999	0.0123318804009999	0.0008354527776399	0.00208776	9.73100000000002e-05	4.358741817600001e-06	9.469236100000036e-09	-0.00120512	1.7699999999998969e-06	3.1328999999996338e-12	1.4523142144000002e-06	0.00144932	0.0	0.0	2.1005284624e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5826.796489621788	42.920914851612906	33951557.33146879	1842.2049316994053	14098.522694524936	17.85735980550453	198768342.16803467	318.88529922324875	5603.420740071324	19.95278447473902	31398323.990261465	398.1136082953864	6514.712569685933	7706.472667300039	1.020508	39.939152	0.0671025	0.0417658	0.002979421	-0.1546046514	0.0519534346	-0.1369707986	0.0136584511	0.0202284479	0.0841395364	0.036717675	-0.0158984451	0.052155765	0.0011540356	-0.0549640229	-0.0104043515	0.0813902071	-0.053926868	0.1092004238	-0.0364601241	0.0450864185	0.0426306942	0.0459755258	0.0506736775	-0.1607400679	-0.0178435491	-0.0648331003	-0.0727433032	0.0381490867	0.1456128739	0.0124955977	-0.0344920095	0.0679509852	-0.077243984	0.1040863453	0.1714289099	-0.1441231647	0.1030084978	-0.0256133318	-0.1416961252	-0.0522438767	-0.056845189	0.0441039736	-0.0569849379	-0.1834005058	0.0915053394	0.0550008659	-0.0595618124	-0.0793938361	0.0133458151	0.0702218575	0.1284982818	0.1220945993	-0.1105618391	-0.0223744169	-0.080673225	-0.1455790483	-0.0605474297	0.0215361187	0.0326084581	-0.0642546883	-0.1190415141	-0.07298027	0.1775122094	-0.1354083186	-0.0606803663	-0.0028469189	0.0737212601	0.0231762018	-0.0374866111	0.0795928468	0.1076348717	-0.0013580603	0.0282535801	0.1517010784	-0.0148024372	0.0492737684	0.0294958311	-0.1979008248	-0.1505092822	-0.0568684518	0.1042521857	0.0072981874	0.1121048588	-0.1128211112	-0.0434224236	-0.0863641433	-0.0834552731	-0.2145618449	0.0991941498	0.1090872015	-0.012075648	-0.0447126038	-0.1808117089	0.0639852045	-0.0491287754	-0.030718948	-0.0956548154	-0.0189133614	0.057611069	-0.1481711428	-0.0448993318	0.0972503267	0.077668609	-0.136386326	-0.1135239643	0.0557790005	-0.0912385757	0.1013405423	-0.0194033074	-0.1179640426	0.0563105911	0.1003462082	-0.0877058019	0.0	-0.0222334	-0.0012178	0.00049432407556	1.4830368400000036e-06	0.0665372	-4.629999999999912e-05	2.143689999999918e-09	0.00442719898384	0.0715091	-0.0395398999999999	0.00511355138281	0.0015634036920099	0.00174545	-0.00034231	3.0465957025e-06	1.1717613610000013e-07	-0.00102146	0.00018366	3.37309956e-08	1.0433805316e-06	0.00144932	0.0	0.0	2.1005284624e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5824.833788193031	-1.9627014287571	33928688.66007518	3.852196898445162	14124.174098497037	25.651403972100525	199492293.96465456	657.9945257398946	5582.363624019168	-21.057116052155838	31162783.63077242	443.4021364339589	6482.7080934356345	7832.036141574221	1.143474	44.751625	0.1209873499999999	0.0732448	0.0731802605	-0.1060855952	-0.0209482879	0.0705324932	0.0838298521	0.105403818	-0.039737305	0.1309243354	0.0382794874	0.0688419761	0.0657302281	0.0605726957	0.126429451	-0.0573550652	-0.044109481	-0.0675830369	0.1117895632	-0.016337757	-0.120575501	-0.1136111082	0.0646333268	-0.0313643557	0.0440683793	-0.038952661	0.1332365658	0.1522894347	0.1199224484	0.1737915096	-0.0121551234	0.0492479717	-0.1599303906	0.025471406	-0.0674480202	-0.2030146762	0.0369168884	0.0497219838	0.1730744083	0.0505890075	0.0007663514	0.163360896	-0.0140699559	0.0615019346	0.0500229813	-0.0547845302	0.0738925643	0.0619824783	0.0113947922	0.1338735958	-0.0238013417	-0.0025121981	-0.0608047827	-0.1034981312	-0.0651323831	0.0436623008	0.0551279364	0.0598735191	-0.0477247054	0.0959477493	0.0846171228	0.0674918651	-0.0904315889	-0.0290830516	0.0886006885	0.1353674782	-0.0286484468	0.0306368074	0.0609256942	0.1775377389	0.0189006121	0.1189386452	-0.1875980808	0.1140530682	0.0423146898	0.0951160775	0.0616842072	-0.0165797241	-0.0037784496	0.0394611042	0.1893268584	-0.1023631005	0.0308803688	0.0913147381	-0.1654667369	0.0375495967	-0.010447974	0.1533181436	0.073628348	-0.108911137	0.0054841668	0.1376066499	0.0189294977	0.0407394058	-0.021072554	0.0415248152	0.0501053497	-0.0413224836	0.0853203444	-0.1015604662	0.0133888583	-0.0169185424	0.0621294478	0.2299691388	-0.0063079467	0.0211535608	-0.0290781577	-0.0974234614	-0.0223578858	-0.1159744915	0.0641678585	0.092841332	-0.0976380941	0.0	-0.0129384	0.009295	0.0001674021945599	8.639702500000003e-05	0.127768	0.0612307999999999	0.0037492108686399	0.0163246618239999	0.110259	0.0387498999999999	0.0121570470809999	0.0015015547500099	0.00154924	-0.00019621	2.4001445775999995e-06	3.8498364100000023e-08	-0.000983447	3.801300000000015e-05	1.4449881690000115e-09	9.671680018089998e-07	0.00144931	-9.999999999940612e-09	9.999999999881223e-17	2.1004994761e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5832.417294791626	7.583506598594795	34017091.50058447	57.5095723309308	14153.178286545131	29.004188048094875	200312455.6107326	841.2429243292496	5597.812711495866	15.449087476697969	31335507.1529847	238.674303862666	6497.602969347003	7858.397677156741	1.045581	40.920437	0.1048578999999999	0.0493142	0.0744247286	0.0380602478	-0.0319715901	0.0938732181	0.0889590344	0.0729366468	-0.0759304511	0.01091868	0.0444313721	-0.0080455119	0.0129868032	0.0514747781	0.1246491939	-0.0868390982	-0.0120909247	0.100015926	0.0723886532	-0.055547581	-0.0457682035	-0.0349772995	-0.133603461	-0.0593115598	-0.0064487456	0.0448526044	-0.1023685702	-0.0084075443	0.0222644187	-0.0772709676	0.163741426	0.0213163713	-0.0533535412	-0.0275468496	-0.2014044266	0.1284739918	-0.0461813507	-0.1307699084	0.0703144076	0.0343274597	0.0755195708	0.1212202773	-0.1027925551	-0.0249885353	0.1114152072	-0.0298403277	0.0047501404	-0.2037705714	-0.0398281148	0.0280752564	0.0571859073	0.1290508738	-0.0920494802	0.0321318558	0.1606424948	0.0545756442	-0.0508760271	-0.0573175776	0.071044735	0.1153113705	0.1029736869	0.1255038728	-0.0055534456	-0.0515512446	-0.0004176671	0.0965503286	-0.1055852905	0.0258032849	-0.0690016328	-0.0676220419	0.0622912264	-0.0298605361	0.1159015301	0.0419290854	0.1315647318	0.0923523579	-0.1457376403	0.0031884144	0.1650970425	0.0955643048	0.0705271776	-0.0127087447	0.0525037112	0.1196569275	0.1597867895	-0.0186609039	0.0827079401	0.1018510656	0.126260125	0.0108969383	0.0897785137	0.1036656807	-0.0864253638	0.0637191119	-0.0035231345	-0.0793728149	-0.0198602493	0.0332512387	-0.1506043058	0.0272330406	-0.1588601041	0.0183118095	-0.0600213453	-0.015772417	-0.1030126062	-0.0178812954	-0.0961187787	-0.1402915722	-0.0252994078	-0.1137140766	0.0716880071	0.0844696213	-0.106146603	0.0	-0.0195393	-0.0066009	0.0003817842444899	4.357188081e-05	0.116447	-0.0113209999999999	0.0001281650409999	0.0135599038089999	0.0733288	-0.0369301999999999	0.00537711290944	0.0013638396720399	0.00104731	-0.0005019299999999	1.0968582361000002e-06	2.5193372489999984e-07	-0.000869711	0.0001137359999999	1.293587769599998e-08	7.56397223521e-07	0.00183376	0.0003844499999999	1.4780180249999996e-07	3.3626757376e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5847.3002247304175	14.882929938791676	34190919.918132395	221.5016035629816	14136.084795680112	-17.093490865019703	199828893.3506584	292.18742995251205	5596.599477746154	-1.2132337497123444	31321925.714308523	1.4719361314410755	6503.510575930324	7904.712300170162	0.911208	35.661541	0.12305835	0.0736262	0.0761480329	0.0722124067	-0.0475316737	0.0148863889	-0.0240389911	0.0344742399	-0.038998242	-0.0534082632	-0.026763008	-0.0384195349	0.0416900245	0.1058990049	0.0185665509	-0.0511473127	-0.0222092742	0.0331441717	0.0726025649	-0.0236674436	-0.0744308975	-0.0181436186	-0.0286845698	0.0907656532	-0.0483069388	-0.037426625	-0.1174927111	-0.0467769906	-0.0975202171	0.0581003624	-0.1139381454	-0.174679312	0.100159183	-0.0824339976	-0.0388684448	-0.0062698881	0.0332971533	0.0793930878	0.010600893	-0.0386353591	0.0710609141	0.0110424376	0.0443712007	-0.014636539	-0.108140866	-0.1012141812	-0.0457260099	0.0245679122	0.1084725814	-0.0850088268	0.1691447162	0.0895043586	-0.0555366954	0.1607961057	-0.0299554483	-0.0365570644	-0.1140937611	0.0120927652	-0.1177753162	0.0872453447	-0.1275008881	0.121537603	-0.0094852216	-0.1157153874	-0.0321508778	0.0377527176	-0.0407161499	-0.0846661091	0.0014916153	-0.085649536	-0.0825023123	-0.022151513	0.0561906907	-0.0210249616	0.0963702659	-0.234279686	0.0604499703	0.0592049959	0.0431377856	0.0107441686	-0.0753808275	-0.0688451681	0.0228888184	0.0218259625	-0.1001569568	-0.1244696917	0.0159506523	-0.0901732593	-0.0635259111	-0.065763826	0.057804608	-0.0164419515	0.0135193324	-0.0222847385	-0.0710101447	0.0756171179	-0.0779266173	-0.1170889371	0.0653279991	0.0486186225	-0.0812012963	0.0554177006	-0.0835854127	-0.1175438289	-0.0854125363	0.1041480049	0.126871175	-0.0542424596	-0.0282261557	-0.1111880772	0.0788315284	0.0753092405	-0.1131072554	0.0	-0.0197107	-0.0001714	0.00038851169449	2.9377960000000722e-08	0.0463576	-0.0700894	0.0049125239923599	0.00214902707776	0.0633772	-0.0099516	0.0040166694798399	9.90343425600001e-05	0.0015165	0.0004691899999999	2.2997722500000003e-06	2.201392561e-07	-0.000866422	3.288999999999961e-06	1.0817520999999745e-11	7.506870820840001e-07	0.00144932	-0.00038444	1.477941136e-07	2.1005284624e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5844.803875004608	-2.496349725809523	34161732.33726888	6.231761953549281	14147.522479802576	11.437684122463908	200152392.31651923	130.82061808526294	5612.130314068368	15.530836322213872	31496006.66208512	241.2068768673977	6526.67499570586	7904.491560203838	0.849066	33.229507	0.0712610999999999	0.0415016	0.04119218	0.0590268989	-0.1084741246	0.0047053971	-0.0587459943	-0.0101376361	0.0405426404	-0.0751017717	-0.0303761814	-0.0587309029	0.0254159999	0.1074442764	-0.042307083	-0.0480714456	-0.0089175966	-0.0231969692	-0.0087418397	-0.0581400236	0.0003264395	0.1074093835	0.0883453727	0.106640841	-0.1387689174	0.0103776609	-0.0200128536	-0.0546506788	-0.0176398446	-0.00468024	-0.1184845859	0.0585319805	0.0388721387	0.0536637329	-0.1669576191	0.0193379482	0.3212437764	0.0452153405	-0.0889578594	0.024545683	-0.0848097213	0.083533873	0.1566886793	0.0570949992	-0.0605873829	-0.0257774112	0.0900231629	-0.0581434241	0.0823192464	-0.076073784	0.1850297276	-0.1358137473	0.0235504303	-0.1245229339	0.0042708852	0.0363007057	0.0614861003	0.0562459371	-0.0637005347	0.0847934033	-0.0986876286	-0.0845802874	-0.0355409513	-0.0188209376	0.1106605958	-0.031004298	0.0869058293	-0.0827792285	-0.0045127355	-0.0942805301	-0.1016285149	0.0247490598	0.0380342628	-0.015799739	-0.0466501292	-0.014391706	0.0896960483	0.0014055831	0.118889015	0.0446178499	0.0602980395	-0.1170191991	-0.1361627743	-0.2823538332	-0.0736368489	-0.081708285	-0.0569422691	-0.0830142677	-0.0584040298	-0.0797956311	0.0323510961	0.0782142901	-0.1293331902	0.0783549878	-0.0209096764	0.1640201287	0.0304962197	0.0625473514	0.1420646135	0.161805081	-0.0268701518	-0.2062183933	0.0027915216	0.0811002494	0.0111320728	0.0455109217	0.0996858006	-0.058864198	-0.0311364203	-0.108402393	0.0855608924	0.0654457176	-0.1184185493	0.0	-0.0129558	0.0067549	0.00016785275364	4.562867401000002e-05	0.0162664	-0.0300912	0.0009054803174399	0.00026459576896	0.0364722	-0.0269049999999999	0.00133022137284	0.0007238790249999	0.0016667	0.0001501999999999	2.77788889e-06	2.256003999999996e-08	-0.000866422	0.0	0.0	7.506870820840001e-07	0.00144932	0.0	0.0	2.1005284624e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5845.400592046221	0.596717041613374	34168708.08149432	0.3560712277518171	14145.985311440863	-1.5371683617122471	200108900.43150067	2.362886572249114	5594.338818859189	-17.79149520917872	31296626.820194826	316.53730177822933	6512.105445127261	7919.022248989683	0.914528	35.791485	0.0317045	0.0172935	0.028971173	-0.0082523491	-0.1018439182	0.0018230099	-0.1043119209	-0.0189093322	0.0774671311	-0.0125839345	-0.024440978	-0.0468315689	-0.0120262482	0.1063642769	-0.0718245187	-0.0277832448	0.0511168007	-0.07443931	-0.0689576554	0.0062678505	-0.0139351825	0.0422044312	0.1316504298	0.0527141578	0.060543959	-0.0893782137	-0.100815065	0.0555784448	0.0283880033	-0.2090206907	0.0334756439	-0.0278275575	0.0906662773	0.1141945189	-0.0911915988	0.0165305226	0.0951293497	-0.0484902992	-0.1382915335	-0.0985596548	0.0418593048	0.0066943967	-0.0784373588	0.134671128	-0.0482503699	0.0888772539	0.1194804381	0.0016285481	-0.0003322382	-0.0269514697	-0.1136591777	0.059871253	0.0421457673	-0.0121944643	-0.0687588645	0.1638429163	0.0433954698	0.1038600478	0.0450399617	0.1587746214	0.12260687	-0.0191182944	-0.0440607553	-0.0068705224	-0.2294862264	-0.0336428698	0.1175944272	-0.0181513703	0.140153203	0.0165316572	0.0145683663	-0.1339124996	0.0648760332	0.0674902743	-0.0371435886	-0.0433055812	-0.1298720502	-0.0572603594	0.0478478775	0.0016833658	-0.0175643882	0.0163010294	-0.1157370597	-0.1893374571	-0.0074630895	0.0014270757	-0.1435850013	0.0724064625	-0.0942014684	0.0055093402	0.1111731222	0.1361337182	0.0351432663	-0.1150939195	0.1318851015	0.0187131696	-0.143996131	-0.0826302585	-0.1413004906	0.0161435224	0.0713175787	-0.0919056517	0.0497175741	0.0946173773	-0.0216777212	-0.0729484391	-0.1514964821	-0.133012536	-0.0340285022	-0.1053635299	0.0918407451	0.0549711457	-0.1220030341	0.0	-0.0263372	-0.0133814	0.00069364810384	0.00017906186596	0.0103251	-0.0059413	3.529904569e-05	0.00010660769001	0.0367125	0.0002402999999999	0.00134780765625	5.7744089999999444e-08	0.00182261	0.00015591	3.3219072121e-06	2.43079281e-08	-0.000866422	0.0	0.0	7.506870820840001e-07	0.0013624	-8.69200000000001e-05	7.555086400000016e-09	1.85613376e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
