global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
5657.1354899839735	-7.918355495909054	62.70035375959313	32003181.952036213	14849.070771727653	117.81597352784412	13880.603618313664	220494902.7837765	5328.046376960839	7.826059109506787	28388078.19504552	61.24720118549416	5354.914179914981	9388.95080282534	1.169067	40.276428	0.10480383	0.0494748	0.0727002946	-0.112782452	0.0164722839	0.1641982208	-0.1134290938	-0.1507592426	-0.0022212811	-0.1172726458	-0.0105886245	-0.1163623427	-0.0269306193	0.0189495991	0.0598012795	-0.0439399007	0.0491012818	0.0593043067	-0.1680682039	-0.005826091	0.0408963808	-0.0332149635	0.0386932995	-0.1220901906	-0.0222828263	-0.1013125724	-0.0850153056	-0.0248621687	-0.0086722244	0.0199488252	-0.0290008577	0.0047733191	0.1747307561	-0.112532619	-0.0667939775	-0.0719084732	-0.0008568721	-0.0541050759	0.0772026067	0.0023849739	0.0503841716	0.0106864577	-0.0517640117	0.0884687182	0.0664536611	-0.0650846414	0.0154904458	-0.0572363129	0.0431612802	0.0491827969	-0.0059458752	-0.197258249	0.0934758303	-0.0341985823	0.0191526006	0.0719298712	-0.0837729201	0.1599469681	0.0807669427	-0.1514601622	-0.0256211129	-0.0331342187	-0.0816243995	0.0084641651	0.0577243141	-0.0401982096	-0.0177284546	0.0570913565	0.0207811166	0.1376428576	0.0430107125	0.0889532268	0.0782712893	0.0281964138	-0.0168043404	-0.0249554855	0.0149245524	0.0263669839	-0.1647764428	-0.1142276708	0.0345261572	0.0940269365	-0.0677905225	0.0241886102	-0.0570179559	-0.0282982156	0.0194724154	0.0889220476	0.0545880041	0.0512022403	0.0105598	0.0812298134	-0.0729238277	0.0595927196	-0.0083632032	0.0042639336	-0.0040094649	-0.1431905364	-0.1736430595	-0.0536896834	0.0715336946	-0.0634431633	0.0611349772	-0.1716704787	0.017142178	-0.0355714494	0.0766140128	0.0373058739	-0.0714096292	-0.0708150783	-0.010339497	0.0642117079	-0.0164373979	-0.1196780832	0.0481574848	0.1069141789	-0.0764945617	0.0	0.101443	0.0110075	0.00012116505625	0.010290682249	0.0363474	0.03191478	0.00132113348676	0.0010185531824484	0.151805	-0.012354	0.000152621316	0.0230447580249999	0.000174761	-8.269799999999997e-05	6.838959203999996e-09	3.0541407121e-08	0.000360424	0.000666353	4.4402632060900004e-07	1.29905459776e-07	-0.00040962	-0.0002415	5.832225000000001e-08	1.6778854440000001e-07	0.0	0.0
5662.732907204968	5.59741722099443	31.331079545885007	32066543.978342023	14870.265391465564	21.194619737911125	449.2119058346519	221124792.8126185	5322.525630227174	-5.520746733664964	28329279.084425174	30.478644497272374	5349.071064705083	9459.44106193261	1.197118	41.242805	0.092215715	0.044894	-0.0849754493	-0.0061670184	-0.0262901384	-0.0588008112	0.1156069618	-0.110723349	-0.0254242246	-0.004912563	-0.0786054416	0.0080467886	-0.1302722402	-0.0138895692	0.006599008	-0.0115355251	0.0628773743	0.0089602006	0.0415316502	-0.0279472104	0.0696962969	0.0428334305	0.0002279932	0.0073013349	0.0895238753	-0.040058612	0.124824803	-0.0919520659	-0.086413197	-0.0543673448	0.0027637909	0.1034917465	0.0732158679	0.0058970012	-0.027261331	0.1665133964	0.1021496963	0.0082647086	0.0156807463	0.0535695097	-0.0096971238	-0.0783998572	-0.0775701855	0.0206233883	0.1149699429	-0.0793534365	0.0744172681	0.1735252545	0.0739520587	0.0342212754	0.0385699893	-0.0694420554	-0.0892223535	0.0401619779	-0.0855851222	-0.1478839145	0.019884933	0.0637810379	0.0814142348	0.0223973873	0.0457831838	-0.0053300603	0.0264762957	0.0201014126	0.0926244308	-0.0751131923	-0.0704025018	-0.0400777038	0.0035337508	-0.0027342623	-0.1179836716	0.0695461501	-0.0478164408	0.0258489395	0.1815533278	0.0870829237	0.0031534377	0.004331947	-0.1007305217	-0.0337554798	-0.0438078914	-0.1371002872	0.070269446	-0.0544272921	0.0179344836	0.0195502023	0.0288148163	-0.0023817309	0.1000548804	0.0536077287	0.069929393	0.0254537008	-0.1892617565	-0.0694220682	-0.1132377416	-0.0984297417	-0.0367054219	0.0130086429	-0.0635784598	0.0144636394	-0.115232632	0.128208012	0.0497598979	-0.0091387124	-0.0909197788	-0.0722432302	0.0446261736	-0.038084212	-0.0087890843	0.0185278282	0.0064888307	0.0999698022	-0.0194033074	-0.1179640426	0.0563105911	0.1003462082	-0.0877058019	0.0	0.0806816	-0.0207614	0.0004310357299599	0.00650952057856	0.0207513	-0.0155961	0.00043061645169	0.00024323833521	0.152569	0.000764	5.836960000000225e-07	0.023277299761	-0.00044963	-0.000624391	3.89864120881e-07	2.021671369e-07	6.62747e-05	-0.0002941492999999	8.652381069048998e-08	4.3923358600900005e-09	-0.000226276	0.000183344	3.361502233600001e-08	5.1200828176e-08	0.0	0.0
5666.8323163049245	4.099409099956574	16.805154968806768	32112988.50111784	14833.09551570553	-37.16987576003339	1381.599664016318	220020722.57804352	5314.34350368012	-8.182126547053485	28242246.87510709	66.9471948319974	5341.55056720396	9563.74711554373	1.106732	38.128883	0.125552535	0.0575103	-0.1097123874	0.0866596601	0.1563148325	-0.0345984625	0.100223814	-0.0905651552	-0.0552837314	0.0272017478	-0.1405126689	0.0594134781	0.0377376646	-0.0322735408	0.0597176525	0.0587785369	0.0978280162	-0.0857136013	0.1172005928	-0.0569969276	-0.0877795971	0.1008831078	0.1316055794	-0.0325900691	0.0857797099	0.0574349583	0.0698867486	0.0164300208	-0.068150892	0.0664155287	-0.0081093229	0.1299565986	-0.0710188949	-0.0568125325	0.0283703705	-0.153119037	0.0001224872	-0.0300755352	0.0841107739	-0.0492829898	-0.0852850963	-0.1164459452	0.039978064	0.0785258237	-0.1461890698	-0.1606687478	-0.0088843502	-0.0688621479	0.0461263363	0.03453219	-0.0270405784	0.0906139618	-0.0303906097	0.032664983	0.0124710657	-0.0378918017	-0.0716238455	0.00424776	0.0189805247	-0.1602368801	-0.01312487	-0.0127893411	0.0871909075	0.0422304494	-0.1379370004	0.0644867307	0.0894958302	-0.1154968934	-0.0655939917	0.0875774343	-0.0881056197	0.0088339417	-0.0638820067	-0.1141274686	0.1311593406	-0.0954717023	-0.0282935487	-0.0730243478	0.0491080428	-0.0537048834	-0.053210018	0.0921783032	-0.1354728649	-0.0489011807	-0.0369386313	-0.0137272061	-0.0676015574	-0.1071944033	0.0582231273	-0.0086285013	-0.1406922647	0.0673197531	0.0104902098	0.1720763326	-0.0266457983	-0.0565200151	0.0276896516	0.0713966633	0.0496861442	0.0693447405	0.0402121939	0.034926494	0.0879607554	-0.0868928073	0.0157417426	0.0910579295	0.0996254521	-0.0369945644	0.0207847402	0.077536418	0.0664528887	-0.0959991611	-0.0223578858	-0.1159744915	0.0641678585	0.092841332	-0.0976380941	0.0	0.0985364	0.0178547999999999	0.0003187938830399	0.00970942212496	-0.00785359	-0.02860489	6.16788758881e-05	0.0008182397319121	0.135997	-0.016572	0.000274631184	0.018495184009	0.000219264	0.000668894	4.474191832359999e-07	4.8076701696e-08	0.000364425	0.0002981502999999	8.889360139008998e-08	1.3280558062499998e-07	5.70966e-05	0.0002833726	8.030003043076e-08	3.26002173156e-09	0.0	0.0
5650.566296400828	-16.266019904096538	264.58340352046474	31928899.47002097	14837.868385180143	4.7728694746128895	22.78028302169152	220162338.2159284	5314.558505304008	0.2150016238874741	28244532.10629917	0.0462256982742508	5342.53944895429	9451.59970586544	1.099128	37.866882	0.0491880599999999	0.0328219	-0.0240331336	0.0907147689	0.0629506781	0.0977043111	0.0011359127	0.0472297415	0.1489340285	0.0838576236	-0.0248507116	-0.0181355067	0.0757559842	0.0167638992	-0.0144997053	0.0079042124	-0.012476243	0.168988671	-0.0540276294	0.117884938	-0.1426334145	-0.045450263	0.0935678668	-0.1003441206	-0.0509917666	-0.1314706254	-0.0201097444	0.0326656245	0.0456661632	-0.0891868769	-0.0417078239	-0.0995982899	-0.1543133953	-0.1096597528	0.0262694058	-0.0211111796	-0.0333435461	-0.0129990993	0.0112250368	0.0689859965	0.0655471477	0.0306274441	0.07243154	-0.0207868288	0.0452450054	0.0415645167	0.0494510145	-0.0805436337	-0.0136045056	-0.1869345981	0.2023023422	-0.2128510382	-0.0657546083	0.013492359	0.0503940787	-0.0340014095	0.1854537911	-0.0314915285	0.0818917769	0.1153210356	-0.0766269662	0.0707009098	0.1383742728	-0.1692969929	0.0991553877	0.0448639461	0.1511772966	0.0469359482	-0.0568076277	0.1272567485	0.0612635661	0.0817425668	-0.0546592817	0.0655983214	-0.1273348196	0.0852766405	-0.0040021156	-0.0282359092	0.1477287049	-0.0637157108	-0.0235996578	0.0635870963	-0.045152032	-0.0422122303	0.0101858529	0.0100000949	0.1100394462	-0.0128098025	-0.0646397742	0.0406008273	0.0422597923	-0.0298884376	-0.0186227958	0.0165808791	0.0154150593	0.2160502469	-0.2104949262	-0.0365347606	-0.1438169431	-0.0576018086	-0.0478132327	0.0606924396	-0.1714554142	-0.0344001979	-0.1928593502	-0.0009726047	-0.1393416765	-0.073077175	0.1246451099	-0.0434447042	-0.1430448673	-0.0462297752	-0.0252994078	-0.1137140766	0.0716880071	0.0844696213	-0.106146603	0.0	0.0992675	0.0007310999999999	5.345072099999977e-07	0.00985403655625	0.0153978	0.02325139	0.00023709224484	0.0005406271369321	0.136878	0.0008809999999999	7.761609999999875e-07	0.018735586884	0.000621644	0.00040238	1.619096644e-07	3.86441262736e-07	0.000402655	3.8230000000000046e-05	1.4615329000000032e-09	1.6213104902500002e-07	0.000102978	4.58814e-05	2.10510286596e-09	1.0604468484e-08	0.0	0.0
5646.6495930938345	-3.916703306993441	15.340564795013352	31884651.627186768	14763.630249590828	-74.23813558931579	5511.300775777636	217964778.14663333	5310.980507056694	-3.577998247314099	28206513.946336173	12.802071457782764	5337.701971038859	9370.392860177346	1.118116	38.521072	0.0825690649999999	0.0390281	0.124149705	0.1045766054	-0.0460116049	-0.1671286089	-0.0922471809	0.0783487042	0.0720796015	0.0711895205	0.1234728207	0.0177576041	0.065208438	0.2415749135	-0.0381905573	0.1157689616	-0.0539989976	-0.0260476946	0.0305750598	0.1373944591	-0.1047128749	-0.0511276493	0.0104297186	0.0465449657	0.0742956822	-0.0823471601	0.0435976726	-0.0138400937	-0.07713723	-0.198904342	-0.0411499821	0.1233452505	0.0586918975	-0.1355841212	0.0096224212	0.1105438751	-0.1678206808	-0.0319573296	0.0167663713	0.1609572157	0.0796098299	-0.0495424267	0.047637866	0.0590203001	-0.0260731049	-0.1170650042	0.0617313272	-0.0012042696	-0.0525305677	0.0371811145	-0.1948889281	-0.0902476124	-0.022310195	0.0180959149	-0.1147912387	0.0586233871	0.0847962905	0.1039566487	-0.2194231553	0.0053336493	-0.0745309692	0.0043013891	0.0167686688	0.0988610583	-0.0063702927	0.1457326882	0.1052231886	0.0397571704	-0.0428269478	-0.0361252655	-0.0940766291	0.0908182212	-0.0209029747	-0.0151631915	0.057421538	0.1713941838	-0.0605667687	-0.0437805398	-0.0398572604	-0.1750520565	-0.040762819	0.1096355177	0.1482620996	-0.0687190923	0.1069559367	-0.0845158256	0.1523652637	-0.0126058151	0.0118701429	0.0146514678	-0.0801035496	0.0882057068	-0.0785004805	0.0291735424	0.0529230015	-0.0246661973	0.1603659408	0.0306468601	-0.1188428942	-0.0603702164	-0.1567676044	-0.0130544883	-0.0497658792	-0.0624760995	0.245299299	0.0234913702	-0.0693051168	0.0103623209	-0.0140185769	0.1490347603	-0.0730012585	-0.0509599268	-0.0282261557	-0.1111880772	0.0788315284	0.0753092405	-0.1131072554	0.0	0.105747	0.0064794999999999	4.198392024999999e-05	0.0111824280089999	0.0362833	0.0208854999999999	0.0013164778588899	0.0004362041102499	0.143582	0.0067039999999999	4.494361599999984e-05	0.0206157907239999	8.862569999999998e-05	-0.0005330183	2.8410850813489e-07	7.854514700489996e-09	0.00021597	-0.000186685	3.485128922500001e-08	4.66430409e-08	-0.00014732	-0.000250298	6.264908880399999e-08	2.17031824e-08	0.0	0.0
5657.192960444767	10.543367350932384	111.16259509670698	32003832.191705827	14842.182443331068	78.55219374024091	6170.447141404343	220290379.68112504	5320.802523687528	9.822016630834696	28310939.49607957	96.47201069639335	5345.926810686243	9429.72739620628	1.226104	42.241432	0.071957385	0.0415075	-0.0363808729	-0.1048602152	0.0235021178	0.0436677225	-0.1519143015	-0.0651731418	-0.0658707828	-0.1082470562	-0.0816701061	-0.0833966717	-0.0652932199	0.062749847	0.0293145375	-0.0196453065	-0.0250094491	-0.0967811951	-0.0587458742	-0.0435024463	0.0771036727	-0.0456724336	-0.021889872	0.0825970554	-0.0414303267	-0.0025925753	-0.0026456325	-0.0236999245	0.0701592562	0.0270747009	-0.1771823059	0.0936604507	0.1720091739	0.1275398191	-0.109962274	0.0063544021	-0.2008446216	-0.0406140109	-0.0396310718	0.0397119286	0.1021037844	-0.1079453389	0.0510588378	-0.0914632172	-0.0597431791	0.1294408814	0.1129559379	0.0250683513	0.0462598527	0.0049530951	0.1731647471	0.0971160526	0.0576572451	-0.1861173531	-0.0209440313	0.0599109646	0.0563254307	-0.0572027669	0.0176013315	-0.027196371	0.0177834247	-0.1039245393	-0.0516337324	-0.0300518581	0.0146595492	0.0564658129	-0.0811141006	0.0446005043	-0.0070303502	-0.0823808547	0.0435809575	0.0068653347	0.0158397877	0.0044632211	-0.0054578088	-0.0352800072	-0.1264978588	-0.1710809214	-0.2082804653	0.0295133482	0.1552439502	0.0519006273	0.1233939702	0.0443964788	0.0648932501	-0.0996970938	0.1241036794	-0.0484993401	0.0549264217	0.0328642536	0.0017967969	-0.1912044771	0.0163388493	0.0088498567	-0.0198825327	-0.0096706692	-0.0815104379	-0.0262060874	0.1740123772	-0.188228986	0.1015858253	-0.0342635284	-0.0372395624	0.0341033586	-0.0002388997	0.081265151	0.0032696403	-0.0155846009	-0.1242399303	-0.0153412124	-0.0257347877	-0.0446724874	-0.0311364203	-0.108402393	0.0855608924	0.0654457176	-0.1184185493	0.0	0.107071	0.001324	1.7529760000000152e-06	0.011464199041	0.049817	0.0135337	0.002481733489	0.00018316103569	0.138978	-0.0046039999999999	2.1196815999999973e-05	0.0193148844839999	-0.000668642	-0.0007572677	5.734543694632899e-07	4.47082124164e-07	0.000396928	0.000180958	3.2745797764e-08	1.57551837184e-07	-3.5632e-05	0.0001116879999999	1.2474209344e-08	1.269639424e-09	0.0	0.0
5660.449067655053	3.2561072102862454	10.602234164878077	32040683.64751696	14854.631934483235	12.449491152166956	154.98982994788332	220660089.9089692	5321.2761459697895	0.4736222822612035	28315979.821667098	0.2243180662543111	5346.143109528736	9517.825943871334	1.115419	38.42815	0.083008625	0.0519087	-0.0722496898	0.0399536582	0.183974438	0.067196802	0.128772282	-0.0317645254	-0.0140985214	0.0150559194	-0.1529710623	-0.01219212	-0.0437502261	-0.0291517408	-0.0907258742	-0.0053280019	0.1380599803	-0.0240692314	0.0149600182	-0.0204467054	0.1480464751	-0.0153622339	0.0381347339	0.0516590983	0.0879090482	0.1539754346	0.023965365	-0.0793719455	-0.0894205605	0.1493893085	0.1045635557	0.1171221798	-0.0152684288	-0.1003998402	0.166973224	-0.0910964863	0.0956947115	-0.1351411948	0.0361968135	-0.0338009621	-0.0470554955	-0.0079825846	-0.0308899244	-0.0012945977	-0.0373299705	0.0215941573	-0.2244089647	-0.0871516956	-0.0149475085	-0.0544132941	0.1235305557	-0.1307307651	-0.2040495875	-0.1237900053	0.0065380721	-0.0293450147	0.1037078146	-0.0941488302	-0.1526534121	0.0769803794	-0.0356061894	0.0127847581	0.018048538	-0.051125131	-0.1030565969	0.1365561891	-0.1556848592	-0.0231229743	-0.0693201281	-0.0494023871	-0.0903566718	-0.0740662138	0.058268902	-0.0624268514	0.2056643178	-0.1416117349	0.0470634357	0.0523114574	0.0294599937	0.002832873	-0.2027402682	0.0425618328	-0.1098912745	-0.0312715589	-0.0862423101	-0.1060135298	-0.0780886829	0.0119872672	0.0444034867	0.0013728664	-0.0120419637	0.0390589348	0.2203499642	-0.0156254482	-0.0324630617	0.0207499842	-0.1966168174	0.1180378785	-0.1299227673	-0.131165951	-0.0095671433	0.0826632996	-0.112496302	0.0429111395	0.0284176587	0.0599069127	-0.1677886884	-0.0289591999	0.0480688055	0.012368252	-0.0084403847	-0.1539758828	-0.0340285022	-0.1053635299	0.0918407451	0.0549711457	-0.1220030341	0.0	0.105807	-0.001264	1.597696000000003e-06	0.011195121249	0.00208146	-0.04773554	4.332475731599999e-06	0.0022786817790916	0.142601	0.003623	1.3126129000000107e-05	0.020335045201	-0.000186799	0.000481843	2.3217267664900002e-07	3.4893866401e-08	0.000320797	-7.613100000000001e-05	5.795929161000001e-09	1.02910715209e-07	1.41157e-05	4.97477e-05	2.4748336552899997e-09	1.9925298649e-10	0.0	0.0
5646.003633112481	-14.445434542572002	208.6705791237324	31877357.02511933	14766.820373962246	-87.81156052098959	7710.870161131417	218058983.95686647	5322.140174078449	0.8640281086591131	28325176.032539777	0.7465445725530441	5348.505336605772	9398.094721117262	1.13853	39.224373	0.05653621	0.0295443	0.0145401503	0.093481016	0.0068727931	0.06251188	-0.0198623501	0.0342922568	-0.0742877061	0.0842371587	0.020713199	0.0851301681	0.0804102672	-0.0315283789	-0.0221020296	-0.0632289416	-0.0524100964	-0.0427394871	-0.0627592895	0.0096312249	-0.071119111	0.0179686877	0.0660296428	0.0408678108	-0.1362945812	-0.0533731615	-0.0600560125	0.0370346488	-0.0725814417	-0.0862984916	-0.0818316872	-0.0611876518	-0.2065504145	0.0415156279	0.0860974709	-0.0436383934	0.1687283221	0.0632984902	-0.0416013114	0.2187251457	0.0285621898	0.0981320925	0.0312657011	-0.0250986802	0.0958831054	0.0293028047	0.0129116986	0.0228319357	-0.1058294203	-0.0392618993	-0.2114459121	-0.0490064477	0.0065703793	-0.0788778921	-0.0717529783	0.0705518477	-0.228890613	0.0310927064	0.0541812897	0.0445014605	-0.0321926063	-0.0636334407	-0.0695423359	0.0686538686	0.0160905696	0.0475757724	0.0666368979	-0.0419135064	-0.0683499926	0.0009256382	0.127275788	0.0529446759	0.0311255269	-0.0288475061	-0.0723869689	0.1652779213	0.0774459556	-0.0952514748	0.1596906322	0.1173625101	-0.1101102373	-0.0929606229	-0.1522657246	-0.0385965737	0.1135496386	0.0067197517	0.0685348303	0.0455232923	-0.120891906	0.0105573141	0.0707250447	0.044988116	-0.0577149049	-0.1235429316	0.0334793082	0.0835651182	0.1804276102	0.0524087284	-0.1010444369	-0.0553576828	0.0486408423	-0.1314939046	0.2002945019	-0.0189930334	0.0180664184	-0.0537033797	-0.0380320719	0.0816327782	-0.1048091528	0.0716406222	-0.013956495	0.0106517467	-0.0369007123	-0.1020785854	0.0976380941	0.043983323	-0.1238084399	0.0	0.111709	0.005902	3.483360400000005e-05	0.012478900681	-0.00129867	-0.00338013	1.6865437689e-06	1.14252788169e-05	0.154619	0.012018	0.000144432324	0.023907035161	0.00036754	0.000554339	3.0729172692100005e-07	1.3508565160000002e-07	0.000445622	0.000124825	1.5581280625000005e-08	1.98578966884e-07	-1.14419e-05	-2.55576e-05	6.5319091776e-10	1.3091707561e-10	0.0	0.0
5641.180747462295	-4.822885650186436	23.26022599477424	31822920.22553925	14766.777264173445	-0.0431097888013027	0.0018584538904929	218057710.76970977	5317.787860630285	-4.352313448163841	28278867.73066682	18.94263235106782	5344.800838120248	9301.505820467706	1.187305	40.904743	0.056076615	0.0347026	0.1793438738	-0.0685777844	-0.084465955	0.0254450591	-0.0482367122	-0.0993880073	-0.080952571	-0.0564233128	0.1672091085	-0.0682709882	0.0840012527	0.032974313	-0.022261016	-0.1228878702	0.045493856	0.0219985262	-0.100482134	-0.2240395757	0.0215567038	-0.1625488298	0.0261542255	0.1277056868	-0.0498455333	0.1925462625	-0.0260848809	-0.0097773611	0.0269419158	-0.0669781936	-0.1348724824	0.0827577358	-0.0286114282	0.0043533531	0.0242872405	-0.022931125	0.0217514484	-0.0860684008	-0.0791126115	-0.1866160778	-0.0176412006	0.0797398915	0.0297514856	-0.056539044	0.0800480676	0.0628179431	0.0122359045	-0.0911050143	0.051168407	0.0079856486	0.0173468656	0.0892057878	0.0565622385	-0.0304911544	0.0873717271	-0.031831663	0.0503375463	0.0587051291	-0.0244064091	0.0693167157	0.1151093986	0.133137454	-0.0313341121	-0.0347120611	-0.0121072241	0.0389778682	-0.0292146488	0.1111414928	-0.1196297183	-0.1342612648	0.0578654759	-0.1652912846	0.04216218	-0.0686707855	0.0192269221	0.0320977016	-0.1046654211	-0.1200045682	-0.0074151867	-0.00125366	-0.0652775407	0.0162946246	0.0278622347	0.1281048803	-0.1459419186	0.0140534985	-0.049476589	-0.0019449474	-0.0734522561	0.0466185927	0.091183428	-0.0566134725	0.0788156542	0.0660917343	0.0394969131	0.0101991241	0.019501598	-0.076696856	0.1119184672	0.0282344472	0.0313419725	0.0637239303	-0.0823026244	0.0226128494	0.022137419	-0.1392314804	0.0312319827	-0.0869203408	0.0985093432	-0.0407326103	-0.0515676867	-0.0554473322	-0.0397513735	-0.0985552316	0.1029224817	0.0325848399	-0.1238084399	0.0	0.112261	0.0005519999999999	3.047039999999967e-07	0.012602532121	0.0285141	0.02981277	0.00081305389881	0.0008888012550729	0.152557	-0.002062	4.251844000000034e-06	0.023273638249	0.00041709	4.954999999999999e-05	2.4552024999999987e-09	1.739640681e-07	0.000146928	-0.000298694	8.9218105636e-08	2.1587837184e-08	0.000113311	0.0001247529	1.5563286058410003e-08	1.2839382721e-08	0.0	0.0
5648.452988732008	7.272241269713049	52.88549308491766	31905021.16591555	14851.451047923703	84.67378375025874	7169.649654585581	220565598.2288741	5330.005211899625	12.217351269339815	28408955.558877163	149.26367203843918	5358.431016306173	9369.743006686873	1.273565	43.876553	0.048609	0.0260881	-0.1015811895	-0.0487787005	-0.125381938	-0.0176311776	0.072868376	0.1117262809	0.04891103	-0.0140461615	-0.0837176356	-0.086597109	-0.0419450465	0.0173621691	-0.0935746345	-0.0997872749	-0.018795542	0.0112655627	0.0198240002	0.0887747338	0.17018198	0.184654212	-0.1227737897	-0.1924969271	-0.0426114612	-0.0225945427	-0.0864903081	-0.023514207	0.0292206878	-0.0929542609	-0.0486877955	-0.0146920329	0.1347360691	0.0174260445	-0.0787489613	0.1102603553	0.0178625759	-0.0117670017	-0.018960548	-0.1418491235	-0.0865682183	0.0740997787	0.0342113885	-0.007285203	-0.0103398344	-0.0014804512	-0.0777227033	0.05379798	-0.0479670845	0.0859794305	0.0908296547	0.076517621	0.1781389949	-0.0044245132	-0.1153794056	-0.0933880678	-0.1080216069	-0.024834789	0.0427208215	0.0300626344	0.0625686862	-0.1141534531	0.1055837451	0.045991077	-0.1265961981	0.0862239365	-0.1389914371	-0.0896112999	0.2482219216	0.1798408805	0.0094799324	0.0049055076	0.098776825	0.0077524564	-0.010766885	0.0860714597	-0.0454178649	0.0150245532	-0.1386013227	-0.0345986497	0.0509824699	-0.049173054	0.0862963934	0.0284097803	-0.1255823577	0.0696321416	-0.0770143698	-0.0656086718	-0.0915867732	-0.0657822664	-0.0220282111	0.0175536085	0.0067237647	-0.0475741847	0.0283093941	-0.0884245109	-0.0624902185	-0.1771489182	0.1213092211	-0.0032714471	-0.0091982593	0.0227727006	0.2022702927	0.0446977512	-0.0541701306	0.0032628125	-0.0085708374	-0.103473825	-0.0774981997	0.1102737294	0.0992777647	-0.0901305386	-0.042578821	-0.0948016975	0.1076661454	0.0208821209	-0.1220030341	0.0	0.107683	-0.0045779999999999	2.0958083999999988e-05	0.011595628489	0.0245226	-0.0039915	0.0006013579107599	1.5932072250000015e-05	0.160492	0.0079349999999999	6.296422499999996e-05	0.025757682064	0.000208375	-0.000208715	4.3561951225e-08	4.3420140625e-08	0.000543086	0.000396158	1.5694116096400004e-07	2.949424033960001e-07	0.000150528	3.7217000000000006e-05	1.3851050890000003e-09	2.2658678784e-08	0.0	0.0
