global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
4965.245914996234	6.713036078891491	45.06485339649885	24653666.996386796	13905.002777914964	9.589443876544465	91.95743386139613	193349102.2538229	4729.676391888337	-3.7478685013093127	22369838.77198588	14.046518303106511	4778.53607036667	9071.343089207272	1.125056	32.681137	0.06820598	0.0373686	0.0657387207	-0.040680451	0.0335539531	0.059143757	0.0172261494	-0.0606667939	0.0248389261	0.0139698441	0.0589032251	0.0702302995	-0.046364662	0.0286636041	0.0469745417	0.0685271587	0.0049332037	-0.0504134965	0.040881154	0.05614799	-0.0127416186	0.1187257287	0.0485416	0.1009236407	0.0643801797	-0.0223522545	0.0087092422	-0.1074958961	0.0731706517	-0.0365818635	-0.120758536	0.1970642728	0.0313979199	-0.1117491153	-0.1183576776	0.0260429764	-0.0283580564	-0.0548961947	0.097599243	0.0338054828	-0.0640613008	-0.181478562	-0.146705964	0.085806129	-0.1225252627	0.0126567345	-0.0485607129	0.0193578335	0.0372156935	-0.0545849034	-0.0400848081	0.0077535827	-0.0417758139	0.0862402041	0.0036407927	0.0356020541	0.0498236409	0.1489699839	-0.0019252353	-0.0818203935	-0.0017183975	-0.0639791247	0.1259418684	0.0239293962	0.0883896393	0.1970315907	-0.0692706562	0.1004917409	-0.1118437929	-0.0240095031	-0.0352471908	0.0384729538	0.0772039425	-0.0086450926	-0.0345168772	-0.2227388107	-0.1301052541	0.124225536	-0.0856196706	0.0397541327	0.1062887712	0.0074275545	-0.0955218954	-0.1458947161	-0.1159649805	0.0	-0.0124792	-0.0060355499999999	3.642786380249999e-05	0.0001557304326399	0.0298821	1.3100000000002e-05	0.00089293990041	1.7161000000005236e-10	-0.0149415	-0.00934193	8.72716561249e-05	0.00022324842225	0.00112094	0.000513231	2.63406059361e-07	1.2565064836e-06	-0.000287895	-0.0002503716999999	6.268598816088998e-08	8.2883531025e-08	-5.71823e-05	-0.0002927053	8.567639264809e-08	3.26981543329e-09	0.0	0.0	0.0	0.0
4948.649534889911	-16.596380106323522	275.43983263357114	24489132.21916613	13951.404916544909	46.4021386299446	2153.158469432597	194641699.14539343	4717.681455368723	-11.994936519614384	22256518.31432995	143.87850210957885	4765.941484871557	9081.34194300642	1.178754	34.240971	0.0518451049999999	0.0308492	0.0972130191	-0.0477732125	0.1710389745	-0.0132374968	0.0476071264	-0.1638582409	0.0021801952	0.0459895759	-0.1042538459	-0.0603609468	0.1084556561	-0.0910086602	0.048853875	0.0797081481	0.0289782491	0.0023424015	0.2094823676	-0.0965609195	0.0904339598	-0.0725439867	0.233108592	0.0197481667	0.0958113364	0.0330389289	-0.0955819681	0.0576286534	-0.08375678	-0.1023484972	0.0386481591	0.1383716922	0.0057979019	0.0895565472	0.0840439343	-0.1598678754	0.0093114585	-0.1352009381	-0.0537227195	-0.0566335277	-0.1937367495	-0.0001739503	-0.1434370801	0.1201265644	-0.0710158745	0.225681281	0.1461505489	-0.0853400491	0.0839976414	-0.0789699172	0.0061940843	-0.023769577	-0.1243044914	-0.0272810095	-0.0414530703	-0.2281217255	0.1943051058	0.0319957822	0.0511090708	0.0049076746	-0.126005535	0.0385926447	-0.1269905406	0.068572178	0.0533210558	0.0644898332	-0.0296596765	0.0591831366	0.1518996692	0.151859191	0.0804038897	0.1150287781	-0.0957145624	-0.0327364557	-0.1553854447	-0.1945775281	0.0279320087	0.1055364317	-0.0610269111	-0.0318419382	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	-0.0128567	-0.0003775	1.4250625000000082e-07	0.00016529473489	0.0298958	1.3699999999998436e-05	0.00089375885764	1.8768999999995714e-10	-0.00561616	0.00932534	8.696196611559999e-05	3.1541253145600004e-05	0.00109106	-2.9879999999999924e-05	8.928143999999953e-10	1.1904119236e-06	0.000178601	0.0004664959999999	2.17618518016e-07	3.1898317201e-08	0.000289013	0.0003461953	1.1985118574209005e-07	8.352851416900003e-08	0.0	0.0	0.0	0.0
4963.373836310871	14.724301420960728	216.80505233530613	24635079.83897529	13874.652327326416	-76.75258921849309	5890.959951742741	192505977.20418432	4721.820551287503	4.1390959187801855	22295589.318561018	17.132115024862788	4771.389542166735	9039.16148352791	1.320528	38.359287	0.05776479	0.027992	-0.0448731364	0.1416400616	0.0235901991	-0.0567829352	-0.056743033	-0.0134647288	-0.0297797709	-0.0873398352	-0.0292017258	0.1201244273	-0.055830407	-0.0236027934	-0.0280235391	0.1040867115	0.0919273408	-0.1699866056	0.0051677788	-0.0062850999	-0.154583656	-0.1845498054	0.0593748022	0.1592516195	0.0402494106	0.0824120524	0.0261532837	-0.0583197977	-0.0196250847	-0.1127653998	-0.055370421	-0.1539224017	-0.065776449	-0.038658178	0.1244938539	0.0183718146	0.0900498994	0.0557519652	0.2490125151	-0.0709341033	0.2829494307	0.0971244455	0.0481076048	0.0924879321	0.0044033638	0.0013795582	0.0609152719	-0.0171419225	0.0470835314	-0.0117780175	0.0453685339	0.0889847378	0.0255402364	0.2153301409	-0.2147979095	-0.1749575565	-0.0462728365	0.0609363363	-0.0067110814	0.0409871639	0.0369202875	0.0523459701	0.0465867362	-0.0469130053	0.1330933846	-0.1885825606	-0.0483457377	-0.0211525757	0.0156648687	0.0239801371	0.0663786702	-0.0361703235	0.2302612749	0.2116076138	0.2236693129	0.1006149324	0.1027303512	0.0751537491	-0.0001539003	-0.034595008	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	-0.0172015	-0.0043448	1.887728704000001e-05	0.00029589160225	0.0498046	0.0199087999999999	0.0024804981811599	0.0003963603174399	-0.017172	-0.01155584	0.0001335374381055	0.000294877584	0.00106169	-2.937000000000013e-05	8.625969000000078e-10	1.1271856560999997e-06	-0.000134369	-0.00031297	9.795022090000001e-08	1.8055028161e-08	0.000192246	-9.676700000000002e-05	9.363852289000005e-09	3.6958524516e-08	0.0	0.0	0.0	0.0
4975.414337782871	12.04050147199996	144.9736756972332	24754747.832615368	13942.535617391572	67.88329006515596	4608.141070070102	194394299.44223255	4725.940702123201	4.120150835698041	22334515.519984733	16.975642908903268	4776.948031714958	9171.352731207024	1.218898	35.407104	0.014149495	0.00889783	-0.1017144208	0.0185489688	-0.1187733956	0.118787098	-0.0515487358	0.1690961628	0.087178468	0.0329754875	-0.0658437324	0.0972402618	0.0831771304	-0.0130039163	-0.0200291419	0.0800550308	0.0820140756	-0.1270806444	0.0420944874	0.0624605474	-0.0379928516	-0.2237386769	-0.035400766	0.1666546517	0.1401550525	-0.0434766575	-0.00560936	0.1073913531	-0.0043071273	0.1342760961	-0.0514322616	-0.1365869165	-0.0651326616	0.1199545479	0.0079824217	0.1999443433	0.0880218901	0.2204066036	0.1332515573	0.0919022576	-0.1999705714	-0.0007543135	-0.0570365754	-0.0185802029	-0.1695013096	-0.0834827465	-0.0563990003	-0.0016521043	0.0581518347	-0.0203071182	0.0542525288	0.0406996065	-0.0148171997	0.1859114071	-0.0505608025	-0.1773285306	-0.1196783912	-0.0270168818	-0.0826478863	-0.1358039225	-0.0311292764	0.1994184481	-0.0196012551	-0.159665594	-0.0516360323	-0.0970129383	-0.0341757119	-0.1622019696	0.0386569434	-0.1961500143	0.0189412079	-0.2645800598	0.1252027178	-0.0005936122	-0.1561288606	-0.1166645268	0.0274387988	-0.0598050574	-0.1865694495	-0.0383031723	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	-0.0171881	1.3400000000000216e-05	1.795600000000058e-10	0.00029543078161	0.0498159	1.130000000000575e-05	0.00248162389281	1.2769000000012995e-10	-0.0166319	0.0005400999999999	2.917080099999981e-07	0.00027662009761	0.00120168	0.00013999	1.95972001e-08	1.4440348223999998e-06	-8.89751e-05	4.539389999999999e-05	2.0606061572099982e-09	7.91656842001e-09	0.000278556	8.631e-05	7.449416100000001e-09	7.7593445136e-08	0.0	0.0	0.0	0.0
4962.95505217752	-12.459285605351395	155.23379779571653	24630922.84993437	13892.518354110136	-50.01726328143559	2501.726626164445	193002066.219287	4721.125478148554	-4.8152239746468695	22289025.78042341	23.186381926014	4772.026943682889	9116.624926568422	1.02548	29.788599	0.0522477049999999	0.0362538	-0.1064087357	0.0403663713	-0.0752955543	0.0092176827	-0.0889623006	0.0901753643	-0.0101124313	-0.0389726911	-0.0006327638	-0.0851464968	0.0448176218	-0.0072438583	0.0181658563	0.0340208905	0.0073283676	0.0854691439	0.1018698521	-0.0249758152	0.0456087403	0.0445734406	0.2119494285	-0.265922359	0.0635341659	-0.1483271158	0.0667297548	0.0814406116	0.0376210649	-0.0884273849	-0.0602236485	0.0254625715	0.0334745349	-0.0248268543	-0.220349786	0.1665950801	-0.1236908019	0.0299005132	0.0103324122	0.0487625231	0.0060003815	0.0395978863	-0.0354185839	-0.2250340188	-0.1061970708	-0.0697956643	0.0203058109	-0.0093048218	0.0425947646	-0.0378138881	-0.0016050024	-0.0058042058	-0.1026565118	-0.0745764584	0.0014893194	0.0443059537	0.2498946671	-0.2160252118	0.071102288	-0.100828523	-0.0622578104	0.0250173309	-0.0281537936	0.1418972037	0.0692008189	0.1220961085	0.0390090017	-0.0630685565	-0.1993626547	-0.1716566545	-0.1318904749	-0.0082979015	0.0097734688	-0.0250708533	0.0067664889	-0.0152216264	0.0245178844	-0.1944345023	-0.0600391017	0.1053377783	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	-0.0172004	-1.2299999999999813e-05	1.5128999999999535e-10	0.00029585376016	0.0498045	-1.1400000000001688e-05	0.00248048822025	1.2996000000003842e-10	-0.014522	0.0021099	4.451678010000006e-06	0.000210888484	0.000720246	-0.0004814339999999	2.317786963559999e-07	5.18754300516e-07	0.000400902	0.0004898771	2.3997957310441004e-07	1.6072241360400002e-07	0.000309527	3.097099999999997e-05	9.592028409999983e-10	9.580696372899998e-08	0.0	0.0	0.0	0.0
4972.8322966490805	9.877244471560516	97.55995835097278	24729061.05059617	13945.626040859075	53.10768674893916	2820.426391823448	194480485.6714868	4714.990412748691	-6.135065399863379	22231134.592312068	37.6390274606008	4763.234242772835	9169.527011155746	0.990959	28.785818	0.0288033499999999	0.0187594	-0.1323744492	0.0021242592	-0.0742007795	0.0913976078	-0.084753752	0.1256323523	0.0769594541	0.0267396119	0.0209450322	0.0442641585	0.0784464107	0.0215474506	0.0214582433	-0.1233137276	0.2184245492	-0.0903284797	-0.0846825515	0.1104932048	-0.0127858544	-0.1847066829	-0.0938835574	-0.0481118211	-0.099857725	-0.2160432233	-0.0728664683	-7.47573e-05	0.0673198629	-0.2026884923	0.2597121665	-0.0596321165	0.1684164403	-0.0874818745	0.0307872323	0.0520244902	0.1044849574	-0.1245444446	-0.0732034051	-0.0066348084	0.1565938131	-0.0171160558	-0.2252983706	-0.0690626993	0.0445434646	0.091711307	-0.1034262357	0.0365708645	-0.0717417764	-0.0225775838	0.2442671424	0.0511687677	0.1015591802	0.1163184916	0.0434404676	-0.0314632288	-0.1337352922	-0.2246794871	-0.1503061891	-0.0187517469	-0.0568045232	-0.0825145808	-0.0011377794	0.2331639207	-0.0286125296	-0.1753443522	0.1457744149	0.2047181217	-0.0173150259	-0.0428117629	0.1237694546	0.0954538627	-0.0076207667	-0.0638641747	0.2078953431	-0.1608999023	0.0423850537	-0.0777659954	0.0380718416	0.0049603529	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	-0.017205	-4.600000000000437e-06	2.1160000000004017e-11	0.000296012025	0.0498073	2.799999999997249e-06	0.0024807671332899	7.839999999984596e-12	-0.0312179	-0.0166959	0.00027875307681	0.0009745572804099	0.0007308749999999	1.0628999999899992e-05	1.1297564099787402e-10	5.341782656248538e-07	0.000304245	-9.6657e-05	9.342575649e-09	9.256502002500003e-08	0.000174812	-0.000134715	1.8148131225e-08	3.0559235344e-08	0.0	0.0	0.0	0.0
4968.749900558062	-4.082396091018381	16.66595784396216	24688475.57429575	13909.814781247203	-35.81125961187172	1282.4463149888743	193482947.2486032	4717.86422014946	2.8738074007696923	22258242.79976648	8.258768976718654	4767.62538708891	9135.564652027297	1.023103	29.719555	0.05074218	0.0271634	-0.1452842084	-0.0391248949	-0.0709638234	0.0224593066	-0.1113073662	0.0625549572	0.0474678921	0.0573037555	-0.0634560679	-0.0190335386	0.0353444566	0.0472164149	0.1264441062	0.0070605232	0.151283224	-0.1166572898	0.057852821	-0.0568563717	0.2003729556	0.135986897	0.0003483281	0.0786523119	-0.1015673453	-0.0862821016	0.044841102	-0.0385944705	-0.1424977489	0.0755815881	0.0384507919	-0.0334434411	-0.012663212	0.024493384	-0.0134822662	-0.1398606638	0.0881861656	-0.0710500292	-0.0837745342	0.2708539718	-0.0676020861	0.1271623462	0.1303307865	-0.1309674606	-0.0047615555	-0.019585617	0.1488655499	0.0561687591	0.0516159588	-0.1795421203	0.1442088838	-0.0738599768	0.057892952	-0.0034263422	0.1004516538	-0.0283180743	0.1188638185	0.0835673578	-0.1036356506	-0.0662819782	0.1198849721	-0.1288733285	-0.1047045473	-0.0849271126	-0.0663231722	-0.0201852292	0.0394623345	-0.049974884	-0.0021318866	0.0889927393	0.0614616259	0.0575654806	0.0542914616	-0.2876884277	-0.1031117609	0.1718490665	0.0709872942	-0.0485838483	0.0137401113	0.0817908439	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	0.00293538	0.02014038	0.0004056349065444	8.6164557444e-06	0.0612232	0.0114159	0.00374828021824	0.0001303227728099	-0.0333519	-0.0021339999999999	4.553955999999987e-06	0.0011123492336099	0.000945372	0.000214497	4.6008963009042894e-08	8.937282183839999e-07	0.000400902	9.6657e-05	9.342575649e-09	1.6072241360400002e-07	0.000204696	2.988400000000001e-05	8.930534560000008e-10	4.1900452416000006e-08	0.0	0.0	0.0	0.0
4966.642854208789	-2.1070463492733325	4.439644317986078	24667541.241263226	13886.327402595343	-23.487378651860126	551.6569559358549	192830088.73207036	4727.668628139989	9.804407990528489	22350850.657499045	96.12641604473887	4775.4282440984925	9143.758977720532	1.041199	30.24522	0.05214093	0.0347519	-0.1816396966	-0.0805345541	-0.0083237147	0.0016535889	-0.1493909694	0.0636071679	0.0116013747	0.0434706967	0.1457562392	-0.0716477536	0.1172185609	0.1164129602	-0.1686903332	0.0155994824	0.1466807105	0.0759140183	-0.1503942032	-0.0225245656	0.0917794418	-0.1259731518	0.0384711845	0.0639385571	-0.1330293126	-0.1337854944	-0.0922688316	-0.2444015631	0.1867147628	-0.0063077158	-0.112715813	-0.0598518508	-0.0194199338	-0.0058866068	-0.263734391	-0.0002208671	-0.1401444483	-0.0807979362	-0.0836256543	0.0842918736	0.0247150564	-0.1297918404	0.1000975476	0.1371996229	-0.2410848168	0.0230848267	-0.060303317	0.1280000351	0.0770119309	0.1437093753	0.1229279779	0.1697926092	0.1243211237	-0.0850800509	0.028813594	-0.102965022	0.0062479807	-0.0843068249	-0.1881650526	0.0513794944	-0.0542102062	-0.1779792261	0.2690366888	0.0261117029	0.0516548327	0.0620664545	0.0290050169	-0.1821994871	-0.2023176007	-0.0036011723	-0.0900378129	0.1048196589	-0.052748918	-0.0603697587	0.0277797582	-0.0008245936	-0.1187247537	0.1448706009	-0.2981553977	0.0067279201	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	0.00275555	-0.00017983	3.233882890000006e-08	7.593055802499999e-06	0.0508186	-0.0104046	0.00258253010596	0.00010825570116	-0.0586874	-0.0253355	0.00064188756025	0.00344421091876	0.00126698	0.000321608	1.0343170566400003e-07	1.6052383204e-06	0.000400902	0.0	0.0	1.6072241360400002e-07	0.000201884	-2.812000000000013e-06	7.907344000000073e-12	4.0757149456e-08	0.0	0.0	0.0	0.0
4974.247445326509	7.604591117719792	57.82980606770276	24743137.64733729	13933.98587012837	47.65846753302685	2271.3295275965743	194155962.22893703	4726.835729110587	-0.8328990294021423	22342976.00999641	0.6937207931790308	4780.144186105125	9187.108506690967	1.16117	33.730175	0.045387213	0.0278059	-0.218529208	-0.0119856655	0.0539829659	0.0439965695	-0.1851686651	0.0158822079	0.0880101091	0.0218789631	-0.0513847942	0.0750486513	0.0635551557	0.2287562083	0.1213614983	0.0533219326	0.1310778937	0.0733200397	0.0773355963	-0.0927457916	0.0735301044	-0.0824748162	-0.1023447508	-0.0309573972	-0.0160547735	-0.0286907656	-0.0487793523	-0.0023887167	-0.2251326236	0.0259408039	0.1130766417	-0.0452121921	-0.0446218925	0.0319217779	0.049275263	-0.1349681542	-0.2645925347	-0.0027263843	-0.1035846616	0.0797044807	0.1950813312	-0.0323577377	-0.0746029627	0.1103708751	0.1531506616	-0.1095333162	0.0205486076	0.2364204346	0.0484991019	-0.1621767475	0.088030619	0.035878921	-0.0756624445	-0.0853152564	0.0145206692	-0.0858483233	-0.0747668281	-0.055941085	0.0315762428	-0.0083077747	0.0292843213	-0.0922201489	-0.2089050603	-0.0149162865	-0.0923110531	-0.0928313925	0.0128586978	-0.0899426909	0.080767992	0.1086683589	-0.2453126941	0.1163639226	-0.0492462085	-0.0985015265	0.181315637	0.0522924879	-0.0457333786	0.1426357977	0.1995270517	-0.0589076886	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	0.000301332	-0.0024542179999999	6.023185991523999e-06	9.080097422400001e-08	0.0543069	0.0034882999999999	0.00294923938761	1.2168236889999998e-05	-0.0570146	0.0016728	2.7982598400000067e-06	0.0032506646131599	0.00151984	0.0002528599999999	6.393817959999997e-08	2.3099136256e-06	-6.90169e-05	-0.0004699189	2.2082377257721006e-07	4.76333248561e-09	0.000234543	3.2659000000000014e-05	1.0666102810000007e-09	5.5010418849e-08	0.0	0.0	0.0	0.0
4978.514358751895	4.26691342538652	18.20655017974372	24785605.220298797	13856.254395463084	-77.73147466528644	6042.182153640068	191995785.87179	4726.801375255421	-0.0343538551660458	22342651.24111653	0.0011801873647696	4776.362306192219	9119.422276097392	1.076687	31.276094	0.064800947	0.0363391	-0.1824160674	-0.0331131423	0.0226288102	0.0359983073	-0.2022848845	0.0250519936	0.0290774714	0.0087294256	0.0817599281	0.0741952051	0.1520055671	0.1711630063	0.0718048809	-0.1053774236	0.1029655343	0.0856322162	0.0490944428	-0.0480040874	-0.0956348352	0.0378804122	0.0029111924	0.0959619641	-0.0021120627	0.0648538219	-0.1565493753	-0.0439954755	0.1289574014	0.0902750007	0.059094296	0.0690495639	0.1184240185	0.0967823472	0.0054441823	0.1486972601	0.0939538443	0.0288952647	-0.0863571869	-0.0851478102	0.067323593	-0.0225747418	0.1670090235	0.0973307618	0.200162199	-0.0577077633	0.0369007341	0.1802373258	-0.0744288119	-0.0568051839	0.1393664789	0.0182886175	-0.0732860854	-0.078931394	-0.0743086996	0.023374068	-0.0420984834	0.118014609	-0.0263767866	0.0743654461	-0.1545648551	-0.0128065121	0.1312751481	0.0018712991	-0.1048709818	0.0799145725	0.1066509337	0.0494257604	0.0870425016	-0.1590299076	0.1023298012	-0.0628199292	-0.105163172	0.0514734801	0.0426065487	0.1641428619	-0.0302720045	0.0764037554	0.1146940904	-0.1372731577	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	-0.00105872	-0.001360052	1.849741442704e-06	1.1208880384e-06	0.0438931	-0.0104138	0.0019266042276099	0.00010844723044	-0.0480885	0.0089261	7.967526120999999e-05	0.00231250383225	0.00106491	-0.0004549299999999	2.069613048999999e-07	1.1340333081e-06	0.000292178	0.0003611949	1.3046175578601e-07	8.5367983684e-08	0.000300438	6.589499999999998e-05	4.342151024999997e-09	9.026299184400001e-08	0.0	0.0	0.0	0.0
4972.090459387023	-6.423899364872341	41.26648305000727	24721683.53632745	13889.468274531471	33.21387906838754	1103.161762769472	192917328.94921625	4724.649769471601	-2.151605783819832	22322315.44416805	4.629407448966954	4776.147897870221	9147.968043866716	1.126147	32.712807	0.06824356	0.0428724	-0.1874658013	-0.0440115392	0.1703791744	0.0102131282	-0.2359017126	-0.1141452356	-0.0154082546	0.0311483718	-0.0462875989	-0.0084397245	0.1078042538	0.1525806476	0.0395429873	-0.0260287935	-0.0553487736	0.0651228902	-0.0246157528	-0.0472145856	-0.149143011	-0.0165673721	-0.0055592619	0.102715454	0.2052252343	0.0362507831	0.0306305217	0.0253220186	0.0231479398	-0.0450585646	0.0248521397	-0.1026838911	-0.1162177406	-0.0457650457	-0.109622011	0.0540153737	-0.0079566458	-0.1042171005	-0.0040765493	-0.0173701681	-0.288512009	0.0901747892	-0.0154886453	-0.0975349606	0.000628265	-0.0613918875	-0.0324463035	0.1655073224	-0.0535397984	0.0031912579	-0.0518740439	0.0407124845	-0.0439908995	-0.0240656427	-0.1036399833	-0.0315908051	-0.0927507813	0.1248897657	0.1049034315	-0.0984372363	-0.0428054186	0.1071355761	0.0192252382	0.0694625169	0.004501906	-0.0768310016	-0.0953488405	-0.0595467391	-0.1429778226	-0.0562016735	0.0431201381	0.0839037298	-0.0438442806	-0.0025714437	-0.2649500953	-0.0520484813	0.092621783	-0.2118804708	-0.0440406571	-0.1155689286	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	0.00155619	0.00261491	6.837754308099999e-06	2.4217273161000003e-06	0.0666777	0.0227846	0.00444591567729	0.00051913799716	-0.0583875	-0.010299	0.000106069401	0.00340910015625	0.00159602	0.00053111	2.820778321e-07	2.5472798404e-06	0.000400901	0.000108723	1.1820690729000004e-08	1.60721611801e-07	0.000311506	1.1068000000000035e-05	1.2250062400000082e-10	9.703598803600003e-08	0.0	0.0	0.0	0.0
4975.525495905068	3.435036518045308	11.799475880304836	24755853.96040137	13902.26398211763	12.795707586159551	163.7301326305011	193272943.8284852	4736.0800196230175	11.430250151416658	22430453.952272363	130.65061852396053	4788.26294603627	9198.148770933594	1.105553	32.114609	0.06507537	0.0453953	-0.1996343311	-0.0438910811	0.2449536729	0.0165545161	-0.2508776261	-0.1446468242	0.0153487196	0.0420131394	-0.1252359651	-0.0267119052	-0.0332074795	0.2706905703	-0.0281244605	-0.0017667564	-0.1266930816	-0.1318011285	0.0151081998	-0.0062616468	0.06188849	-0.204711905	0.0214231639	-0.0388815258	0.0884389753	0.0409863667	0.1294156997	0.0744138946	0.0642689453	0.1384963503	0.0738555695	0.2029670048	0.1679324003	-0.1060699054	-0.058404826	0.0378633674	0.122396033	0.0986135938	-0.0469620523	-0.1175524055	-0.1198607943	-0.0505943554	0.0727659768	-0.0712810393	0.1084667553	0.1177635144	0.0745547684	0.2724304619	0.0055843646	0.0389696323	-0.1081802672	-0.1027087856	0.0390832366	0.0949959508	0.0031575428	-0.1952645294	-0.0065264607	-0.0975371919	0.1145343332	0.0095034951	0.0840451046	0.112892176	0.0584678532	0.0327481312	-0.1852094392	0.1737188647	0.0542846909	0.2196950032	-0.0681097455	-0.0450967577	0.0702802262	-0.1363848389	-0.0723209845	0.0849758577	-0.112943984	0.069023017	-0.0706498785	-0.0800494632	0.05314047	-0.0154227307	0.0623496434	-0.0936289832	-0.1419657166	-0.0270895432	0.1189305091	0.0	0.00156196	5.769999999999994e-06	3.329289999999993e-11	2.4397190416e-06	0.0355115	-0.0311662	0.00126106663225	0.00097133202244	-0.0480874	0.0103001	0.00010609206001	0.00231239803876	0.00113938	-0.00045664	2.085200896000001e-07	1.2981867844e-06	0.000400901	0.0	0.0	1.60721611801e-07	0.000326932	1.542599999999997e-05	2.379614759999991e-10	1.06884532624e-07	0.0	0.0	0.0	0.0
4969.565658030635	-5.959837874433106	35.51966748952732	24696582.82947746	13880.287652226803	-21.9763298908274	482.95907547047386	192662385.30855983	4736.489130293474	0.4091106704563572	22434329.281388227	0.1673715406812501	4785.049826317832	9065.213728545585	1.450732	42.141506	0.27629032	0.136228	-0.1202804215	-0.1389007125	0.1286238771	-0.0800510207	-0.1828704661	-0.1169858324	0.0796981955	0.1055952054	0.2396455915	-0.0855832161	-0.2228613017	0.2883344024	-0.1307406408	0.0385585916	0.1170441321	0.2053091442	0.0211582048	0.0938350244	0.0643975073	0.1597825858	-0.0736144815	0.0809140638	-0.2231323116	0.1451794503	0.0497768356	0.0583570331	-0.1690707512	-0.1063511673	0.0875398124	0.077466672	-0.1091812531	-0.0855525408	-0.032681118	-0.096584594	0.1018642334	0.1184514554	0.1277503365	-0.215069404	0.1261789452	0.0669100879	-0.0382273024	-0.1244105742	-0.1994428944	0.0461353601	-0.0763167493	0.2963067656	0.1462303531	0.0822023811	0.0715178758	0.0813937624	-0.0973716922	-0.121593843	0.1529647246	0.1647827169	-0.0120339508	0.1529895353	-0.1013998029	0.2226765337	0.1389712422	-0.0189337379	-0.2114429118	0.0750394296	0.0225568193	-0.0423277122	-0.1501191375	0.0634357418	-0.047864246	0.1310424757	0.0656842191	-0.1108365314	0.0226165898	0.2018068741	0.1067803193	-0.0998258696	0.0958386256	-0.0552329124	-0.1115943274	0.2250227719	0.0578311484	-0.101035011	-0.1375186448	-0.0074275545	0.1316604456	0.0	0.0120435	0.01048154	0.0001098626807716	0.00014504589225	-0.00290153	-0.03841303	8.4188763409e-06	0.0014755608737809	0.0797825	0.1278699	0.01635071132601	0.00636524730625	0.00251048	0.0013710999999999	1.87991521e-06	6.302509830399999e-06	-0.000166435	-0.000567336	3.21870136896e-07	2.7700609224999998e-08	0.000379013	5.208099999999999e-05	2.712430560999999e-09	1.4365085416899998e-07	0.0	0.0	0.0	0.0
