global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34
7624.423258314765	-0.4401902495337708	58131830.021931134	0.1937674557846034	14631.398600216588	-15.064316058364057	214077824.9984199	226.9336183062852	6628.759058145525	-22.424989265521617	502.88014355875976	43940446.65094635	8848.268075781343	10672.422258638766	1.140445	63.368725	0.3575231	0.16951	0.0742950897	-0.0893781575	0.022181933	0.0613606784	-0.0929525617	-0.0094796687	-0.0424297333	-0.0339314785	0.1027386635	0.0736232003	0.0962765763	-0.0067647339	-0.0305539889	-0.1176346901	0.0532848144	0.0326520658	0.0033146145	0.1373039015	-0.2107439722	0.0724469446	-0.0827251752	-0.0439997685	-0.0213798346	0.1791738773	-0.116977474	-0.004606616	-0.0360134503	-0.0357558059	0.008897354	-0.0481597755	0.0859306479	0.1977846443	-0.139674107	-0.0090304417	0.0039909513	-0.1576494724	0.0840877499	0.0133617988	0.0121766538	0.0355240796	-0.0334949167	0.1263591877	-0.033057135	0.0026526684	0.0813875239	-0.071318818	0.0755246266	-0.0561846569	-0.0423687573	0.0311741628	-0.0941725824	-0.0668213726	-0.0244637973	0.066853427	0.0093632363	-0.0956700561	-0.1139930464	-0.1123737533	0.0208015217	-0.0769561822	-0.0806671499	-0.0997925959	0.0763803122	0.1701045478	-0.0344763071	0.2337656666	0.0041610683	-0.0356848088	-0.0505920353	0.1066790324	-0.0307698463	-0.0877748984	-0.0067767392	0.176196559	-0.0040704599	0.0865603208	-0.0316614386	0.0901246064	-0.0196596622	0.1742322867	0.0329467792	-0.1023959291	-0.0014986813	-0.1239985182	0.0044951686	0.1238898902	-0.0074890309	0.0	0.105366	-0.03377	0.011101993956	0.0011404129	-0.1367	-0.1116608999999999	0.0124681565888099	0.0186868899999999	0.0797799	0.1002622	0.00636483244401	0.0100525087488399	0.00096007	-0.0007306099999999	5.337909720999999e-07	9.217344049e-07	-0.00266639	0.00083425	7.109635632099999e-06	6.959730625000006e-07	0.00367808	0.0006717399999999	4.5123462759999965e-07	1.35282724864e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7673.320326023033	48.89706770826797	58879844.82575823	2390.923230466942	14741.33964240899	109.94104219240216	217307094.4528588	12087.032758351554	6647.089684584024	18.330626438499166	336.01186562780464	44183801.27490334	8915.127557353824	10887.56834750094	1.477992	82.12451199999998	0.7856857	0.497296	-0.0921889051	0.0841048705	0.0485444905	-0.1348963504	0.0532205237	-0.0444720005	-0.0575737316	-0.0365767012	0.1092133636	0.0612136639	-0.025742702	-0.1468528711	-0.0356386693	0.0151458567	0.0423418781	-0.0083766494	0.1410865024	-0.0797348771	-0.0142301757	0.1438564806	-0.0050324678	0.1671498512	0.1110071219	0.0005944883	-0.0541752677	0.0781438284	-0.0793218633	-0.0653179996	-0.0947066711	0.1141272288	-0.1704767471	-0.0805756194	-0.0074302459	0.000122063	-0.0543536656	0.036906161	-0.130299144	0.0123114615	0.0020132642	-0.0095217284	0.0534917108	0.0358046981	-0.0165133783	0.1187593499	0.0431275687	-0.0533000346	-0.0908766658	-0.1308654289	-0.0706877493	-0.1402146096	-0.0441603295	-0.0068238424	0.0736445236	0.0585921194	-0.0021528772	-0.1159503012	0.0802616908	0.0800773194	0.0634468611	-0.0106576544	-0.0787418242	-0.0491452575	0.14625889	-0.0115071437	-0.221208388	-0.13394451	0.0417098976	-0.0775262337	0.0940781186	-0.0252858271	0.1222508902	0.0465439156	-0.106246203	-0.0647393745	0.0140743722	-0.0404044897	-0.00239308	0.0420051211	0.0185397828	-0.1234314459	0.0192271122	-0.1186376727	-0.0044951686	-0.1237089139	0.0134618896	0.1227331636	-0.0223578858	0.0	0.129642	0.024276	0.016807048164	0.000589324176	-0.0420407	0.0946592999999999	0.0089603830764899	0.00176742045649	-0.339625	-0.4194049	0.115345140625	0.17590047014401	0.00389226	0.00293219	8.597738196099999e-06	1.51496879076e-05	-0.00407518	-0.00140879	1.6607092032400003e-05	1.9846892641000014e-06	0.00428401	0.00060593	3.671511649000008e-07	1.83527416801e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7686.849696383138	13.529370360104622	59087658.25478554	183.04386234087747	14706.663028923327	-34.67661348566253	216285937.44630024	1202.4675228340325	6675.668792178902	28.579107594877318	816.7653909195742	44564553.82287131	8884.77189078381	10939.872871218444	1.245716	69.218102	0.3461737700000001	0.160968	-0.0532164982	-0.0029645817	0.2150891451	-0.0756086097	-0.0625671316	-0.0588091261	0.0285862101	0.1420276673	0.0609266634	0.025738952	-0.0099720901	-0.0440369377	-0.0097830343	-0.0584099183	-0.1571846267	0.0064786324	0.0621357382	-0.0086681931	-0.0249014083	-0.0443417761	-0.0313934112	0.0546737087	0.0442784594	-0.045253991	0.114400339	0.0336418165	0.07211407	-0.0176077791	-0.1851866758	0.0294266708	-0.0664503266	0.0478475571	-0.0126298402	0.032891997	-0.153400114	0.0498006037	0.0143124083	-0.0544376829	0.0118983677	-0.0111831541	0.0113728498	0.1209719897	0.1893224754	-0.017740205	-0.0883863745	-0.0389270818	0.0876261658	0.0358227128	0.0272734881	0.0031086839	-0.059038037	0.1046031279	0.1270771473	-0.0294304238	0.1105698669	-0.088962461	0.1085442172	-0.0309121694	-0.0183376797	-0.0754122101	0.0701883306	0.0220080352	0.000853078	0.0409118107	0.0742597955	-0.0980599527	-0.0138989233	0.0783840747	0.0657697824	-0.0004641027	-0.0903244496	-0.0023353553	-0.2357057825	0.0171001699	0.036190286	0.0451879944	0.0169519187	-0.0269239023	0.0576578387	-0.0005028076	-0.0703394284	-0.0241271518	-0.0074890309	-0.1231303817	0.0223578858	0.1204305106	-0.0369007123	0.0	0.0701113	-0.0595307	0.00491559438769	0.00354390424249	-0.00803413	0.03400657	0.0011564468031649	6.45472448569e-05	-0.282944	0.056681	0.0800573071359999	0.003212735761	0.00233594	-0.00155632	2.4221319424e-06	5.4566156836e-06	-0.00264264	0.00143254	6.983546169599999e-06	2.052170851600001e-06	0.00335376	-0.00093025	8.65365062500001e-07	1.12477061376e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7646.680741272013	-40.16895511112489	58471726.358940296	1613.5449547195662	14624.717181189277	-81.9458477340504	213882352.6297728	6715.121960852173	6631.375067386715	-44.29372479218637	1961.9340559659447	43975135.284358166	8891.492473225318	11121.774843053365	1.134006	63.01096	0.4354006800000001	0.25525	-0.1662617327	-0.0146580061	0.1775640207	-0.1941681812	-0.1107489554	-0.1239981807	-0.0858555691	-0.0394270857	0.0107247901	-0.0755741515	0.030929159	-0.2151551014	-0.1260291134	-0.0202543908	-0.0243132369	-0.0777215794	0.0388329215	-0.129759782	0.0671970837	0.0274910541	-0.1051156196	-0.0225513941	-0.0233164656	0.0488191618	-0.0086664855	-0.129621564	-0.0149795778	0.1142942406	0.0183474678	0.0999162293	0.0192098936	-0.0688933177	0.1051141319	0.1116960158	-0.067646086	-0.028632907	-0.0396055049	0.0759242453	-0.0121253056	-0.0195948906	-0.14146145	-0.1776050914	-0.0461981192	-0.1136877419	-0.1256720799	-0.0339172321	0.0511149813	0.0433613724	0.2152865663	-0.166012196	-0.117446439	-0.0638276336	0.175240583	-0.0520420289	0.0915782431	-0.0418093381	0.0457151248	0.0850586036	0.0381314122	0.0850131355	-0.040011322	0.0515724608	0.053971441	0.0038633003	0.1254054649	0.0322646419	-0.0645436538	-0.0556540316	-0.0375973791	-0.1333887021	-0.0292823509	0.0085649685	0.0478978437	-0.146242439	0.0680853329	0.1686998673	-0.0741199454	0.0352011101	-0.0234667828	-0.1213137518	-0.01439044	0.1244178914	-0.0104785198	-0.1222642728	0.0311364203	0.1170034304	-0.0509054434	0.0	0.0609636	-0.0091477	0.0037165605249599	8.368041529000003e-05	0.0460798	0.05411393	0.0029283174200448	0.0021233479680399	-0.536447	-0.253503	0.287775383809	0.064263771009	0.000971909	-0.001364031	1.860580568961e-06	9.44607104281e-07	-0.00307743	-0.00043479	9.4705754049e-06	1.890423441e-07	0.00277986	-0.0005739	3.293612100000001e-07	7.7276216196e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7590.417530618844	-56.26321065316915	57614438.28912586	3165.548873002887	14602.983408063266	-21.73377312601042	213247124.41617104	472.3568942928927	6607.262156388322	-24.11291099839309	581.4324768164264	43655913.20324126	8831.814764043424	10770.761569886648	1.250521	69.4851	0.3831638500000001	0.27176	-0.0726575832	-0.0704876582	-0.0302676461	-0.0708858083	-0.1371180709	0.1180235935	-0.1167521487	0.0322562983	0.0884445839	-0.0053781119	0.1360837214	-0.1323897869	0.0584171587	0.0494467421	0.1005814955	0.1488184577	0.0548074793	0.02486252	0.0747135327	0.0154936221	-0.1140386348	0.0739027237	0.1014960576	-0.0474066801	0.0823871494	0.1093666498	-0.0069831949	-0.1424310898	0.0121729253	-0.0758501813	0.0500810787	0.0935294394	-0.0584403719	0.0378185952	0.0144972679	-0.0321371084	-0.0244982125	-0.06180182	0.00508912	-0.011722749	-0.0532496702	0.0262524972	-0.0554430818	0.0581527204	-0.104112796	-0.002128889	-0.1327955056	0.0661464218	0.0276030386	-0.0502115322	-0.2032586387	0.0373948759	-0.0093820631	-0.040230691	-0.0377616887	0.0246281183	-0.0826098971	0.0759277061	-0.0696930724	-0.0331793434	-0.0627050725	-0.0437943087	0.0023344716	0.0327843377	-0.0664514183	-0.0760395021	0.1190870746	0.0429436231	0.1751972895	0.0119132202	0.0729735684	-0.078039448	0.0405837752	0.1233640132	-0.0505803227	-0.0484235539	-0.1082523547	0.0033794914	0.0302259911	0.0246974815	-0.0405304253	-0.0121163965	-0.0134618896	-0.1211126101	0.0397513735	0.1124839207	-0.0641678585	0.0	0.0546962	-0.0062673999999999	0.00299167429444	3.928030275999999e-05	0.0722487	0.0261689	0.00068481132721	0.00521987465169	-0.262052	0.274395	0.068671250704	0.075292616025	0.00160023	0.000628321	3.947872790410001e-07	2.5607360529e-06	-0.00231344	0.00076399	5.3520046336e-06	5.836807200999999e-07	0.0029142	0.00013434	1.804723560000004e-08	8.49256164e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7583.595790658261	-6.821739960582818	57510925.116089694	46.53613608981247	14572.404208799084	-30.57919926418253	212354964.42462525	935.0874276385816	6604.247967667757	-3.014188720565471	9.085333643184113	43616091.21844369	8822.234713841483	10767.168344477988	0.805833	44.776035	0.1977627	0.113982	-0.0304070264	-0.0603841308	0.0074044348	-0.0358193848	-0.1336565149	0.0614903518	-0.1395792742	0.1004138613	0.0601199815	0.005277614	0.1703522772	-0.0974211751	0.0704734296	0.1318043754	-0.0844301848	-0.0790957059	-0.0051684246	0.0191128162	0.0080293157	0.0173088104	-0.0374722065	0.0255453882	-0.1300587037	-0.0218540177	-0.043983155	-0.0088770432	-0.2381017593	0.0763507307	0.0070682396	0.1378242023	0.1489096935	-0.1139119493	0.06053047	-0.106160021	0.0464260717	0.034292141	0.0253547098	-0.0397894504	0.1768381965	-0.0387297127	-0.1023204905	0.1243486107	-0.0552082377	-0.0164960485	0.0230154429	-0.0505375619	-0.0427832088	0.1108650658	-0.0252763552	-0.0140254643	-0.2068670222	-0.0181309303	-0.0248971261	0.0341272488	-0.1418939037	-0.0302555958	0.0314433037	0.0502957571	-0.1141203899	0.0490853249	-0.0548357301	0.0616142235	-0.0359934781	0.0041931856	0.0925960856	-0.0393867033	0.1322415429	-0.1069510584	-0.1249313714	-0.0305005245	-0.0827067253	0.1044264534	-0.0776579017	-0.1941031201	-0.1948471166	0.0442813574	-0.0666337382	0.0439982712	0.1258190803	-0.0458268947	-0.0170606731	-0.1344466058	-0.0164373979	-0.1196780832	0.0481574848	0.1069141789	-0.0764945617	0.0	0.0823711	0.0276749	0.00678499811521	0.00076590009001	0.124675	0.0524262999999999	0.0027485169316899	0.0155438556249999	-0.166349	0.095703	0.027671989801	0.009159064209	0.00157076	-2.9469999999999974e-05	8.684808999999983e-10	2.4672869776e-06	-0.0026798	-0.00036636	7.18132804e-06	1.3421964960000001e-07	0.00287086	-4.334000000000022e-05	1.878355600000019e-09	8.241837139599999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7550.911846142651	-32.683944515610165	57016269.70821741	1068.2402290994837	14544.506260642473	-27.897948156611164	211542662.3658681	778.2955113489643	6604.318023305482	0.0700556377250904	0.0049077923770691	43617016.55295762	8810.276202583813	10553.661208905458	1.028226	57.133305	0.3044368	0.190605	0.0300768769	-0.187483753	-0.1308839297	0.061069811	-0.2218115779	0.1692799524	-0.1028551287	0.0109217702	0.0274255702	-0.0640642163	0.1824121522	-0.044557351	0.1208305475	-0.1737274769	0.0166846774	0.1032942586	-0.0119804686	-0.1426917442	-0.0577039543	-0.1669990321	-0.0224927814	-0.0381845832	0.0115258431	-0.0912867225	0.0321804568	-0.1085722604	0.0111753564	0.0444773676	0.1518219086	0.0506924722	-0.0060829929	-0.0243311934	0.0170250711	0.0637062393	0.0582306248	0.0979433255	-0.0853808891	-0.0759107003	-0.0850461321	0.0152532401	0.0761809062	-0.1614319511	-0.0703988451	-0.1754036407	0.0467797742	0.0229803234	0.0763296126	0.1403887502	-0.0342518574	0.0499844813	-0.2244321803	0.0087218387	-0.0814478396	0.0452143761	0.1093247471	0.0741304905	-0.1021493184	0.0249119708	0.0114700717	-0.0792127037	-0.0525022749	-0.101961972	-0.0534532418	0.0060403585	0.202003921	-0.0657096684	-0.1059290449	-0.1266018087	-0.0139923919	-0.0525267359	0.0941981636	-0.0746171239	0.0698380052	-0.0247692186	-0.0060251785	-0.1396277314	0.0762784646	-0.11967091	0.0226573549	-0.0741051213	-0.0533777176	0.1210446914	-0.0194033074	-0.1179640426	0.0563105911	0.1003462082	-0.0877058019	0.0	0.0932818	0.0109106999999999	0.00870149421124	0.0001190433744899	0.0639981	-0.0606768999999999	0.0036816861936099	0.00409575680361	-0.0339184	0.1324306	0.00115045785856	0.01753786381636	-0.000260002	-0.001830762	3.3516895006440005e-06	6.7601040004e-08	-0.00282083	-0.0001410299999999	7.957081888899999e-06	1.9889460899999967e-08	0.00290744	3.658000000000003e-05	1.3380964000000023e-09	8.453207353599999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7585.674469577903	34.76262343525286	57542457.158406	1208.4399881011916	14571.662124264189	27.15586362171598	212333337.06371552	737.4409290412374	6606.656205060311	2.338181754828838	5.467093918614465	43647906.21186191	8833.265440631287	10604.275341848304	0.980881	54.50256	0.2237221	0.132823	0.0622240203	-0.1033552852	-0.0835120239	0.0894347784	-0.1480200018	0.0789608497	-0.1550284088	0.0561163342	-0.048091151	-0.0445531949	0.2229212455	0.0268631342	-0.0204003937	-0.1039913659	0.0261371145	0.0114125077	0.0949049831	-0.1353331729	0.011657837	-0.0725615437	-0.1318280763	-0.0563539803	-0.095388184	0.2172977157	-0.1410530436	0.1096542363	0.0381843084	0.0419909315	-0.0101222442	-0.0016889211	0.0002258969	-0.0338341781	0.0043745454	0.0374221223	0.0927734118	-0.0923769575	0.089974289	-0.0707275931	0.0085868379	-0.0364615156	0.0335381798	0.1256579381	0.0177006066	-0.1047843094	-0.0104032661	0.0893315002	0.044958352	-0.0409815527	-0.0448340118	0.081842032	-0.1771286635	-0.1131265059	-0.1097244965	-0.0500449384	0.0947717366	0.0035415952	0.0511428246	0.005564209	0.0755955006	-0.0185661138	-0.1577090921	-0.0107886466	-0.0328744161	0.1804790058	-0.0670350257	0.0318825798	-0.0896078997	-0.0122048295	0.0304676018	-0.0912585379	-0.1428045994	0.0489022039	0.1176084142	-0.0157328473	0.0462288015	-0.1164961745	0.0341293045	0.0532115685	0.030348614	0.2153898541	0.0335023748	0.0212343276	-0.0223578858	-0.1159744915	0.0641678585	0.092841332	-0.0976380941	0.0	0.0979547	0.0046729	0.00959512325209	2.183599441000007e-05	0.0620657	-0.0019324	3.734169760000003e-06	0.00385215111649	0.0360003	0.0699187	0.00129602160009	0.00488862460969	0.00223053	0.002490532	6.202749643024001e-06	4.9752640809e-06	-0.00304194	-0.00022111	9.2533989636e-06	4.8889632100000026e-08	0.00313976	0.00023232	5.3972582400000135e-08	9.8580928576e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7782.60406347906	196.9295939011563	60568926.00888077	38781.26495407434	14939.558174801385	367.89605053719606	223190398.45827487	135347.5040008671	6749.348162549001	142.6919574886906	20360.994731954288	45553700.61930358	8982.086573085237	10866.83023325152	1.308984	72.73361199999998	0.6076754000000001	0.293477	0.0963904915	0.074436816	-0.0971716341	0.1199650597	0.1373315373	0.0457793267	0.0861802298	0.0028558731	-0.1242651795	0.0278314175	-0.1136089336	0.1536190447	0.0387945715	-0.0341994326	0.1336565035	0.0193698986	-0.1520514507	0.0580564558	-0.0080725153	-0.1570845552	0.1179083218	-0.1609695745	-0.0661652957	-0.0677931006	-0.0948562836	-0.1064483918	-0.0711396375	-0.1677414597	0.0996936597	0.0215261267	-0.2412799707	-0.0388409205	-0.0378523367	-0.0959053266	-0.1392834658	-0.0305169532	0.0740983793	0.1051146973	-0.0283190047	0.0043504099	-0.1113077487	0.0362761074	0.0056982602	0.0264562339	0.011688302	0.0985386266	0.0260009164	0.1155527995	0.2031985416	0.1192473653	0.1689852056	0.056119273	-0.060133711	-0.1940717825	0.0027917006	0.1615676633	-0.1160793677	-0.0096543165	0.1088452052	-0.1387556047	0.110268216	0.0674475904	-0.3059953334	-0.0350874449	-0.1153224896	0.0767366211	-0.0940555923	-0.0325937429	-0.0934641892	0.1189467464	0.1624812842	-0.0847489251	-0.0074455369	-0.1617838932	0.0727357819	0.1058248488	-0.0952647847	0.0785959513	-0.0345330553	-0.0592273404	-0.0123468917	-0.0293839661	-0.0252994078	-0.1137140766	0.0716880071	0.0844696213	-0.106146603	0.0	0.207469	0.1095142999999999	0.0430433859609999	0.0119933819044899	-0.085953	-0.1480187	0.02190953554969	0.007387918209	-0.0230276	-0.0590278999999999	0.0005302703617599	0.0034842929784099	0.00520875	0.0029782199999999	8.869794368399999e-06	2.71310765625e-05	-0.00571632	-0.00267438	3.267631434240001e-05	7.152308384400003e-06	0.00297007	-0.00016969	2.879469610000004e-08	8.8213158049e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7836.545869204092	53.94180572503228	61411451.16013972	2909.718404877125	15027.885728017762	88.32755321637705	225837349.45435992	7801.756657191921	6784.879543730389	35.53138118138759	1262.479048657064	46034590.42293109	9074.006143667935	11262.135056442776	1.278235	71.025055	0.4869642999999999	0.238642	-0.060155568	0.1516904157	-0.0831690114	-0.0143640216	0.2104884326	-0.009018917	0.1390859851	0.0350518812	-0.2584613566	0.0468918725	-0.224784975	0.1098685229	0.0787008493	0.031465289	0.0003606725	0.0010754623	0.0335603776	-0.0939252933	-0.1172233946	0.0947186657	0.1438578286	-0.0206034557	0.0070130823	0.0108009337	0.077614201	0.03879738	0.0033270366	0.0160979818	-0.0347899706	-0.0489059727	0.1602320641	-0.0720062474	0.0374307776	-0.1704023737	-0.0290157298	-0.0637991523	0.0435849569	0.177872619	0.0422284176	0.0619342621	0.1371118694	0.2288342723	0.0520817091	-0.0474720964	0.0088493791	-0.000209993	-0.0236739242	-0.113584386	-0.0135661035	-0.0028722115	0.2208189464	0.101479921	-0.1429006748	-0.0839431549	0.1246588759	0.0684736358	0.1341856085	0.0224521706	-0.0043946753	-0.0341293702	0.025702049	-0.1201165812	0.1828057481	-0.0403619371	0.0658474113	0.048425758	0.1497073314	0.0220219719	-0.0161309755	0.1263473983	-0.1781075098	0.1261529897	-0.0603619524	-0.005131874	0.0192773382	-0.0173317722	0.0527453333	-0.0387712943	-0.0938269912	0.1244810255	0.1354362979	-0.2009450982	-0.0282261557	-0.1111880772	0.0788315284	0.0753092405	-0.1131072554	0.0	0.290182	0.082713	0.084205593124	0.006841440369	-0.0316581	0.0542949	0.00294793616601	0.00100223529561	-0.237284	-0.2142563999999999	0.056303696656	0.0459058049409599	0.00441778	-0.00079097	6.256335409000004e-07	1.95167801284e-05	-0.00713022	-0.0014138999999999	5.08400372484e-05	1.9991132099999978e-06	0.00246094	-0.00050913	2.592133569e-07	6.0562256836e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7834.400125893301	-2.145743310790749	61377825.33259697	4.604214355803245	15064.555115376828	36.66938735906661	226940820.82422617	1344.6439692892736	6767.118942651837	-17.7606010785521	315.438950671466	45793898.78399731	9069.2690383121	11167.74163445629	1.227778	68.22142	0.6269520000000001	0.297948	-0.1063831445	0.0395796797	0.1073335752	-0.1240537201	0.128846876	-0.0692991584	0.2600522909	-0.0127064326	-0.0339720373	-0.0614604051	-0.2182502961	-0.0020625711	0.0043822245	0.054465852	0.0271504488	-0.0471306083	0.0129331616	0.0005851255	0.0176982026	0.0120168004	-0.0483522965	-0.0140174206	0.0295844478	0.0397794336	-0.0804120462	-0.0087913989	-0.0200646394	0.1409936344	0.0849924242	-0.0585675913	-0.0797420671	0.1939230551	0.0965835251	0.0378155783	0.0164643654	-0.0209072686	0.0296735045	-0.0105690557	0.0001709211	0.0646369939	0.0331094261	0.0811353282	-0.0592384559	-0.1467064085	0.0418810548	-0.1221379417	0.1116285761	-0.0036828694	0.0153150393	-0.0703169776	0.202879299	0.1265979753	0.1253253768	-0.0370108541	0.0262368536	0.0223641046	0.0740581138	0.0414379209	0.0483215953	0.0936007422	-0.0122975867	0.0001823875	0.060062224	-0.0342799537	0.0061168791	0.203723249	-0.0228624982	0.0748247815	-0.1396008781	-0.0628274782	0.069602801	-0.1738467393	0.0629188202	0.0420216639	-0.0207054103	-0.0207535074	-0.0057657559	-0.0181106913	0.0743629123	0.1076069537	0.0090055753	-0.0104820739	-0.0311364203	-0.108402393	0.0855608924	0.0654457176	-0.1184185493	0.0	0.156298	-0.133884	0.024429064804	0.017924925456	-0.0976011	-0.065943	0.004348479249	0.00952597472121	-0.478294	-0.24101	0.228765150436	0.0580858201	0.00318656	-0.0012312199999999	1.5159026883999986e-06	1.01541646336e-05	-0.0046628	0.0024674199999999	2.174170384e-05	6.088161456399998e-06	0.0024846	2.366e-05	5.597956e-10	6.17323716e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
