global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
6089.516380380916	-4.898123371674956	37082209.7469275	23.99161256414844	13801.04291962051	-32.20236090661092	190468785.6692074	1036.9920479596233	5239.154569255727	-5.518493041763577	30.45376545199301	27448740.60055317	6191.16608231646	9726.386352835263	0.964528	32.728424	0.0849043	0.045227	0.0898299609	-0.1209754195	0.0908712833	0.1657741344	0.0114847504	-0.0778927859	0.1112464104	0.0436967748	-0.0576449991	-0.102108497	0.0360997433	0.0639613386	0.0814110579	-0.0511038919	0.1324503655	-0.1187684486	0.1341727964	0.114658042	-0.0901619939	-0.0334455326	-0.0768445885	-0.0016096611	0.0332097643	-0.0955729968	-0.0561691042	-0.1837142792	0.0562908756	-0.0543901445	0.12833447	0.1033301954	-0.0719623628	-0.0919845985	0.2852608577	-0.0111191347	-0.0495853558	0.0703886455	-0.0120044166	-0.0269355538	0.1279099407	-0.0756122919	0.1358151801	0.0102058716	-0.0329767674	-0.0599357815	-0.0981397873	0.0185862171	0.0110467899	-0.0819269268	0.0031239229	0.0254628808	-0.0689576303	0.0812578671	-0.0532782465	-0.0704690233	0.0036527219	-0.0645427626	-0.1606245348	0.0092198561	0.028927193	0.0338198196	0.06176944	-0.1025978888	-0.0350917326	-0.0379328916	-0.0673526955	-0.1305547505	0.0932279702	-0.0047962753	-0.0956076709	-0.1798726513	-0.090446894	0.0577996311	-0.0218877406	0.1223025277	-0.1014298639	-0.041771088	0.1311029824	-0.1557872802	-0.0795042061	0.0070863646	-0.0895567918	0.0601642089	-0.0583089933	-0.1479526153	0.0280807034	0.0481908498	-0.098118591	0.2288184624	-0.0201984735	0.0373223238	0.0018389253	-0.0248988343	0.0872862716	0.0338591288	-0.0020455067	0.0174275849	0.1232018377	0.0605935915	0.0563808143	-0.0798605714	0.0542475952	-0.0454233076	-0.0321301774	-0.1490768409	-0.0993193907	-0.0334442209	-0.0118750584	0.0248852873	0.0545595458	0.0130216487	-0.0504005774	-0.0939819571	0.0164373979	-0.1196780832	-0.0481574848	0.1069141789	0.0764945617	0.0	-0.0152766	-0.0202501	0.00041006655001	0.0002333745075599	-0.0394962	0.0306785	0.00094117036225	0.00155994981444	-0.0118025	-0.0002916	8.503056000000072e-08	0.00013929900625	0.00211721	-0.0004638799999999	4.4825781841e-06	2.151846543999999e-07	0.00110378	-0.00010826	1.17202276e-08	1.2183302884e-06	-0.00052957	-0.000101542	2.8044438490000004e-07	1.0310777764000009e-08	0.0	0.0	0.0	0.0	0.0
6121.451498820491	31.93511843957458	37472168.45241164	1019.8517897496564	13899.999358874173	98.95643925366312	193209982.1767024	9792.37686976392	5244.585361709782	5.430792454054426	29.493506679014494	27505675.616260525	6224.52625673177	9842.792445803065	1.074433	36.457729	0.11962275	0.0925817	-0.0240255488	-0.1097420334	0.1186348418	0.0742815519	0.1543440234	0.0239990326	-0.1515667411	0.0473029326	-0.0448553021	-0.0419149442	0.1021019403	0.1356196972	0.1440397941	-0.0999145748	0.0467940715	-0.0335037989	0.0137915308	-0.0365729828	-0.0588906874	-0.0147256165	-0.1905427252	-0.0567085585	-0.1339046574	-0.0958605157	0.002377472	0.0849725828	0.0913125094	-0.0903767455	-0.0040473261	-0.1415743087	0.2148651656	-0.0664355388	0.1813570639	-0.1767909208	-0.1267591096	0.0116519081	0.0098067377	-0.146934755	-0.1584432692	0.0543754811	-0.000238314	0.0073796757	-0.0505026088	0.050011815	0.064226925	0.0772272998	-0.1342617948	0.0002803734	-0.0317112841	-0.0088321951	0.0282544146	0.0317602901	0.1804178659	0.0825325936	-0.0365183047	-0.0989111382	-0.2026772795	0.1180623054	0.0108463051	0.1461104691	0.1072463704	0.1595982886	0.0372996247	0.0401209128	0.0327856676	-0.0636554052	-0.0607574184	0.0852637701	0.0752601519	0.1175925789	-0.130759453	0.0564741041	0.0364597697	0.1845972071	-0.1501579081	-0.1136251196	-0.1462031355	0.0806550303	-0.0873765961	-0.1404958389	-0.0190807671	0.1182935116	-0.1613532182	0.0087844965	-0.1580934826	0.037220482	-0.0432068962	-0.1309376349	-0.0005879023	0.1004953432	0.1025469201	-0.0077819869	0.0343449368	-0.1962387948	0.0948175915	0.078471027	0.0073215216	-0.0070870632	0.0691136762	0.001172126	0.1943452054	-0.0418253696	-0.1092645916	-0.2192604795	-0.0001065812	0.0309732899	0.0453994804	-0.1044443823	-0.0141659386	0.088256717	0.0164226904	0.0333922298	0.0134618896	-0.1211126101	-0.0397513735	0.1124839207	0.0641678585	0.0	-0.0216786	-0.006402	4.0985604e-05	0.00046996169796	-0.0299078	0.0095884	9.193741456000008e-05	0.0008944765008399	-0.0180982	-0.0062956999999999	3.9635838489999976e-05	0.0003275448432399	0.00383064	0.00171343	1.4673802809600002e-05	2.9358423649000007e-06	0.00119643	9.265000000000012e-05	8.584022500000021e-09	1.4314447449e-06	-0.000670223	-0.0001406529999999	4.49198869729e-07	1.978326640899997e-08	0.0	0.0	0.0	0.0	0.0
6094.400213990039	-27.05128483045155	37141713.96828184	731.7720109782182	13855.460986399396	-44.538372474777134	191973799.1456357	1983.6666227019853	5247.285144574604	2.6997828648218274	7.288827517185553	27534001.38847332	6216.037888588287	9794.595352046445	1.122043	38.073235	0.14135905	0.0877205999999999	-0.1335174854	0.0446839961	0.0005170229	-0.0773740984	0.0879875601	0.0371449035	-0.0775587332	-0.0449915389	0.0495482751	-0.0014499822	-0.0860534148	0.0911256164	0.0345903178	-0.0650115769	-0.1481053356	0.0755929553	0.0695386307	0.0300338313	-0.0336843708	-0.0140602561	0.0245449407	-0.1133034224	0.2399384868	-0.0486725411	0.0063471582	0.0241468846	0.1265797929	0.0961645163	0.1303495717	0.0390450068	-0.047771022	-0.0353159512	-0.014016792	-0.0554304317	0.0380805872	0.0085228579	-0.0517719383	0.0362128985	-0.0727138051	-0.0446074941	0.079775678	-0.0652792116	0.0135621794	0.013110057	0.0519179086	-0.0047070118	0.0795335908	-0.0344799315	-0.0741015742	0.0791022344	0.0343068683	-0.0888486535	0.0009279243	-0.0792981748	0.0044213544	0.1367620284	0.1011575539	0.0642785187	-0.001337357	-0.1725442686	0.1379604423	0.021740602	0.013071601	-0.0848840039	0.1060269319	-0.0596226715	0.0124602165	0.0959414312	-0.1393805131	0.0798793117	-0.0436389707	0.0021232718	-0.0617114253	0.0320017968	-0.0668730822	0.0070964421	0.1327126667	-0.0330072897	0.0097767465	-0.0573729631	-0.0064271231	-0.0018395374	-0.0528143342	-0.0097171513	0.0429467294	-0.0528038842	-0.0523891968	0.0680905708	-0.0244262064	-0.0162469197	0.0007137747	0.088930747	-0.0382899535	0.0333389029	-0.0004556197	-0.0519881317	0.062428668	-0.1250442096	-0.0605685371	-0.0440844706	0.0440285713	0.1593329527	-0.092367779	0.1667519614	0.0983636318	0.0270370517	-0.1691442752	-0.11434086	0.0597754763	-0.0691472065	0.0891178869	-0.0236075747	0.0104785198	-0.1222642728	-0.0311364203	0.1170034304	0.0509054434	0.0	-0.0216307	4.7900000000000026e-05	2.2944100000000022e-09	0.0004678871824899	-0.110379	-0.0804712	0.00647561402944	0.012183523641	0.0153665	0.0334647	0.00111988614609	0.00023612932225	0.00410625	0.0002756099999999	1.6861289062499997e-05	7.596087209999973e-08	0.00116673	-2.970000000000013e-05	8.820900000000073e-10	1.3612588928999998e-06	-0.000428028	0.0002421949999999	1.83207968784e-07	5.8658418024999975e-08	0.0	0.0	0.0	0.0	0.0
6093.425244953362	-0.9749690366770664	37129831.21583495	0.950564622479007	13865.850539449346	10.389553049950337	192261811.1823477	107.94281257773234	5260.624935483892	13.33979090928824	177.95002150352917	27674174.711834904	6230.456215492761	9766.275689509896	0.983297	33.365288	0.0584069999999999	0.0307345	-0.004933798	0.0657289037	-0.1160776387	-0.079469687	0.0170656403	0.0445455853	-0.1377924449	-0.0231552761	0.0871280858	-0.0788759164	-0.004405673	0.0015956485	-0.0402208511	-0.019473367	0.000183045	0.1608672472	-0.0313264361	-0.1055255239	0.0564478771	0.0489911553	0.0443876921	-0.0757583285	0.090939886	-0.0624078901	0.2181233082	0.0215271545	-0.0159719654	0.0916264996	0.0850074143	0.066503177	0.1072070326	0.0869540701	-0.0859158772	0.0075109585	0.0317448191	0.120982575	0.0517708974	-0.0576283776	0.0095731116	0.022086985	0.0284877076	0.1009022392	0.05356896	-0.0059167375	-0.086042972	0.0298122027	-0.0304959987	0.1429281015	-0.0031510892	-0.026777266	-0.0539707634	-0.0033155216	0.0802615515	-0.0232350655	-0.2172153202	-0.0509090903	0.095415329	-0.0615597051	0.1358106696	0.0608329442	0.0798162713	0.1129141079	-0.1142231479	0.0196820913	0.0055043383	0.0134829689	-0.1772550648	-0.0394038901	-0.0180250292	0.1480640021	-0.0098730583	0.0273200181	-0.1581235614	-0.0623057772	-0.0071625476	0.0667766078	-0.0719798342	0.0589493061	-0.1332593878	-0.0071723174	0.1317689594	-0.0925526049	-0.0027698605	-0.1001712025	-0.039188916	-0.0319787941	-0.002823078	0.0352001982	-0.1148200802	-0.0500551594	-0.0860805723	-0.0735518176	-0.0005889184	0.0245135345	0.1261313468	-0.1287791353	-0.0084088496	-0.0106231212	-0.1039694035	0.0729182674	0.0564133489	0.037866053	-0.0100019925	-0.1315166874	0.2273160494	-0.089229989	0.0170381001	0.0140331313	0.1906890584	0.0701966494	-0.0319827494	0.1028193097	0.0074890309	-0.1231303817	-0.0223578858	0.1204305106	0.0369007123	0.0	-0.0211473	0.0004833999999999	2.336755599999985e-07	0.00044720829729	-0.116578	-0.0061989999999999	3.842760099999995e-05	0.013590430084	0.0297726	0.0144061	0.00020753571721	0.00088640771076	0.00401932	-8.692999999999982e-05	1.61549332624e-05	7.556824899999968e-09	0.000936499	-0.0002302309999999	5.3006313360999965e-08	8.77030377001e-07	-0.0008572369999999	-0.0004292089999999	7.348552741688285e-07	1.8422036568091413e-07	0.0	0.0	0.0	0.0	0.0
6088.452334210804	-4.97291074255827	37069251.82595699	24.72984125345144	13836.186889584844	-29.66364986450208	191440067.64351952	879.9321232837741	5243.151589980414	-17.473345503477503	305.3178030838975	27490638.59551415	6201.776198992944	9752.044953645258	1.109594	37.650837	0.1134753999999999	0.0593071	0.0460076448	-0.1672836718	-0.032609172	-0.1404868986	0.1460357046	0.0615989339	-0.089959094	-0.0234465129	0.1012051555	-0.0436920617	0.1386499253	-0.0584093865	0.0605993103	0.0305581553	-0.0849949482	-0.0944015229	-0.0130148107	-0.0479622565	0.0409395762	-0.0596643231	0.0983593503	0.0456899557	-0.0428710491	0.1997173704	-0.0756356405	0.0678566988	0.1292022347	0.0110767468	0.1269281249	-0.0774956801	-0.1378332907	0.0944883733	-0.058590053	-0.0516673506	-0.0446082539	-0.0864466092	0.0989193534	0.0557532024	-0.1012680155	-0.0384195635	-0.1470966869	0.125970147	-0.0619104652	-0.0273023901	0.0623951134	0.1075315657	0.0837288124	-0.1316136935	-0.0453383224	0.0472382189	0.1766186429	0.2765433112	-0.0401015979	-0.051980739	0.0537641541	-0.1266663619	-0.0478066158	-0.0351512371	0.0467216427	0.0245531041	-0.0039712843	-0.0306679648	-0.0124382674	-0.1094353554	-0.0243745371	0.0636290047	0.0241821209	-0.0448357055	-0.0626044506	0.0859389631	0.0714609346	-0.1195840617	-0.0621015265	0.0093053035	0.0293870481	-0.0779949046	0.2392197167	0.1462528652	0.0173330393	-0.0499509329	-0.1174546438	0.0694721993	0.0671474553	0.0777171095	0.0687047038	0.071706165	-0.0333255284	-0.1466227072	-0.0667126841	0.0333282239	0.1037504167	-0.0166011018	-0.0978600131	-0.0151120883	0.0727482493	0.044856627	0.2028877641	0.1755908696	-0.015858647	-0.0553115729	-0.123999546	-0.0486620004	0.0042195656	-0.0127494341	-0.1162024096	-0.1467692415	0.0112606805	0.0460993471	0.014109008	0.0381481279	0.0901495848	-0.0753375483	0.0044951686	-0.1237089139	-0.0134618896	0.1227331636	0.0223578858	0.0	0.0049744	0.0261217	0.00068234321089	2.4744655360000005e-05	-0.0741135	0.0424645	0.00180323376025	0.0054928108822499	0.0322033	0.0024306999999999	5.908302489999988e-06	0.0010370525308899	0.00381532	-0.0002039999999999	1.45566667024e-05	4.16159999999999e-08	0.00118131	0.000244811	5.993242572100002e-08	1.3954933161000002e-06	-0.000456878	0.0004003589999998	2.0873750688400001e-07	1.6028732888091989e-07	0.0	0.0	0.0	0.0	0.0
6084.043138397247	-4.409195813556835	37015580.90987863	19.44100772228712	13788.669868647532	-47.51702093731183	190127416.74654835	2257.8672787569303	5230.111110546603	-13.040479433811017	170.05410386364804	27354062.228663024	6182.45182668507	9719.600599589068	1.101687	37.38253	0.12607875	0.060188	-0.0910923546	0.0193831815	0.0311715493	-0.0479710321	0.094783797	0.0209044654	-0.0260061838	-0.083818477	0.1755902606	0.1321877112	0.0368985757	-0.0446877741	0.0826049054	0.0402859009	0.0389490423	-0.0125252846	0.0778067382	-0.0940419305	-0.0612953746	0.0903839039	0.0951579999	-0.0760883087	0.0692570965	0.1130699511	-0.1287583095	0.2298320379	-0.0963215519	-0.0815269933	-0.0933654846	-0.1074767305	-0.0847980215	-0.0261980948	-0.0131757405	-0.164020502	0.1256802589	-0.04340459	0.0578592843	0.2536322388	0.1443107557	0.1496502411	-0.0393359497	0.0576637464	-0.051291685	-0.0049602847	0.2853989138	-0.0441998415	0.0521341649	0.0822640207	-0.0545700401	0.1062638422	-0.0093486312	0.0159564163	0.0227064837	0.1362585774	-0.0391147745	0.0596301802	0.0865989974	-0.0816177205	-0.05667459	0.030885648	-0.0430812826	-0.0151457817	0.1366277157	0.1024928004	0.0046437654	0.1271339584	0.0721784393	0.0100306663	-0.1262097824	0.078156967	0.1459128645	-0.1855826766	0.0652073712	0.1775884537	0.1115028392	-0.1404129121	-0.1630118353	-0.0251201985	0.0749022148	-0.0155347765	-0.00407138	-0.0164928649	0.0726872783	-0.0429451993	0.1774703975	0.0732286958	0.2003764269	-0.0997056772	0.0648176459	0.0524235661	0.1450704506	-0.0108781032	-0.1406060473	0.0864477466	0.0413198468	-0.0420177986	-0.0953889924	-0.043429051	-0.1443731127	0.0505770546	0.0622666816	0.0678052151	0.0280056959	0.1345668909	-0.0509300609	0.075627954	0.0673774404	0.065463049	-0.1143893178	0.0873298413	0.1700681765	-0.0352884418	0.0014986813	-0.1239985182	-0.0044951686	0.1238898902	0.0074890309	0.0	-0.0191449	-0.0241193	0.00058174063249	0.0003665271960099	-0.052711	0.0214024999999999	0.0004580670062499	0.002778449521	0.0477808	0.0155775	0.00024265850625	0.00228300484864	0.00467398	0.00085866	2.1846089040400003e-05	7.372969956000004e-07	0.00114074	-4.057000000000019e-05	1.6459249000000155e-09	1.3012877475999997e-06	-0.0008572369999999	-0.0004003589999998	7.348552741688285e-07	1.6028732888091989e-07	0.0	0.0	0.0	0.0	0.0
6098.731149353923	14.688010956675498	37194521.63209982	215.7376658634195	13837.22626063826	48.55639199072721	191468830.58809707	2357.723203157157	5256.31631191348	26.20520136687628	686.7125786785346	27628861.170887724	6208.21729002584	9776.552577257344	1.005852	34.13065	0.0763728	0.0345597	-0.0170702209	0.1089780016	-0.0737634442	-0.1141399028	0.1386762501	0.0725942775	-0.061111409	0.0477430141	0.1654147653	0.0379531322	0.0276701173	-0.0342444138	-0.0605229355	-0.0070321882	-0.0464636865	-0.0914596905	-0.1490819776	-0.1325894327	0.0591687095	-0.0642681753	0.0011076418	-0.017491069	0.0870350301	0.172463397	0.0764651991	0.1168754344	-0.0577749739	0.1569420848	0.1157166484	0.0440763514	-0.0482389837	-0.2326584179	-0.0466964076	0.0030921367	-0.0447371007	-0.0053524999	0.1052442303	-0.059130201	-0.0136725544	0.0203261842	-0.1115150413	-0.0070306207	-0.1929864252	0.0203613855	0.1423158413	0.0062015978	0.006830442	-0.1321395044	0.1638955967	-0.0962144472	0.0381744177	0.1486517032	0.1268790917	-0.0425582136	-0.096386086	-0.0007832586	0.0940118232	-0.1099863908	-0.0974701114	-0.006045923	0.0192433881	-0.065727496	-0.1163759852	-0.0168892553	-0.1460763146	0.0555701414	-0.1422782432	-0.0078768497	0.0104042635	0.0558785233	0.0740053397	-0.0629614315	-0.1270659625	0.0244184265	-0.0898066319	0.0082345972	-0.0343386851	0.0532566359	0.1319428643	0.0419871758	0.0525828172	0.0539579519	0.2619708714	-0.1130149084	-0.0542953737	-0.062013703	-0.0169575507	-0.0758781697	0.111901784	0.1361803178	-0.0283618956	-0.1313497838	0.0469457006	-0.1947330184	-0.0060005902	0.0639170491	0.0625027028	-0.0712242304	-0.1297396973	-0.0955701417	-0.1447738365	0.076394859	-0.010448314	-0.0793467004	0.0981377471	0.0624377225	0.0327789148	0.1621527753	0.0416398006	0.0945751236	0.0487617052	-0.1995797601	-0.0014986813	-0.1239985182	0.0044951686	0.1238898902	-0.0074890309	0.0	-0.0049888	0.0141561	0.00020039516721	2.488812544e-05	-0.040249	0.012462	0.000155301444	0.001619982001	0.0375411	-0.0102396999999999	0.0001048514560899	0.00140933418921	0.00430408	-0.0003699	1.85251046464e-05	1.368260100000002e-07	0.00156114	0.0004204	1.7673616000000005e-07	2.4371580996e-06	-0.0008572369999999	0.0	7.348552741688285e-07	0.0	0.0	0.0	0.0	0.0	0.0
6105.306623030653	6.575473676730326	37274768.96122196	43.23685407337343	13776.355778359766	-60.870482278493	189787978.5319465	3705.2156128163306	5255.693106222031	-0.6232056914486748	0.3883853338540208	27622310.02678978	6205.054590392852	9732.1305420107	1.141455	38.731949	0.2008494	0.120889	0.0187347832	0.07427836	-0.0380001719	0.1039696332	0.0394435101	-0.0954738519	0.0749476758	0.0717966821	0.0227527572	-0.0931214496	-0.1844340613	-0.2006197898	0.1538455322	-0.033870578	-0.173175684	-0.1151776236	-0.0420084441	-0.0968033099	0.1905923434	-0.097267457	0.0885129576	-0.0476845337	-0.1075579131	0.0806213899	0.1020252493	-0.0603501235	0.0723124407	0.1132147306	0.0791410577	0.1356035907	-0.1611433804	0.0184115219	0.0185886258	0.0444483674	-0.1267037586	-0.1572429764	0.052643504	-0.0097074782	-0.0553472402	-0.0977408289	0.1807319812	-0.0566840323	0.0709618979	-0.0092623264	0.0924510738	-0.1111207999	-0.2470213087	-0.0469590667	-0.0972867578	0.0564409451	-0.0216630045	-0.0723181368	-0.0461809453	0.0387421665	-0.0053870831	0.1447561838	-0.1525019153	-0.0264860042	-0.0835711084	0.0966621327	0.0982407927	0.0075678304	-0.0286848083	0.0213556258	-0.1617385283	-0.0721917855	-0.0044359345	0.0502682376	0.0741153833	-0.0671899983	-0.0528330003	0.0476330496	-0.1682484675	-0.0054838236	-0.0079851792	0.1871860731	0.2018800544	-0.070312027	0.0669899099	-0.0529123735	-0.0633331319	0.03861306	0.1884338904	0.0843252404	-0.0397403602	-0.048371441	0.0672921469	0.0824717532	-0.0409994601	0.0737795696	0.0501506664	0.1834573829	0.1644359752	0.0607588361	-0.0090310279	0.1377827627	0.0855375345	-0.1685975119	-0.0373182955	0.1220128379	0.1760006577	-0.0620891992	-0.0048652521	0.039306971	-0.0710443684	0.1054843931	0.0968515154	-0.1079029131	0.0113431184	0.1044637267	-0.0896338809	-0.0428038352	-0.0044951686	-0.1237089139	0.0134618896	0.1227331636	-0.0223578858	0.0	0.0191049	0.0240937	0.00058050637969	0.00036499720401	-0.153642	-0.113393	0.012857972449	0.023605864164	0.0202782	-0.0172629	0.00029800771641	0.00041120539524	0.00378049	-0.00052359	1.42921046401e-05	2.741464881e-07	0.00145377	-0.0001073699999999	1.1528316899999973e-08	2.1134472129e-06	-0.000566201	0.0002910359999999	3.20583572401e-07	8.47019532959418e-08	0.0	0.0	0.0	0.0	0.0
6084.790694148179	-20.515928882474327	37024677.79159228	420.9033379107443	13793.867479820834	17.511701461067787	190270780.0508588	306.65968806156366	5231.1834495508665	-24.50965667116452	600.7232701383595	27365280.282854903	6197.034210560689	9767.522326788248	1.128941	38.307297	0.21512951	0.155108	-0.0689011472	0.0237468228	-0.1035293602	0.0786824079	-0.0218995303	-0.1306771017	-0.0577841503	-0.0255571987	0.0239463017	0.0157953133	-0.1251333006	0.004647454	0.0202328423	-0.1634800302	0.1547006103	-0.1202046608	0.0069555108	-0.2406285821	-0.0918303335	0.050267222	0.0808396493	0.0530774074	-0.0855487002	0.0302834909	0.0063786644	0.1018311754	0.0669037683	-0.1397198208	-0.1193132708	0.0661996304	-0.0519807467	-0.1654813538	0.007136813	-0.0527442544	0.0107841305	-0.0248051712	-0.0640872665	-0.127483421	0.0716767987	0.1765242978	0.0673575844	-0.0436883518	0.0067269271	0.0614151893	-0.1219709468	-0.0136475247	-0.1295690828	0.0678086764	0.0119018591	0.0146398566	0.0246046608	-0.1170902849	-0.026883776	0.0556007633	-0.0071071399	0.0224393609	0.0524230469	0.0235715897	-0.0294370342	0.0558387979	0.0068836583	-0.0025353772	0.1502851462	-0.0778782761	-0.0710767293	0.0359959079	0.1235550351	0.0834805527	-0.156568408	0.0630153555	-0.0967575283	-0.0105860786	0.0559645779	0.2098370455	0.0387794737	0.0424157467	-0.0506797078	-0.114558282	0.161583523	0.0657512087	0.0696698297	0.0299990331	-0.0034879725	0.0462710487	-0.0995837932	0.073050975	-0.0071128495	0.0312529256	0.0828196048	-0.0602914921	-0.0859020742	-0.0708468453	-0.0215065562	-0.0053853431	0.0952937129	-0.0232021655	-0.0188246828	-0.0453087484	0.0920845492	0.0763216861	0.0158414403	-0.0128724019	0.1105755555	0.0606823239	0.1065259388	-0.0375838331	0.017611705	0.0514451073	-0.0907099507	0.0426156343	-0.0615302106	0.0935025898	-0.0074890309	-0.1231303817	0.0223578858	0.1204305106	-0.0369007123	0.0	0.0151452	-0.0039597	1.5679224090000015e-05	0.00022937708304	-0.00632014	0.14732186	0.0217037304338596	3.9944169619600005e-05	0.00553405	-0.01474415	0.0002173899592224	3.0625709402500006e-05	0.00459165	0.00081116	2.10832497225e-05	6.579805456000001e-07	0.00147291	1.913999999999996e-05	3.6633959999999827e-10	2.1694638681e-06	-0.000717977	-0.0001517759999999	5.15490972529e-07	2.3035954175999984e-08	0.0	0.0	0.0	0.0	0.0
6086.414658096012	1.6239639478335448	37044443.390286	2.6372589038631125	13803.071393963668	9.203914142834035	190524779.9068581	84.71203554866041	5232.191341911131	1.0078923602641223	1.0158470098787835	27375826.2383698	6196.004526354866	9684.263826998354	0.952617	32.324265	0.0713312099999999	0.0369007	-0.0578168085	0.047052482	-0.0662798455	0.1188856678	-0.0318625533	-0.1056117788	-0.0666962223	-0.0050439724	0.0158769779	-0.0766439587	-0.1207337283	0.0442687151	-0.043941701	-0.2612493535	-0.0227026254	-0.1762552133	-0.0765789352	0.0811253652	-0.0715540698	-0.0067073859	-0.1189214842	0.0839361034	-0.045301999	-0.0179176617	0.0236746119	0.0838605696	0.2256838513	-0.0883028479	0.0458665101	0.0661096833	0.240307495	0.0490286143	0.1435398351	-0.091256154	-0.0273995694	-0.0804973823	-0.0993356735	0.0088389325	-0.0080979297	0.0841772521	-0.0054564743	0.0313113169	-0.1227961078	-0.0109624959	-0.0181281045	-0.0346339032	-0.0595932452	-0.0595191916	-0.1181952649	0.0983030456	-0.0137072928	-0.0635717821	-0.0702050229	0.1340016857	-0.0052048292	0.0926691293	0.0778373477	0.0952195733	0.004055101	-0.0454288012	-0.0560320411	0.0355496704	-0.0339134765	-0.0321947625	-0.0463848873	-0.0070065376	-0.0246891303	-0.133586163	0.0137729855	0.0342194528	-0.1958363323	-0.0394663505	0.0218654562	0.1881330485	-0.1860479079	0.1401653556	-0.098747658	0.0138482103	-0.0591959093	-0.1131180879	-0.0085583509	-0.0762715174	-0.0903784476	0.0308940729	0.056347093	0.0230034898	0.0158889958	-0.0144879764	0.0503158349	0.1254181363	0.0410258943	0.0471236074	-0.0611505515	0.0958883909	0.0268154984	0.1196144499	0.0792433281	0.0385268245	0.0300134491	0.0825135161	-0.0187543651	0.0629486433	0.0231895267	0.0643526917	-0.015707497	0.047935222	-0.0806389456	0.0155150172	0.0231820326	-0.0174231843	-0.05861093	0.089967528	-0.0104785198	-0.1222642728	0.0311364203	0.1170034304	-0.0509054434	0.0	0.0138932	-0.0012519999999999	1.567503999999999e-06	0.0001930210062399	-0.0384207	-0.03210056	0.0010304459523136	0.00147615018849	0.0151765	0.00964245	9.29768420025e-05	0.00023032615225	0.00485782	0.0002661699999999	2.35984151524e-05	7.08464688999998e-08	0.00134458	-0.00012833	1.6468588900000016e-08	1.8078953764e-06	-0.000545753	0.000172224	2.978463370089999e-07	2.9661106176000004e-08	0.0	0.0	0.0	0.0	0.0
